candidate,size_label,length,angle,chi,method,ordering,substeps,infidelity,fidelity,state_norm,final_max_bond,peak_max_bond,final_param_count,peak_param_count,est_transient_elements,total_discarded_weight,max_step_discarded_weight,max_event_discarded_weight,n_svd,n_evolver_calls,runtime_s,d_h,d_u,exact_max_bond,notes
oat,N16,16,0.5,16,variational_layer,,0,6.1530780470775426e-12,0.9999999999938469,1.0000000000000009,9,9,958,958,288,1.411342095572243e-32,1.411342095572243e-32,1.474582717482679e-33,30,0,0.1776061650016345,3,9,8,sweeps=1 converged=True
oat,N16,16,0.5,16,oracle_compress,,0,0.0,1.0,0.9999999999999715,8,8,928,928,256,6.598887010306222e-33,6.598887010306222e-33,1.0180221470781546e-33,15,0,0.0024187249946407974,3,9,8,
oat,N16,16,1.5,2,tdvp_layer,,1,0.23773472226646675,0.7622652777335333,1.0,2,2,120,120,16,0.06433379054372391,0.06433379054372391,0.007304239487388463,29,57,0.013680464995559305,3,9,9,
oat,N16,16,1.5,2,tdvp_layer,,2,0.2256920370253206,0.7743079629746794,0.9999999999999984,2,2,120,120,16,0.030625468235428437,0.030625468235428437,0.0020160212107085203,58,114,0.029063010995741934,3,9,9,
oat,N16,16,1.5,2,tdvp_layer,,4,0.22971415068376,0.77028584931624,0.9999999999999992,2,2,120,120,16,0.01554295406719922,0.01554295406719922,0.0005217229190123576,116,228,0.05641677597304806,3,9,9,
oat,N16,16,1.5,2,tdvp_layer,,8,0.23350980989159287,0.7664901901084071,1.0000000000000004,2,2,120,120,16,0.006986675003267382,0.006986675003267382,0.00012562600255066546,232,456,0.11225828301394358,3,9,9,
oat,N16,16,1.5,2,mpo_gatewise,lexicographic,0,0.2254144423904978,0.7745855576095022,0.6262076202609154,2,2,120,120,424,0.9286226825745498,0.009966711079379187,0.009966711079379187,1710,0,0.3345654900185764,3,9,9,
oat,N16,16,1.5,2,mpo_gatewise,by_distance,0,0.24287640718206094,0.7571235928179391,0.6498424805305676,2,2,120,120,424,0.8599054616825701,0.009950271061736446,0.008499966183944552,1710,0,0.33373078698059544,3,9,9,
oat,N16,16,1.5,2,mpo_layer,,0,0.1742138979579908,0.8257861020420092,0.908727738127316,2,9,120,960,960,0.1894774473301555,0.1894774473301555,0.028223772902725465,15,0,0.00331445800838992,3,9,9,
oat,N16,16,1.5,2,variational_layer,,0,0.22541444239050035,0.7745855576094997,0.999999999999999,2,2,120,120,16,0.17468707139738757,0.17468707139738757,0.012930802357273934,30,0,0.1652428179513663,3,9,9,sweeps=1 converged=True
oat,N16,16,1.5,2,oracle_compress,,0,0.17421389795799058,0.8257861020420094,0.9087277381273341,2,2,120,120,72,0.18947744733016275,0.18947744733016275,0.028223772902728043,15,0,0.0022353639942593873,3,9,9,
oat,N16,16,1.5,4,tdvp_layer,,1,0.06635399217803872,0.9336460078219613,1.0000000000000062,4,4,412,412,32,1.2057805914217858e-32,1.2057805914217858e-32,1.2057805914217858e-32,29,57,0.01531617296859622,3,9,9,
oat,N16,16,1.5,4,tdvp_layer,,2,0.01811169467582907,0.9818883053241709,1.0000000000000004,4,4,412,412,64,0.0057703190754804295,0.0057703190754804295,0.0008512257280555807,58,114,0.037683524016756564,3,9,9,
oat,N16,16,1.5,4,tdvp_layer,,4,0.019425925795532484,0.9805740742044675,0.9999999999999988,4,4,412,412,64,0.0033354782703554835,0.0033354782703554835,0.000325745919249321,116,228,0.07699856394901872,3,9,9,
oat,N16,16,1.5,4,tdvp_layer,,8,0.019978714566924682,0.9800212854330753,1.0000000000000024,4,4,412,412,64,0.0016988589480891915,0.0016988589480891915,9.431414136586505e-05,232,456,0.15076951100490987,3,9,9,
oat,N16,16,1.5,4,mpo_gatewise,lexicographic,0,0.12112834698457686,0.8788716530154231,0.8931429642719828,4,4,412,424,1448,0.21556595642955328,0.009963840798540746,0.009963840798540746,1710,0,0.3461229620152153,3,9,9,
oat,N16,16,1.5,4,mpo_gatewise,by_distance,0,0.2179042781811148,0.7820957218188852,0.7661998934535006,4,4,424,424,1448,0.5320256680766895,0.014160530063794034,0.005867459296005704,1710,0,0.3492625629878603,3,9,9,
oat,N16,16,1.5,4,mpo_layer,,0,0.01373844694389248,0.9862615530561075,0.9931070199409934,4,9,400,960,960,0.01382082747870082,0.01382082747870082,0.0023032033571092373,15,0,0.0033575030392967165,3,9,9,
oat,N16,16,1.5,4,variational_layer,,0,0.1211283469845783,0.8788716530154217,0.9999999999999989,4,4,412,412,64,0.00017077093044252334,0.00017077093044252334,3.299857298710255e-05,30,0,0.1685790180345066,3,9,9,sweeps=1 converged=True
oat,N16,16,1.5,4,oracle_compress,,0,0.013738446943890925,0.9862615530561091,0.993107019941015,4,4,400,400,144,0.01382082747870046,0.01382082747870046,0.0023032033571091424,15,0,0.0023319069878198206,3,9,9,
oat,N16,16,1.5,8,tdvp_layer,,1,0.06635399217803872,0.9336460078219613,1.0000000000000062,4,4,412,412,32,1.2057805914217858e-32,1.2057805914217858e-32,1.2057805914217858e-32,29,57,0.015459034009836614,3,9,9,
oat,N16,16,1.5,8,tdvp_layer,,2,0.00441887086839543,0.9955811291316046,0.9999998167517625,8,8,1336,1336,256,3.664964650595001e-07,3.664964650595001e-07,2.1506146840436503e-07,58,114,0.04371015302604064,3,9,9,
oat,N16,16,1.5,8,tdvp_layer,,4,0.0002741714153973174,0.9997258285846027,0.9999999195816963,8,8,1336,1336,256,1.6083659842026124e-07,1.6083659842026124e-07,1.4445240471751212e-07,116,228,0.09641544899204746,3,9,9,
oat,N16,16,1.5,8,tdvp_layer,,8,1.7683839930060508e-05,0.9999823161600699,0.9999999292421559,8,8,1288,1288,256,1.4151566586645325e-07,1.4151566586645325e-07,9.657326909527229e-08,232,456,0.18856030300958082,3,9,9,
oat,N16,16,1.5,8,mpo_gatewise,lexicographic,0,0.04267946747967055,0.9573205325203294,0.9773826739362382,8,8,1268,1292,4604,0.02922523464369569,0.007332052102177942,0.007332052102177942,1710,0,0.37199710198910907,3,9,9,
oat,N16,16,1.5,8,mpo_gatewise,by_distance,0,0.0748178233132778,0.9251821766867222,0.9182675595113735,8,8,1448,1448,4776,0.1704559985477207,0.005724414215697954,0.003449132773424467,1710,0,0.38964200200280175,3,9,9,
oat,N16,16,1.5,8,mpo_layer,,0,5.557328440763953e-07,0.9999994442671559,0.9999997221335593,8,9,928,960,960,5.557327794744089e-07,5.557327794744089e-07,5.557327794744089e-07,15,0,0.0034765799646265805,3,9,9,
oat,N16,16,1.5,8,variational_layer,,0,0.04267946747967799,0.957320532520322,1.0000000000000022,8,8,1268,1268,256,2.3672553951890587e-10,2.3672553951890587e-10,1.1836276975945293e-10,30,0,0.17837778700049967,3,9,9,sweeps=1 converged=True
oat,N16,16,1.5,8,oracle_compress,,0,5.557328390803917e-07,0.9999994442671609,0.9999997221335823,8,8,928,928,256,5.557327794744096e-07,5.557327794744096e-07,5.557327794744096e-07,15,0,0.002417739015072584,3,9,9,
oat,N16,16,1.5,16,tdvp_layer,,1,0.06635399217803872,0.9336460078219613,1.0000000000000062,4,4,412,412,32,1.2057805914217858e-32,1.2057805914217858e-32,1.2057805914217858e-32,29,57,0.015154659980908036,3,9,9,
oat,N16,16,1.5,16,tdvp_layer,,2,0.004418630723787342,0.9955813692762127,0.9999999999999064,16,16,3964,3964,512,1.766710000304529e-13,1.766710000304529e-13,7.621107632977175e-14,58,114,0.04688202100805938,3,9,9,
oat,N16,16,1.5,16,tdvp_layer,,4,0.00027372044298601406,0.999726279557014,0.9999999999993047,14,14,2586,2586,784,1.3685072747910053e-12,1.3685072747910053e-12,9.183273613465317e-14,116,228,0.1059513590298593,3,9,9,
oat,N16,16,1.5,16,tdvp_layer,,8,1.7154527052642976e-05,0.9999828454729474,0.9999999999985932,10,10,1666,1666,400,2.9120891075398788e-12,2.9120891075398788e-12,9.39085294440609e-14,232,456,0.18971327098552138,3,9,9,
oat,N16,16,1.5,16,mpo_gatewise,lexicographic,0,0.0,1.0,1.0000000000000635,9,16,960,2104,7036,3.66867627692873e-27,8.872139239430553e-28,8.778264239353403e-28,1710,0,0.380540462967474,3,9,9,
oat,N16,16,1.5,16,mpo_gatewise,by_distance,0,0.012357066386596949,0.987642933613403,0.9841101520531793,16,16,4776,4776,15016,0.0320312228227131,0.0011802122454263508,0.0010399863649689504,1710,0,0.48777526000048965,3,9,9,
oat,N16,16,1.5,16,mpo_layer,,0,0.0,1.0,0.9999999999999913,9,9,960,960,960,6.701695601820625e-32,6.701695601820625e-32,1.5506324995283478e-32,15,0,0.0034464289783500135,3,9,9,
oat,N16,16,1.5,16,variational_layer,,0,0.0,1.0,0.9999999999999472,9,9,960,960,0,0.0,0.0,0.0,0,0,0.004163525998592377,3,9,9,sweeps=0 converged=True
oat,N16,16,1.5,16,oracle_compress,,0,0.0,1.0,1.000000000000016,9,9,960,960,256,4.977661893945381e-32,4.977661893945381e-32,7.787862421711473e-33,15,0,0.0024272879818454385,3,9,9,
oat,N20,20,0.5,2,tdvp_layer,,1,0.007981129778369511,0.9920188702216305,0.9999999999997072,2,2,152,152,16,0.0009909990892013004,0.0009909990892013004,8.244165049145411e-05,37,73,0.01728206896223128,3,11,8,
oat,N20,20,0.5,2,tdvp_layer,,2,0.007739038885940852,0.9922609611140591,0.9999999999996521,2,2,152,152,16,0.0005247904207662092,0.0005247904207662092,2.698934524901227e-05,74,146,0.034973633009940386,3,11,8,
oat,N20,20,0.5,2,tdvp_layer,,4,0.008800363931040556,0.9911996360689594,1.0000000000002618,2,2,152,152,16,0.0002089412805751299,0.0002089412805751299,7.750386878915934e-06,148,292,0.07220006303396076,3,11,8,
oat,N20,20,0.5,2,tdvp_layer,,8,0.008199279741688548,0.9918007202583115,1.000000000000303,2,2,152,152,16,0.00010817827756195417,0.00010817827756195417,2.0431827723271177e-06,296,584,0.14781678101280704,3,11,8,
oat,N20,20,0.5,2,mpo_gatewise,lexicographic,0,0.020115506734754374,0.9798844932652456,0.9507486984754933,2,2,152,152,552,0.10039439290219704,0.0006923609287086527,0.0006923609287086527,3458,0,0.6772977929795161,3,11,8,
oat,N20,20,0.5,2,mpo_gatewise,by_distance,0,0.01557234267451102,0.984427657325489,0.9535768671665905,2,2,152,152,552,0.09505438659996697,0.0006504606537626738,0.0005589970520659334,3458,0,0.6733794570318423,3,11,8,
oat,N20,20,0.5,2,mpo_layer,,0,0.007355779933614359,0.9926442200663856,0.9963153216057867,2,11,152,1760,1760,0.007380917248471885,0.007380917248471885,0.0007157535452618379,19,0,0.0042089500348083675,3,11,8,
oat,N20,20,0.5,2,variational_layer,,0,0.02011550673472895,0.979884493265271,1.000000000000173,2,2,152,152,16,0.003246463363797455,0.003246463363797455,0.0001375064430966476,38,0,1.0250517439562827,3,11,8,sweeps=1 converged=True
oat,N20,20,0.5,2,oracle_compress,,0,0.007355779933612694,0.9926442200663873,0.9963153216059714,2,2,152,152,64,0.007380917248398695,0.007380917248398695,0.0007157535452607751,19,0,0.002906169043853879,3,11,8,
oat,N20,20,0.5,4,tdvp_layer,,1,0.0008980211970596175,0.9991019788029404,0.9999999999999953,4,4,540,540,32,8.048822416017702e-33,8.048822416017702e-33,8.048822416017702e-33,37,73,0.01893281302182004,3,11,8,
oat,N20,20,0.5,4,tdvp_layer,,2,6.69820300328583e-05,0.9999330179699671,1.0000000000000016,4,4,540,540,64,2.0672459666172473e-06,2.0672459666172473e-06,2.589769840425796e-07,74,146,0.044424185005482286,3,11,8,
oat,N20,20,0.5,4,tdvp_layer,,4,1.6132528788292966e-05,0.9999838674712117,1.0000000000000002,4,4,528,528,64,1.4662103544330845e-06,1.4662103544330845e-06,1.230851204304991e-07,148,292,0.08911305799847469,3,11,8,
oat,N20,20,0.5,4,tdvp_layer,,8,1.3352355756390821e-05,0.9999866476442436,1.0000000000000038,4,4,528,528,64,8.019717470655149e-07,8.019717470655149e-07,3.9178195945368577e-08,296,584,0.17240617098286748,3,11,8,
oat,N20,20,0.5,4,mpo_gatewise,lexicographic,0,0.00784202997164496,0.992157970028355,0.9946263976669427,4,4,540,552,1960,0.009639783917033249,0.0006922180418110532,0.0006922180418110532,3458,0,0.7084732470102608,3,11,8,
oat,N20,20,0.5,4,mpo_gatewise,by_distance,0,0.014153038262697537,0.9858469617373025,0.972585166053088,4,4,552,552,1960,0.05559047497010936,0.000982684484917185,0.00048317132012282355,3458,0,0.726412542979233,3,11,8,
oat,N20,20,0.5,4,mpo_layer,,0,1.2967952298215124e-05,0.9999870320477018,0.9999935160032112,4,11,528,1760,1760,1.2968026317205036e-05,1.2968026317205036e-05,1.8535237618147288e-06,19,0,0.004353764001280069,3,11,8,
oat,N20,20,0.5,4,variational_layer,,0,0.00784202997166561,0.9921579700283344,1.0000000000000326,4,4,540,540,64,2.242036318589646e-09,2.242036318589646e-09,5.541121752657531e-10,38,0,1.158345167990774,3,11,8,sweeps=1 converged=True
oat,N20,20,0.5,4,oracle_compress,,0,1.296795231486847e-05,0.9999870320476851,0.9999935160033862,4,4,528,528,128,1.2968026271600103e-05,1.2968026271600103e-05,1.8535237603633326e-06,19,0,0.0030314429895952344,3,11,8,
oat,N20,20,0.5,8,tdvp_layer,,1,0.0008980211970596175,0.9991019788029404,0.9999999999999953,4,4,540,540,32,8.048822416017702e-33,8.048822416017702e-33,8.048822416017702e-33,37,73,0.018786162021569908,3,11,8,
oat,N20,20,0.5,8,tdvp_layer,,2,5.5852641517972756e-05,0.999944147358482,0.9999999999969095,8,8,1718,1718,256,6.118541395654668e-12,6.118541395654668e-12,1.5448609339023929e-12,74,146,0.049860357015859336,3,11,8,
oat,N20,20,0.5,8,tdvp_layer,,4,3.4937395945178196e-06,0.9999965062604055,0.9999999999971693,8,8,1516,1516,256,5.605531571792085e-12,5.605531571792085e-12,9.454639507184623e-13,148,292,0.10322807001648471,3,11,8,
oat,N20,20,0.5,8,tdvp_layer,,8,2.184582216235853e-07,0.9999997815417784,0.9999999999990532,8,8,1440,1440,256,1.8119333134189876e-12,1.8119333134189876e-12,9.784992152024452e-14,296,584,0.197901738982182,3,11,8,
oat,N20,20,0.5,8,mpo_gatewise,lexicographic,0,0.004678278344431797,0.9953217216555682,0.9976533984438829,8,8,1780,1804,6652,0.0027870055741465206,0.0005136854722243575,0.0005136854722243575,3458,0,0.7685969690210186,3,11,8,
oat,N20,20,0.5,8,mpo_gatewise,by_distance,0,0.007325896912988128,0.9926741030870119,0.9959083164774103,8,8,1960,1960,6824,0.00819994161695071,0.0003269933577768684,0.00019338410506076483,3458,0,0.7993521729949862,3,11,8,
oat,N20,20,0.5,8,mpo_layer,,0,1.4737100428874328e-12,0.9999999999985263,0.9999999999994652,8,11,1440,1760,1760,4.225507167090788e-13,4.225507167090788e-13,1.3924609669218294e-13,19,0,0.004542968003079295,3,11,8,
oat,N20,20,0.5,8,variational_layer,,0,0.004678278344457998,0.995321721655542,0.999999999999966,8,8,1780,1780,256,1.0793550522753612e-13,1.0793550522753612e-13,3.5973430872295604e-14,38,0,1.1734371479833499,3,11,8,sweeps=1 converged=True
oat,N20,20,0.5,8,oracle_compress,,0,1.4841461393189093e-12,0.9999999999985159,0.9999999999998276,8,8,1440,1440,256,9.302910619915181e-33,9.302910619915181e-33,1.6089050494827404e-33,19,0,0.003342345997225493,3,11,8,
oat,N20,20,0.5,16,tdvp_layer,,1,0.0008980211970596175,0.9991019788029404,0.9999999999999953,4,4,540,540,32,8.048822416017702e-33,8.048822416017702e-33,8.048822416017702e-33,37,73,0.018800766032654792,3,11,8,
oat,N20,20,0.5,16,tdvp_layer,,2,5.5852594309624415e-05,0.9999441474056904,0.9999999999996299,10,10,2178,2178,320,7.503059250949145e-13,7.503059250949145e-13,9.808903768763899e-14,74,146,0.05053462099749595,3,11,8,
oat,N20,20,0.5,16,tdvp_layer,,4,3.4937267168189123e-06,0.9999965062732832,0.999999999999347,9,9,1718,1718,324,1.3175608966156903e-12,1.3175608966156903e-12,9.596665813368396e-14,148,292,0.10410816501826048,3,11,8,
oat,N20,20,0.5,16,tdvp_layer,,8,2.184582216235853e-07,0.9999997815417784,0.9999999999990532,8,8,1440,1440,256,1.8119333134189876e-12,1.8119333134189876e-12,9.784992152024452e-14,296,584,0.19719842600170523,3,11,8,
oat,N20,20,0.5,16,mpo_gatewise,lexicographic,0,3.632045730639355e-05,0.9999636795426936,0.9999818396112196,13,16,2184,3698,12680,0.0004305856403670269,0.00027673590244124116,0.00027673590244124116,3458,0,0.8137572149862535,3,11,8,
oat,N20,20,0.5,16,mpo_gatewise,by_distance,0,0.00026661317548448693,0.9997333868245155,0.9996985396054736,16,16,6824,6824,23208,0.0006030107988673752,1.5831464211364316e-05,1.4224171169490651e-05,3458,0,1.0461490459856577,3,11,8,
oat,N20,20,0.5,16,mpo_layer,,0,8.444356325298941e-13,0.9999999999991556,1.0000000000001017,9,11,1540,1760,1760,9.07931715945135e-14,9.07931715945135e-14,4.533912177743977e-14,19,0,0.004540672991424799,3,11,8,
oat,N20,20,0.5,16,variational_layer,,0,3.632045723567234e-05,0.9999636795427643,1.0000000000000082,13,13,2184,2184,528,1.740712773405667e-32,1.740712773405667e-32,1.572042030380284e-33,38,0,1.2015053960494697,3,11,8,sweeps=1 converged=True
oat,N20,20,0.5,16,oracle_compress,,0,1.4841461393189093e-12,0.9999999999985159,0.9999999999998276,8,8,1440,1440,256,9.302910619915181e-33,9.302910619915181e-33,1.6089050494827404e-33,19,0,0.0031828429782763124,3,11,8,
oat,N20,20,0.5,32,tdvp_layer,,1,0.0008980211970596175,0.9991019788029404,0.9999999999999953,4,4,540,540,32,8.048822416017702e-33,8.048822416017702e-33,8.048822416017702e-33,37,73,0.018703075009398162,3,11,8,
oat,N20,20,0.5,32,tdvp_layer,,2,5.5852594309624415e-05,0.9999441474056904,0.9999999999996299,10,10,2178,2178,320,7.503059250949145e-13,7.503059250949145e-13,9.808903768763899e-14,74,146,0.05029189999913797,3,11,8,
oat,N20,20,0.5,32,tdvp_layer,,4,3.4937267168189123e-06,0.9999965062732832,0.999999999999347,9,9,1718,1718,324,1.3175608966156903e-12,1.3175608966156903e-12,9.596665813368396e-14,148,292,0.10509899101452902,3,11,8,
oat,N20,20,0.5,32,tdvp_layer,,8,2.184582216235853e-07,0.9999997815417784,0.9999999999990532,8,8,1440,1440,256,1.8119333134189876e-12,1.8119333134189876e-12,9.784992152024452e-14,296,584,0.19832574296742678,3,11,8,
oat,N20,20,0.5,32,tdvp_layer,,16,1.3731207171296944e-08,0.9999999862687928,0.9999999999976772,8,8,1440,1440,256,4.779028500195932e-12,4.779028500195932e-12,9.831343177252377e-14,592,1168,0.3733526269788854,3,11,8,n16_topup
oat,N20,20,0.5,32,mpo_gatewise,lexicographic,0,3.2648217462849516e-11,0.9999999999673518,0.9999999999969325,12,20,2244,3730,12680,6.153692645885302e-12,2.356542808693516e-13,9.60701465994428e-14,3458,0,0.8221833469578996,3,11,8,
oat,N20,20,0.5,32,mpo_gatewise,by_distance,0,1.3421278130421044e-05,0.9999865787218696,0.9999702411280512,32,32,23208,23208,76456,5.951861658761497e-05,2.2358424120856926e-06,2.0779063637290446e-06,3458,0,2.111058092035819,3,11,8,
oat,N20,20,0.5,32,mpo_layer,,0,8.444356325298941e-13,0.9999999999991556,1.0000000000001017,9,11,1540,1760,1760,9.07931715945135e-14,9.07931715945135e-14,4.533912177743977e-14,19,0,0.004566914984025061,3,11,8,
oat,N20,20,0.5,32,variational_layer,,0,3.2650770975806154e-11,0.9999999999673492,0.9999999999999821,12,12,2244,2244,528,1.6734794927520974e-32,1.6734794927520974e-32,1.0703566763265297e-33,38,0,1.197983142978046,3,11,8,sweeps=1 converged=True
oat,N20,20,0.5,32,oracle_compress,,0,1.4841461393189093e-12,0.9999999999985159,0.9999999999998276,8,8,1440,1440,256,9.302910619915181e-33,9.302910619915181e-33,1.6089050494827404e-33,19,0,0.0032480370136909187,3,11,8,
oat,N20,20,1.5,2,tdvp_layer,,1,0.23732966965281832,0.7626703303471817,0.9999999999999966,2,2,152,152,16,0.052593269207568856,0.052593269207568856,0.004628287779205878,37,73,0.01763862097868696,3,47,11,
oat,N20,20,1.5,2,tdvp_layer,,2,0.22686294364472748,0.7731370563552725,0.999999999999994,2,2,152,152,16,0.026984996527227002,0.026984996527227002,0.0011891888131295822,74,146,0.03665268101030961,3,47,11,
oat,N20,20,1.5,2,tdvp_layer,,4,0.22828377499174068,0.7717162250082593,0.9999999999999912,2,2,152,152,16,0.011979313139180173,0.011979313139180173,0.0003018682120685115,148,292,0.07742905896157026,3,47,11,
oat,N20,20,1.5,2,tdvp_layer,,8,0.23035768695629544,0.7696423130437046,0.999999999999997,2,2,152,152,16,0.005628307557552796,0.005628307557552796,7.455841274361251e-05,296,584,0.1477130160201341,3,47,11,
oat,N20,20,1.5,2,mpo_gatewise,lexicographic,0,0.22500637167125492,0.7749936283287451,0.6156266273294231,2,2,152,152,552,0.9645943955120946,0.006219748940926069,0.006219748940926069,3458,0,0.6755405139992945,3,47,11,
oat,N20,20,1.5,2,mpo_gatewise,by_distance,0,0.2430975137232887,0.7569024862767113,0.6365412014946032,2,2,152,152,552,0.9019128088861451,0.006217760284088642,0.005471898426610868,3458,0,0.673286902019754,3,47,11,
oat,N20,20,1.5,2,mpo_layer,,0,0.17166861245775045,0.8283313875422496,0.910127127132312,2,47,152,24768,24768,0.18689318227756863,0.18689318227756863,0.021674928296406156,19,0,0.005649839993566275,3,47,11,
oat,N20,20,1.5,2,variational_layer,,0,0.2250063716712638,0.7749936283287362,1.0000000000000882,2,2,152,152,16,0.12585193919142887,0.12585193919142887,0.006920984323201754,38,0,0.9401216100086458,3,47,11,sweeps=1 converged=True
oat,N20,20,1.5,2,oracle_compress,,0,0.17166861245774268,0.8283313875422573,0.9101271271323217,2,2,152,152,88,0.18689318227754798,0.18689318227754798,0.021674928296401188,19,0,0.0029252959648147225,3,47,11,
oat,N20,20,1.5,4,tdvp_layer,,1,0.06890946181282132,0.9310905381871787,0.9999999999999916,4,4,540,540,32,2.729951359177519e-31,2.729951359177519e-31,2.729951359177519e-31,37,73,0.01975055004004389,3,47,11,
oat,N20,20,1.5,4,tdvp_layer,,2,0.019637289374260458,0.9803627106257395,1.000000000000001,4,4,540,540,64,0.00574092855769319,0.00574092855769319,0.0006099630038663356,74,146,0.0484659579815343,3,47,11,
oat,N20,20,1.5,4,tdvp_layer,,4,0.022242778239475958,0.977757221760524,0.9999999999999999,4,4,540,540,64,0.0032538971547993348,0.0032538971547993348,0.00023318071730884835,148,292,0.1009550919989124,3,47,11,
oat,N20,20,1.5,4,tdvp_layer,,8,0.022150804625705622,0.9778491953742944,1.0000000000000098,4,4,540,540,64,0.001721291685037538,0.001721291685037538,6.221110516896157e-05,296,584,0.19381041004089639,3,47,11,
oat,N20,20,1.5,4,mpo_gatewise,lexicographic,0,0.11721778328416121,0.8827822167158388,0.8893038571913092,4,4,540,552,1960,0.22426324550071844,0.006218342409120812,0.006218342409120812,3458,0,0.7064382520038635,3,47,11,
oat,N20,20,1.5,4,mpo_gatewise,by_distance,0,0.2170661045969533,0.7829338954030467,0.7271930910842729,4,4,552,552,1960,0.6366203671602823,0.009323323881986055,0.004376598912670931,3458,0,0.7119941800483502,3,47,11,
oat,N20,20,1.5,4,mpo_layer,,0,0.014742658737067815,0.9852573412629322,0.9926013002524304,4,47,528,24768,24768,0.01484168693289087,0.01484168693289087,0.0018547294766925939,19,0,0.005910734995268285,3,47,11,
oat,N20,20,1.5,4,variational_layer,,0,0.11721778328410115,0.8827822167158988,0.9999999999998608,4,4,540,540,64,7.818200997494186e-05,7.818200997494186e-05,1.3986631981740008e-05,38,0,1.0405407790094614,3,47,11,sweeps=1 converged=True
oat,N20,20,1.5,4,oracle_compress,,0,0.014742658737067038,0.985257341262933,0.9926013002524325,4,4,528,528,176,0.014841686932888962,0.014841686932888962,0.001854729476692492,19,0,0.0030627980013377964,3,47,11,
oat,N20,20,1.5,8,tdvp_layer,,1,0.06890946181282132,0.9310905381871787,0.9999999999999916,4,4,540,540,32,2.729951359177519e-31,2.729951359177519e-31,2.729951359177519e-31,37,73,0.01983712799847126,3,47,11,
oat,N20,20,1.5,8,tdvp_layer,,2,0.004635451465654805,0.9953645485343452,0.9999999999999996,8,8,1848,1848,256,7.891164197508221e-07,7.891164197508221e-07,2.258834066330903e-07,74,146,0.061321031011175364,3,47,11,
oat,N20,20,1.5,8,tdvp_layer,,4,0.00029291672292797166,0.999707083277072,0.9999999999999916,8,8,1848,1848,256,3.7785457176768776e-06,3.7785457176768776e-06,9.580193473697379e-07,148,292,0.13074470299761742,3,47,11,
oat,N20,20,1.5,8,tdvp_layer,,8,2.965397708265538e-05,0.9999703460229173,1.0000000000000036,8,8,1800,1800,256,2.7172368421494785e-06,2.7172368421494785e-06,4.554138609278443e-07,296,584,0.24994289997266605,3,47,11,
oat,N20,20,1.5,8,mpo_gatewise,lexicographic,0,0.04668678697319084,0.9533132130268092,0.9747967713484582,8,8,1780,1804,6652,0.03584717129307413,0.004672882272413196,0.004672882272413196,3458,0,0.7667627560440451,3,47,11,
oat,N20,20,1.5,8,mpo_gatewise,by_distance,0,0.0887004991283501,0.9112995008716499,0.882742660755072,8,8,1960,1960,6824,0.24935951438512013,0.0051571971083891385,0.0019877471283300057,3458,0,0.7977924920269288,3,47,11,
oat,N20,20,1.5,8,mpo_layer,,0,1.1532811466707926e-05,0.9999884671885333,0.9999942335775147,8,47,1440,24768,24768,1.1532863429556218e-05,1.1532863429556218e-05,3.1355100077086475e-06,19,0,0.0064084589830599725,3,47,11,
oat,N20,20,1.5,8,variational_layer,,0,0.046686786973184735,0.9533132130268153,1.0000000000000033,8,8,1780,1780,256,7.503915900718921e-09,7.503915900718921e-09,1.8846541795765573e-09,38,0,1.1400682689854875,3,47,11,sweeps=1 converged=True
oat,N20,20,1.5,8,oracle_compress,,0,1.15328114606017e-05,0.9999884671885394,0.9999942335775103,8,8,1440,1440,352,1.1532863429554121e-05,1.1532863429554121e-05,3.1355100077080224e-06,19,0,0.0033065620227716863,3,47,11,
oat,N20,20,1.5,16,tdvp_layer,,1,0.06890946181282132,0.9310905381871787,0.9999999999999916,4,4,540,540,32,2.729951359177519e-31,2.729951359177519e-31,2.729951359177519e-31,37,73,0.020112255995627493,3,47,11,
oat,N20,20,1.5,16,tdvp_layer,,2,0.004634385455387635,0.9953656145446124,0.9999999999998984,16,16,6066,6066,512,1.8299163986852944e-13,1.8299163986852944e-13,9.373103090227943e-14,74,146,0.06455852097133175,3,47,11,
oat,N20,20,1.5,16,tdvp_layer,,4,0.0002829942102550165,0.999717005789745,0.9999999999990178,16,16,4668,4668,960,1.883061804352046e-12,1.883061804352046e-12,9.685186840862625e-14,148,292,0.15581512299831957,3,47,11,
oat,N20,20,1.5,16,tdvp_layer,,8,1.7678183098945865e-05,0.999982321816901,0.9999999999981801,12,12,2650,2650,528,3.65998109671784e-12,3.65998109671784e-12,9.506739645138576e-14,296,584,0.2693625279935077,3,47,11,
oat,N20,20,1.5,16,mpo_gatewise,lexicographic,0,0.017135432135400364,0.9828645678645996,0.991267142997,16,16,4566,4644,14708,0.007645979568466085,0.0021856714626992246,0.0021856714626992246,3458,0,0.8718908869777806,3,47,11,
oat,N20,20,1.5,16,mpo_gatewise,by_distance,0,0.017952710353816848,0.9820472896461832,0.9700287899179112,16,16,6824,6824,23208,0.0608527029051449,0.0012844183620729379,0.0011595271347974948,3458,0,1.0802620349568315,3,47,11,
oat,N20,20,1.5,16,mpo_layer,,0,4.551914400963142e-15,0.9999999999999954,0.9999999999999276,11,47,1760,24768,24768,3.4935323409465224e-27,3.4935323409465224e-27,1.4331885274950937e-27,19,0,0.006991830945480615,3,47,11,
