#time	operator	index	value
2.3	Z	5	0.628119171407554
2.3	Z	6	0.620826241092028
2.3	Z	7	0.605774948707949
2.3	Z	8	0.587701010410669
2.3	Z	9	0.576835698685983
2.3	Z	10	0.552505498069591
2.3	Z	11	0.473326476928304
2.3	Z	12	0.39211685789428
2.3	Z	13	0.320659931199314
2.3	Z	14	0.176909294032405
2.3	Z	15	0.0791088328126583
2.3	Z	16	-0.079107770285121
2.3	Z	17	-0.176912630616066
2.3	Z	18	-0.320644605685727
2.3	Z	19	-0.392147659144018
2.3	Z	20	-0.473309826164924
2.3	Z	21	-0.552485421533769
2.3	Z	22	-0.576851521201299
2.3	Z	23	-0.587712850660869
2.3	Z	24	-0.605773484702084
2.3	Z	25	-0.620822400725891
2.3	Z	26	-0.62811732326258
2.3	Z	27	-0.630540842416936
2.3	Z	28	-0.631143425291952
2.3	Z	29	-0.631261275707368
2.3	Z	30	-0.631280726299068

2.4	Z	1	0.618775641943353
2.4	Z	2	0.61873184561918
2.4	Z	3	0.618497064655862
2.4	Z	4	0.617447033489372
2.4	Z	5	0.613800241272693
2.4	Z	6	0.604543287198099
2.4	Z	7	0.589139125266417
2.4	Z	8	0.575389132357648
2.4	Z	9	0.566053094478014
2.4	Z	10	0.528200939605309
2.4	Z	11	0.446949749502161
2.4	Z	12	0.385466392292354
2.4	Z	13	0.297651884272964
2.4	Z	14	0.170654150460899
2.4	Z	15	0.0749821918700941
2.4	Z	16	-0.0749778146129199
2.4	Z	17	-0.17066662184507
2.4	Z	18	-0.297627499512871
2.4	Z	19	-0.385488574747566
2.4	Z	20	-0.446953886530285
2.4	Z	21	-0.528172283782086
2.4	Z	22	-0.566058671928264
2.4	Z	23	-0.575404933045253
2.4	Z	24	-0.589141614608412
2.4	Z	25	-0.604539466574349
2.4	Z	26	-0.613797547790668
2.4	Z	27	-0.617446071575802
2.4	Z	28	-0.61849683536948
2.4	Z	29	-0.61873179820135
2.4	Z	30	-0.618775636030517

2.5	Z	1	0.606511718782476
2.5	Z	2	0.606420165928272
2.5	Z	3	0.60598484948342
2.5	Z	4	0.604284915150942
2.5	Z	5	0.599206881555849
2.5	Z	6	0.588455317618061
2.5	Z	7	0.574373762776012
2.5	Z	8	0.565004052956799
2.5	Z	9	0.552070971585493
2.5	Z	10	0.501172486514932
2.5	Z	11	0.42852730801881
2.5	Z	12	0.376506601565664
2.5	Z	13	0.273113776509817
2.5	Z	14	0.171896460392978
2.5	Z	15	0.0625934542336579
2.5	Z	16	-0.0625918095718147
2.5	Z	17	-0.171906484588171
2.5	Z	18	-0.273095176094185
2.5	Z	19	-0.376507328176331
2.5	Z	20	-0.428548625223805
2.5	Z	21	-0.501146470919524
2.5	Z	22	-0.552063166853106
2.5	Z	23	-0.56501960567999
2.5	Z	24	-0.574381456861162
2.5	Z	25	-0.588453030778145
2.5	Z	26	-0.599203598070369
2.5	Z	27	-0.604283400105114
2.5	Z	28	-0.605984425544835
2.5	Z	29	-0.606420064965929
2.5	Z	30	-0.606511703314117

2.6	Z	1	0.594476998046246
2.6	Z	2	0.594299210807093
2.6	Z	3	0.593546838091555
