#time	operator	index_1	index_2	value
0.4	ZZ	12	23	-0.851783086413084
0.4	ZZ	12	24	-0.851783086421787
0.4	ZZ	12	25	-0.851783086421768
0.4	ZZ	12	26	-0.851783086421768
0.4	ZZ	12	27	-0.851783086421768
0.4	ZZ	12	28	-0.851783086421768
0.4	ZZ	12	29	-0.851783086421768
0.4	ZZ	12	30	-0.851783086421768
0.4	ZZ	13	1	0.843749897292125
0.4	ZZ	13	2	0.843749897292125
0.4	ZZ	13	3	0.843749897292125
0.4	ZZ	13	4	0.843749897292125
0.4	ZZ	13	5	0.843749897292124
0.4	ZZ	13	6	0.843749897292125
0.4	ZZ	13	7	0.843749897292155
0.4	ZZ	13	8	0.843749897285537
0.4	ZZ	13	9	0.84374989611133
0.4	ZZ	13	10	0.843749753255963
0.4	ZZ	13	11	0.84374031889069
0.4	ZZ	13	12	0.843388518740573
0.4	ZZ	13	14	0.738738777713054
0.4	ZZ	13	15	0.285366431405898
0.4	ZZ	13	16	-0.298089724868201
0.4	ZZ	13	17	-0.742552900036467
0.4	ZZ	13	18	-0.835806888203979
0.4	ZZ	13	19	-0.843412688309987
0.4	ZZ	13	20	-0.843741000033765
0.4	ZZ	13	21	-0.843749758504193
0.4	ZZ	13	22	-0.843749896152529
0.4	ZZ	13	23	-0.843749897283958
0.4	ZZ	13	24	-0.843749897292144
0.4	ZZ	13	25	-0.843749897292124
0.4	ZZ	13	26	-0.843749897292124
0.4	ZZ	13	27	-0.843749897292124
0.4	ZZ	13	28	-0.843749897292124
0.4	ZZ	13	29	-0.843749897292124
0.4	ZZ	13	30	-0.843749897292124
0.4	ZZ	14	1	0.746831324618011
0.4	ZZ	14	2	0.746831324618011
0.4	ZZ	14	3	0.746831324618011
0.4	ZZ	14	4	0.746831324618011
0.4	ZZ	14	5	0.746831324618011
0.4	ZZ	14	6	0.746831324618011
0.4	ZZ	14	7	0.746831324618035
0.4	ZZ	14	8	0.74683132461108
0.4	ZZ	14	9	0.746831323395111
0.4	ZZ	14	10	0.746831179146177
0.4	ZZ	14	11	0.746821922558824
0.4	ZZ	14	12	0.746481358175552
0.4	ZZ	14	13	0.738738777713054
0.4	ZZ	14	15	0.196788347675588
0.4	ZZ	14	16	-0.360597553823932
0.4	ZZ	14	17	-0.68540230876726
0.4	ZZ	14	18	-0.742552648570561
0.4	ZZ	14	19	-0.746662599587787
0.4	ZZ	14	20	-0.74682707392024
0.4	ZZ	14	21	-0.746831257795046
0.4	ZZ	14	22	-0.746831324070169
0.4	ZZ	14	23	-0.746831324613508
0.4	ZZ	14	24	-0.746831324618039
0.4	ZZ	14	25	-0.746831324618012
0.4	ZZ	14	26	-0.746831324618012
0.4	ZZ	14	27	-0.746831324618011
0.4	ZZ	14	28	-0.746831324618011
0.4	ZZ	14	29	-0.746831324618012
0.4	ZZ	14	30	-0.746831324618012
0.4	ZZ	15	1	0.29324917610842
0.4	ZZ	15	2	0.29324917610842
0.4	ZZ	15	3	0.29324917610842
0.4	ZZ	15	4	0.29324917610842
0.4	ZZ	15	5	0.29324917610842
0.4	ZZ	15	6	0.29324917610842
0.4	ZZ	15	7	0.293249176108417
0.4	ZZ	15	8	0.293249176101352
0.4	ZZ	15	9	0.29324917492802
0.4	ZZ	15	10	0.293249036878948
0.4	ZZ	15	11	0.293240122842131
0.4	ZZ	15	12	0.292904826755283
0.4	ZZ	15	13	0.285366431405898
0.4	ZZ	15	14	0.196788347675588
0.4	ZZ	15	16	-0.673757894997524
0.4	ZZ	15	17	-0.360598063810144
0.4	ZZ	15	18	-0.298090948308469
0.4	ZZ	15	19	-0.29343383334102
0.4	ZZ	15	20	-0.293253632220834
0.4	ZZ	15	21	-0.293249243700484
0.4	ZZ	15	22	-0.293249176719134
0.4	ZZ	15	23	-0.293249176111726
0.4	ZZ	15	24	-0.293249176108448
0.4	ZZ	15	25	-0.29324917610842
0.4	ZZ	15	26	-0.29324917610842
0.4	ZZ	15	27	-0.29324917610842
0.4	ZZ	15	28	-0.29324917610842
0.4	ZZ	15	29	-0.29324917610842
0.4	ZZ	15	30	-0.29324917610842
0.4	ZZ	16	1	-0.293247649736878
0.4	ZZ	16	2	-0.293247649736878
0.4	ZZ	16	3	-0.293247649736878
0.4	ZZ	16	4	-0.293247649736878
0.4	ZZ	16	5	-0.293247649736878
0.4	ZZ	16	6	-0.293247649736878
0.4	ZZ	16	7	-0.293247649736906
0.4	ZZ	16	8	-0.293247649740915
0.4	ZZ	16	9	-0.293247650345755
0.4	ZZ	16	10	-0.293247717395092
0.4	ZZ	16	11	-0.293252121824274
0.4	ZZ	16	12	-0.293432364969822
0.4	ZZ	16	13	-0.298089724868201
0.4	ZZ	16	14	-0.360597553823932
0.4	ZZ	16	15	-0.673757894997524
0.4	ZZ	16	17	0.196787311828799
0.4	ZZ	16	18	0.285365894337784
0.4	ZZ	16	19	0.292903601723406
0.4	ZZ	16	20	0.293238614965772
0.4	ZZ	16	21	0.293247509710655
0.4	ZZ	16	22	0.293247648550574
0.4	ZZ	16	23	0.293247649729246
0.4	ZZ	16	24	0.293247649736868
0.4	ZZ	16	25	0.293247649736878
0.4	ZZ	16	26	0.293247649736878
0.4	ZZ	16	27	0.293247649736878
0.4	ZZ	16	28	0.293247649736878
0.4	ZZ	16	29	0.293247649736878
0.4	ZZ	16	30	0.293247649736878
0.4	ZZ	17	1	-0.746831804783681
0.4	ZZ	17	2	-0.74683180478368
0.4	ZZ	17	3	-0.74683180478368
0.4	ZZ	17	4	-0.74683180478368
0.4	ZZ	17	5	-0.74683180478368
0.4	ZZ	17	6	-0.746831804783681
0.4	ZZ	17	7	-0.746831804783716
0.4	ZZ	17	8	-0.746831804780869
0.4	ZZ	17	9	-0.746831804224811
0.4	ZZ	17	10	-0.746831738584483
0.4	ZZ	17	11	-0.746827540395294
0.4	ZZ	17	12	-0.746662995424225
0.4	ZZ	17	13	-0.742552900036467
0.4	ZZ	17	14	-0.68540230876726
0.4	ZZ	17	15	-0.360598063810144
0.4	ZZ	17	16	0.196787311828799
0.4	ZZ	17	18	0.738739858288909
0.4	ZZ	17	19	0.746482056432724
0.4	ZZ	17	20	0.74682242154913
0.4	ZZ	17	21	0.746831657502374
0.4	ZZ	17	22	0.746831803557183
0.4	ZZ	17	23	0.746831804775118
0.4	ZZ	17	24	0.746831804783694
0.4	ZZ	17	25	0.74683180478368
0.4	ZZ	17	26	0.74683180478368
0.4	ZZ	17	27	0.74683180478368
0.4	ZZ	17	28	0.74683180478368
0.4	ZZ	17	29	0.74683180478368
0.4	ZZ	17	30	0.74683180478368
0.4	ZZ	18	1	-0.84375072477515
0.4	ZZ	18	2	-0.843750724775149
0.4	ZZ	18	3	-0.843750724775149
0.4	ZZ	18	4	-0.843750724775149
0.4	ZZ	18	5	-0.843750724775149
0.4	ZZ	18	6	-0.84375072477515
0.4	ZZ	18	7	-0.843750724775181
0.4	ZZ	18	8	-0.843750724768881
0.4	ZZ	18	9	-0.843750723645508
0.4	ZZ	18	10	-0.843750587798622
0.4	ZZ	18	11	-0.843741811919632
0.4	ZZ	18	12	-0.843413330691899
0.4	ZZ	18	13	-0.835806888203979
0.4	ZZ	18	14	-0.742552648570561
0.4	ZZ	18	15	-0.298090948308469
0.4	ZZ	18	16	0.285365894337784
0.4	ZZ	18	17	0.738739858288909
0.4	ZZ	18	19	0.843389459642001
0.4	ZZ	18	20	0.843741162122297
0.4	ZZ	18	21	0.843750579925287
0.4	ZZ	18	22	0.843750723602319
0.4	ZZ	18	23	0.843750724766836
0.4	ZZ	18	24	0.843750724775169
0.4	ZZ	18	25	0.84375072477515
0.4	ZZ	18	26	0.84375072477515
0.4	ZZ	18	27	0.84375072477515
0.4	ZZ	18	28	0.84375072477515
0.4	ZZ	18	29	0.84375072477515
0.4	ZZ	18	30	0.84375072477515
0.4	ZZ	19	1	-0.851783282179631
0.4	ZZ	19	2	-0.851783282179631
0.4	ZZ	19	3	-0.851783282179631
0.4	ZZ	19	4	-0.851783282179631
0.4	ZZ	19	5	-0.851783282179631
0.4	ZZ	19	6	-0.851783282179631
0.4	ZZ	19	7	-0.851783282179661
0.4	ZZ	19	8	-0.85178328217286
0.4	ZZ	19	9	-0.851783280967853
0.4	ZZ	19	10	-0.851783135036898
0.4	ZZ	19	11	-0.851773719259134
0.4	ZZ	19	12	-0.851423928967744
0.4	ZZ	19	13	-0.843412688309987
0.4	ZZ	19	14	-0.746662599587787
0.4	ZZ	19	15	-0.29343383334102
0.4	ZZ	19	16	0.292903601723406
0.4	ZZ	19	17	0.746482056432724
0.4	ZZ	19	18	0.843389459642001
0.4	ZZ	19	20	0.85177335507107
0.4	ZZ	19	21	0.851783123123802
0.4	ZZ	19	22	0.851783280892804
0.4	ZZ	19	23	0.851783282170662
0.4	ZZ	19	24	0.851783282179649
0.4	ZZ	19	25	0.851783282179632
0.4	ZZ	19	26	0.851783282179632
0.4	ZZ	19	27	0.851783282179632
0.4	ZZ	19	28	0.851783282179632
0.4	ZZ	19	29	0.851783282179632
0.4	ZZ	19	30	0.851783282179632
0.4	ZZ	20	1	-0.852134135636741
0.4	ZZ	20	2	-0.85213413563674
0.4	ZZ	20	3	-0.85213413563674
0.4	ZZ	20	4	-0.85213413563674
0.4	ZZ	20	5	-0.85213413563674
0.4	ZZ	20	6	-0.852134135636741
0.4	ZZ	20	7	-0.852134135636771
0.4	ZZ	20	8	-0.852134135629938
0.4	ZZ	20	9	-0.852134134419986
0.4	ZZ	20	10	-0.85213398788104
0.4	ZZ	20	11	-0.85212453427559
0.4	ZZ	20	12	-0.851773538577259
0.4	ZZ	20	13	-0.843741000033765
0.4	ZZ	20	14	-0.74682707392024
0.4	ZZ	20	15	-0.293253632220834
0.4	ZZ	20	16	0.293238614965772
0.4	ZZ	20	17	0.74682242154913
0.4	ZZ	20	18	0.843741162122297
0.4	ZZ	20	19	0.85177335507107
0.4	ZZ	20	21	0.852133984628588
0.4	ZZ	20	22	0.852134134343562
0.4	ZZ	20	23	0.852134135627481
0.4	ZZ	20	24	0.852134135636758
0.4	ZZ	20	25	0.852134135636741
0.4	ZZ	20	26	0.852134135636741
0.4	ZZ	20	27	0.85213413563674
0.4	ZZ	20	28	0.852134135636741
0.4	ZZ	20	29	0.852134135636741
0.4	ZZ	20	30	0.852134135636741
0.4	ZZ	21	1	-0.85214357350958
0.4	ZZ	21	2	-0.852143573509579
0.4	ZZ	21	3	-0.852143573509579
0.4	ZZ	21	4	-0.852143573509579
0.4	ZZ	21	5	-0.852143573509579
0.4	ZZ	21	6	-0.85214357350958
0.4	ZZ	21	7	-0.852143573509609
0.4	ZZ	21	8	-0.852143573502776
0.4	ZZ	21	9	-0.852143572292663
0.4	ZZ	21	10	-0.852143425733929
0.4	ZZ	21	11	-0.852133970907897
0.4	ZZ	21	12	-0.851782937313372
0.4	ZZ	21	13	-0.843749758504193
0.4	ZZ	21	14	-0.746831257795046
0.4	ZZ	21	15	-0.293249243700484
0.4	ZZ	21	16	0.293247509710655
0.4	ZZ	21	17	0.746831657502374
0.4	ZZ	21	18	0.843750579925287
0.4	ZZ	21	19	0.851783123123802
0.4	ZZ	21	20	0.852133984628588
0.4	ZZ	21	22	0.852143572323312
0.4	ZZ	21	23	0.852143573501188
0.4	ZZ	21	24	0.852143573509598
0.4	ZZ	21	25	0.852143573509579
0.4	ZZ	21	26	0.852143573509579
0.4	ZZ	21	27	0.852143573509579
0.4	ZZ	21	28	0.852143573509579
0.4	ZZ	21	29	0.852143573509579
0.4	ZZ	21	30	0.852143573509579
0.4	ZZ	22	1	-0.852143722029789
0.4	ZZ	22	2	-0.852143722029789
0.4	ZZ	22	3	-0.852143722029789
0.4	ZZ	22	4	-0.852143722029789
0.4	ZZ	22	5	-0.852143722029788
0.4	ZZ	22	6	-0.852143722029789
0.4	ZZ	22	7	-0.852143722029819
0.4	ZZ	22	8	-0.852143722022986
0.4	ZZ	22	9	-0.85214372081287
0.4	ZZ	22	10	-0.852143574253814
0.4	ZZ	22	11	-0.852134119407785
0.4	ZZ	22	12	-0.851783085197053
0.4	ZZ	22	13	-0.843749896152529
0.4	ZZ	22	14	-0.746831324070169
0.4	ZZ	22	15	-0.293249176719134
0.4	ZZ	22	16	0.293247648550574
0.4	ZZ	22	17	0.746831803557183
0.4	ZZ	22	18	0.843750723602319
0.4	ZZ	22	19	0.851783280892804
0.4	ZZ	22	20	0.852134134343562
0.4	ZZ	22	21	0.852143572323312
0.4	ZZ	22	23	0.85214372202113
0.4	ZZ	22	24	0.852143722029807
0.4	ZZ	22	25	0.852143722029789
0.4	ZZ	22	26	0.852143722029789
0.4	ZZ	22	27	0.852143722029789
0.4	ZZ	22	28	0.852143722029789
0.4	ZZ	22	29	0.852143722029789
0.4	ZZ	22	30	0.852143722029789
0.4	ZZ	23	1	-0.852143723251106
0.4	ZZ	23	2	-0.852143723251106
0.4	ZZ	23	3	-0.852143723251106
0.4	ZZ	23	4	-0.852143723251106
0.4	ZZ	23	5	-0.852143723251105
0.4	ZZ	23	6	-0.852143723251106
0.4	ZZ	23	7	-0.852143723251136
0.4	ZZ	23	8	-0.852143723244303
0.4	ZZ	23	9	-0.852143722034187
0.4	ZZ	23	10	-0.852143575475129
0.4	ZZ	23	11	-0.852134120628933
0.4	ZZ	23	12	-0.851783086413084
0.4	ZZ	23	13	-0.843749897283958
0.4	ZZ	23	14	-0.746831324613508
0.4	ZZ	23	15	-0.293249176111726
0.4	ZZ	23	16	0.293247649729246
0.4	ZZ	23	17	0.746831804775118
0.4	ZZ	23	18	0.843750724766836
0.4	ZZ	23	19	0.851783282170662
0.4	ZZ	23	20	0.852134135627481
0.4	ZZ	23	21	0.852143573501188
0.4	ZZ	23	22	0.85214372202113
0.4	ZZ	23	24	0.852143723251124
0.4	ZZ	23	25	0.852143723251106
0.4	ZZ	23	26	0.852143723251106
0.4	ZZ	23	27	0.852143723251106
0.4	ZZ	23	28	0.852143723251106
0.4	ZZ	23	29	0.852143723251106
0.4	ZZ	23	30	0.852143723251106
0.4	ZZ	24	1	-0.85214372325984
0.4	ZZ	24	2	-0.85214372325984
0.4	ZZ	24	3	-0.85214372325984
0.4	ZZ	24	4	-0.85214372325984
0.4	ZZ	24	5	-0.852143723259839
0.4	ZZ	24	6	-0.85214372325984
0.4	ZZ	24	7	-0.85214372325987
0.4	ZZ	24	8	-0.852143723253037
0.4	ZZ	24	9	-0.852143722042921
0.4	ZZ	24	10	-0.852143575483863
0.4	ZZ	24	11	-0.852134120637666
0.4	ZZ	24	12	-0.851783086421787
0.4	ZZ	24	13	-0.843749897292144
0.4	ZZ	24	14	-0.746831324618039
0.4	ZZ	24	15	-0.293249176108448
0.4	ZZ	24	16	0.293247649736868
0.4	ZZ	24	17	0.746831804783694
0.4	ZZ	24	18	0.843750724775169
0.4	ZZ	24	19	0.851783282179649
0.4	ZZ	24	20	0.852134135636758
0.4	ZZ	24	21	0.852143573509598
0.4	ZZ	24	22	0.852143722029807
0.4	ZZ	24	23	0.852143723251124
0.4	ZZ	24	25	0.85214372325984
0.4	ZZ	24	26	0.85214372325984
0.4	ZZ	24	27	0.85214372325984
0.4	ZZ	24	28	0.85214372325984
0.4	ZZ	24	29	0.85214372325984
0.4	ZZ	24	30	0.85214372325984
0.4	ZZ	25	1	-0.852143723259822
0.4	ZZ	25	2	-0.852143723259821
0.4	ZZ	25	3	-0.852143723259821
0.4	ZZ	25	4	-0.852143723259821
0.4	ZZ	25	5	-0.852143723259821
0.4	ZZ	25	6	-0.852143723259822
0.4	ZZ	25	7	-0.852143723259851
0.4	ZZ	25	8	-0.852143723253018
0.4	ZZ	25	9	-0.852143722042902
0.4	ZZ	25	10	-0.852143575483844
0.4	ZZ	25	11	-0.852134120637648
0.4	ZZ	25	12	-0.851783086421768
0.4	ZZ	25	13	-0.843749897292124
0.4	ZZ	25	14	-0.746831324618012
0.4	ZZ	25	15	-0.29324917610842
0.4	ZZ	25	16	0.293247649736878
0.4	ZZ	25	17	0.74683180478368
0.4	ZZ	25	18	0.84375072477515
0.4	ZZ	25	19	0.851783282179632
0.4	ZZ	25	20	0.852134135636741
0.4	ZZ	25	21	0.852143573509579
0.4	ZZ	25	22	0.852143722029789
0.4	ZZ	25	23	0.852143723251106
0.4	ZZ	25	24	0.85214372325984
0.4	ZZ	25	26	0.852143723259821
0.4	ZZ	25	27	0.852143723259821
0.4	ZZ	25	28	0.852143723259821
0.4	ZZ	25	29	0.852143723259821
0.4	ZZ	25	30	0.852143723259821
0.4	ZZ	26	1	-0.852143723259822
0.4	ZZ	26	2	-0.852143723259821
0.4	ZZ	26	3	-0.852143723259821
0.4	ZZ	26	4	-0.852143723259821
0.4	ZZ	26	5	-0.852143723259821
0.4	ZZ	26	6	-0.852143723259822
0.4	ZZ	26	7	-0.852143723259851
0.4	ZZ	26	8	-0.852143723253018
0.4	ZZ	26	9	-0.852143722042902
0.4	ZZ	26	10	-0.852143575483844
0.4	ZZ	26	11	-0.852134120637648
0.4	ZZ	26	12	-0.851783086421768
0.4	ZZ	26	13	-0.843749897292124
0.4	ZZ	26	14	-0.746831324618012
0.4	ZZ	26	15	-0.29324917610842
0.4	ZZ	26	16	0.293247649736878
0.4	ZZ	26	17	0.74683180478368
0.4	ZZ	26	18	0.84375072477515
0.4	ZZ	26	19	0.851783282179632
0.4	ZZ	26	20	0.852134135636741
0.4	ZZ	26	21	0.852143573509579
0.4	ZZ	26	22	0.852143722029789
0.4	ZZ	26	23	0.852143723251106
0.4	ZZ	26	24	0.85214372325984
0.4	ZZ	26	25	0.852143723259821
0.4	ZZ	26	27	0.852143723259821
0.4	ZZ	26	28	0.852143723259821
0.4	ZZ	26	29	0.852143723259821
0.4	ZZ	26	30	0.852143723259821
0.4	ZZ	27	1	-0.852143723259822
0.4	ZZ	27	2	-0.852143723259821
0.4	ZZ	27	3	-0.852143723259821
0.4	ZZ	27	4	-0.852143723259821
0.4	ZZ	27	5	-0.852143723259821
0.4	ZZ	27	6	-0.852143723259822
0.4	ZZ	27	7	-0.852143723259852
0.4	ZZ	27	8	-0.852143723253018
0.4	ZZ	27	9	-0.852143722042902
0.4	ZZ	27	10	-0.852143575483844
0.4	ZZ	27	11	-0.852134120637647
0.4	ZZ	27	12	-0.851783086421768
0.4	ZZ	27	13	-0.843749897292124
0.4	ZZ	27	14	-0.746831324618011
0.4	ZZ	27	15	-0.29324917610842
0.4	ZZ	27	16	0.293247649736878
0.4	ZZ	27	17	0.74683180478368
0.4	ZZ	27	18	0.84375072477515
0.4	ZZ	27	19	0.851783282179632
0.4	ZZ	27	20	0.85213413563674
0.4	ZZ	27	21	0.852143573509579
0.4	ZZ	27	22	0.852143722029789
0.4	ZZ	27	23	0.852143723251106
0.4	ZZ	27	24	0.85214372325984
0.4	ZZ	27	25	0.852143723259821
0.4	ZZ	27	26	0.852143723259821
0.4	ZZ	27	28	0.852143723259821
0.4	ZZ	27	29	0.852143723259821
0.4	ZZ	27	30	0.852143723259821
0.4	ZZ	28	1	-0.852143723259822
0.4	ZZ	28	2	-0.852143723259821
0.4	ZZ	28	3	-0.852143723259821
0.4	ZZ	28	4	-0.852143723259821
0.4	ZZ	28	5	-0.852143723259821
0.4	ZZ	28	6	-0.852143723259822
0.4	ZZ	28	7	-0.852143723259852
0.4	ZZ	28	8	-0.852143723253018
0.4	ZZ	28	9	-0.852143722042902
0.4	ZZ	28	10	-0.852143575483844
0.4	ZZ	28	11	-0.852134120637648
0.4	ZZ	28	12	-0.851783086421768
0.4	ZZ	28	13	-0.843749897292124
0.4	ZZ	28	14	-0.746831324618011
0.4	ZZ	28	15	-0.29324917610842
0.4	ZZ	28	16	0.293247649736878
0.4	ZZ	28	17	0.74683180478368
0.4	ZZ	28	18	0.84375072477515
0.4	ZZ	28	19	0.851783282179632
0.4	ZZ	28	20	0.852134135636741
0.4	ZZ	28	21	0.852143573509579
0.4	ZZ	28	22	0.852143722029789
0.4	ZZ	28	23	0.852143723251106
0.4	ZZ	28	24	0.85214372325984
0.4	ZZ	28	25	0.852143723259821
0.4	ZZ	28	26	0.852143723259821
0.4	ZZ	28	27	0.852143723259821
0.4	ZZ	28	29	0.852143723259821
0.4	ZZ	28	30	0.852143723259821
0.4	ZZ	29	1	-0.852143723259822
0.4	ZZ	29	2	-0.852143723259822
0.4	ZZ	29	3	-0.852143723259822
0.4	ZZ	29	4	-0.852143723259822
0.4	ZZ	29	5	-0.852143723259821
0.4	ZZ	29	6	-0.852143723259822
0.4	ZZ	29	7	-0.852143723259852
0.4	ZZ	29	8	-0.852143723253019
0.4	ZZ	29	9	-0.852143722042903
0.4	ZZ	29	10	-0.852143575483844
0.4	ZZ	29	11	-0.852134120637648
0.4	ZZ	29	12	-0.851783086421768
0.4	ZZ	29	13	-0.843749897292124
0.4	ZZ	29	14	-0.746831324618012
0.4	ZZ	29	15	-0.29324917610842
0.4	ZZ	29	16	0.293247649736878
0.4	ZZ	29	17	0.74683180478368
0.4	ZZ	29	18	0.84375072477515
0.4	ZZ	29	19	0.851783282179632
0.4	ZZ	29	20	0.852134135636741
0.4	ZZ	29	21	0.852143573509579
0.4	ZZ	29	22	0.852143722029789
0.4	ZZ	29	23	0.852143723251106
0.4	ZZ	29	24	0.85214372325984
0.4	ZZ	29	25	0.852143723259821
0.4	ZZ	29	26	0.852143723259821
0.4	ZZ	29	27	0.852143723259821
0.4	ZZ	29	28	0.852143723259821
0.4	ZZ	29	30	0.852143723259821
0.4	ZZ	30	1	-0.852143723259822
0.4	ZZ	30	2	-0.852143723259821
0.4	ZZ	30	3	-0.852143723259821
0.4	ZZ	30	4	-0.852143723259821
0.4	ZZ	30	5	-0.852143723259821
0.4	ZZ	30	6	-0.852143723259822
0.4	ZZ	30	7	-0.852143723259852
0.4	ZZ	30	8	-0.852143723253019
0.4	ZZ	30	9	-0.852143722042903
0.4	ZZ	30	10	-0.852143575483844
0.4	ZZ	30	11	-0.852134120637648
0.4	ZZ	30	12	-0.851783086421768
0.4	ZZ	30	13	-0.843749897292124
0.4	ZZ	30	14	-0.746831324618012
0.4	ZZ	30	15	-0.29324917610842
0.4	ZZ	30	16	0.293247649736878
0.4	ZZ	30	17	0.74683180478368
0.4	ZZ	30	18	0.84375072477515
0.4	ZZ	30	19	0.851783282179632
0.4	ZZ	30	20	0.852134135636741
0.4	ZZ	30	21	0.852143573509579
0.4	ZZ	30	22	0.852143722029789
0.4	ZZ	30	23	0.852143723251106
0.4	ZZ	30	24	0.85214372325984
0.4	ZZ	30	25	0.852143723259821
0.4	ZZ	30	26	0.852143723259821
0.4	ZZ	30	27	0.852143723259821
0.4	ZZ	30	28	0.852143723259821
0.4	ZZ	30	29	0.852143723259821

0.5	ZZ	1	2	0.818730753082466
0.5	ZZ	1	3	0.818730753082466
0.5	ZZ	1	4	0.818730753082466
0.5	ZZ	1	5	0.818730753082466
0.5	ZZ	1	6	0.818730753082454
0.5	ZZ	1	7	0.818730753077989
0.5	ZZ	1	8	0.818730752587832
0.5	ZZ	1	9	0.81873071096257
0.5	ZZ	1	10	0.818728609857002
0.5	ZZ	1	11	0.818656201160822
0.5	ZZ	1	12	0.81700123032724
0.5	ZZ	1	13	0.794069284431602
0.5	ZZ	1	14	0.633111119597614
0.5	ZZ	1	15	0.226858158824045
0.5	ZZ	1	16	-0.226857802731155
0.5	ZZ	1	17	-0.633111004064334
0.5	ZZ	1	18	-0.794069336454505
0.5	ZZ	1	19	-0.817001582188614
0.5	ZZ	1	20	-0.81865626147802
0.5	ZZ	1	21	-0.818728610657302
0.5	ZZ	1	22	-0.818730709983849
0.5	ZZ	1	23	-0.818730752575034
0.5	ZZ	1	24	-0.818730753079868
0.5	ZZ	1	25	-0.818730753082466
0.5	ZZ	1	26	-0.818730753082466
0.5	ZZ	1	27	-0.818730753082466
0.5	ZZ	1	28	-0.818730753082466
0.5	ZZ	1	29	-0.818730753082466
0.5	ZZ	1	30	-0.818730753082466
0.5	ZZ	2	1	0.818730753082466
0.5	ZZ	2	3	0.818730753082466
0.5	ZZ	2	4	0.818730753082466
0.5	ZZ	2	5	0.818730753082466
0.5	ZZ	2	6	0.818730753082454
0.5	ZZ	2	7	0.818730753077989
0.5	ZZ	2	8	0.818730752587832
0.5	ZZ	2	9	0.81873071096257
0.5	ZZ	2	10	0.818728609857002
0.5	ZZ	2	11	0.818656201160822
0.5	ZZ	2	12	0.81700123032724
0.5	ZZ	2	13	0.794069284431602
0.5	ZZ	2	14	0.633111119597614
0.5	ZZ	2	15	0.226858158824045
0.5	ZZ	2	16	-0.226857802731155
0.5	ZZ	2	17	-0.633111004064334
0.5	ZZ	2	18	-0.794069336454505
0.5	ZZ	2	19	-0.817001582188614
0.5	ZZ	2	20	-0.81865626147802
0.5	ZZ	2	21	-0.818728610657302
0.5	ZZ	2	22	-0.818730709983849
0.5	ZZ	2	23	-0.818730752575034
0.5	ZZ	2	24	-0.818730753079868
0.5	ZZ	2	25	-0.818730753082466
0.5	ZZ	2	26	-0.818730753082466
0.5	ZZ	2	27	-0.818730753082466
0.5	ZZ	2	28	-0.818730753082466
0.5	ZZ	2	29	-0.818730753082466
0.5	ZZ	2	30	-0.818730753082466
0.5	ZZ	3	1	0.818730753082466
0.5	ZZ	3	2	0.818730753082466
0.5	ZZ	3	4	0.818730753082466
0.5	ZZ	3	5	0.818730753082466
0.5	ZZ	3	6	0.818730753082454
0.5	ZZ	3	7	0.818730753077989
0.5	ZZ	3	8	0.818730752587832
0.5	ZZ	3	9	0.81873071096257
0.5	ZZ	3	10	0.818728609857002
0.5	ZZ	3	11	0.818656201160822
0.5	ZZ	3	12	0.81700123032724
0.5	ZZ	3	13	0.794069284431602
0.5	ZZ	3	14	0.633111119597614
0.5	ZZ	3	15	0.226858158824045
0.5	ZZ	3	16	-0.226857802731155
0.5	ZZ	3	17	-0.633111004064334
0.5	ZZ	3	18	-0.794069336454505
0.5	ZZ	3	19	-0.817001582188614
0.5	ZZ	3	20	-0.81865626147802
0.5	ZZ	3	21	-0.818728610657302
0.5	ZZ	3	22	-0.818730709983849
0.5	ZZ	3	23	-0.818730752575034
0.5	ZZ	3	24	-0.818730753079868
0.5	ZZ	3	25	-0.818730753082466
0.5	ZZ	3	26	-0.818730753082466
0.5	ZZ	3	27	-0.818730753082466
0.5	ZZ	3	28	-0.818730753082466
0.5	ZZ	3	29	-0.818730753082466
0.5	ZZ	3	30	-0.818730753082466
0.5	ZZ	4	1	0.818730753082466
0.5	ZZ	4	2	0.818730753082466
0.5	ZZ	4	3	0.818730753082466
0.5	ZZ	4	5	0.818730753082466
0.5	ZZ	4	6	0.818730753082454
0.5	ZZ	4	7	0.818730753077989
0.5	ZZ	4	8	0.818730752587832
0.5	ZZ	4	9	0.81873071096257
0.5	ZZ	4	10	0.818728609857002
0.5	ZZ	4	11	0.818656201160822
0.5	ZZ	4	12	0.81700123032724
0.5	ZZ	4	13	0.794069284431602
0.5	ZZ	4	14	0.633111119597614
0.5	ZZ	4	15	0.226858158824045
0.5	ZZ	4	16	-0.226857802731155
0.5	ZZ	4	17	-0.633111004064334
0.5	ZZ	4	18	-0.794069336454505
0.5	ZZ	4	19	-0.817001582188614
0.5	ZZ	4	20	-0.81865626147802
0.5	ZZ	4	21	-0.818728610657302
0.5	ZZ	4	22	-0.818730709983849
0.5	ZZ	4	23	-0.818730752575034
0.5	ZZ	4	24	-0.818730753079868
0.5	ZZ	4	25	-0.818730753082466
0.5	ZZ	4	26	-0.818730753082466
0.5	ZZ	4	27	-0.818730753082466
0.5	ZZ	4	28	-0.818730753082466
0.5	ZZ	4	29	-0.818730753082466
0.5	ZZ	4	30	-0.818730753082466
0.5	ZZ	5	1	0.818730753082466
0.5	ZZ	5	2	0.818730753082466
0.5	ZZ	5	3	0.818730753082466
