variant,k,N,mean_err_dense_U,std_err_dense_U,mean_err_mpo_U,std_err_mpo_U,mean_err_dense_pred,std_err_dense_pred,mean_err_mpo_pred,std_err_mpo_pred,mean_ess,std_ess,mean_ess_over_N,std_ess_over_N,mean_log_weight_var,std_log_weight_var,mean_max_weight,std_max_weight,mean_weight_signal_corr,std_weight_signal_corr,mean_prefactor_dense_pred,std_prefactor_dense_pred,mean_prefactor_mpo_pred,std_prefactor_mpo_pred
sis_mixture_base,2,256,1.5907846695879553,0.0634222901536685,1.590784669587957,0.06342229015367169,0.6788143158105716,0.10877970169398825,0.6788143158105678,0.10877970169398594,240.61274503440833,1.986432491935382,0.9398935352906576,0.007759501921622586,0.20005475685506494,0.06286970177601488,0.00832322481915417,0.0002693896490228052,-0.021418216632020027,0.04650963847867445,10.861029052969146,1.740475227103812,10.861029052969085,1.7404752271037751
sis_mixture_base,2,512,1.1452284283300227,0.01064171874225705,1.1452284283300254,0.01064171874225488,0.5693615724500101,0.04481939756485402,0.5693615724500142,0.04481939756485505,480.1167799953616,0.8485800130100395,0.9377280859284406,0.0016573828379102334,0.17194906385791586,0.02890839178870351,0.006174498964493599,0.0005337798736385082,-0.011513789729012985,0.01123507565839897,12.883181722446013,1.0141471982977313,12.883181722446109,1.0141471982977546
sis_mixture_base,2,1024,0.8286562679820136,0.025165568312390064,0.8286562679820122,0.025165568312389013,0.4419538075244076,0.049725350009125195,0.4419538075244041,0.04972535000913032,958.1736464369836,3.079882131535994,0.9357164515986168,0.0030076973940781192,0.27366741465299776,0.02390634698935068,0.002021625616482283,7.819861141634022e-05,0.007922662950372467,0.03668366893281549,14.142521840781043,1.5912112002920062,14.142521840780931,1.5912112002921703
sis_mixture_base,3,8,46.16152992893001,3.4694021226871508,46.16152992893003,3.4694021226871747,29.309735914906117,10.765081278888875,29.309735914906025,10.76508127888875,7.507989575510057,0.2804130504762898,0.9384986969387571,0.03505163130953622,0.09025714987307758,0.06502555879450624,0.17936483080342014,0.03906174206113216,-0.05281459440868963,0.35260942220407465,82.90045208086805,30.448247889306707,82.90045208086781,30.448247889306348
sis_mixture_base,3,16,37.13772055482256,2.898081849696955,37.13772055482258,2.898081849696895,26.13421265520135,8.18586346133217,26.1342126552014,8.185863461332174,14.376115187360398,0.5006300648926071,0.8985071992100249,0.03128937905578794,0.228007715904921,0.2332518899490347,0.12157115952904995,0.011910325367211889,-0.23792949715148845,0.27040448308501464,104.5368506208054,32.74345384532868,104.5368506208056,32.743453845328695
sis_mixture_base,3,32,24.308663460817044,1.166384369477267,24.30866346081704,1.1663843694772533,12.34051265861702,3.771417428252634,12.340512658617,3.7714174282525703,28.544951591421324,1.713371743471892,0.8920297372319164,0.053542866983496626,0.21506602233711947,0.10134938363858438,0.07194580931906604,0.018314400352506296,0.0806418478932225,0.08413281000183218,69.80848147381221,21.33435870562054,69.8084814738121,21.334358705620183
sis_mixture_base,3,64,16.379845967591493,0.9886303304846537,16.37984596759147,0.988630330484675,12.279737914131566,8.173300245117531,12.27973791413158,8.173300245117536,56.64904667479914,0.5393666396348908,0.8851413542937365,0.00842760374429517,0.38780209509590824,0.1384321534592299,0.03448054467883235,0.0037206583916179654,0.018849469813346103,0.061278022596110336,98.23790331305253,65.38640196094025,98.23790331305264,65.38640196094029
sis_mixture_base,3,128,11.937273631813992,0.12929589439538702,11.937273631813982,0.12929589439536937,5.120678516293041,0.7258551986604895,5.120678516293036,0.7258551986604669,113.96748994501702,1.0651270003713127,0.8903710151954455,0.00832130469040088,0.4133026103805452,0.1132088627023452,0.01712731470959604,0.002461720219682194,0.03198745366319046,0.0466711967982163,57.93386405035326,8.212114130117453,57.9338640503532,8.212114130117198
sis_mixture_base,3,256,8.247219144352906,0.1518679032095622,8.247219144352899,0.15186790320956048,5.045100627371649,1.5145865336630622,5.045100627371678,1.5145865336630615,233.3248717568399,4.792618524002789,0.9114252803001559,0.018721166109385894,0.2198280683700511,0.11846318751593705,0.01163561885749057,0.003102286789675384,-0.011155121985357097,0.015654464158714364,80.72161003794639,24.233384538608995,80.72161003794685,24.233384538608984
sis_mixture_base,3,512,5.795410471704522,0.14389249130449513,5.7954104717045,0.14389249130447793,3.043585616204679,0.40955886529409435,3.0435856162046844,0.40955886529407504,461.0274627418587,2.563683547708866,0.9004442631676928,0.005007194429118879,0.32939927877382796,0.01777639726444982,0.006246194346009562,0.00124644940332079,-0.003322991972032906,0.07223746110784478,68.86848090688528,9.267259230224699,68.86848090688544,9.267259230224264
sis_mixture_base,3,1024,4.043842071745688,0.027531853365608594,4.043842071745684,0.027531853365602838,2.273634433015647,0.5652154801419136,2.2736344330156606,0.5652154801419333,932.7011858866945,3.1368742735880986,0.9108410018424751,0.0030633537828008775,0.31195587459669444,0.037467749484068016,0.0027509416531028893,0.0003192905979704437,0.021479797684225588,0.03468775110424212,72.7563018565007,18.086895364541235,72.75630185650114,18.086895364541867
