variant,k,N,seed,err_dense_U,err_mpo_U,err_dense_pred,err_mpo_pred,ess,ess_over_N,log_weight_var,max_weight,weight_signal_corr,prefactor_dense_pred,prefactor_mpo_pred
mc,2,8,14427,11.97637739151325,11.976377391513198,1.8195016216608066,1.8195016216608018,nan,nan,nan,nan,nan,5.1463277402251055,5.146327740225092
mc,2,16,14505,11.130579203714598,11.130579203714579,4.047249041677214,4.047249041677186,nan,nan,nan,nan,nan,16.188996166708858,16.188996166708744
mc,2,16,14506,9.205093942251434,9.205093942251452,2.6355634727006305,2.635563472700629,nan,nan,nan,nan,nan,10.542253890802522,10.542253890802517
mc,2,16,14507,4.8232158920405,4.823215892040495,3.1918321006217942,3.191832100621791,nan,nan,nan,nan,nan,12.767328402487177,12.767328402487164
mc,2,32,14665,5.99995058610421,5.99995058610421,3.298333822079717,3.2983338220797114,nan,nan,nan,nan,nan,18.658193697676094,18.65819369767606
mc,2,32,14666,6.319401330868478,6.319401330868486,3.188598901813742,3.1885989018137564,nan,nan,nan,nan,nan,18.037439247651804,18.037439247651886
mc,2,32,14667,6.097330061482125,6.097330061482116,2.725297361816659,2.7252973618166587,nan,nan,nan,nan,nan,15.416609962322942,15.416609962322939
mc,2,64,14985,4.03798769649459,4.03798769649459,1.2293727794384084,1.2293727794384082,nan,nan,nan,nan,nan,9.834982235507267,9.834982235507265
mc,2,64,14986,4.807920281777786,4.807920281777785,2.033529419961078,2.033529419961085,nan,nan,nan,nan,nan,16.268235359688624,16.26823535968868
mc,2,64,14987,3.611231171828492,3.611231171828487,2.234937656899538,2.2349376568995347,nan,nan,nan,nan,nan,17.879501255196303,17.879501255196278
mc,2,128,15625,2.7662909301709595,2.7662909301709533,1.604607084960774,1.6046070849607783,nan,nan,nan,nan,nan,18.154056814651874,18.15405681465192
mc,2,128,15626,3.2141629522476975,3.214162952247701,0.851562092794321,0.8515620927943163,nan,nan,nan,nan,nan,9.63432528666036,9.634325286660307
mc,2,128,15627,3.026153679484296,3.026153679484287,1.064814982632337,1.0648149826323319,nan,nan,nan,nan,nan,12.047006318853782,12.047006318853724
mc,2,256,16905,1.9437485291435324,1.9437485291435315,0.9597579557658646,0.9597579557658694,nan,nan,nan,nan,nan,15.356127292253834,15.35612729225391
