task_id,family,gate,control,target,theta,x,seed,chi_max,method,n_sub,svd_threshold,infidelity_normalized,fidelity_normalized,norm_approx,norm_exact,norm_drift,discarded_weight,final_bond_profile,final_max_bond,final_param_count,min_kept_singular,cap_reached,positive_weight_truncated,cap_truncation_occurred,git_commit,git_dirty,git_diff_hash
dc8af30e673544894d4c45af,pauli,rxx,,,0.6283185307179586,0.1,33,8,tebd_swap,1,1e-13,0.0813478405080631,0.9186521594919369,0.9448233241188103,0.9999999999999997,-0.05517667588118935,0.11275098080873096,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",8,936,0.011516327277806195,True,True,True,724ef9179e6c47d81d15f4bed538ea5d7163eb8b,true,004ec68aadd3d3108195d617ae178ce96cf96301cf5f90ee80404b345eda37ce
f440d2d000e14461802986bf,pauli,rxx,,,1.5707963267948966,0.25,33,8,gate_local_2tdvp,1,1e-13,0.18751214246201664,0.8124878575379834,1.0000000000000002,0.9999999999999997,5.551115123125783e-16,0.028275473895689487,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",8,936,0.012796618713448978,True,True,True,724ef9179e6c47d81d15f4bed538ea5d7163eb8b,true,004ec68aadd3d3108195d617ae178ce96cf96301cf5f90ee80404b345eda37ce
894ac6a200af36dc690e0555,pauli,rxx,,,1.5707963267948966,0.25,33,8,mpo_zipup,1,1e-13,0.09281474156362501,0.907185258436375,0.952462733358305,0.9999999999999997,-0.047537266641694664,0.09623804282364269,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",8,936,0.03283035970068361,True,True,True,724ef9179e6c47d81d15f4bed538ea5d7163eb8b,true,004ec68aadd3d3108195d617ae178ce96cf96301cf5f90ee80404b345eda37ce
08658fa2196a810f8cb5a42a,pauli,rxx,,,1.5707963267948966,0.25,33,8,tebd_swap,1,1e-13,0.11472185191520645,0.8852781480847935,0.9306698327363255,0.9999999999999997,-0.06933016726367414,0.14251838183905297,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",8,936,0.011516327277806195,True,True,True,724ef9179e6c47d81d15f4bed538ea5d7163eb8b,true,004ec68aadd3d3108195d617ae178ce96cf96301cf5f90ee80404b345eda37ce
3a5676bdc0e91318ab4772cb,pauli,rxx,,,0.0,0.0,33,16,gate_local_2tdvp,1,1e-13,2.220446049250313e-16,0.9999999999999998,1.0000000000000042,0.9999999999999997,4.551914400963142e-15,3.4170889047872146e-32,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",8,936,0.0023870462711353033,False,False,False,724ef9179e6c47d81d15f4bed538ea5d7163eb8b,true,004ec68aadd3d3108195d617ae178ce96cf96301cf5f90ee80404b345eda37ce
120424f1b6db64d27fdf06e5,pauli,rxx,,,0.0,0.0,33,16,mpo_zipup,1,1e-13,2.220446049250313e-16,0.9999999999999998,1.0000000000000004,0.9999999999999997,7.771561172376096e-16,1.558835962287375e-32,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",8,936,0.002387046271135308,False,False,False,724ef9179e6c47d81d15f4bed538ea5d7163eb8b,true,004ec68aadd3d3108195d617ae178ce96cf96301cf5f90ee80404b345eda37ce
ce7c36310fadc9c121cd4c4e,pauli,rxx,,,0.0,0.0,33,16,tebd_swap,1,1e-13,0.0,1.0,1.000000000000001,0.9999999999999997,1.4432899320127035e-15,6.11707162208899e-30,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",8,936,0.0009459744045201212,False,True,False,724ef9179e6c47d81d15f4bed538ea5d7163eb8b,true,004ec68aadd3d3108195d617ae178ce96cf96301cf5f90ee80404b345eda37ce
635d0c11a08ec3e52435b0e1,pauli,rxx,,,0.0006283185307179586,0.0001,33,16,gate_local_2tdvp,1,1e-13,3.187727859454981e-11,0.9999999999681227,0.9999999999999948,0.9999999999999997,-4.884981308350689e-15,8.484331573432455e-15,"[1, 2, 4, 8, 16, 16, 16, 16, 16, 8, 4, 2, 1]",16,2728,3.19184080742497e-07,True,True,False,724ef9179e6c47d81d15f4bed538ea5d7163eb8b,true,004ec68aadd3d3108195d617ae178ce96cf96301cf5f90ee80404b345eda37ce
0f301532ce571479603a645c,pauli,rxx,,,0.0006283185307179586,0.0001,33,16,mpo_zipup,1,1e-13,0.0,1.0,1.000000000000001,0.9999999999999997,1.4432899320127035e-15,1.5586981291471926e-31,"[1, 2, 4, 8, 16, 16, 16, 16, 16, 8, 4, 2, 1]",16,2728,3.6419647396686213e-06,True,False,False,724ef9179e6c47d81d15f4bed538ea5d7163eb8b,true,004ec68aadd3d3108195d617ae178ce96cf96301cf5f90ee80404b345eda37ce
6b1eb572a984ffb573f360cc,pauli,rxx,,,0.0006283185307179586,0.0001,33,16,tebd_swap,1,1e-13,1.1102230246251565e-16,0.9999999999999999,1.0,0.9999999999999997,3.3306690738754696e-16,2.91959984514306e-30,"[1, 2, 4, 8, 16, 16, 16, 16, 16, 8, 4, 2, 1]",16,2728,3.6419647396633552e-06,True,True,False,724ef9179e6c47d81d15f4bed538ea5d7163eb8b,true,004ec68aadd3d3108195d617ae178ce96cf96301cf5f90ee80404b345eda37ce
12f5d08d5e09a4af5d8d9d1c,pauli,rxx,,,0.001986917653053424,0.000316227766,33,16,gate_local_2tdvp,1,1e-13,3.187762276368744e-10,0.9999999996812238,0.9999999999999568,0.9999999999999998,-4.296563105299356e-14,8.484421480160464e-14,"[1, 2, 4, 8, 16, 16, 16, 16, 16, 8, 4, 2, 1]",16,2728,1.0093464307857811e-06,True,True,False,724ef9179e6c47d81d15f4bed538ea5d7163eb8b,true,004ec68aadd3d3108195d617ae178ce96cf96301cf5f90ee80404b345eda37ce
67e17c5734496eafde494b26,pauli,rxx,,,0.001986917653053424,0.000316227766,33,16,mpo_zipup,1,1e-13,2.220446049250313e-16,0.9999999999999998,0.9999999999999994,0.9999999999999998,-3.3306690738754696e-16,1.5551168374566284e-31,"[1, 2, 4, 8, 16, 16, 16, 16, 16, 8, 4, 2, 1]",16,2728,1.1516780560817179e-05,True,False,False,724ef9179e6c47d81d15f4bed538ea5d7163eb8b,true,004ec68aadd3d3108195d617ae178ce96cf96301cf5f90ee80404b345eda37ce
25f24cce14cd534408be9cf5,pauli,rxx,,,0.001986917653053424,0.000316227766,33,16,tebd_swap,1,1e-13,4.440892098500626e-16,0.9999999999999996,1.0,0.9999999999999998,2.220446049250313e-16,3.0499601163655355e-30,"[1, 2, 4, 8, 16, 16, 16, 16, 16, 8, 4, 2, 1]",16,2728,1.1516780560809372e-05,True,True,False,724ef9179e6c47d81d15f4bed538ea5d7163eb8b,true,004ec68aadd3d3108195d617ae178ce96cf96301cf5f90ee80404b345eda37ce
585b67d877eeeea48012ee8d,pauli,rxx,,,0.006283185307179587,0.001,33,16,gate_local_2tdvp,1,1e-13,2.220446049250313e-16,0.9999999999999998,1.000000000000001,0.9999999999999994,1.6653345369377348e-15,1.6634102968071412e-31,"[1, 2, 4, 8, 16, 16, 16, 16, 16, 8, 4, 2, 1]",16,2728,9.211245755004494e-07,True,False,False,724ef9179e6c47d81d15f4bed538ea5d7163eb8b,true,004ec68aadd3d3108195d617ae178ce96cf96301cf5f90ee80404b345eda37ce
382d617673284156cd1f5091,pauli,rxx,,,0.006283185307179587,0.001,33,16,mpo_zipup,1,1e-13,5.551115123125783e-16,0.9999999999999994,0.9999999999999991,0.9999999999999994,-3.3306690738754696e-16,1.491666795308484e-31,"[1, 2, 4, 8, 16, 16, 16, 16, 16, 8, 4, 2, 1]",16,2728,3.641794385583196e-05,True,False,False,724ef9179e6c47d81d15f4bed538ea5d7163eb8b,true,004ec68aadd3d3108195d617ae178ce96cf96301cf5f90ee80404b345eda37ce
36ea566ed6aa453b6d028f97,pauli,rxx,,,0.006283185307179587,0.001,33,16,tebd_swap,1,1e-13,1.1102230246251565e-16,0.9999999999999999,0.9999999999999986,0.9999999999999994,-8.881784197001252e-16,2.834358404329942e-30,"[1, 2, 4, 8, 16, 16, 16, 16, 16, 8, 4, 2, 1]",16,2728,3.641794385583003e-05,True,True,False,724ef9179e6c47d81d15f4bed538ea5d7163eb8b,true,004ec68aadd3d3108195d617ae178ce96cf96301cf5f90ee80404b345eda37ce
39ea864646cc550941327f38,pauli,rxx,,,0.019869176530534244,0.00316227766,33,16,gate_local_2tdvp,1,1e-13,4.440892098500626e-16,0.9999999999999996,0.9999999999999963,0.9999999999999997,-3.3306690738754696e-15,1.7266813318817017e-31,"[1, 2, 4, 8, 16, 16, 16, 16, 16, 8, 4, 2, 1]",16,2728,2.9130038723467774e-06,True,False,False,724ef9179e6c47d81d15f4bed538ea5d7163eb8b,true,004ec68aadd3d3108195d617ae178ce96cf96301cf5f90ee80404b345eda37ce
f994713510f383f55ea37d23,pauli,rxx,,,0.019869176530534244,0.00316227766,33,16,mpo_zipup,1,1e-13,0.0,1.0,0.9999999999999989,0.9999999999999997,-7.771561172376096e-16,1.5671276560922734e-31,"[1, 2, 4, 8, 16, 16, 16, 16, 16, 8, 4, 2, 1]",16,2728,0.0001151479087147073,True,False,False,724ef9179e6c47d81d15f4bed538ea5d7163eb8b,true,004ec68aadd3d3108195d617ae178ce96cf96301cf5f90ee80404b345eda37ce
6a2e66c50d1d417a989c5448,pauli,rxx,,,0.019869176530534244,0.00316227766,33,16,tebd_swap,1,1e-13,2.220446049250313e-16,0.9999999999999998,1.0000000000000002,0.9999999999999997,5.551115123125783e-16,2.875547023695266e-30,"[1, 2, 4, 8, 16, 16, 16, 16, 16, 8, 4, 2, 1]",16,2728,0.00011514790871470974,True,True,False,724ef9179e6c47d81d15f4bed538ea5d7163eb8b,true,004ec68aadd3d3108195d617ae178ce96cf96301cf5f90ee80404b345eda37ce
5669dde96218ae7db28260e4,pauli,rxx,,,0.06283185307179587,0.01,33,16,gate_local_2tdvp,1,1e-13,0.0,1.0,0.9999999999999949,0.9999999999999994,-4.551914400963142e-15,1.6647526111221644e-31,"[1, 2, 4, 8, 16, 16, 16, 16, 16, 8, 4, 2, 1]",16,2728,9.213198393276094e-06,True,False,False,724ef9179e6c47d81d15f4bed538ea5d7163eb8b,true,004ec68aadd3d3108195d617ae178ce96cf96301cf5f90ee80404b345eda37ce
6dc265bed5c650c8ac2973c4,pauli,rxx,,,0.06283185307179587,0.01,33,16,mpo_zipup,1,1e-13,0.0,1.0,0.9999999999999998,0.9999999999999994,3.3306690738754696e-16,1.5467757555948374e-31,"[1, 2, 4, 8, 16, 16, 16, 16, 16, 8, 4, 2, 1]",16,2728,0.00036389005712814717,True,False,False,724ef9179e6c47d81d15f4bed538ea5d7163eb8b,true,004ec68aadd3d3108195d617ae178ce96cf96301cf5f90ee80404b345eda37ce
696d116ceec58c63e014e419,pauli,rxx,,,0.06283185307179587,0.01,33,16,tebd_swap,1,1e-13,0.0,1.0,1.000000000000001,0.9999999999999994,1.6653345369377348e-15,2.8544526028900616e-30,"[1, 2, 4, 8, 16, 16, 16, 16, 16, 8, 4, 2, 1]",16,2728,0.0003638900571281508,True,True,False,724ef9179e6c47d81d15f4bed538ea5d7163eb8b,true,004ec68aadd3d3108195d617ae178ce96cf96301cf5f90ee80404b345eda37ce
35b878fadfdc5d958169b663,pauli,rxx,,,0.6283185307179586,0.1,33,16,gate_local_2tdvp,1,1e-13,0.0,1.0,1.0000000000000004,0.9999999999999997,7.771561172376096e-16,1.6144607725370422e-31,"[1, 2, 4, 8, 16, 16, 16, 16, 16, 8, 4, 2, 1]",16,2728,9.225437835937396e-05,True,False,False,724ef9179e6c47d81d15f4bed538ea5d7163eb8b,true,004ec68aadd3d3108195d617ae178ce96cf96301cf5f90ee80404b345eda37ce
df600b723142b03bebd47a3a,pauli,rxx,,,0.6283185307179586,0.1,33,16,mpo_zipup,1,1e-13,0.0,1.0,1.0000000000000009,0.9999999999999997,1.2212453270876722e-15,1.4291568508751047e-31,"[1, 2, 4, 8, 16, 16, 16, 16, 16, 8, 4, 2, 1]",16,2728,0.0034876296293368005,True,False,False,724ef9179e6c47d81d15f4bed538ea5d7163eb8b,true,004ec68aadd3d3108195d617ae178ce96cf96301cf5f90ee80404b345eda37ce
f973a7c6f8fb021d755903fa,pauli,rxx,,,0.6283185307179586,0.1,33,16,tebd_swap,1,1e-13,2.220446049250313e-16,0.9999999999999998,0.9999999999999979,0.9999999999999997,-1.7763568394002505e-15,2.7228066157011318e-30,"[1, 2, 4, 8, 16, 16, 16, 16, 16, 8, 4, 2, 1]",16,2728,0.0009459744045201212,True,True,False,724ef9179e6c47d81d15f4bed538ea5d7163eb8b,true,004ec68aadd3d3108195d617ae178ce96cf96301cf5f90ee80404b345eda37ce
fab4a25bf949e804603807df,pauli,rxx,,,1.5707963267948966,0.25,33,16,gate_local_2tdvp,1,1e-13,4.440892098500626e-16,0.9999999999999996,0.9999999999999999,0.9999999999999997,2.220446049250313e-16,1.3270719893967247e-31,"[1, 2, 4, 8, 16, 16, 16, 16, 16, 8, 4, 2, 1]",16,2728,0.00023042248474577622,True,False,False,724ef9179e6c47d81d15f4bed538ea5d7163eb8b,true,004ec68aadd3d3108195d617ae178ce96cf96301cf5f90ee80404b345eda37ce
2f0dd59ec9f9b9db5a68c27b,pauli,rxx,,,1.5707963267948966,0.25,33,16,mpo_zipup,1,1e-13,0.0,1.0,0.9999999999999988,0.9999999999999997,-8.881784197001252e-16,9.001455084138235e-32,"[1, 2, 4, 8, 16, 16, 16, 16, 16, 8, 4, 2, 1]",16,2728,0.006412111012102825,True,False,False,724ef9179e6c47d81d15f4bed538ea5d7163eb8b,true,004ec68aadd3d3108195d617ae178ce96cf96301cf5f90ee80404b345eda37ce
933afb6c7e6289ac657d1c10,pauli,rxx,,,1.5707963267948966,0.25,33,16,tebd_swap,1,1e-13,0.0,1.0,0.9999999999999956,0.9999999999999997,-4.107825191113079e-15,3.1237578137518763e-30,"[1, 2, 4, 8, 16, 16, 16, 16, 16, 8, 4, 2, 1]",16,2728,0.0009459744045201212,True,True,False,724ef9179e6c47d81d15f4bed538ea5d7163eb8b,true,004ec68aadd3d3108195d617ae178ce96cf96301cf5f90ee80404b345eda37ce
5f24693a4f7aa53fc982f2de,pauli,ryy,,,0.0,0.0,11,8,gate_local_2tdvp,1,1e-13,0.0,1.0,0.9999999999999997,0.9999999999999993,3.3306690738754696e-16,1.514101646660061e-32,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",8,936,0.0014152132570470254,True,False,False,724ef9179e6c47d81d15f4bed538ea5d7163eb8b,true,004ec68aadd3d3108195d617ae178ce96cf96301cf5f90ee80404b345eda37ce
739c31bdf7580ecffdb1cc9f,pauli,ryy,,,0.0,0.0,11,8,mpo_zipup,1,1e-13,0.0,1.0,0.9999999999999999,0.9999999999999993,5.551115123125783e-16,6.300181768593453e-33,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",8,936,0.001415213257047054,True,False,False,724ef9179e6c47d81d15f4bed538ea5d7163eb8b,true,004ec68aadd3d3108195d617ae178ce96cf96301cf5f90ee80404b345eda37ce
5c986d754cb54aa3de254eae,pauli,ryy,,,0.0,0.0,11,8,tebd_swap,1,1e-13,0.01647655250273572,0.9835234474972643,0.9892293514563893,0.9999999999999993,-0.010770648543609984,0.021615480243871995,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",8,936,0.00030578513385968553,True,True,True,724ef9179e6c47d81d15f4bed538ea5d7163eb8b,true,004ec68aadd3d3108195d617ae178ce96cf96301cf5f90ee80404b345eda37ce
8abe2d7e4cbb68e7bf27ea91,pauli,ryy,,,0.0006283185307179586,0.0001,11,8,gate_local_2tdvp,1,1e-13,5.8746945752474744e-08,0.9999999412530542,0.999999999577731,0.9999999999999994,-4.2226844243486994e-10,8.445451764403836e-10,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",8,936,0.0006283185203825331,True,True,True,724ef9179e6c47d81d15f4bed538ea5d7163eb8b,true,004ec68aadd3d3108195d617ae178ce96cf96301cf5f90ee80404b345eda37ce
fe2fa7dfc12ff6870a0ee451,pauli,ryy,,,0.0006283185307179586,0.0001,11,8,mpo_zipup,1,1e-13,5.8747351094901035e-08,0.9999999412526489,0.999999970626325,0.9999999999999994,-2.9373674492738644e-08,5.874735169903955e-08,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",8,936,0.0006283185203825331,True,True,True,724ef9179e6c47d81d15f4bed538ea5d7163eb8b,true,004ec68aadd3d3108195d617ae178ce96cf96301cf5f90ee80404b345eda37ce
39f88f2fb808eb4c13881e24,pauli,ryy,,,0.0006283185307179586,0.0001,11,8,tebd_swap,1,1e-13,0.01647691214645164,0.9835230878535484,0.9892293450923634,0.9999999999999994,-0.010770654907636068,0.021615493040950937,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",8,936,0.00031786433829609747,True,True,True,724ef9179e6c47d81d15f4bed538ea5d7163eb8b,true,004ec68aadd3d3108195d617ae178ce96cf96301cf5f90ee80404b345eda37ce
7a6a3e6a50f06942f2aa887c,pauli,ryy,,,0.001986917653053424,0.000316227766,11,8,gate_local_2tdvp,1,1e-13,5.874636681557632e-07,0.9999994125363318,0.9999999957764109,0.9999999999999994,-4.223588589979954e-09,8.447181648231501e-09,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",8,936,0.0014119525011942252,True,True,True,724ef9179e6c47d81d15f4bed538ea5d7163eb8b,true,004ec68aadd3d3108195d617ae178ce96cf96301cf5f90ee80404b345eda37ce
6fa037f815d9883bd1b87283,pauli,ryy,,,0.001986917653053424,0.000316227766,11,8,mpo_zipup,1,1e-13,5.875044766234794e-07,0.9999994124955234,0.9999997062477207,0.9999999999999994,-2.937522787238578e-07,5.875045507923897e-07,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",8,936,0.0014119485960840516,True,True,True,724ef9179e6c47d81d15f4bed538ea5d7163eb8b,true,004ec68aadd3d3108195d617ae178ce96cf96301cf5f90ee80404b345eda37ce
c5e7b55f8fd489aca4ddd0dc,pauli,ryy,,,0.001986917653053424,0.000316227766,11,8,tebd_swap,1,1e-13,0.016478070348446616,0.9835219296515534,0.9892291366862134,0.9999999999999994,-0.010770863313786072,0.021615914163710215,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",8,936,0.00042267485676191906,True,True,True,724ef9179e6c47d81d15f4bed538ea5d7163eb8b,true,004ec68aadd3d3108195d617ae178ce96cf96301cf5f90ee80404b345eda37ce
98ff9293fa06e8d5a995ea46,pauli,ryy,,,0.006283185307179587,0.001,11,8,gate_local_2tdvp,1,1e-13,5.874439322983704e-06,0.999994125560677,0.9999999577364487,0.9999999999999994,-4.226355077019406e-08,8.452710853773182e-08,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",8,936,0.0014051432024092692,True,True,True,724ef9179e6c47d81d15f4bed538ea5d7163eb8b,true,004ec68aadd3d3108195d617ae178ce96cf96301cf5f90ee80404b345eda37ce
61363fa6583f4765fbbdd700,pauli,ryy,,,0.006283185307179587,0.001,11,8,mpo_zipup,1,1e-13,5.8787469984222795e-06,0.9999941212530016,0.9999970606221826,0.9999999999999994,-2.9393778168129714e-06,5.87875447653123e-06,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",8,936,0.0014051071498337175,True,True,True,724ef9179e6c47d81d15f4bed538ea5d7163eb8b,true,004ec68aadd3d3108195d617ae178ce96cf96301cf5f90ee80404b345eda37ce
46ec8ee3a0befad397b25817,pauli,ryy,,,0.006283185307179587,0.001,11,8,tebd_swap,1,1e-13,0.016485149413051237,0.9835148505869488,0.9892267256140456,0.9999999999999994,-0.01077327438595388,0.02162078739726165,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",8,936,0.0009702999258440979,True,True,True,724ef9179e6c47d81d15f4bed538ea5d7163eb8b,true,004ec68aadd3d3108195d617ae178ce96cf96301cf5f90ee80404b345eda37ce
b42486cf373cd2307999a18d,pauli,ryy,,,0.019869176530534244,0.00316227766,11,8,gate_local_2tdvp,1,1e-13,5.873674209122548e-05,0.9999412632579088,0.9999999999999999,0.9999999999999997,2.220446049250313e-16,8.470787439811287e-07,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",8,936,0.0013858443802090565,True,True,True,724ef9179e6c47d81d15f4bed538ea5d7163eb8b,true,004ec68aadd3d3108195d617ae178ce96cf96301cf5f90ee80404b345eda37ce
313ae3a2d05052a124ad99d9,pauli,ryy,,,0.019869176530534244,0.00316227766,11,8,mpo_zipup,1,1e-13,5.9444168042599443e-05,0.9999405558319574,0.9999702774742656,0.9999999999999997,-2.9722525734077188e-05,5.944496975316311e-05,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",8,936,0.0013856173733243517,True,True,True,724ef9179e6c47d81d15f4bed538ea5d7163eb8b,true,004ec68aadd3d3108195d617ae178ce96cf96301cf5f90ee80404b345eda37ce
f1a3012e2d7360fbe331fa75,pauli,ryy,,,0.019869176530534244,0.00316227766,11,8,tebd_swap,1,1e-13,0.016541527370061315,0.9834584726299387,0.9892013797300283,0.9999999999999997,-0.01079862026997136,0.02167201939604935,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",8,936,0.0026513592333272254,True,True,True,724ef9179e6c47d81d15f4bed538ea5d7163eb8b,true,004ec68aadd3d3108195d617ae178ce96cf96301cf5f90ee80404b345eda37ce
f20f11296a01fbf80f71c83f,pauli,ryy,,,0.06283185307179587,0.01,11,8,gate_local_2tdvp,1,1e-13,0.0005869834336990065,0.999413016566301,0.9999999999999997,0.9999999999999994,2.220446049250313e-16,8.534017314227932e-06,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",8,936,0.0013487693515943022,True,True,True,724ef9179e6c47d81d15f4bed538ea5d7163eb8b,true,004ec68aadd3d3108195d617ae178ce96cf96301cf5f90ee80404b345eda37ce
5f9771fdd459ad5433e8a989,pauli,ryy,,,0.06283185307179587,0.01,11,8,mpo_zipup,1,1e-13,0.0006763956147609607,0.999323604385239,0.9996617449843921,0.9999999999999994,-0.00033825501560735827,0.0006765319842885584,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",8,936,0.0013465659014456775,True,True,True,724ef9179e6c47d81d15f4bed538ea5d7163eb8b,true,004ec68aadd3d3108195d617ae178ce96cf96301cf5f90ee80404b345eda37ce
2bd9af3e53bcdc9a68d40023,pauli,ryy,,,0.06283185307179587,0.01,11,8,tebd_swap,1,1e-13,0.017049604814300512,0.9829503951856995,0.9889160816948179,0.9999999999999994,-0.011083918305181517,0.022248671345743,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",8,936,0.00406076177093858,True,True,True,724ef9179e6c47d81d15f4bed538ea5d7163eb8b,true,004ec68aadd3d3108195d617ae178ce96cf96301cf5f90ee80404b345eda37ce
7a23be50bf68ebfff1b60ebb,pauli,ryy,,,0.6283185307179586,0.1,11,8,gate_local_2tdvp,1,1e-13,0.055862210267182744,0.9441377897328173,1.0000000000000004,0.9999999999999996,8.881784197001252e-16,0.0011505887489565516,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",8,936,0.0018821849418823948,True,True,True,724ef9179e6c47d81d15f4bed538ea5d7163eb8b,true,004ec68aadd3d3108195d617ae178ce96cf96301cf5f90ee80404b345eda37ce
59f1f39780b567a2f1e27629,pauli,ryy,,,0.6283185307179586,0.1,11,8,mpo_zipup,1,1e-13,0.026424773309084104,0.9735752266909159,0.9866991571349969,0.9999999999999996,-0.01330084286500266,0.02669077614692999,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",8,936,0.015990962093263214,True,True,True,724ef9179e6c47d81d15f4bed538ea5d7163eb8b,true,004ec68aadd3d3108195d617ae178ce96cf96301cf5f90ee80404b345eda37ce
1878d77918a51008735122e5,pauli,ryy,,,0.6283185307179586,0.1,11,8,tebd_swap,1,1e-13,0.03288587338253535,0.9671141266174647,0.9796770276621578,0.9999999999999996,-0.02032297233784175,0.04096634535620768,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",8,936,0.00406076177093858,True,True,True,724ef9179e6c47d81d15f4bed538ea5d7163eb8b,true,004ec68aadd3d3108195d617ae178ce96cf96301cf5f90ee80404b345eda37ce
17f023f4aa5e744ac5435487,pauli,ryy,,,1.5707963267948966,0.25,11,8,gate_local_2tdvp,1,1e-13,0.17342177283097548,0.8265782271690245,1.0000000000000004,0.9999999999999994,9.992007221626409e-16,0.013581185926392094,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",8,936,0.006667441326540122,True,True,True,724ef9179e6c47d81d15f4bed538ea5d7163eb8b,true,004ec68aadd3d3108195d617ae178ce96cf96301cf5f90ee80404b345eda37ce
8c68e09fbcfacae81505acf3,pauli,ryy,,,1.5707963267948966,0.25,11,8,mpo_zipup,1,1e-13,0.04533996824779318,0.9546600317522068,0.9770670559138753,0.9999999999999994,-0.02293294408612412,0.046135174489097354,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",8,936,0.015811785556265362,True,True,True,724ef9179e6c47d81d15f4bed538ea5d7163eb8b,true,004ec68aadd3d3108195d617ae178ce96cf96301cf5f90ee80404b345eda37ce
3841204fb53d02de5f3affc5,pauli,ryy,,,1.5707963267948966,0.25,11,8,tebd_swap,1,1e-13,0.04954148163134875,0.9504585183686513,0.9711081875578785,0.9999999999999994,-0.028891812442120912,0.05840464875870305,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",8,936,0.00406076177093858,True,True,True,724ef9179e6c47d81d15f4bed538ea5d7163eb8b,true,004ec68aadd3d3108195d617ae178ce96cf96301cf5f90ee80404b345eda37ce
a036338c294b9fd58e1a56d6,pauli,ryy,,,0.0,0.0,11,16,gate_local_2tdvp,1,1e-13,0.0,1.0,0.9999999999999997,0.9999999999999993,3.3306690738754696e-16,1.514101646660061e-32,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",8,936,0.0014152132570470254,False,False,False,724ef9179e6c47d81d15f4bed538ea5d7163eb8b,true,004ec68aadd3d3108195d617ae178ce96cf96301cf5f90ee80404b345eda37ce
c65e52e885b58f8eda77d50f,pauli,ryy,,,0.0,0.0,11,16,mpo_zipup,1,1e-13,0.0,1.0,0.9999999999999999,0.9999999999999993,5.551115123125783e-16,6.300181768593453e-33,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",8,936,0.001415213257047054,False,False,False,724ef9179e6c47d81d15f4bed538ea5d7163eb8b,true,004ec68aadd3d3108195d617ae178ce96cf96301cf5f90ee80404b345eda37ce
efd73d36585dcd579ed20da8,pauli,ryy,,,0.0,0.0,11,16,tebd_swap,1,1e-13,0.0,1.0,1.0000000000000016,0.9999999999999993,2.220446049250313e-15,1.3837485184963834e-30,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",8,936,0.00015502728930315342,False,False,False,724ef9179e6c47d81d15f4bed538ea5d7163eb8b,true,004ec68aadd3d3108195d617ae178ce96cf96301cf5f90ee80404b345eda37ce
