case_id,family,method,tdvp_chi,tdvp_error,tebd_recovery_chi,recovery_chi_ratio,recovery_status,tdvp_time,tebd_recovery_time,time_ratio
sparse_long_range_n8_d4_s1_small,sparse_long_range,hybrid_tdvp_unpadded,24,0.00038375950401045334,8.0,0.3333333333333333,recovered,0.13373229099670425,0.012407691989210434,0.09278007500459418
sparse_long_range_n8_d4_s1_small,sparse_long_range,hybrid_tdvp_padded4,24,0.00040724233487332155,8.0,0.3333333333333333,recovered,0.19915046499227174,0.012407691989210434,0.06230310328269597
sparse_long_range_n8_d4_s1_small,sparse_long_range,hybrid_tdvp_unpadded,32,0.00038375950401045334,8.0,0.25,recovered,0.030824277011561207,0.012407691989210434,0.4025298625676347
sparse_long_range_n8_d4_s1_small,sparse_long_range,hybrid_tdvp_padded4,32,0.00040724233487332155,8.0,0.25,recovered,0.031441856001038104,0.012407691989210434,0.3946233959216903
sparse_long_range_n8_d4_s1_medium,sparse_long_range,hybrid_tdvp_unpadded,16,0.001457326656184529,8.0,0.5,recovered,0.031369457006803714,0.01489018599386327,0.47467146118065545
sparse_long_range_n8_d4_s1_medium,sparse_long_range,hybrid_tdvp_padded4,16,0.001457326656164531,8.0,0.5,recovered,0.031572184001561254,0.01489018599386327,0.4716235656401516
sparse_long_range_n8_d4_s1_medium,sparse_long_range,hybrid_tdvp_unpadded,24,0.001457326656184529,8.0,0.3333333333333333,recovered,0.031335187013610266,0.01489018599386327,0.4751905896523228
sparse_long_range_n8_d4_s1_medium,sparse_long_range,hybrid_tdvp_padded4,24,0.001457326656164531,8.0,0.3333333333333333,recovered,0.0386233040044317,0.01489018599386327,0.38552336154759687
sparse_long_range_n8_d4_s1_medium,sparse_long_range,hybrid_tdvp_unpadded,32,0.001457326656184529,8.0,0.25,recovered,0.031359032000182196,0.01489018599386327,0.47482926111293094
sparse_long_range_n8_d4_s1_medium,sparse_long_range,hybrid_tdvp_padded4,32,0.001457326656164531,8.0,0.25,recovered,0.03163485600089189,0.01489018599386327,0.4706892294197093
sparse_long_range_n8_d4_s2_small,sparse_long_range,hybrid_tdvp_unpadded,16,2.2497080059432603e-05,16.0,1.0,recovered,0.031100452004466206,0.01589771699218545,0.5111731813384077
sparse_long_range_n8_d4_s2_small,sparse_long_range,hybrid_tdvp_padded4,16,3.3233023866493333e-06,16.0,1.0,recovered,0.04038658499484882,0.01589771699218545,0.39363855582771246
sparse_long_range_n8_d4_s2_small,sparse_long_range,hybrid_tdvp_unpadded,24,2.2497080059432603e-05,16.0,0.6666666666666666,recovered,0.029589854006189853,0.01589771699218545,0.537269193314027
sparse_long_range_n8_d4_s2_small,sparse_long_range,hybrid_tdvp_padded4,24,3.3233023866493333e-06,16.0,0.6666666666666666,recovered,0.029907820004154928,0.01589771699218545,0.5315571977488452
sparse_long_range_n8_d4_s2_small,sparse_long_range,hybrid_tdvp_unpadded,32,2.2497080059432603e-05,16.0,0.5,recovered,0.029588563003926538,0.01589771699218545,0.5372926353360166
sparse_long_range_n8_d4_s2_small,sparse_long_range,hybrid_tdvp_padded4,32,3.3233023866493333e-06,16.0,0.5,recovered,0.030029806002858095,0.01589771699218545,0.5293979252037919
sparse_long_range_n8_d4_s2_medium,sparse_long_range,hybrid_tdvp_unpadded,16,0.0021288109617098316,16.0,1.0,recovered,0.03404208899883088,0.01830531300220173,0.537725901686891
sparse_long_range_n8_d4_s2_medium,sparse_long_range,hybrid_tdvp_padded4,16,0.001868124072377046,16.0,1.0,recovered,0.033971063006902114,0.01830531300220173,0.5388501678173133
sparse_long_range_n8_d4_s2_medium,sparse_long_range,hybrid_tdvp_unpadded,24,0.0021288109617098316,16.0,0.6666666666666666,recovered,0.03397520899306983,0.01830531300220173,0.5387844120675048
sparse_long_range_n8_d4_s2_medium,sparse_long_range,hybrid_tdvp_padded4,24,0.001868124072377046,16.0,0.6666666666666666,recovered,0.03393988199240994,0.01830531300220173,0.5393452165300808
sparse_long_range_n8_d4_s2_medium,sparse_long_range,hybrid_tdvp_unpadded,32,0.0021288109617098316,16.0,0.5,recovered,0.03404772200156003,0.01830531300220173,0.5376369379826056
sparse_long_range_n8_d4_s2_medium,sparse_long_range,hybrid_tdvp_padded4,32,0.001868124072377046,16.0,0.5,recovered,0.03500618699763436,0.01830531300220173,0.5229165062575585
sparse_long_range_n8_d8_s0_small,sparse_long_range,hybrid_tdvp_unpadded,16,0.0006267663638216984,16.0,1.0,recovered,0.08876533000147901,0.034986990998731926,0.39415153414231624
sparse_long_range_n8_d8_s0_small,sparse_long_range,hybrid_tdvp_padded4,16,0.0008046957465448064,16.0,1.0,recovered,0.061507240010541864,0.034986990998731926,0.5688271981109123
sparse_long_range_n8_d8_s0_small,sparse_long_range,hybrid_tdvp_unpadded,24,0.0006267663638216984,16.0,0.6666666666666666,recovered,0.061516617992310785,0.034986990998731926,0.5687404825002749
sparse_long_range_n8_d8_s0_small,sparse_long_range,hybrid_tdvp_padded4,24,0.0008046957465448064,16.0,0.6666666666666666,recovered,0.06117427900608163,0.034986990998731926,0.5719232260220622
sparse_long_range_n8_d8_s0_small,sparse_long_range,hybrid_tdvp_unpadded,32,0.0006267663638216984,16.0,0.5,recovered,0.07208152998646256,0.034986990998731926,0.4853808042823556
sparse_long_range_n8_d8_s0_small,sparse_long_range,hybrid_tdvp_padded4,32,0.0008046957465448064,16.0,0.5,recovered,0.061272945007658564,0.034986990998731926,0.5710022750556362
sparse_long_range_n8_d8_s0_medium,sparse_long_range,hybrid_tdvp_unpadded,16,0.002849077865399148,16.0,1.0,recovered,0.06249961799767334,0.031085908005479723,0.4973775680778873
sparse_long_range_n8_d8_s0_medium,sparse_long_range,hybrid_tdvp_padded4,16,0.002849077865395635,16.0,1.0,recovered,0.0626499610079918,0.031085908005479723,0.49618399605251656
sparse_long_range_n8_d8_s0_medium,sparse_long_range,hybrid_tdvp_unpadded,24,0.002849077865399148,16.0,0.6666666666666666,recovered,0.06468721599958371,0.031085908005479723,0.48055720941336805
sparse_long_range_n8_d8_s0_medium,sparse_long_range,hybrid_tdvp_padded4,24,0.002849077865395635,16.0,0.6666666666666666,recovered,0.06265185499796644,0.031085908005479723,0.49616899621709065
sparse_long_range_n8_d8_s0_medium,sparse_long_range,hybrid_tdvp_unpadded,32,0.002849077865399148,16.0,0.5,recovered,0.0666399729961995,0.031085908005479723,0.4664753991910015
sparse_long_range_n8_d8_s0_medium,sparse_long_range,hybrid_tdvp_padded4,32,0.002849077865395635,16.0,0.5,recovered,0.0627882819972001,0.031085908005479723,0.49509091532184185
sparse_long_range_n8_d8_s1_small,sparse_long_range,hybrid_tdvp_unpadded,16,0.00040036370762919,16.0,1.0,recovered,0.05888923100428656,0.02938214599271305,0.49893920317238166
sparse_long_range_n8_d8_s1_small,sparse_long_range,hybrid_tdvp_padded4,16,0.00038490316331275636,16.0,1.0,recovered,0.056518137993407436,0.02938214599271305,0.5198710898108556
sparse_long_range_n8_d8_s1_small,sparse_long_range,hybrid_tdvp_unpadded,24,0.00040036370762919,16.0,0.6666666666666666,recovered,0.05727278799167834,0.02938214599271305,0.5130210528075259
sparse_long_range_n8_d8_s1_small,sparse_long_range,hybrid_tdvp_padded4,24,0.00038490316331275636,16.0,0.6666666666666666,recovered,0.05880195999634452,0.02938214599271305,0.49967970446120535
sparse_long_range_n8_d8_s1_small,sparse_long_range,hybrid_tdvp_unpadded,32,0.00040036370762919,16.0,0.5,recovered,0.05739006699877791,0.02938214599271305,0.5119726727856708
sparse_long_range_n8_d8_s1_small,sparse_long_range,hybrid_tdvp_padded4,32,0.00038490316331275636,16.0,0.5,recovered,0.056145485999877565,0.02938214599271305,0.5233216075959717
sparse_long_range_n8_d8_s1_medium,sparse_long_range,hybrid_tdvp_unpadded,16,0.002821728690807501,16.0,1.0,recovered,0.06520919800095726,0.031389413998113014,0.481364822147517
sparse_long_range_n8_d8_s1_medium,sparse_long_range,hybrid_tdvp_padded4,16,0.002821728690807254,16.0,1.0,recovered,0.06318930200359318,0.031389413998113014,0.4967520292648286
sparse_long_range_n8_d8_s1_medium,sparse_long_range,hybrid_tdvp_unpadded,24,0.002821728690807501,16.0,0.6666666666666666,recovered,0.06306247400061693,0.031389413998113014,0.4977510713868589
sparse_long_range_n8_d8_s1_medium,sparse_long_range,hybrid_tdvp_padded4,24,0.002821728690807254,16.0,0.6666666666666666,recovered,0.0886588940047659,0.031389413998113014,0.35404698367233933
sparse_long_range_n8_d8_s1_medium,sparse_long_range,hybrid_tdvp_unpadded,32,0.002821728690807501,16.0,0.5,recovered,0.06299593599396758,0.031389413998113014,0.498276809493216
sparse_long_range_n8_d8_s1_medium,sparse_long_range,hybrid_tdvp_padded4,32,0.002821728690807254,16.0,0.5,recovered,0.06303217398817651,0.031389413998113014,0.4979903438520302
sparse_long_range_n8_d8_s2_small,sparse_long_range,hybrid_tdvp_unpadded,16,0.001267973126271077,16.0,1.0,recovered,0.05815255700144917,0.03333293700416107,0.5731981313105529
sparse_long_range_n8_d8_s2_small,sparse_long_range,hybrid_tdvp_padded4,16,0.0013448989687753095,16.0,1.0,recovered,0.05714410200016573,0.03333293700416107,0.5833136900823884
sparse_long_range_n8_d8_s2_small,sparse_long_range,hybrid_tdvp_unpadded,24,0.001267973126271077,16.0,0.6666666666666666,recovered,0.05841519800014794,0.03333293700416107,0.5706209710027286
sparse_long_range_n8_d8_s2_small,sparse_long_range,hybrid_tdvp_padded4,24,0.0013448989687753095,16.0,0.6666666666666666,recovered,0.06917755100585055,0.03333293700416107,0.4818461555735329
sparse_long_range_n8_d8_s2_small,sparse_long_range,hybrid_tdvp_unpadded,32,0.001267973126271077,16.0,0.5,recovered,0.05792067099537235,0.03333293700416107,0.5754929359645065
sparse_long_range_n8_d8_s2_small,sparse_long_range,hybrid_tdvp_padded4,32,0.0013448989687753095,16.0,0.5,recovered,0.05669516199850477,0.03333293700416107,0.5879326529667586
sparse_long_range_n8_d8_s2_medium,sparse_long_range,hybrid_tdvp_unpadded,16,0.002037828870524984,16.0,1.0,recovered,0.05985889499424957,0.028496696992078796,0.47606453468304705
sparse_long_range_n8_d8_s2_medium,sparse_long_range,hybrid_tdvp_padded4,16,0.0020378288705246825,16.0,1.0,recovered,0.0864002150046872,0.028496696992078796,0.3298220610971032
sparse_long_range_n8_d8_s2_medium,sparse_long_range,hybrid_tdvp_unpadded,24,0.002037828870524984,16.0,0.6666666666666666,recovered,0.08285082099610008,0.028496696992078796,0.34395189630553186
sparse_long_range_n8_d8_s2_medium,sparse_long_range,hybrid_tdvp_padded4,24,0.0020378288705246825,16.0,0.6666666666666666,recovered,0.0598953220032854,0.028496696992078796,0.475775002770929
sparse_long_range_n8_d8_s2_medium,sparse_long_range,hybrid_tdvp_unpadded,32,0.002037828870524984,16.0,0.5,recovered,0.05960498400963843,0.028496696992078796,0.47809251970390154
sparse_long_range_n8_d8_s2_medium,sparse_long_range,hybrid_tdvp_padded4,32,0.0020378288705246825,16.0,0.5,recovered,0.05993517099705059,0.028496696992078796,0.4754586750654489
sparse_long_range_n12_d4_s0_small,sparse_long_range,hybrid_tdvp_unpadded,16,0.00031653924826455715,48.0,3.0,recovered,0.06012868299148977,0.08187974800239317,1.3617419163160769
sparse_long_range_n12_d4_s0_small,sparse_long_range,hybrid_tdvp_padded4,16,0.0003152823282554864,48.0,3.0,recovered,0.05979676599963568,0.08187974800239317,1.3693006073755232
sparse_long_range_n12_d4_s0_small,sparse_long_range,hybrid_tdvp_unpadded,24,0.00031653924826455715,48.0,2.0,recovered,0.06016591899970081,0.08187974800239317,1.360899149613261
sparse_long_range_n12_d4_s0_small,sparse_long_range,hybrid_tdvp_padded4,24,0.0003152823282554864,48.0,2.0,recovered,0.10398301000532228,0.08187974800239317,0.7874339086568298
sparse_long_range_n12_d4_s0_small,sparse_long_range,hybrid_tdvp_unpadded,32,0.00031653924826455715,48.0,1.5,recovered,0.08409351299633272,0.08187974800239317,0.9736749611823674
sparse_long_range_n12_d4_s0_small,sparse_long_range,hybrid_tdvp_padded4,32,0.0003152823282554864,48.0,1.5,recovered,0.060240998995141126,0.08187974800239317,1.3592030239903121
sparse_long_range_n12_d4_s0_medium,sparse_long_range,hybrid_tdvp_unpadded,16,0.0014816357050438551,48.0,3.0,recovered,0.3055294289952144,0.09732028099824674,0.3185299737517956
sparse_long_range_n12_d4_s0_medium,sparse_long_range,hybrid_tdvp_padded4,16,0.001947224412742858,48.0,3.0,recovered,0.5332056599872885,0.09732028099824674,0.18251921969576773
sparse_long_range_n12_d4_s0_medium,sparse_long_range,hybrid_tdvp_unpadded,24,0.0018590557829813775,48.0,2.0,recovered,0.0952189450035803,0.09732028099824674,1.0220684654150225
sparse_long_range_n12_d4_s0_medium,sparse_long_range,hybrid_tdvp_padded4,24,0.0014353756471035485,48.0,2.0,recovered,0.07128194299002644,0.09732028099824674,1.3652865917510626
sparse_long_range_n12_d4_s0_medium,sparse_long_range,hybrid_tdvp_unpadded,32,0.0017697141027476252,48.0,1.5,recovered,0.11196927601122297,0.09732028099824674,0.8691695120766172
sparse_long_range_n12_d4_s0_medium,sparse_long_range,hybrid_tdvp_padded4,32,0.001369786495325282,48.0,1.5,recovered,0.09500537200074177,0.09732028099824674,1.0243660852934389
sparse_long_range_n12_d4_s1_small,sparse_long_range,hybrid_tdvp_unpadded,16,0.0004224877890719736,32.0,2.0,recovered,0.06131282799469773,0.04554397000174504,0.7428130701406178
sparse_long_range_n12_d4_s1_small,sparse_long_range,hybrid_tdvp_padded4,16,0.0003893173424594027,32.0,2.0,recovered,0.0594945899938466,0.04554397000174504,0.7655144779795197
sparse_long_range_n12_d4_s1_small,sparse_long_range,hybrid_tdvp_unpadded,24,0.0003219759540262926,32.0,1.3333333333333333,recovered,0.06006303199683316,0.04554397000174504,0.7582695792670998
sparse_long_range_n12_d4_s1_small,sparse_long_range,hybrid_tdvp_padded4,24,0.0002511277093774753,32.0,1.3333333333333333,recovered,0.08782498999789823,0.04554397000174504,0.5185764325488106
sparse_long_range_n12_d4_s1_small,sparse_long_range,hybrid_tdvp_unpadded,32,0.0003219752467869696,32.0,1.0,recovered,0.09313591600221116,0.04554397000174504,0.4890054444803417
sparse_long_range_n12_d4_s1_small,sparse_long_range,hybrid_tdvp_padded4,32,0.0002511277093774753,32.0,1.0,recovered,0.059859297005459666,0.04554397000174504,0.7608503988543509
sparse_long_range_n12_d4_s1_medium,sparse_long_range,hybrid_tdvp_unpadded,16,0.0019530089051897894,16.0,1.0,recovered,0.06923977300175466,0.03815816699352581,0.551101849980918
sparse_long_range_n12_d4_s1_medium,sparse_long_range,hybrid_tdvp_padded4,16,0.0022263376196093145,16.0,1.0,recovered,0.06456188000447582,0.03815816699352581,0.5910324635974116
sparse_long_range_n12_d4_s1_medium,sparse_long_range,hybrid_tdvp_unpadded,24,0.001863594480632267,16.0,0.6666666666666666,recovered,0.24160196700540837,0.03815816699352581,0.15793814705437237
sparse_long_range_n12_d4_s1_medium,sparse_long_range,hybrid_tdvp_padded4,24,0.0020551118381307324,16.0,0.6666666666666666,recovered,0.31323060000431724,0.03815816699352581,0.12182132586343697
sparse_long_range_n12_d4_s1_medium,sparse_long_range,hybrid_tdvp_unpadded,32,0.001640843917434046,24.0,0.75,recovered,0.15052952400583308,0.04054700401320588,0.2693624674694026
sparse_long_range_n12_d4_s1_medium,sparse_long_range,hybrid_tdvp_padded4,32,0.0020545470928142063,16.0,0.5,recovered,0.07051867799600586,0.03815816699352581,0.5411072368045111
sparse_long_range_n12_d4_s2_small,sparse_long_range,hybrid_tdvp_unpadded,16,0.0005354099965492336,32.0,2.0,recovered,0.062130619000527076,0.0605576699890662,0.9746831910455047
sparse_long_range_n12_d4_s2_small,sparse_long_range,hybrid_tdvp_padded4,16,0.0005227525118522117,32.0,2.0,recovered,0.06387007799639832,0.0605576699890662,0.948138344100364
sparse_long_range_n12_d4_s2_small,sparse_long_range,hybrid_tdvp_unpadded,24,0.0005259171841672151,32.0,1.3333333333333333,recovered,0.1004374199983431,0.0605576699890662,0.6029393227152311
sparse_long_range_n12_d4_s2_small,sparse_long_range,hybrid_tdvp_padded4,24,0.0005227525118522117,32.0,1.3333333333333333,recovered,0.06340794400603045,0.0605576699890662,0.9550486289747359
sparse_long_range_n12_d4_s2_small,sparse_long_range,hybrid_tdvp_unpadded,32,0.0005259171841672151,32.0,1.0,recovered,0.12984542099002283,0.0605576699890662,0.4663827921488227
sparse_long_range_n12_d4_s2_small,sparse_long_range,hybrid_tdvp_padded4,32,0.0005227525118522117,32.0,1.0,recovered,0.10944764698797371,0.0605576699890662,0.5533026214416503
sparse_long_range_n12_d4_s2_medium,sparse_long_range,hybrid_tdvp_unpadded,16,0.0027805673409641075,32.0,2.0,recovered,0.0734440939995693,0.08149908899213187,1.109675190391889
sparse_long_range_n12_d4_s2_medium,sparse_long_range,hybrid_tdvp_padded4,16,0.0020582386091749665,32.0,2.0,recovered,0.09642583299137186,0.08149908899213187,0.8451997401922821
sparse_long_range_n12_d4_s2_medium,sparse_long_range,hybrid_tdvp_unpadded,24,0.0007459090995634529,48.0,2.0,recovered,0.07722905499394983,0.11083901900565252,1.4351984368361843
sparse_long_range_n12_d4_s2_medium,sparse_long_range,hybrid_tdvp_padded4,24,0.0009390034280078869,32.0,1.3333333333333333,recovered,0.07733234199986327,0.08149908899213187,1.0538810397372418
sparse_long_range_n12_d4_s2_medium,sparse_long_range,hybrid_tdvp_unpadded,32,0.0007032659142634889,48.0,1.5,recovered,0.2830999380093999,0.11083901900565252,0.3915190507811848
sparse_long_range_n12_d4_s2_medium,sparse_long_range,hybrid_tdvp_padded4,32,0.0008087381202648344,48.0,1.5,recovered,0.1510203579964582,0.11083901900565252,0.7339342885695713
sparse_long_range_n12_d8_s0_small,sparse_long_range,hybrid_tdvp_unpadded,16,0.0010823020767655172,48.0,3.0,recovered,0.1459282130090287,0.27450621999742,1.8811045125347767
sparse_long_range_n12_d8_s0_small,sparse_long_range,hybrid_tdvp_padded4,16,0.001306713140962452,48.0,3.0,recovered,0.1354724769917084,0.27450621999742,2.0262877456224646
sparse_long_range_n12_d8_s0_small,sparse_long_range,hybrid_tdvp_unpadded,24,0.0010457488035745387,48.0,2.0,recovered,0.17007921999902464,0.27450621999742,1.6139903510787161
sparse_long_range_n12_d8_s0_small,sparse_long_range,hybrid_tdvp_padded4,24,0.0014926862818878239,48.0,2.0,recovered,0.14654755900846794,0.27450621999742,1.8731545025704468
sparse_long_range_n12_d8_s0_small,sparse_long_range,hybrid_tdvp_unpadded,32,0.0009616177744364002,48.0,1.5,recovered,0.7340048810001463,0.27450621999742,0.37398418880182527
sparse_long_range_n12_d8_s0_small,sparse_long_range,hybrid_tdvp_padded4,32,0.0014705387799688217,48.0,1.5,recovered,0.6533924190007383,0.27450621999742,0.4201245867180926
sparse_long_range_n12_d8_s0_medium,sparse_long_range,hybrid_tdvp_unpadded,16,0.005521119288967628,48.0,3.0,recovered,0.17131952900672331,0.1781202769925585,1.0396962799586513
sparse_long_range_n12_d8_s0_medium,sparse_long_range,hybrid_tdvp_padded4,16,0.006553339281127867,48.0,3.0,recovered,0.151432870014105,0.1781202769925585,1.1762325905595512
sparse_long_range_n12_d8_s0_medium,sparse_long_range,hybrid_tdvp_unpadded,24,0.006283839451876814,48.0,2.0,recovered,0.18163323399494402,0.1781202769925585,0.9806590626334203
sparse_long_range_n12_d8_s0_medium,sparse_long_range,hybrid_tdvp_padded4,24,0.0037752371658512055,48.0,2.0,recovered,0.17022380699927453,0.1781202769925585,1.0463887521521453
sparse_long_range_n12_d8_s0_medium,sparse_long_range,hybrid_tdvp_unpadded,32,0.0030896230117628937,48.0,1.5,recovered,1.845137602998875,0.1781202769925585,0.09653495582284065
sparse_long_range_n12_d8_s0_medium,sparse_long_range,hybrid_tdvp_padded4,32,0.0030974140315444734,48.0,1.5,recovered,1.3809800230083056,0.1781202769925585,0.12898106708636092
sparse_long_range_n12_d8_s1_small,sparse_long_range,hybrid_tdvp_unpadded,16,0.0010600288618361864,64.0,4.0,recovered,0.14687299499928486,0.4213795860123355,2.869006559132176
sparse_long_range_n12_d8_s1_small,sparse_long_range,hybrid_tdvp_padded4,16,0.0016648842020163639,64.0,4.0,recovered,0.1492276599892648,0.4213795860123355,2.8237364711250508
sparse_long_range_n12_d8_s1_small,sparse_long_range,hybrid_tdvp_unpadded,24,0.0004470996641903014,64.0,2.6666666666666665,recovered,0.17211836800561287,0.4213795860123355,2.4481964992753946
sparse_long_range_n12_d8_s1_small,sparse_long_range,hybrid_tdvp_padded4,24,0.0005102974507335143,64.0,2.6666666666666665,recovered,0.15984002299956046,0.4213795860123355,2.6362582919141238
sparse_long_range_n12_d8_s1_small,sparse_long_range,hybrid_tdvp_unpadded,32,0.00034697889748705224,64.0,2.0,recovered,0.9354816709965235,0.4213795860123355,0.450441306416469
sparse_long_range_n12_d8_s1_small,sparse_long_range,hybrid_tdvp_padded4,32,0.0006510912160006162,64.0,2.0,recovered,0.8301866130059352,0.4213795860123355,0.507572128255124
sparse_long_range_n12_d8_s1_medium,sparse_long_range,hybrid_tdvp_unpadded,16,0.004870935844800914,48.0,3.0,recovered,0.15881809699931182,0.212679748001392,1.339140513705523
sparse_long_range_n12_d8_s1_medium,sparse_long_range,hybrid_tdvp_padded4,16,0.007929658597638183,48.0,3.0,recovered,0.15087345900246873,0.212679748001392,1.4096564724343725
sparse_long_range_n12_d8_s1_medium,sparse_long_range,hybrid_tdvp_unpadded,24,0.00436215566869973,48.0,2.0,recovered,0.17266717899474315,0.212679748001392,1.2317323375501896
sparse_long_range_n12_d8_s1_medium,sparse_long_range,hybrid_tdvp_padded4,24,0.007278154776895533,48.0,2.0,recovered,0.1580906360031804,0.212679748001392,1.3453026275200346
sparse_long_range_n12_d8_s1_medium,sparse_long_range,hybrid_tdvp_unpadded,32,0.0049165589089634485,48.0,1.5,recovered,1.617746203992283,0.212679748001392,0.1314666957502603
sparse_long_range_n12_d8_s1_medium,sparse_long_range,hybrid_tdvp_padded4,32,0.007390978419608136,48.0,1.5,recovered,1.5816817680024542,0.212679748001392,0.13446431027019462
sparse_long_range_n12_d8_s2_small,sparse_long_range,hybrid_tdvp_unpadded,16,0.0012688677827831173,48.0,3.0,recovered,0.13704872199741658,0.21167889999924228,1.544552163012746
sparse_long_range_n12_d8_s2_small,sparse_long_range,hybrid_tdvp_padded4,16,0.0016908198802613105,48.0,3.0,recovered,0.13587251599528827,0.21167889999924228,1.5579228694534721
sparse_long_range_n12_d8_s2_small,sparse_long_range,hybrid_tdvp_unpadded,24,0.0008078057428340301,48.0,2.0,recovered,0.146336808000342,0.21167889999924228,1.4465184999712963
sparse_long_range_n12_d8_s2_small,sparse_long_range,hybrid_tdvp_padded4,24,0.0010912672452757302,48.0,2.0,recovered,0.14240840999991633,0.21167889999924228,1.4864213426676602
sparse_long_range_n12_d8_s2_small,sparse_long_range,hybrid_tdvp_unpadded,32,0.0009043774914403481,48.0,1.5,recovered,0.6970417910051765,0.21167889999924228,0.3036817917244079
sparse_long_range_n12_d8_s2_small,sparse_long_range,hybrid_tdvp_padded4,32,0.0008954745865934421,48.0,1.5,recovered,0.6360040180006763,0.21167889999924228,0.3328263564508128
sparse_long_range_n12_d8_s2_medium,sparse_long_range,hybrid_tdvp_unpadded,16,0.004771848727522873,48.0,3.0,recovered,0.15439988501020707,0.24811713000235613,1.6069774273857367
sparse_long_range_n12_d8_s2_medium,sparse_long_range,hybrid_tdvp_padded4,16,0.006022554334380762,48.0,3.0,recovered,0.1705562870047288,0.24811713000235613,1.4547521780623478
sparse_long_range_n12_d8_s2_medium,sparse_long_range,hybrid_tdvp_unpadded,24,0.003779412859128901,48.0,2.0,recovered,0.16528586299682502,0.24811713000235613,1.5011394532097535
sparse_long_range_n12_d8_s2_medium,sparse_long_range,hybrid_tdvp_padded4,24,0.003075580516481985,48.0,2.0,recovered,0.18775944999651983,0.24811713000235613,1.3214628079010406
sparse_long_range_n12_d8_s2_medium,sparse_long_range,hybrid_tdvp_unpadded,32,0.001982951296404504,48.0,1.5,recovered,1.203449651991832,0.24811713000235613,0.2061715914676588
sparse_long_range_n12_d8_s2_medium,sparse_long_range,hybrid_tdvp_padded4,32,0.003222476249478202,48.0,1.5,recovered,1.165915479999967,0.24811713000235613,0.21280884786122162
sparse_long_range_n16_d4_s0_small,sparse_long_range,hybrid_tdvp_unpadded,16,0.0005707893091838942,nan,,not_recovered,0.10387758100114297,nan,
sparse_long_range_n16_d4_s0_small,sparse_long_range,hybrid_tdvp_padded4,16,0.0010445281002630132,nan,,not_recovered,0.12244186100724619,nan,
sparse_long_range_n16_d4_s0_small,sparse_long_range,hybrid_tdvp_unpadded,24,0.00038150829662748025,nan,,not_recovered,0.10380007099593058,nan,
sparse_long_range_n16_d4_s0_small,sparse_long_range,hybrid_tdvp_padded4,24,0.0010445281002630132,nan,,not_recovered,0.09480521499062888,nan,
sparse_long_range_n16_d4_s0_small,sparse_long_range,hybrid_tdvp_unpadded,32,0.00038150829662748025,nan,,not_recovered,0.23030668099818286,nan,
sparse_long_range_n16_d4_s0_small,sparse_long_range,hybrid_tdvp_padded4,32,0.0010445281002630132,nan,,not_recovered,0.09424977100570686,nan,
sparse_long_range_n16_d4_s0_medium,sparse_long_range,hybrid_tdvp_unpadded,16,0.003590872946901183,nan,,not_recovered,0.14389798100455664,nan,
sparse_long_range_n16_d4_s0_medium,sparse_long_range,hybrid_tdvp_padded4,16,0.0029382599024004043,nan,,not_recovered,0.11639363699941896,nan,
sparse_long_range_n16_d4_s0_medium,sparse_long_range,hybrid_tdvp_unpadded,24,0.0035225266065533607,nan,,not_recovered,0.13361499000166077,nan,
sparse_long_range_n16_d4_s0_medium,sparse_long_range,hybrid_tdvp_padded4,24,0.0036663690501577625,nan,,not_recovered,0.12970742699690163,nan,
sparse_long_range_n16_d4_s0_medium,sparse_long_range,hybrid_tdvp_unpadded,32,0.0027950010087518166,nan,,not_recovered,0.8723498010076582,nan,
sparse_long_range_n16_d4_s0_medium,sparse_long_range,hybrid_tdvp_padded4,32,0.003899134426425031,nan,,not_recovered,0.7596869349945337,nan,
sparse_long_range_n16_d4_s1_small,sparse_long_range,hybrid_tdvp_unpadded,16,0.00044799907510380656,nan,,not_recovered,0.10631550100515597,nan,
sparse_long_range_n16_d4_s1_small,sparse_long_range,hybrid_tdvp_padded4,16,0.000443015228335791,nan,,not_recovered,0.10934266599360853,nan,
sparse_long_range_n16_d4_s1_small,sparse_long_range,hybrid_tdvp_unpadded,24,0.00044806328208731077,nan,,not_recovered,0.10643164299835917,nan,
sparse_long_range_n16_d4_s1_small,sparse_long_range,hybrid_tdvp_padded4,24,0.00044301436253486675,nan,,not_recovered,0.14165490100276656,nan,
sparse_long_range_n16_d4_s1_small,sparse_long_range,hybrid_tdvp_unpadded,32,0.00044806328208731077,nan,,not_recovered,0.10783751899725758,nan,
sparse_long_range_n16_d4_s1_small,sparse_long_range,hybrid_tdvp_padded4,32,0.00044301436253486675,nan,,not_recovered,0.1331801250053104,nan,
sparse_long_range_n16_d4_s1_medium,sparse_long_range,hybrid_tdvp_unpadded,16,0.004362775381470659,nan,,not_recovered,0.17341482600022573,nan,
sparse_long_range_n16_d4_s1_medium,sparse_long_range,hybrid_tdvp_padded4,16,0.004103685875632637,nan,,not_recovered,0.10839947199565358,nan,
sparse_long_range_n16_d4_s1_medium,sparse_long_range,hybrid_tdvp_unpadded,24,0.005555211074498392,64.0,2.6666666666666665,recovered,0.10939727698860224,11.377007463990594,103.99717229868463
sparse_long_range_n16_d4_s1_medium,sparse_long_range,hybrid_tdvp_padded4,24,0.005204133914889385,64.0,2.6666666666666665,recovered,0.10899718200380448,11.377007463990594,104.37891379240875
