family,n_qubits,depth,seed,angle_regime,method,chi_max,tdvp_sweeps,svd_threshold,lanczos_tol,reference_type,reference_available,reference_chi,reference_sweeps,wall_time_s,peak_bond_dim,mean_bond_dim,final_max_bond_dim,num_truncations,hit_chi_max,norm_error_or_norm_drift,fidelity_to_reference,infidelity_to_reference,fidelity_direct,fidelity_bit_reversed,observable_error_direct,observable_error_bit_reversed,reference_convention_used,mean_abs_observable_error,max_abs_observable_error,rms_observable_error,energy_error,status,error_message,case_id,num_swaps_inserted,tdvp_lr_count,enriched_lr_count,total_gates,nn_gate_count,lr_gate_count,tebd_direct_gate_count,tebd_swap_gate_count,tdvp_lr_gate_count,skipped_or_exact_lr_gate_count,lr_gate_pairs,mean_abs_error_z_single,max_abs_error_z_single,mean_abs_error_x_single,max_abs_error_x_single,mean_abs_error_y_single,max_abs_error_y_single,mean_abs_error_zz_nn,max_abs_error_zz_nn,mean_abs_error_zz_lr,max_abs_error_zz_lr,fidelity_observable_consistency_warning,tdvp_padding_dim,tdvp_padding_noise,padding_applied,padded_bonds_count,max_bond_dim_before_padding,max_bond_dim_after_padding,mean_bond_dim_after_padding,peak_bond_dim_before_first_lr,peak_bond_dim_after_first_lr,sweep_scan_enabled,lattice_shape,depth_or_cycles,J_over_pi
periodic_1d,8,8,0,medium,hybrid_tdvp_padded4,8,1,1e-10,1e-08,exact_statevector,True,,,0.04211731199757196,4,3.4285714285714284,4,0,False,,1.0,0.0,1.0,0.7710162021625547,6.300515664747763e-15,0.3588512781378915,direct,1.862592215052752e-15,6.300515664747763e-15,2.825049813408224e-15,,ok,,periodic_1d_n8_d8_s0_medium,0,8,0,64,56,8,56,0,8,0,"[[0, 7]]",1.6020171300645814e-15,3.837208328860697e-15,1.2542050731312315e-15,1.970645868709653e-15,6.52364447184528e-16,1.4124985903141152e-15,7.140865280038814e-16,1.3209919269563386e-15,6.300515664747763e-15,6.300515664747763e-15,,4,0.0,True,5,2,4,3.4285714285714284,4,4,False,,8,
periodic_1d,8,8,0,medium,tebd_swap,16,1,1e-10,1e-08,exact_statevector,True,,,0.028931445005582646,4,3.4285714285714284,4,0,False,,1.0,0.0,1.0,0.7710162021625574,9.847678228425139e-14,0.358851278137795,direct,6.867246210342144e-15,9.847678228425139e-14,2.0546048058700582e-14,,ok,,periodic_1d_n8_d8_s0_medium,96,0,0,64,56,8,56,8,0,0,"[[0, 7]]",2.494207097802903e-15,1.4351367316756125e-14,2.54978330116451e-14,9.847678228425139e-14,3.897815230302637e-15,7.382983113757291e-15,2.1605980893291132e-15,9.989405136412444e-15,3.2552086026704785e-15,3.2552086026704785e-15,,,0.0,False,0,,,,,,False,,8,
periodic_1d,8,8,0,medium,hybrid_tdvp_unpadded,16,1,1e-10,1e-08,exact_statevector,True,,,0.03217666799901053,2,2.0,2,0,False,,0.383300414155348,0.616699585844652,0.383300414155348,0.2955308296093898,0.709083963419189,0.7212664965585611,direct,0.029545165142466842,0.709083963419189,0.14474115793061215,,ok,,periodic_1d_n8_d8_s0_medium,0,8,0,64,56,8,56,0,8,0,"[[0, 7]]",1.2999584048101198e-15,2.3314683517128287e-15,0.177270990854798,0.709083963419189,6.3566773372825125e-16,8.721322275473398e-16,4.683753385137379e-16,8.98586760555986e-16,1.0408340855860843e-17,1.0408340855860843e-17,,,0.0,False,0,,,,2,2,False,,8,
periodic_1d,8,8,0,medium,hybrid_tdvp_padded4,16,1,1e-10,1e-08,exact_statevector,True,,,0.0421445989923086,4,3.4285714285714284,4,0,False,,1.0,0.0,1.0,0.7710162021625547,6.300515664747763e-15,0.3588512781378915,direct,1.862592215052752e-15,6.300515664747763e-15,2.825049813408224e-15,,ok,,periodic_1d_n8_d8_s0_medium,0,8,0,64,56,8,56,0,8,0,"[[0, 7]]",1.6020171300645814e-15,3.837208328860697e-15,1.2542050731312315e-15,1.970645868709653e-15,6.52364447184528e-16,1.4124985903141152e-15,7.140865280038814e-16,1.3209919269563386e-15,6.300515664747763e-15,6.300515664747763e-15,,4,0.0,True,5,2,4,3.4285714285714284,4,4,False,,8,
periodic_1d,8,8,0,medium,tebd_swap,24,1,1e-10,1e-08,exact_statevector,True,,,0.028750582991051488,4,3.4285714285714284,4,0,False,,1.0,0.0,1.0,0.7710162021625574,9.847678228425139e-14,0.358851278137795,direct,6.867246210342144e-15,9.847678228425139e-14,2.0546048058700582e-14,,ok,,periodic_1d_n8_d8_s0_medium,96,0,0,64,56,8,56,8,0,0,"[[0, 7]]",2.494207097802903e-15,1.4351367316756125e-14,2.54978330116451e-14,9.847678228425139e-14,3.897815230302637e-15,7.382983113757291e-15,2.1605980893291132e-15,9.989405136412444e-15,3.2552086026704785e-15,3.2552086026704785e-15,,,0.0,False,0,,,,,,False,,8,
periodic_1d,8,8,0,medium,hybrid_tdvp_unpadded,24,1,1e-10,1e-08,exact_statevector,True,,,0.032059907010989264,2,2.0,2,0,False,,0.383300414155348,0.616699585844652,0.383300414155348,0.2955308296093898,0.709083963419189,0.7212664965585611,direct,0.029545165142466842,0.709083963419189,0.14474115793061215,,ok,,periodic_1d_n8_d8_s0_medium,0,8,0,64,56,8,56,0,8,0,"[[0, 7]]",1.2999584048101198e-15,2.3314683517128287e-15,0.177270990854798,0.709083963419189,6.3566773372825125e-16,8.721322275473398e-16,4.683753385137379e-16,8.98586760555986e-16,1.0408340855860843e-17,1.0408340855860843e-17,,,0.0,False,0,,,,2,2,False,,8,
periodic_1d,8,8,0,medium,hybrid_tdvp_padded4,24,1,1e-10,1e-08,exact_statevector,True,,,0.042045843991218135,4,3.4285714285714284,4,0,False,,1.0,0.0,1.0,0.7710162021625547,6.300515664747763e-15,0.3588512781378915,direct,1.862592215052752e-15,6.300515664747763e-15,2.825049813408224e-15,,ok,,periodic_1d_n8_d8_s0_medium,0,8,0,64,56,8,56,0,8,0,"[[0, 7]]",1.6020171300645814e-15,3.837208328860697e-15,1.2542050731312315e-15,1.970645868709653e-15,6.52364447184528e-16,1.4124985903141152e-15,7.140865280038814e-16,1.3209919269563386e-15,6.300515664747763e-15,6.300515664747763e-15,,4,0.0,True,5,2,4,3.4285714285714284,4,4,False,,8,
periodic_1d,8,8,0,medium,tebd_swap,32,1,1e-10,1e-08,exact_statevector,True,,,0.028620545999729075,4,3.4285714285714284,4,0,False,,1.0,0.0,1.0,0.7710162021625574,9.847678228425139e-14,0.358851278137795,direct,6.867246210342144e-15,9.847678228425139e-14,2.0546048058700582e-14,,ok,,periodic_1d_n8_d8_s0_medium,96,0,0,64,56,8,56,8,0,0,"[[0, 7]]",2.494207097802903e-15,1.4351367316756125e-14,2.54978330116451e-14,9.847678228425139e-14,3.897815230302637e-15,7.382983113757291e-15,2.1605980893291132e-15,9.989405136412444e-15,3.2552086026704785e-15,3.2552086026704785e-15,,,0.0,False,0,,,,,,False,,8,
periodic_1d,8,8,0,medium,hybrid_tdvp_unpadded,32,1,1e-10,1e-08,exact_statevector,True,,,0.032201403999351896,2,2.0,2,0,False,,0.383300414155348,0.616699585844652,0.383300414155348,0.2955308296093898,0.709083963419189,0.7212664965585611,direct,0.029545165142466842,0.709083963419189,0.14474115793061215,,ok,,periodic_1d_n8_d8_s0_medium,0,8,0,64,56,8,56,0,8,0,"[[0, 7]]",1.2999584048101198e-15,2.3314683517128287e-15,0.177270990854798,0.709083963419189,6.3566773372825125e-16,8.721322275473398e-16,4.683753385137379e-16,8.98586760555986e-16,1.0408340855860843e-17,1.0408340855860843e-17,,,0.0,False,0,,,,2,2,False,,8,
periodic_1d,8,8,0,medium,hybrid_tdvp_padded4,32,1,1e-10,1e-08,exact_statevector,True,,,0.042084562010131776,4,3.4285714285714284,4,0,False,,1.0,0.0,1.0,0.7710162021625547,6.300515664747763e-15,0.3588512781378915,direct,1.862592215052752e-15,6.300515664747763e-15,2.825049813408224e-15,,ok,,periodic_1d_n8_d8_s0_medium,0,8,0,64,56,8,56,0,8,0,"[[0, 7]]",1.6020171300645814e-15,3.837208328860697e-15,1.2542050731312315e-15,1.970645868709653e-15,6.52364447184528e-16,1.4124985903141152e-15,7.140865280038814e-16,1.3209919269563386e-15,6.300515664747763e-15,6.300515664747763e-15,,4,0.0,True,5,2,4,3.4285714285714284,4,4,False,,8,
periodic_1d,8,8,0,medium,tebd_swap,48,1,1e-10,1e-08,exact_statevector,True,,,0.028632227011257783,4,3.4285714285714284,4,0,False,,1.0,0.0,1.0,0.7710162021625574,9.847678228425139e-14,0.358851278137795,direct,6.867246210342144e-15,9.847678228425139e-14,2.0546048058700582e-14,,ok,,periodic_1d_n8_d8_s0_medium,96,0,0,64,56,8,56,8,0,0,"[[0, 7]]",2.494207097802903e-15,1.4351367316756125e-14,2.54978330116451e-14,9.847678228425139e-14,3.897815230302637e-15,7.382983113757291e-15,2.1605980893291132e-15,9.989405136412444e-15,3.2552086026704785e-15,3.2552086026704785e-15,,,0.0,False,0,,,,,,False,,8,
periodic_1d,8,8,0,medium,hybrid_tdvp_unpadded,48,1,1e-10,1e-08,exact_statevector,True,,,0.03215200500562787,2,2.0,2,0,False,,0.383300414155348,0.616699585844652,0.383300414155348,0.2955308296093898,0.709083963419189,0.7212664965585611,direct,0.029545165142466842,0.709083963419189,0.14474115793061215,,ok,,periodic_1d_n8_d8_s0_medium,0,8,0,64,56,8,56,0,8,0,"[[0, 7]]",1.2999584048101198e-15,2.3314683517128287e-15,0.177270990854798,0.709083963419189,6.3566773372825125e-16,8.721322275473398e-16,4.683753385137379e-16,8.98586760555986e-16,1.0408340855860843e-17,1.0408340855860843e-17,,,0.0,False,0,,,,2,2,False,,8,
periodic_1d,8,8,0,medium,hybrid_tdvp_padded4,48,1,1e-10,1e-08,exact_statevector,True,,,0.042164180005784146,4,3.4285714285714284,4,0,False,,1.0,0.0,1.0,0.7710162021625547,6.300515664747763e-15,0.3588512781378915,direct,1.862592215052752e-15,6.300515664747763e-15,2.825049813408224e-15,,ok,,periodic_1d_n8_d8_s0_medium,0,8,0,64,56,8,56,0,8,0,"[[0, 7]]",1.6020171300645814e-15,3.837208328860697e-15,1.2542050731312315e-15,1.970645868709653e-15,6.52364447184528e-16,1.4124985903141152e-15,7.140865280038814e-16,1.3209919269563386e-15,6.300515664747763e-15,6.300515664747763e-15,,4,0.0,True,5,2,4,3.4285714285714284,4,4,False,,8,
periodic_1d,8,8,0,medium,tebd_swap,64,1,1e-10,1e-08,exact_statevector,True,,,0.028595543990377337,4,3.4285714285714284,4,0,False,,1.0,0.0,1.0,0.7710162021625574,9.847678228425139e-14,0.358851278137795,direct,6.867246210342144e-15,9.847678228425139e-14,2.0546048058700582e-14,,ok,,periodic_1d_n8_d8_s0_medium,96,0,0,64,56,8,56,8,0,0,"[[0, 7]]",2.494207097802903e-15,1.4351367316756125e-14,2.54978330116451e-14,9.847678228425139e-14,3.897815230302637e-15,7.382983113757291e-15,2.1605980893291132e-15,9.989405136412444e-15,3.2552086026704785e-15,3.2552086026704785e-15,,,0.0,False,0,,,,,,False,,8,
periodic_1d,8,8,0,medium,hybrid_tdvp_unpadded,64,1,1e-10,1e-08,exact_statevector,True,,,0.03226719200029038,2,2.0,2,0,False,,0.383300414155348,0.616699585844652,0.383300414155348,0.2955308296093898,0.709083963419189,0.7212664965585611,direct,0.029545165142466842,0.709083963419189,0.14474115793061215,,ok,,periodic_1d_n8_d8_s0_medium,0,8,0,64,56,8,56,0,8,0,"[[0, 7]]",1.2999584048101198e-15,2.3314683517128287e-15,0.177270990854798,0.709083963419189,6.3566773372825125e-16,8.721322275473398e-16,4.683753385137379e-16,8.98586760555986e-16,1.0408340855860843e-17,1.0408340855860843e-17,,,0.0,False,0,,,,2,2,False,,8,
periodic_1d,8,8,0,medium,hybrid_tdvp_padded4,64,1,1e-10,1e-08,exact_statevector,True,,,0.04215266200480983,4,3.4285714285714284,4,0,False,,1.0,0.0,1.0,0.7710162021625547,6.300515664747763e-15,0.3588512781378915,direct,1.862592215052752e-15,6.300515664747763e-15,2.825049813408224e-15,,ok,,periodic_1d_n8_d8_s0_medium,0,8,0,64,56,8,56,0,8,0,"[[0, 7]]",1.6020171300645814e-15,3.837208328860697e-15,1.2542050731312315e-15,1.970645868709653e-15,6.52364447184528e-16,1.4124985903141152e-15,7.140865280038814e-16,1.3209919269563386e-15,6.300515664747763e-15,6.300515664747763e-15,,4,0.0,True,5,2,4,3.4285714285714284,4,4,False,,8,
periodic_1d,8,8,1,small,tebd_swap,8,1,1e-10,1e-08,exact_statevector,True,,,0.029214298992883414,4,3.4285714285714284,4,0,False,,1.0,0.0,1.0,0.9567776012963961,1.0004150285958247e-14,0.1899193373839136,direct,2.3409977143788533e-15,1.0004150285958247e-14,3.365476684054232e-15,,ok,,periodic_1d_n8_d8_s1_small,96,0,0,64,56,8,56,8,0,0,"[[0, 7]]",2.632497084903429e-15,1.0004150285958247e-14,4.7531423241764514e-15,8.576472865229334e-15,1.9506965487359196e-15,3.0375008064353892e-15,1.787508633174387e-15,7.528266204870349e-15,9.71445146547012e-16,9.71445146547012e-16,,,0.0,False,0,,,,,,False,,8,
periodic_1d,8,8,1,small,hybrid_tdvp_unpadded,8,1,1e-10,1e-08,exact_statevector,True,,,0.031833346001803875,2,2.0,2,0,False,,0.7042194888313265,0.29578051116867354,0.7042194888313265,0.673781433310204,0.2495740799876444,0.18991933738392427,direct,0.010398919999485716,0.2495740799876444,0.05094409574952361,,ok,,periodic_1d_n8_d8_s1_small,0,8,0,64,56,8,56,0,8,0,"[[0, 7]]",5.62158826433734e-16,1.294103713078698e-15,0.06239351999691245,0.2495740799876444,3.7816971776294395e-16,8.847089727481716e-16,4.898115643240227e-16,7.641456911677835e-16,2.5153490401663703e-17,2.5153490401663703e-17,,,0.0,False,0,,,,2,2,False,,8,
periodic_1d,8,8,1,small,hybrid_tdvp_padded4,8,1,1e-10,1e-08,exact_statevector,True,,,0.04168178800318856,4,3.4285714285714284,4,0,False,,1.0,0.0,1.0,0.9567776013061695,3.6318170693050433e-12,0.18991933738128178,direct,4.710937495857928e-13,3.6318170693050433e-12,1.1866330063930611e-12,,ok,,periodic_1d_n8_d8_s1_small,0,8,0,64,56,8,56,0,8,0,"[[0, 7]]",2.0605804389173255e-15,5.159067617555024e-15,2.8197930102003e-12,3.6318170693050433e-12,1.059482362952835e-15,2.4077961846558082e-15,4.649058915617843e-16,1.6861512186494565e-15,2.1250362580715887e-15,2.1250362580715887e-15,,4,0.0,True,5,2,4,3.4285714285714284,4,4,False,,8,
periodic_1d,8,8,1,small,tebd_swap,16,1,1e-10,1e-08,exact_statevector,True,,,0.028887512991786934,4,3.4285714285714284,4,0,False,,1.0,0.0,1.0,0.9567776012963961,1.0004150285958247e-14,0.1899193373839136,direct,2.3409977143788533e-15,1.0004150285958247e-14,3.365476684054232e-15,,ok,,periodic_1d_n8_d8_s1_small,96,0,0,64,56,8,56,8,0,0,"[[0, 7]]",2.632497084903429e-15,1.0004150285958247e-14,4.7531423241764514e-15,8.576472865229334e-15,1.9506965487359196e-15,3.0375008064353892e-15,1.787508633174387e-15,7.528266204870349e-15,9.71445146547012e-16,9.71445146547012e-16,,,0.0,False,0,,,,,,False,,8,
periodic_1d,8,8,1,small,hybrid_tdvp_unpadded,16,1,1e-10,1e-08,exact_statevector,True,,,0.03219678200548515,2,2.0,2,0,False,,0.7042194888313265,0.29578051116867354,0.7042194888313265,0.673781433310204,0.2495740799876444,0.18991933738392427,direct,0.010398919999485716,0.2495740799876444,0.05094409574952361,,ok,,periodic_1d_n8_d8_s1_small,0,8,0,64,56,8,56,0,8,0,"[[0, 7]]",5.62158826433734e-16,1.294103713078698e-15,0.06239351999691245,0.2495740799876444,3.7816971776294395e-16,8.847089727481716e-16,4.898115643240227e-16,7.641456911677835e-16,2.5153490401663703e-17,2.5153490401663703e-17,,,0.0,False,0,,,,2,2,False,,8,
periodic_1d,8,8,1,small,hybrid_tdvp_padded4,16,1,1e-10,1e-08,exact_statevector,True,,,0.04155648699088488,4,3.4285714285714284,4,0,False,,1.0,0.0,1.0,0.9567776013061695,3.6318170693050433e-12,0.18991933738128178,direct,4.710937495857928e-13,3.6318170693050433e-12,1.1866330063930611e-12,,ok,,periodic_1d_n8_d8_s1_small,0,8,0,64,56,8,56,0,8,0,"[[0, 7]]",2.0605804389173255e-15,5.159067617555024e-15,2.8197930102003e-12,3.6318170693050433e-12,1.059482362952835e-15,2.4077961846558082e-15,4.649058915617843e-16,1.6861512186494565e-15,2.1250362580715887e-15,2.1250362580715887e-15,,4,0.0,True,5,2,4,3.4285714285714284,4,4,False,,8,
periodic_1d,8,8,1,small,tebd_swap,24,1,1e-10,1e-08,exact_statevector,True,,,0.028838947997428477,4,3.4285714285714284,4,0,False,,1.0,0.0,1.0,0.9567776012963961,1.0004150285958247e-14,0.1899193373839136,direct,2.3409977143788533e-15,1.0004150285958247e-14,3.365476684054232e-15,,ok,,periodic_1d_n8_d8_s1_small,96,0,0,64,56,8,56,8,0,0,"[[0, 7]]",2.632497084903429e-15,1.0004150285958247e-14,4.7531423241764514e-15,8.576472865229334e-15,1.9506965487359196e-15,3.0375008064353892e-15,1.787508633174387e-15,7.528266204870349e-15,9.71445146547012e-16,9.71445146547012e-16,,,0.0,False,0,,,,,,False,,8,
periodic_1d,8,8,1,small,hybrid_tdvp_unpadded,24,1,1e-10,1e-08,exact_statevector,True,,,0.03218489199934993,2,2.0,2,0,False,,0.7042194888313265,0.29578051116867354,0.7042194888313265,0.673781433310204,0.2495740799876444,0.18991933738392427,direct,0.010398919999485716,0.2495740799876444,0.05094409574952361,,ok,,periodic_1d_n8_d8_s1_small,0,8,0,64,56,8,56,0,8,0,"[[0, 7]]",5.62158826433734e-16,1.294103713078698e-15,0.06239351999691245,0.2495740799876444,3.7816971776294395e-16,8.847089727481716e-16,4.898115643240227e-16,7.641456911677835e-16,2.5153490401663703e-17,2.5153490401663703e-17,,,0.0,False,0,,,,2,2,False,,8,
periodic_1d,8,8,1,small,hybrid_tdvp_padded4,24,1,1e-10,1e-08,exact_statevector,True,,,0.04165130600449629,4,3.4285714285714284,4,0,False,,1.0,0.0,1.0,0.9567776013061695,3.6318170693050433e-12,0.18991933738128178,direct,4.710937495857928e-13,3.6318170693050433e-12,1.1866330063930611e-12,,ok,,periodic_1d_n8_d8_s1_small,0,8,0,64,56,8,56,0,8,0,"[[0, 7]]",2.0605804389173255e-15,5.159067617555024e-15,2.8197930102003e-12,3.6318170693050433e-12,1.059482362952835e-15,2.4077961846558082e-15,4.649058915617843e-16,1.6861512186494565e-15,2.1250362580715887e-15,2.1250362580715887e-15,,4,0.0,True,5,2,4,3.4285714285714284,4,4,False,,8,
periodic_1d,8,8,1,small,tebd_swap,32,1,1e-10,1e-08,exact_statevector,True,,,0.028865501008112915,4,3.4285714285714284,4,0,False,,1.0,0.0,1.0,0.9567776012963961,1.0004150285958247e-14,0.1899193373839136,direct,2.3409977143788533e-15,1.0004150285958247e-14,3.365476684054232e-15,,ok,,periodic_1d_n8_d8_s1_small,96,0,0,64,56,8,56,8,0,0,"[[0, 7]]",2.632497084903429e-15,1.0004150285958247e-14,4.7531423241764514e-15,8.576472865229334e-15,1.9506965487359196e-15,3.0375008064353892e-15,1.787508633174387e-15,7.528266204870349e-15,9.71445146547012e-16,9.71445146547012e-16,,,0.0,False,0,,,,,,False,,8,
periodic_1d,8,8,1,small,hybrid_tdvp_unpadded,32,1,1e-10,1e-08,exact_statevector,True,,,0.03223383499425836,2,2.0,2,0,False,,0.7042194888313265,0.29578051116867354,0.7042194888313265,0.673781433310204,0.2495740799876444,0.18991933738392427,direct,0.010398919999485716,0.2495740799876444,0.05094409574952361,,ok,,periodic_1d_n8_d8_s1_small,0,8,0,64,56,8,56,0,8,0,"[[0, 7]]",5.62158826433734e-16,1.294103713078698e-15,0.06239351999691245,0.2495740799876444,3.7816971776294395e-16,8.847089727481716e-16,4.898115643240227e-16,7.641456911677835e-16,2.5153490401663703e-17,2.5153490401663703e-17,,,0.0,False,0,,,,2,2,False,,8,
periodic_1d,8,8,1,small,hybrid_tdvp_padded4,32,1,1e-10,1e-08,exact_statevector,True,,,0.04171251200023107,4,3.4285714285714284,4,0,False,,1.0,0.0,1.0,0.9567776013061695,3.6318170693050433e-12,0.18991933738128178,direct,4.710937495857928e-13,3.6318170693050433e-12,1.1866330063930611e-12,,ok,,periodic_1d_n8_d8_s1_small,0,8,0,64,56,8,56,0,8,0,"[[0, 7]]",2.0605804389173255e-15,5.159067617555024e-15,2.8197930102003e-12,3.6318170693050433e-12,1.059482362952835e-15,2.4077961846558082e-15,4.649058915617843e-16,1.6861512186494565e-15,2.1250362580715887e-15,2.1250362580715887e-15,,4,0.0,True,5,2,4,3.4285714285714284,4,4,False,,8,
periodic_1d,8,8,1,small,tebd_swap,48,1,1e-10,1e-08,exact_statevector,True,,,0.028810734002036043,4,3.4285714285714284,4,0,False,,1.0,0.0,1.0,0.9567776012963961,1.0004150285958247e-14,0.1899193373839136,direct,2.3409977143788533e-15,1.0004150285958247e-14,3.365476684054232e-15,,ok,,periodic_1d_n8_d8_s1_small,96,0,0,64,56,8,56,8,0,0,"[[0, 7]]",2.632497084903429e-15,1.0004150285958247e-14,4.7531423241764514e-15,8.576472865229334e-15,1.9506965487359196e-15,3.0375008064353892e-15,1.787508633174387e-15,7.528266204870349e-15,9.71445146547012e-16,9.71445146547012e-16,,,0.0,False,0,,,,,,False,,8,
periodic_1d,8,8,1,small,hybrid_tdvp_unpadded,48,1,1e-10,1e-08,exact_statevector,True,,,0.03237861499655992,2,2.0,2,0,False,,0.7042194888313265,0.29578051116867354,0.7042194888313265,0.673781433310204,0.2495740799876444,0.18991933738392427,direct,0.010398919999485716,0.2495740799876444,0.05094409574952361,,ok,,periodic_1d_n8_d8_s1_small,0,8,0,64,56,8,56,0,8,0,"[[0, 7]]",5.62158826433734e-16,1.294103713078698e-15,0.06239351999691245,0.2495740799876444,3.7816971776294395e-16,8.847089727481716e-16,4.898115643240227e-16,7.641456911677835e-16,2.5153490401663703e-17,2.5153490401663703e-17,,,0.0,False,0,,,,2,2,False,,8,
periodic_1d,8,8,1,small,hybrid_tdvp_padded4,48,1,1e-10,1e-08,exact_statevector,True,,,0.04165093699702993,4,3.4285714285714284,4,0,False,,1.0,0.0,1.0,0.9567776013061695,3.6318170693050433e-12,0.18991933738128178,direct,4.710937495857928e-13,3.6318170693050433e-12,1.1866330063930611e-12,,ok,,periodic_1d_n8_d8_s1_small,0,8,0,64,56,8,56,0,8,0,"[[0, 7]]",2.0605804389173255e-15,5.159067617555024e-15,2.8197930102003e-12,3.6318170693050433e-12,1.059482362952835e-15,2.4077961846558082e-15,4.649058915617843e-16,1.6861512186494565e-15,2.1250362580715887e-15,2.1250362580715887e-15,,4,0.0,True,5,2,4,3.4285714285714284,4,4,False,,8,
periodic_1d,8,8,1,small,tebd_swap,64,1,1e-10,1e-08,exact_statevector,True,,,0.02897637599380687,4,3.4285714285714284,4,0,False,,1.0,0.0,1.0,0.9567776012963961,1.0004150285958247e-14,0.1899193373839136,direct,2.3409977143788533e-15,1.0004150285958247e-14,3.365476684054232e-15,,ok,,periodic_1d_n8_d8_s1_small,96,0,0,64,56,8,56,8,0,0,"[[0, 7]]",2.632497084903429e-15,1.0004150285958247e-14,4.7531423241764514e-15,8.576472865229334e-15,1.9506965487359196e-15,3.0375008064353892e-15,1.787508633174387e-15,7.528266204870349e-15,9.71445146547012e-16,9.71445146547012e-16,,,0.0,False,0,,,,,,False,,8,
periodic_1d,8,8,1,small,hybrid_tdvp_unpadded,64,1,1e-10,1e-08,exact_statevector,True,,,0.032135207002284005,2,2.0,2,0,False,,0.7042194888313265,0.29578051116867354,0.7042194888313265,0.673781433310204,0.2495740799876444,0.18991933738392427,direct,0.010398919999485716,0.2495740799876444,0.05094409574952361,,ok,,periodic_1d_n8_d8_s1_small,0,8,0,64,56,8,56,0,8,0,"[[0, 7]]",5.62158826433734e-16,1.294103713078698e-15,0.06239351999691245,0.2495740799876444,3.7816971776294395e-16,8.847089727481716e-16,4.898115643240227e-16,7.641456911677835e-16,2.5153490401663703e-17,2.5153490401663703e-17,,,0.0,False,0,,,,2,2,False,,8,
periodic_1d,8,8,1,small,hybrid_tdvp_padded4,64,1,1e-10,1e-08,exact_statevector,True,,,0.04165528099110816,4,3.4285714285714284,4,0,False,,1.0,0.0,1.0,0.9567776013061695,3.6318170693050433e-12,0.18991933738128178,direct,4.710937495857928e-13,3.6318170693050433e-12,1.1866330063930611e-12,,ok,,periodic_1d_n8_d8_s1_small,0,8,0,64,56,8,56,0,8,0,"[[0, 7]]",2.0605804389173255e-15,5.159067617555024e-15,2.8197930102003e-12,3.6318170693050433e-12,1.059482362952835e-15,2.4077961846558082e-15,4.649058915617843e-16,1.6861512186494565e-15,2.1250362580715887e-15,2.1250362580715887e-15,,4,0.0,True,5,2,4,3.4285714285714284,4,4,False,,8,
periodic_1d,8,8,1,medium,tebd_swap,8,1,1e-10,1e-08,exact_statevector,True,,,0.028834529002779163,4,3.4285714285714284,4,0,False,,1.0,0.0,1.0,0.602883637140472,4.927724894798757e-13,0.6066488453888166,direct,2.2794658852264336e-14,4.927724894798757e-13,1.0064111577920534e-13,,ok,,periodic_1d_n8_d8_s1_medium,96,0,0,64,56,8,56,8,0,0,"[[0, 7]]",3.3454142234212725e-15,9.174952464441333e-15,1.2351317885128665e-13,4.927724894798757e-13,1.9767174008755717e-15,5.9674487573602164e-15,1.513298415150339e-15,5.08534186982601e-15,4.442626821976603e-15,4.442626821976603e-15,,,0.0,False,0,,,,,,False,,8,
periodic_1d,8,8,1,medium,hybrid_tdvp_unpadded,8,1,1e-10,1e-08,exact_statevector,True,,,0.0318643929931568,2,2.0,2,0,False,,0.5933431211226472,0.4066568788773528,0.5933431211226472,0.35771685893467553,0.11228409511871021,0.6066488453893097,direct,0.004678503963280067,0.11228409511871021,0.022919894939247617,,ok,,periodic_1d_n8_d8_s1_medium,0,8,0,64,56,8,56,0,8,0,"[[0, 7]]",8.360282952035725e-16,1.3357370765021415e-15,0.028071023779678142,0.11228409511871021,5.262717345244639e-16,1.0269562977782698e-15,3.5252059208242974e-16,9.39352762241441e-16,1.734723475976807e-17,1.734723475976807e-17,,,0.0,False,0,,,,2,2,False,,8,
periodic_1d,8,8,1,medium,hybrid_tdvp_padded4,8,1,1e-10,1e-08,exact_statevector,True,,,0.04182923800544813,4,3.4285714285714284,4,0,False,,1.0,0.0,1.0,0.602883637144461,2.1208659828353404e-12,0.6066488453897714,direct,1.2296755152654958e-13,2.1208659828353404e-12,4.4547817891177694e-13,,ok,,periodic_1d_n8_d8_s1_medium,0,8,0,64,56,8,56,0,8,0,"[[0, 7]]",2.9097817905165968e-15,7.396860901565105e-15,7.251534442365148e-13,2.1208659828353404e-12,1.2576745200831851e-15,2.793772158060648e-15,8.186655718413403e-16,1.8023776915399026e-15,6.4080685202583254e-15,6.4080685202583254e-15,,4,0.0,True,5,2,4,3.4285714285714284,4,4,False,,8,
periodic_1d,8,8,1,medium,tebd_swap,16,1,1e-10,1e-08,exact_statevector,True,,,0.028827011003158987,4,3.4285714285714284,4,0,False,,1.0,0.0,1.0,0.602883637140472,4.927724894798757e-13,0.6066488453888166,direct,2.2794658852264336e-14,4.927724894798757e-13,1.0064111577920534e-13,,ok,,periodic_1d_n8_d8_s1_medium,96,0,0,64,56,8,56,8,0,0,"[[0, 7]]",3.3454142234212725e-15,9.174952464441333e-15,1.2351317885128665e-13,4.927724894798757e-13,1.9767174008755717e-15,5.9674487573602164e-15,1.513298415150339e-15,5.08534186982601e-15,4.442626821976603e-15,4.442626821976603e-15,,,0.0,False,0,,,,,,False,,8,
