case_id,family,n_qubits,depth_or_cycles,seed,angle_regime,chi_max,tdvp_variant,tebd_error,tdvp_error,tdvp_error_over_tebd_error,tdvp_infidelity_over_tebd_infidelity,tdvp_time_over_tebd_time,tdvp_peak_chi_over_tebd_peak_chi,outcome,tebd_accuracy_limited,tebd_bond_limited,tebd_hit_chi_max,tdvp_hit_chi_max
sparse_long_range_n16_d8_s1_small,sparse_long_range,16,8,1,small,24,unpadded,0.06569226683460856,0.002095142562113822,0.03189329068806073,0.02235294937842164,1.3515808649257055,1.0,tdvp_win,True,True,True,True
sparse_long_range_n16_d8_s1_small,sparse_long_range,16,8,1,small,24,padded4,0.06569226683460856,0.002116196999535267,0.032213791691237455,0.022259528804654597,1.3131626266021972,1.0,tdvp_win,True,True,True,True
sparse_long_range_n16_d8_s1_small,sparse_long_range,16,8,1,small,32,unpadded,0.045057755341307376,0.0020942703207252476,0.04647968601323763,0.024842766514602377,1.6772852825307487,1.0,tdvp_win,True,True,True,True
sparse_long_range_n16_d8_s1_small,sparse_long_range,16,8,1,small,32,padded4,0.045057755341307376,0.0021070480717312427,0.04676327206649761,0.025556496238763524,1.5830852918917337,1.0,tdvp_win,True,True,True,True
sparse_long_range_n16_d8_s1_small,sparse_long_range,16,8,1,small,48,unpadded,0.03563598164435649,0.0011175459251165879,0.031360043235782974,0.031045809443574806,0.34817318982451567,1.0,tdvp_win,True,True,True,True
sparse_long_range_n16_d8_s1_small,sparse_long_range,16,8,1,small,48,padded4,0.03563598164435649,0.0020150695753410938,0.056545925841226585,0.03566411145770907,0.40313869825799464,1.0,tdvp_win,True,True,True,True
sparse_long_range_n16_d8_s1_small,sparse_long_range,16,8,1,small,64,unpadded,0.03486031608310283,0.0011245344698769379,0.032258298151863624,0.032953639228488714,0.4012159228040216,1.0,tdvp_win,True,True,True,True
sparse_long_range_n16_d8_s1_small,sparse_long_range,16,8,1,small,64,padded4,0.03486031608310283,0.0009721581351948104,0.027887243847052375,0.03269397708619086,0.5008791389881136,1.0,tdvp_win,True,True,True,True
sparse_long_range_n16_d8_s1_medium,sparse_long_range,16,8,1,medium,8,unpadded,0.04179317796933024,0.003875258496204227,0.09272466666804018,0.1372425279075641,2.0094240843896727,1.0,tdvp_win,True,True,True,True
sparse_long_range_n16_d8_s1_medium,sparse_long_range,16,8,1,medium,8,padded4,0.04179317796933024,0.008140033490741223,0.19476943095150015,0.1659822943029471,2.1719864470937718,1.0,tdvp_win,True,True,True,True
sparse_long_range_n16_d8_s1_medium,sparse_long_range,16,8,1,medium,16,unpadded,0.03420087145798336,0.0032863022386618417,0.09608826028597392,0.14457749855674457,1.847996501443798,1.0,tdvp_win,True,True,True,True
sparse_long_range_n16_d8_s1_medium,sparse_long_range,16,8,1,medium,16,padded4,0.03420087145798336,0.0029603451885280227,0.0865575952403693,0.14255695493884565,3.0647045593811666,1.0,tdvp_win,True,True,True,True
sparse_long_range_n16_d8_s1_medium,sparse_long_range,16,8,1,medium,24,unpadded,0.05285677996128805,0.00277935168754717,0.052582690235439024,0.13486119698560994,1.5857794527525417,1.0,tdvp_win,True,True,True,True
sparse_long_range_n16_d8_s1_medium,sparse_long_range,16,8,1,medium,24,padded4,0.05285677996128805,0.0034023291320431238,0.06436883091506836,0.14043901369590997,1.5928961752842663,1.0,tdvp_win,True,True,True,True
sparse_long_range_n16_d8_s1_medium,sparse_long_range,16,8,1,medium,32,unpadded,0.03662508245131845,0.0027020093803874594,0.0737748340629385,0.15009179609198375,10.871911387722285,1.0,tdvp_win,True,True,True,True
sparse_long_range_n16_d8_s1_medium,sparse_long_range,16,8,1,medium,32,padded4,0.03662508245131845,0.0029185127820263337,0.07968617643129078,0.1470007286874823,10.198767878984151,1.0,tdvp_win,True,True,True,True
sparse_long_range_n16_d8_s1_medium,sparse_long_range,16,8,1,medium,48,unpadded,0.050286191607930714,0.0019661927668632663,0.03910005319538207,0.12343254768862687,0.60639592764785,1.0,tdvp_win,True,True,True,True
sparse_long_range_n16_d8_s1_medium,sparse_long_range,16,8,1,medium,48,padded4,0.050286191607930714,0.0021700877786744125,0.04315474505594026,0.12149425032737911,0.6244200753938653,1.0,tdvp_win,True,True,True,True
sparse_long_range_n16_d8_s1_medium,sparse_long_range,16,8,1,medium,64,unpadded,0.030778405842167178,0.0022607751912116203,0.07345329068714476,0.1628279336566147,0.7601834360371089,1.0,tdvp_win,True,True,True,True
sparse_long_range_n16_d8_s1_medium,sparse_long_range,16,8,1,medium,64,padded4,0.030778405842167178,0.002115345335463785,0.06872822934077077,0.15043122122173896,0.8185648731740136,1.0,tdvp_win,True,True,True,True
sparse_long_range_n16_d8_s2_small,sparse_long_range,16,8,2,small,8,unpadded,0.014567265432288362,0.0018134376324736422,0.12448716891326463,0.03975354644775085,1.6555734599702172,1.0,tdvp_win,True,True,True,True
sparse_long_range_n16_d8_s2_small,sparse_long_range,16,8,2,small,8,padded4,0.014567265432288362,0.0015330135850696565,0.10523688143086415,0.03769737831318501,1.7188201207043625,1.0,tdvp_win,True,True,True,True
sparse_long_range_n16_d8_s2_small,sparse_long_range,16,8,2,small,16,unpadded,0.05675148623578458,0.001504670483810963,0.02651332297377253,0.03501005496131082,1.7838058334283646,1.0,tdvp_win,True,True,True,True
sparse_long_range_n16_d8_s2_small,sparse_long_range,16,8,2,small,16,padded4,0.05675148623578458,0.001787473470251001,0.03149650500472553,0.035003367374008054,2.0756605357121187,1.0,tdvp_win,True,True,True,True
sparse_long_range_n16_d8_s2_small,sparse_long_range,16,8,2,small,24,unpadded,0.046289617478230786,0.0016393971478041124,0.035416087604852056,0.0329908080437192,1.539473281306768,1.0,tdvp_win,True,True,True,True
sparse_long_range_n16_d8_s2_small,sparse_long_range,16,8,2,small,24,padded4,0.046289617478230786,0.0012773266813111014,0.027594237129131737,0.04112401797672102,1.5005931080491066,1.0,tdvp_win,True,True,True,True
sparse_long_range_n16_d8_s2_small,sparse_long_range,16,8,2,small,32,unpadded,0.05028815405815087,0.0014447477917379989,0.02872938605118335,0.03512583163541568,9.015783898853382,1.0,tdvp_win,True,True,True,True
sparse_long_range_n16_d8_s2_small,sparse_long_range,16,8,2,small,32,padded4,0.05028815405815087,0.00091830861850462,0.018260933130349762,0.03563763209464044,9.462363049978837,1.0,tdvp_win,True,True,True,True
sparse_long_range_n16_d8_s2_small,sparse_long_range,16,8,2,small,48,unpadded,0.0479338814056823,0.0010091576062725858,0.021053116849263864,0.033047185795032456,0.6572751121065197,1.0,tdvp_win,True,True,True,True
sparse_long_range_n16_d8_s2_small,sparse_long_range,16,8,2,small,48,padded4,0.0479338814056823,0.0009763421230073202,0.020368517932945446,0.03692721681081267,0.5294531798302018,1.0,tdvp_win,True,True,True,True
sparse_long_range_n16_d8_s2_small,sparse_long_range,16,8,2,small,64,unpadded,0.017589468005427013,0.0009552363916615455,0.05430729294182286,0.08036698762291887,0.6933030756553905,1.0,tdvp_win,True,True,True,True
sparse_long_range_n16_d8_s2_small,sparse_long_range,16,8,2,small,64,padded4,0.017589468005427013,0.00078069164177733,0.04438403944544867,0.08684346107202841,0.7592199615539256,1.0,tdvp_win,True,True,True,True
sparse_long_range_n16_d8_s2_medium,sparse_long_range,16,8,2,medium,8,unpadded,0.021273250089208384,0.00846989249092799,0.3981475541071482,0.12073992115804913,8.344175505331723,1.0,tdvp_win,True,True,True,True
sparse_long_range_n16_d8_s2_medium,sparse_long_range,16,8,2,medium,8,padded4,0.021273250089208384,0.004115773303577367,0.19347176789245005,0.11624945679814017,2.4918744061769935,1.0,tdvp_win,True,True,True,True
sparse_long_range_n16_d8_s2_medium,sparse_long_range,16,8,2,medium,16,unpadded,0.039987570076037475,0.00628632263025558,0.15720691750716442,0.14532942228731643,3.0389992524542553,1.0,tdvp_win,True,True,True,True
sparse_long_range_n16_d8_s2_medium,sparse_long_range,16,8,2,medium,16,padded4,0.039987570076037475,0.004569824691121035,0.11428112992190788,0.11406634690363424,2.1470705145832705,1.0,tdvp_win,True,True,True,True
sparse_long_range_n16_d8_s2_medium,sparse_long_range,16,8,2,medium,24,unpadded,0.04270849096635566,0.005106421594392728,0.1195645521265408,0.13465280217536182,1.828836376213219,1.0,tdvp_win,True,True,True,True
sparse_long_range_n16_d8_s2_medium,sparse_long_range,16,8,2,medium,24,padded4,0.04270849096635566,0.00669448808540567,0.1567484107710424,0.10523042337880881,2.0413168312125425,1.0,tdvp_win,True,True,True,True
sparse_long_range_n16_d8_s2_medium,sparse_long_range,16,8,2,medium,32,unpadded,0.03573057176330713,0.004874502365016819,0.13642385566364212,0.09760125146165255,15.805767651860945,1.0,tdvp_win,True,True,True,True
sparse_long_range_n16_d8_s2_medium,sparse_long_range,16,8,2,medium,32,padded4,0.03573057176330713,0.004308456172080648,0.1205817863934979,0.08658194726569655,16.867653072767034,1.0,tdvp_win,True,True,True,True
sparse_long_range_n16_d8_s2_medium,sparse_long_range,16,8,2,medium,48,unpadded,0.028081023754984027,0.005108867947590992,0.1819331087131121,0.12023738616387186,1.2062606340012982,1.0,tdvp_win,True,True,True,True
sparse_long_range_n16_d8_s2_medium,sparse_long_range,16,8,2,medium,48,padded4,0.028081023754984027,0.0033420239259585164,0.11901360702226355,0.1062650946206935,1.259263530174388,1.0,tdvp_win,True,True,True,True
sparse_long_range_n16_d8_s2_medium,sparse_long_range,16,8,2,medium,64,unpadded,0.029057567900628713,0.004664215991221748,0.16051639308466795,0.11149647989426606,1.4784181136228072,1.0,tdvp_win,True,True,True,True
sparse_long_range_n16_d8_s2_medium,sparse_long_range,16,8,2,medium,64,padded4,0.029057567900628713,0.0034604019074819608,0.1190878025069362,0.09027028613511223,1.4002940617532604,1.0,tdvp_win,True,True,True,True
heisenberg_floquet_2d_3x4_c2_J0.005_s0,heisenberg_floquet_2d,12,2,0,floquet,16,unpadded,0.0028204400457649673,0.0010324883835282704,0.3660735086635164,0.4059364282353003,1.919781274733268,1.0,tdvp_win,True,True,True,True
heisenberg_floquet_2d_3x4_c2_J0.005_s0,heisenberg_floquet_2d,12,2,0,floquet,16,padded4,0.0028204400457649673,0.0010324883835282704,0.3660735086635164,0.4059364282353003,1.8554178960638577,1.0,tdvp_win,True,True,True,True
heisenberg_floquet_2d_3x4_c2_J0.005_s0,heisenberg_floquet_2d,12,2,0,floquet,32,unpadded,3.2551535779053726e-05,0.0008656901052058369,26.594447373598005,91.62544877679431,7.361705130059315,1.0,tebd_win,True,True,True,True
heisenberg_floquet_2d_3x4_c2_J0.005_s0,heisenberg_floquet_2d,12,2,0,floquet,32,padded4,3.2551535779053726e-05,0.0008656901052058369,26.594447373598005,91.62544877679431,7.545065760420237,1.0,tebd_win,True,True,True,True
heisenberg_floquet_2d_3x4_c2_J0.005_s1,heisenberg_floquet_2d,12,2,1,floquet,16,unpadded,0.0016653244516187445,0.0006950350450305088,0.41735713683595665,0.5823208737023464,2.2239741792138688,1.0,tdvp_win,True,True,True,True
heisenberg_floquet_2d_3x4_c2_J0.005_s1,heisenberg_floquet_2d,12,2,1,floquet,16,padded4,0.0016653244516187445,0.0006950350450305088,0.41735713683595665,0.5823208737023464,7.574279308278436,1.0,tdvp_win,True,True,True,True
heisenberg_floquet_2d_3x4_c2_J0.005_s1,heisenberg_floquet_2d,12,2,1,floquet,32,unpadded,3.2781525458608014e-06,0.0005292360105711202,161.44337493975576,234.8750279816605,11.922204836626271,1.0,tebd_win,True,True,True,True
heisenberg_floquet_2d_3x4_c2_J0.005_s1,heisenberg_floquet_2d,12,2,1,floquet,32,padded4,3.2781525458608014e-06,0.0005292360105711202,161.44337493975576,234.8750279816605,5.174830885143061,1.0,tebd_win,True,True,True,True
heisenberg_floquet_2d_3x4_c2_J0.01_s0,heisenberg_floquet_2d,12,2,0,floquet,16,unpadded,0.005436701313807143,0.004545393824085113,0.83605730050712,0.8884999962027569,2.3648877193474647,1.0,similar,True,True,True,True
heisenberg_floquet_2d_3x4_c2_J0.01_s0,heisenberg_floquet_2d,12,2,0,floquet,16,padded4,0.005436701313807143,0.004545393824085113,0.83605730050712,0.8884999962027569,2.730573981486383,1.0,similar,True,True,True,True
heisenberg_floquet_2d_3x4_c2_J0.01_s0,heisenberg_floquet_2d,12,2,0,floquet,32,unpadded,0.0002655076785744226,0.004025157449834695,15.160229909156586,31.732282058255016,10.97760114926375,1.0,tebd_win,True,True,True,True
heisenberg_floquet_2d_3x4_c2_J0.01_s0,heisenberg_floquet_2d,12,2,0,floquet,32,padded4,0.0002655076785744226,0.004025157449834695,15.160229909156586,31.732282058255016,11.42564859353312,1.0,tebd_win,True,True,True,True
heisenberg_floquet_2d_3x4_c2_J0.01_s1,heisenberg_floquet_2d,12,2,1,floquet,16,unpadded,0.007676544889779432,0.0030713190896304817,0.4000913345429195,0.5234170545159005,2.5313422329491875,1.0,tdvp_win,True,True,True,True
heisenberg_floquet_2d_3x4_c2_J0.01_s1,heisenberg_floquet_2d,12,2,1,floquet,16,padded4,0.007676544889779432,0.0030713190896304817,0.4000913345429195,0.5234170545159005,11.06354150047515,1.0,tdvp_win,True,True,True,True
heisenberg_floquet_2d_3x4_c2_J0.01_s1,heisenberg_floquet_2d,12,2,1,floquet,32,unpadded,0.00025430754810540086,0.004102924272385201,16.133710159026403,99.39540936394724,10.774846890221346,1.0,tebd_win,True,True,True,True
heisenberg_floquet_2d_3x4_c2_J0.01_s1,heisenberg_floquet_2d,12,2,1,floquet,32,padded4,0.00025430754810540086,0.004102924272385201,16.133710159026403,99.39540936394724,11.562605387462462,1.0,tebd_win,True,True,True,True
heisenberg_floquet_2d_3x4_c2_J0.02_s0,heisenberg_floquet_2d,12,2,0,floquet,16,unpadded,0.02338085525706035,0.01924623612561668,0.8231621946252315,0.6744286287197595,4.0494527358181225,1.0,similar,True,True,True,True
heisenberg_floquet_2d_3x4_c2_J0.02_s0,heisenberg_floquet_2d,12,2,0,floquet,16,padded4,0.02338085525706035,0.01924623612561668,0.8231621946252315,0.6744286287197595,2.6275802780658264,1.0,similar,True,True,True,True
heisenberg_floquet_2d_3x4_c2_J0.02_s0,heisenberg_floquet_2d,12,2,0,floquet,32,unpadded,0.001474189684458403,0.018030373360758373,12.23070107655955,23.414377914251702,10.668033252603978,1.0,tebd_win,True,True,True,True
heisenberg_floquet_2d_3x4_c2_J0.02_s0,heisenberg_floquet_2d,12,2,0,floquet,32,padded4,0.001474189684458403,0.018030373360758373,12.23070107655955,23.414377914251702,11.573588012235717,1.0,tebd_win,True,True,True,True
heisenberg_floquet_2d_3x4_c2_J0.02_s1,heisenberg_floquet_2d,12,2,1,floquet,16,unpadded,0.02031740651727519,0.01167500484134875,0.5746306661444164,0.6967968494826831,8.504028304260594,1.0,similar,True,True,True,True
heisenberg_floquet_2d_3x4_c2_J0.02_s1,heisenberg_floquet_2d,12,2,1,floquet,16,padded4,0.02031740651727519,0.01167500484134875,0.5746306661444164,0.6967968494826831,2.8997726548285936,1.0,similar,True,True,True,True
heisenberg_floquet_2d_3x4_c2_J0.02_s1,heisenberg_floquet_2d,12,2,1,floquet,32,unpadded,0.0020446463369584197,0.009906783876029465,4.845231029424201,14.344189725108157,11.302047875611361,1.0,tebd_win,True,True,True,True
heisenberg_floquet_2d_3x4_c2_J0.02_s1,heisenberg_floquet_2d,12,2,1,floquet,32,padded4,0.0020446463369584197,0.009906783876029465,4.845231029424201,14.344189725108157,11.382044880819773,1.0,tebd_win,True,True,True,True
heisenberg_floquet_2d_3x4_c2_J0.04_s0,heisenberg_floquet_2d,12,2,0,floquet,16,unpadded,0.04640731975294007,0.04480226380270284,0.9654137330321572,0.8364612525690067,2.7372888218559517,1.0,similar,True,True,True,True
heisenberg_floquet_2d_3x4_c2_J0.04_s0,heisenberg_floquet_2d,12,2,0,floquet,16,padded4,0.04640731975294007,0.04480226380270284,0.9654137330321572,0.8364612525690067,2.7056799110054173,1.0,similar,True,True,True,True
heisenberg_floquet_2d_3x4_c2_J0.04_s0,heisenberg_floquet_2d,12,2,0,floquet,32,unpadded,0.009867341375935083,0.0407814681147455,4.132974279597256,4.766856555409688,25.187011681788587,1.0,tebd_win,True,True,True,True
heisenberg_floquet_2d_3x4_c2_J0.04_s0,heisenberg_floquet_2d,12,2,0,floquet,32,padded4,0.009867341375935083,0.0407814681147455,4.132974279597256,4.766856555409688,21.628394185714033,1.0,tebd_win,True,True,True,True
heisenberg_floquet_2d_3x4_c2_J0.04_s1,heisenberg_floquet_2d,12,2,1,floquet,16,unpadded,0.03941350963104134,0.04395873546652774,1.1153215199061255,0.7873230630638309,2.8205063686789233,1.0,similar,True,True,True,True
heisenberg_floquet_2d_3x4_c2_J0.04_s1,heisenberg_floquet_2d,12,2,1,floquet,16,padded4,0.03941350963104134,0.04395873546652774,1.1153215199061255,0.7873230630638309,2.7592270425320624,1.0,similar,True,True,True,True
heisenberg_floquet_2d_3x4_c2_J0.04_s1,heisenberg_floquet_2d,12,2,1,floquet,32,unpadded,0.007704025677714052,0.03661106508783749,4.7521992552211705,4.970101685921137,18.261493417872796,1.0,tebd_win,True,True,True,True
heisenberg_floquet_2d_3x4_c2_J0.04_s1,heisenberg_floquet_2d,12,2,1,floquet,32,padded4,0.007704025677714052,0.03661106508783749,4.7521992552211705,4.970101685921137,21.915095636052065,1.0,tebd_win,True,True,True,True
heisenberg_floquet_2d_3x4_c2_J0.06_s0,heisenberg_floquet_2d,12,2,0,floquet,16,unpadded,0.05301349624471157,0.054212246206009417,1.0226121656976628,0.8616941641161462,2.8315873750112677,1.0,similar,True,True,True,True
heisenberg_floquet_2d_3x4_c2_J0.06_s0,heisenberg_floquet_2d,12,2,0,floquet,16,padded4,0.05301349624471157,0.054212246206009417,1.0226121656976628,0.8616941641161462,13.694811436153545,1.0,similar,True,True,True,True
heisenberg_floquet_2d_3x4_c2_J0.06_s0,heisenberg_floquet_2d,12,2,0,floquet,32,unpadded,0.0228951482121568,0.04768565148153158,2.0827841357328096,1.6087061309258268,25.52066568715026,1.0,tebd_win,True,True,True,True
heisenberg_floquet_2d_3x4_c2_J0.06_s0,heisenberg_floquet_2d,12,2,0,floquet,32,padded4,0.0228951482121568,0.04768565148153158,2.0827841357328096,1.6087061309258268,27.894675446078537,1.0,tebd_win,True,True,True,True
heisenberg_floquet_2d_3x4_c2_J0.06_s1,heisenberg_floquet_2d,12,2,1,floquet,16,unpadded,0.07434422328974773,0.04203463602188053,0.5654055441275586,0.6726146620468021,3.3819808665470132,1.0,similar,True,True,True,True
heisenberg_floquet_2d_3x4_c2_J0.06_s1,heisenberg_floquet_2d,12,2,1,floquet,16,padded4,0.07434422328974773,0.04203463602188053,0.5654055441275586,0.6726146620468021,3.205202515971105,1.0,similar,True,True,True,True
heisenberg_floquet_2d_3x4_c2_J0.06_s1,heisenberg_floquet_2d,12,2,1,floquet,32,unpadded,0.02685465856367339,0.04890977931182857,1.8212772728374733,2.130398973880337,19.00440129055483,1.0,similar,True,True,True,True
heisenberg_floquet_2d_3x4_c2_J0.06_s1,heisenberg_floquet_2d,12,2,1,floquet,32,padded4,0.02685465856367339,0.04890977931182857,1.8212772728374733,2.130398973880337,23.367875839419767,1.0,similar,True,True,True,True
heisenberg_floquet_2d_3x4_c2_J0.08_s0,heisenberg_floquet_2d,12,2,0,floquet,16,unpadded,0.04616059010305242,0.06503732909049594,1.408936258078626,1.0101636079928233,3.3045068289916806,1.0,similar,True,True,True,True
heisenberg_floquet_2d_3x4_c2_J0.08_s0,heisenberg_floquet_2d,12,2,0,floquet,16,padded4,0.04616059010305242,0.06503732909049594,1.408936258078626,1.0101636079928233,2.909069303082547,1.0,similar,True,True,True,True
heisenberg_floquet_2d_3x4_c2_J0.08_s0,heisenberg_floquet_2d,12,2,0,floquet,32,unpadded,0.025715783560831765,0.0578438848748409,2.2493533878914778,1.6048833510197658,18.344000793083715,1.0,tebd_win,True,True,True,True
heisenberg_floquet_2d_3x4_c2_J0.08_s0,heisenberg_floquet_2d,12,2,0,floquet,32,padded4,0.025715783560831765,0.0578438848748409,2.2493533878914778,1.6048833510197658,22.214850288664163,1.0,tebd_win,True,True,True,True
heisenberg_floquet_2d_3x4_c2_J0.08_s1,heisenberg_floquet_2d,12,2,1,floquet,16,unpadded,0.05232006766133873,0.05345316766424856,1.021657082139959,0.883727548675675,3.18414163795899,1.0,similar,True,True,True,True
heisenberg_floquet_2d_3x4_c2_J0.08_s1,heisenberg_floquet_2d,12,2,1,floquet,16,padded4,0.05232006766133873,0.05345316766424856,1.021657082139959,0.883727548675675,2.892052983763477,1.0,similar,True,True,True,True
heisenberg_floquet_2d_3x4_c2_J0.08_s1,heisenberg_floquet_2d,12,2,1,floquet,32,unpadded,0.030544113270186208,0.05256833858249129,1.7210628482642087,1.6335694812053647,20.683494449037447,1.0,similar,True,True,True,True
heisenberg_floquet_2d_3x4_c2_J0.08_s1,heisenberg_floquet_2d,12,2,1,floquet,32,padded4,0.030544113270186208,0.05256833858249129,1.7210628482642087,1.6335694812053647,18.338441604677314,1.0,similar,True,True,True,True
heisenberg_floquet_2d_4x4_c2_J0.005_s0,heisenberg_floquet_2d,16,2,0,floquet,16,unpadded,0.007839765474452311,0.0011784362129242081,0.15031523797037233,0.29396054724813614,2.3757792400761373,1.0,tdvp_win,True,True,True,True
heisenberg_floquet_2d_4x4_c2_J0.005_s0,heisenberg_floquet_2d,16,2,0,floquet,16,padded4,0.007839765474452311,0.0011784362129242081,0.15031523797037233,0.29396054724813614,2.1776537770165167,1.0,tdvp_win,True,True,True,True
heisenberg_floquet_2d_4x4_c2_J0.005_s0,heisenberg_floquet_2d,16,2,0,floquet,32,unpadded,0.0022476929288993367,0.0008522157467044648,0.3791513225615666,0.8138646853911574,7.7121458686955,1.0,tdvp_win,True,True,True,True
heisenberg_floquet_2d_4x4_c2_J0.005_s0,heisenberg_floquet_2d,16,2,0,floquet,32,padded4,0.0022476929288993367,0.0008522157467044648,0.3791513225615666,0.8138646853911574,6.785456563774643,1.0,tdvp_win,True,True,True,True
heisenberg_floquet_2d_4x4_c2_J0.005_s0,heisenberg_floquet_2d,16,2,0,floquet,64,unpadded,0.011375677286517007,0.0008363956713072724,0.07352491198907413,0.3047537468923935,0.4751987224121064,1.0,tdvp_win,True,True,True,True
heisenberg_floquet_2d_4x4_c2_J0.005_s0,heisenberg_floquet_2d,16,2,0,floquet,64,padded4,0.011375677286517007,0.0008363956713072724,0.07352491198907413,0.3047537468923935,0.47059297114895265,1.0,tdvp_win,True,True,True,True
heisenberg_floquet_2d_4x4_c2_J0.005_s1,heisenberg_floquet_2d,16,2,1,floquet,16,unpadded,0.013129089276913308,0.0013475204762362246,0.10263624900515804,0.24747221334406813,9.719490273037861,1.0,tdvp_win,True,True,True,True
heisenberg_floquet_2d_4x4_c2_J0.005_s1,heisenberg_floquet_2d,16,2,1,floquet,16,padded4,0.013129089276913308,0.0013475204762362246,0.10263624900515804,0.24747221334406813,2.223183802247953,1.0,tdvp_win,True,True,True,True
heisenberg_floquet_2d_4x4_c2_J0.005_s1,heisenberg_floquet_2d,16,2,1,floquet,32,unpadded,0.0026817737755029155,0.001123479276633904,0.41893141281956825,0.5580042023733318,9.280964510282438,1.0,tdvp_win,True,True,True,True
heisenberg_floquet_2d_4x4_c2_J0.005_s1,heisenberg_floquet_2d,16,2,1,floquet,32,padded4,0.0026817737755029155,0.001123479276633904,0.41893141281956825,0.5580042023733318,8.596212596240765,1.0,tdvp_win,True,True,True,True
heisenberg_floquet_2d_4x4_c2_J0.005_s1,heisenberg_floquet_2d,16,2,1,floquet,64,unpadded,0.00355593287559405,0.0009725891346534753,0.2735116687181548,0.6249940512143498,0.6132195551969082,1.0,tdvp_win,True,True,True,True
heisenberg_floquet_2d_4x4_c2_J0.005_s1,heisenberg_floquet_2d,16,2,1,floquet,64,padded4,0.00355593287559405,0.0009725891346534753,0.2735116687181548,0.6249940512143498,0.5036276782765362,1.0,tdvp_win,True,True,True,True
heisenberg_floquet_2d_4x4_c2_J0.01_s0,heisenberg_floquet_2d,16,2,0,floquet,16,unpadded,0.019854123806349155,0.005723686403303438,0.28828703090252006,0.3284624284244378,2.496687893810038,1.0,tdvp_win,True,True,True,True
heisenberg_floquet_2d_4x4_c2_J0.01_s0,heisenberg_floquet_2d,16,2,0,floquet,16,padded4,0.019854123806349155,0.005723686403303438,0.28828703090252006,0.3284624284244378,2.6228159532367474,1.0,tdvp_win,True,True,True,True
heisenberg_floquet_2d_4x4_c2_J0.01_s0,heisenberg_floquet_2d,16,2,0,floquet,32,unpadded,0.010953860473534402,0.004175340588560235,0.38117525767726057,0.41275258485783173,17.97578834186461,1.0,tdvp_win,True,True,True,True
heisenberg_floquet_2d_4x4_c2_J0.01_s0,heisenberg_floquet_2d,16,2,0,floquet,32,padded4,0.010953860473534402,0.004175340588560235,0.38117525767726057,0.41275258485783173,18.655083510042132,1.0,tdvp_win,True,True,True,True
heisenberg_floquet_2d_4x4_c2_J0.01_s0,heisenberg_floquet_2d,16,2,0,floquet,64,unpadded,0.009699850707029146,0.003643901636775013,0.3756657444360874,0.7575213232657247,1.4430704958857488,1.0,tdvp_win,True,True,True,True
heisenberg_floquet_2d_4x4_c2_J0.01_s0,heisenberg_floquet_2d,16,2,0,floquet,64,padded4,0.009699850707029146,0.003643901636775013,0.3756657444360874,0.7575213232657247,1.1711410392201498,1.0,tdvp_win,True,True,True,True
heisenberg_floquet_2d_4x4_c2_J0.01_s1,heisenberg_floquet_2d,16,2,1,floquet,16,unpadded,0.019261730561205857,0.0046253381964047975,0.24013097793614002,0.28147680130802166,4.412910561536376,1.0,tdvp_win,True,True,True,True
heisenberg_floquet_2d_4x4_c2_J0.01_s1,heisenberg_floquet_2d,16,2,1,floquet,16,padded4,0.019261730561205857,0.0046253381964047975,0.24013097793614002,0.28147680130802166,9.342033283289977,1.0,tdvp_win,True,True,True,True
heisenberg_floquet_2d_4x4_c2_J0.01_s1,heisenberg_floquet_2d,16,2,1,floquet,32,unpadded,0.015497901792203084,0.0043274429244909785,0.27922766465510146,0.40112136178848296,4.95131191020759,1.0,tdvp_win,True,True,True,True
heisenberg_floquet_2d_4x4_c2_J0.01_s1,heisenberg_floquet_2d,16,2,1,floquet,32,padded4,0.015497901792203084,0.0043274429244909785,0.27922766465510146,0.40112136178848296,4.740988909551776,1.0,tdvp_win,True,True,True,True
heisenberg_floquet_2d_4x4_c2_J0.01_s1,heisenberg_floquet_2d,16,2,1,floquet,64,unpadded,0.009389828599858761,0.0034513860836038585,0.3675664626781125,0.7902876105525641,1.0328374718928786,1.0,tdvp_win,True,True,True,True
heisenberg_floquet_2d_4x4_c2_J0.01_s1,heisenberg_floquet_2d,16,2,1,floquet,64,padded4,0.009389828599858761,0.0034513860836038585,0.3675664626781125,0.7902876105525641,1.0177591059715476,1.0,tdvp_win,True,True,True,True
heisenberg_floquet_2d_4x4_c2_J0.02_s0,heisenberg_floquet_2d,16,2,0,floquet,16,unpadded,0.044333697703941084,0.013500533347994994,0.3045208057796373,0.37264644908164357,2.056991557120122,1.0,tdvp_win,True,True,True,True
heisenberg_floquet_2d_4x4_c2_J0.02_s0,heisenberg_floquet_2d,16,2,0,floquet,16,padded4,0.044333697703941084,0.013500533347994994,0.3045208057796373,0.37264644908164357,2.2112607668442026,1.0,tdvp_win,True,True,True,True
heisenberg_floquet_2d_4x4_c2_J0.02_s0,heisenberg_floquet_2d,16,2,0,floquet,32,unpadded,0.04235568687916605,0.010260530521338634,0.24224682155693225,0.3834623470129993,19.048290078133558,1.0,tdvp_win,True,True,True,True
heisenberg_floquet_2d_4x4_c2_J0.02_s0,heisenberg_floquet_2d,16,2,0,floquet,32,padded4,0.04235568687916605,0.010260530521338634,0.24224682155693225,0.3834623470129993,16.699119287422782,1.0,tdvp_win,True,True,True,True
