case_id,family,chi_max,unpadded_error,padded4_error,error_ratio,classification
sparse_long_range_n12_d4_s2_medium,sparse_long_range,48,0.0007382926364375091,0.0007970060335824795,1.079525914586228,padding_neutral
sparse_long_range_n12_d4_s2_medium,sparse_long_range,64,0.0007339018758941466,0.0007973667246722681,1.0864759320866966,padding_neutral
sparse_long_range_n12_d8_s0_small,sparse_long_range,8,0.0021274368824448545,0.002552860632493648,1.1999700924428345,padding_neutral
sparse_long_range_n12_d8_s0_small,sparse_long_range,16,0.0010823020767655172,0.001306713140962452,1.2073460533935148,padding_neutral
sparse_long_range_n12_d8_s0_small,sparse_long_range,24,0.0010457488035745387,0.0014926862818878239,1.4273851203898875,padding_harmful
sparse_long_range_n12_d8_s0_small,sparse_long_range,32,0.0009616177744364002,0.0014705387799688217,1.529234191652393,padding_harmful
sparse_long_range_n12_d8_s0_small,sparse_long_range,48,0.000960369896227908,0.0014677439335993774,1.5283110594827132,padding_harmful
sparse_long_range_n12_d8_s0_small,sparse_long_range,64,0.000959262373794404,0.0014677590782127424,1.530091368440688,padding_harmful
sparse_long_range_n12_d8_s0_medium,sparse_long_range,8,0.007036708258856289,0.008159365263399236,1.1595429230890721,padding_neutral
sparse_long_range_n12_d8_s0_medium,sparse_long_range,16,0.005521119288967628,0.006553339281127867,1.1869584658717363,padding_neutral
sparse_long_range_n12_d8_s0_medium,sparse_long_range,24,0.006283839451876814,0.0037752371658512055,0.6007851083343072,padding_neutral
sparse_long_range_n12_d8_s0_medium,sparse_long_range,32,0.0030896230117628937,0.0030974140315444734,1.0025216732759685,padding_neutral
sparse_long_range_n12_d8_s0_medium,sparse_long_range,48,0.003384758858679787,0.0021321356241094133,0.6299224592150252,padding_neutral
sparse_long_range_n12_d8_s0_medium,sparse_long_range,64,0.0022308885919289233,0.0021102821885385183,0.9459379532322932,padding_neutral
sparse_long_range_n12_d8_s1_small,sparse_long_range,8,0.0021717105643501463,0.002634080096812298,1.2129056882865554,padding_neutral
sparse_long_range_n12_d8_s1_small,sparse_long_range,16,0.0010600288618361864,0.0016648842020163639,1.5706027089983612,padding_harmful
sparse_long_range_n12_d8_s1_small,sparse_long_range,24,0.0004470996641903014,0.0005102974507335143,1.1413505569449804,padding_neutral
sparse_long_range_n12_d8_s1_small,sparse_long_range,32,0.00034697889748705224,0.0006510912160006162,1.876457677155747,padding_harmful
sparse_long_range_n12_d8_s1_small,sparse_long_range,48,0.0006109434125557853,0.0006024240151992658,0.9860553413271453,padding_neutral
sparse_long_range_n12_d8_s1_small,sparse_long_range,64,0.0006067784974461654,0.0005969628271311853,0.9838233056110381,padding_neutral
sparse_long_range_n12_d8_s1_medium,sparse_long_range,8,0.010015515911843515,0.009483332714995957,0.9468641254697382,padding_neutral
sparse_long_range_n12_d8_s1_medium,sparse_long_range,16,0.004870935844800914,0.007929658597638183,1.627953816329167,padding_harmful
sparse_long_range_n12_d8_s1_medium,sparse_long_range,24,0.00436215566869973,0.007278154776895533,1.6684766270766775,padding_harmful
sparse_long_range_n12_d8_s1_medium,sparse_long_range,32,0.0049165589089634485,0.007390978419608136,1.5032827952358179,padding_harmful
sparse_long_range_n12_d8_s1_medium,sparse_long_range,48,0.0046333442324721814,0.007239796625781215,1.5625423587226814,padding_harmful
sparse_long_range_n12_d8_s1_medium,sparse_long_range,64,0.004506774610221106,0.007106256751259966,1.5767943520280299,padding_harmful
sparse_long_range_n12_d8_s2_small,sparse_long_range,8,0.0045486130685755705,0.002354407605968528,0.5176099990201688,padding_neutral
sparse_long_range_n12_d8_s2_small,sparse_long_range,16,0.0012688677827831173,0.0016908198802613105,1.3325422106255147,padding_harmful
sparse_long_range_n12_d8_s2_small,sparse_long_range,24,0.0008078057428340301,0.0010912672452757302,1.3509030543001965,padding_harmful
sparse_long_range_n12_d8_s2_small,sparse_long_range,32,0.0009043774914403481,0.0008954745865934421,0.9901557646766209,padding_neutral
sparse_long_range_n12_d8_s2_small,sparse_long_range,48,0.0009349519784793581,0.0009703672822248595,1.0378792756854764,padding_neutral
sparse_long_range_n12_d8_s2_small,sparse_long_range,64,0.0009340770595252174,0.0009708148651271833,1.0393305940097055,padding_neutral
sparse_long_range_n12_d8_s2_medium,sparse_long_range,8,0.004211132951700843,0.005727295045705499,1.3600366246789453,padding_harmful
sparse_long_range_n12_d8_s2_medium,sparse_long_range,16,0.004771848727522873,0.006022554334380762,1.2621008498538775,padding_neutral
sparse_long_range_n12_d8_s2_medium,sparse_long_range,24,0.003779412859128901,0.003075580516481985,0.813772041086525,padding_neutral
sparse_long_range_n12_d8_s2_medium,sparse_long_range,32,0.001982951296404504,0.003222476249478202,1.6250909718868085,padding_harmful
sparse_long_range_n12_d8_s2_medium,sparse_long_range,48,0.002536843635598914,0.002731559009015312,1.076754976413999,padding_neutral
sparse_long_range_n12_d8_s2_medium,sparse_long_range,64,0.002639162517012092,0.0027629295462598753,1.0468963273197383,padding_neutral
sparse_long_range_n16_d4_s0_small,sparse_long_range,8,0.0014646111196634512,0.001323372396608816,0.9035657170982766,padding_neutral
sparse_long_range_n16_d4_s0_small,sparse_long_range,16,0.0005707893091838942,0.0010445281002630132,1.8299713807822775,padding_harmful
sparse_long_range_n16_d4_s0_small,sparse_long_range,24,0.00038150829662748025,0.0010445281002630132,2.7378909174364083,padding_harmful
sparse_long_range_n16_d4_s0_small,sparse_long_range,32,0.00038150829662748025,0.0010445281002630132,2.7378909174364083,padding_harmful
sparse_long_range_n16_d4_s0_small,sparse_long_range,48,0.00038150829662748025,0.0010445281002630132,2.7378909174364083,padding_harmful
sparse_long_range_n16_d4_s0_small,sparse_long_range,64,0.00038150829662748025,0.0010445281002630132,2.7378909174364083,padding_harmful
sparse_long_range_n16_d4_s0_medium,sparse_long_range,8,0.003842046950040969,0.00605927036911066,1.577094306212486,padding_harmful
sparse_long_range_n16_d4_s0_medium,sparse_long_range,16,0.003590872946901183,0.0029382599024004043,0.8182578291821869,padding_neutral
sparse_long_range_n16_d4_s0_medium,sparse_long_range,24,0.0035225266065533607,0.0036663690501577625,1.0408350197658678,padding_neutral
sparse_long_range_n16_d4_s0_medium,sparse_long_range,32,0.0027950010087518166,0.003899134426425031,1.3950386472906122,padding_harmful
sparse_long_range_n16_d4_s0_medium,sparse_long_range,48,0.0024546231155689146,0.0031330488033517647,1.2763869057859865,padding_neutral
sparse_long_range_n16_d4_s0_medium,sparse_long_range,64,0.0025133256834333766,0.0031518877619139407,1.2540705658202818,padding_neutral
sparse_long_range_n16_d4_s1_small,sparse_long_range,8,0.0005041890959750956,0.0004537753542356636,0.9000102498410195,padding_neutral
sparse_long_range_n16_d4_s1_small,sparse_long_range,16,0.00044799907510380656,0.000443015228335791,0.9888753190687709,padding_neutral
sparse_long_range_n16_d4_s1_small,sparse_long_range,24,0.00044806328208731077,0.00044301436253486675,0.9887316819871436,padding_neutral
sparse_long_range_n16_d4_s1_small,sparse_long_range,32,0.00044806328208731077,0.00044301436253486675,0.9887316819871436,padding_neutral
sparse_long_range_n16_d4_s1_small,sparse_long_range,48,0.00044806328208731077,0.00044301436253486675,0.9887316819871436,padding_neutral
sparse_long_range_n16_d4_s1_small,sparse_long_range,64,0.00044806328208731077,0.00044301436253486675,0.9887316819871436,padding_neutral
sparse_long_range_n16_d4_s1_medium,sparse_long_range,8,0.004587034250707827,0.004658768745401867,1.0156385347859502,padding_neutral
sparse_long_range_n16_d4_s1_medium,sparse_long_range,16,0.004362775381470659,0.004103685875632637,0.9406136041432679,padding_neutral
sparse_long_range_n16_d4_s1_medium,sparse_long_range,24,0.005555211074498392,0.005204133914889385,0.9368021925898276,padding_neutral
sparse_long_range_n16_d4_s1_medium,sparse_long_range,32,0.00510607477923007,0.00459010627907638,0.898950069777182,padding_neutral
sparse_long_range_n16_d4_s1_medium,sparse_long_range,48,0.00510607477923007,0.0045900079120513,0.898930805072035,padding_neutral
sparse_long_range_n16_d4_s1_medium,sparse_long_range,64,0.00510607477923007,0.0045900079120513,0.898930805072035,padding_neutral
sparse_long_range_n16_d4_s2_small,sparse_long_range,8,0.0005156238124638175,0.000495964497488364,0.961872755873095,padding_neutral
sparse_long_range_n16_d4_s2_small,sparse_long_range,16,0.0005354854807690426,0.0005913759026981923,1.1043733657332448,padding_neutral
sparse_long_range_n16_d4_s2_small,sparse_long_range,24,0.00017672724989896153,0.00030630145831670304,1.7331874880179579,padding_harmful
sparse_long_range_n16_d4_s2_small,sparse_long_range,32,0.0001821369460213959,0.00030139288005074695,1.6547597103958351,padding_harmful
sparse_long_range_n16_d4_s2_small,sparse_long_range,48,0.00016729446554787262,0.0003013936733255761,1.8015758760371539,padding_harmful
sparse_long_range_n16_d4_s2_small,sparse_long_range,64,0.00020668743860474207,0.0003013936733255761,1.4582099200616885,padding_harmful
sparse_long_range_n16_d4_s2_medium,sparse_long_range,8,0.0049897787201469285,0.004401372585757761,0.8820777097763082,padding_neutral
sparse_long_range_n16_d4_s2_medium,sparse_long_range,16,0.004567957898956364,0.004697301478066274,1.0283154052578858,padding_neutral
sparse_long_range_n16_d4_s2_medium,sparse_long_range,24,0.004968648623131062,0.004905786995679913,0.9873483451499261,padding_neutral
sparse_long_range_n16_d4_s2_medium,sparse_long_range,32,0.003445057252654371,0.005234170879936994,1.5193276906803608,padding_harmful
sparse_long_range_n16_d4_s2_medium,sparse_long_range,48,0.003570091308319494,0.005168811951463546,1.4478094550182803,padding_harmful
sparse_long_range_n16_d4_s2_medium,sparse_long_range,64,0.0035698701188018444,0.005168811951463546,1.44789916144018,padding_harmful
sparse_long_range_n16_d8_s0_small,sparse_long_range,8,0.002716549922544531,0.0025952002846684323,0.955329502002145,padding_neutral
sparse_long_range_n16_d8_s0_small,sparse_long_range,16,0.002835454711725105,0.0027895210228710797,0.9838002389302565,padding_neutral
sparse_long_range_n16_d8_s0_small,sparse_long_range,24,0.002339496535767925,0.0025316022012718807,1.082114105563699,padding_neutral
sparse_long_range_n16_d8_s0_small,sparse_long_range,32,0.0025056507906043705,0.0023528653486054965,0.9390236490368948,padding_neutral
sparse_long_range_n16_d8_s0_small,sparse_long_range,48,0.002262387132557712,0.0021428442949306997,0.9471607507368269,padding_neutral
sparse_long_range_n16_d8_s0_small,sparse_long_range,64,0.002234799477204273,0.002111390578342653,0.944778536007175,padding_neutral
sparse_long_range_n16_d8_s0_medium,sparse_long_range,8,0.009319874732540562,0.011549741602475993,1.2392593177405913,padding_neutral
sparse_long_range_n16_d8_s0_medium,sparse_long_range,16,0.009679661015356405,0.00874287909963987,0.9032216196176326,padding_neutral
sparse_long_range_n16_d8_s0_medium,sparse_long_range,24,0.011289134513837945,0.008851815666064215,0.7841004689255741,padding_neutral
sparse_long_range_n16_d8_s0_medium,sparse_long_range,32,0.00911575339764982,0.01047948315668039,1.1496014316690666,padding_neutral
sparse_long_range_n16_d8_s0_medium,sparse_long_range,48,0.008838235481138742,0.0073423821564613774,0.8307520400571365,padding_neutral
sparse_long_range_n16_d8_s0_medium,sparse_long_range,64,0.007940294711357399,0.008128601287771367,1.0237153132546357,padding_neutral
sparse_long_range_n16_d8_s1_small,sparse_long_range,8,0.0022651326318763997,0.0022782295044049858,1.0057819451030277,padding_neutral
sparse_long_range_n16_d8_s1_small,sparse_long_range,16,0.0021194845784785177,0.0021311391747251157,1.0054987879435122,padding_neutral
sparse_long_range_n16_d8_s1_small,sparse_long_range,24,0.002095142562113822,0.002116196999535267,1.010049166964659,padding_neutral
sparse_long_range_n16_d8_s1_small,sparse_long_range,32,0.0020942703207252476,0.0021070480717312427,1.0061012902105064,padding_neutral
sparse_long_range_n16_d8_s1_small,sparse_long_range,48,0.0011175459251165879,0.0020150695753410938,1.8031201492957631,padding_harmful
sparse_long_range_n16_d8_s1_small,sparse_long_range,64,0.0011245344698769379,0.0009721581351948104,0.8644982979500819,padding_neutral
sparse_long_range_n16_d8_s1_medium,sparse_long_range,8,0.003875258496204227,0.008140033490741223,2.1005136815297085,padding_harmful
sparse_long_range_n16_d8_s1_medium,sparse_long_range,16,0.0032863022386618417,0.0029603451885280227,0.9008134290574119,padding_neutral
sparse_long_range_n16_d8_s1_medium,sparse_long_range,24,0.00277935168754717,0.0034023291320431238,1.224144877845863,padding_neutral
sparse_long_range_n16_d8_s1_medium,sparse_long_range,32,0.0027020093803874594,0.0029185127820263337,1.080126813478282,padding_neutral
sparse_long_range_n16_d8_s1_medium,sparse_long_range,48,0.0019661927668632663,0.0021700877786744125,1.1037004180095864,padding_neutral
sparse_long_range_n16_d8_s1_medium,sparse_long_range,64,0.0022607751912116203,0.002115345335463785,0.9356725709335589,padding_neutral
sparse_long_range_n16_d8_s2_small,sparse_long_range,8,0.0018134376324736422,0.0015330135850696565,0.8453632800034762,padding_neutral
sparse_long_range_n16_d8_s2_small,sparse_long_range,16,0.001504670483810963,0.001787473470251001,1.1879501123221128,padding_neutral
sparse_long_range_n16_d8_s2_small,sparse_long_range,24,0.0016393971478041124,0.0012773266813111014,0.779144140284747,padding_neutral
sparse_long_range_n16_d8_s2_small,sparse_long_range,32,0.0014447477917379989,0.00091830861850462,0.6356186344468577,padding_neutral
sparse_long_range_n16_d8_s2_small,sparse_long_range,48,0.0010091576062725858,0.0009763421230073202,0.9674823010188938,padding_neutral
sparse_long_range_n16_d8_s2_small,sparse_long_range,64,0.0009552363916615455,0.00078069164177733,0.8172758581981879,padding_neutral
sparse_long_range_n16_d8_s2_medium,sparse_long_range,8,0.00846989249092799,0.004115773303577367,0.48592981646292754,padding_helpful
sparse_long_range_n16_d8_s2_medium,sparse_long_range,16,0.00628632263025558,0.004569824691121035,0.7269472090291429,padding_neutral
sparse_long_range_n16_d8_s2_medium,sparse_long_range,24,0.005106421594392728,0.00669448808540567,1.3109940026802271,padding_harmful
sparse_long_range_n16_d8_s2_medium,sparse_long_range,32,0.004874502365016819,0.004308456172080648,0.883876106615815,padding_neutral
sparse_long_range_n16_d8_s2_medium,sparse_long_range,48,0.005108867947590992,0.0033420239259585164,0.6541613445958016,padding_neutral
sparse_long_range_n16_d8_s2_medium,sparse_long_range,64,0.004664215991221748,0.0034604019074819608,0.7419043016006514,padding_neutral
