case_id,family,method,chi_max,J_over_pi,seed,lattice_shape,depth_or_cycles,patch_shape,patch_sites,ipr2_z,s2_z,ipr2_z_error,s2_z_error,reference_type,mean_abs_z_parity_error,max_abs_z_parity_error,num_z_parity_terms
heisenberg_floquet_2d_3x4_c2_J0.04_s0,heisenberg_floquet_2d,hybrid_tdvp_padded4,64,0.04,0,3x4,2,1x1,[5],0.5156034104816374,0.6624173933508558,0.002735793864962366,0.005320131040456921,exact_statevector,0.09648093439346353,0.37160623958859196,22
heisenberg_floquet_2d_3x4_c2_J0.04_s0,heisenberg_floquet_2d,hybrid_tdvp_padded4,64,0.04,0,3x4,2,2x2,"[4, 5, 10, 11]",0.2069840590212963,1.5751134982411115,0.06195865638316289,0.35573286305671714,exact_statevector,0.09648093439346353,0.37160623958859196,22
heisenberg_floquet_2d_3x4_c2_J0.04_s0,heisenberg_floquet_2d,hybrid_tdvp_padded4,64,0.04,0,3x4,2,1x2,"[5, 4]",0.29608801563221493,1.2170985187490244,0.033781531283240074,0.12114315254890062,exact_statevector,0.09648093439346353,0.37160623958859196,22
heisenberg_floquet_2d_3x4_c2_J0.04_s1,heisenberg_floquet_2d,tebd_swap,16,0.04,1,3x4,2,1x1,[5],0.3978093141436242,0.9217824986995589,0.18435504218362497,0.3807800267694278,exact_statevector,0.09631486340248072,0.2181201253606866,22
heisenberg_floquet_2d_3x4_c2_J0.04_s1,heisenberg_floquet_2d,tebd_swap,16,0.04,1,3x4,2,2x2,"[4, 5, 10, 11]",0.14596267694934922,1.924404327287818,0.021230698583763807,0.1358001281541219,exact_statevector,0.09631486340248072,0.2181201253606866,22
heisenberg_floquet_2d_3x4_c2_J0.04_s1,heisenberg_floquet_2d,tebd_swap,16,0.04,1,3x4,2,1x2,"[5, 4]",0.32524820396118137,1.1231666836303449,0.054248297329440254,0.1542567821808457,exact_statevector,0.09631486340248072,0.2181201253606866,22
heisenberg_floquet_2d_3x4_c2_J0.04_s1,heisenberg_floquet_2d,hybrid_tdvp_unpadded,16,0.04,1,3x4,2,1x1,[5],0.5477012987823314,0.602025215856344,0.03446305754491774,0.061022743926212986,exact_statevector,0.09449360404348389,0.25718621312386053,22
heisenberg_floquet_2d_3x4_c2_J0.04_s1,heisenberg_floquet_2d,hybrid_tdvp_unpadded,16,0.04,1,3x4,2,2x2,"[4, 5, 10, 11]",0.21438903081193844,1.539963013352073,0.04719565527882541,0.2486411857816231,exact_statevector,0.09449360404348389,0.25718621312386053,22
heisenberg_floquet_2d_3x4_c2_J0.04_s1,heisenberg_floquet_2d,hybrid_tdvp_unpadded,16,0.04,1,3x4,2,1x2,"[5, 4]",0.4563410468925291,0.7845148391609125,0.07684454560190745,0.1843950622885867,exact_statevector,0.09449360404348389,0.25718621312386053,22
heisenberg_floquet_2d_3x4_c2_J0.04_s1,heisenberg_floquet_2d,hybrid_tdvp_padded4,16,0.04,1,3x4,2,1x1,[5],0.5477012987823314,0.602025215856344,0.03446305754491774,0.061022743926212986,exact_statevector,0.09449360404348389,0.25718621312386053,22
heisenberg_floquet_2d_3x4_c2_J0.04_s1,heisenberg_floquet_2d,hybrid_tdvp_padded4,16,0.04,1,3x4,2,2x2,"[4, 5, 10, 11]",0.21438903081193844,1.539963013352073,0.04719565527882541,0.2486411857816231,exact_statevector,0.09449360404348389,0.25718621312386053,22
heisenberg_floquet_2d_3x4_c2_J0.04_s1,heisenberg_floquet_2d,hybrid_tdvp_padded4,16,0.04,1,3x4,2,1x2,"[5, 4]",0.4563410468925291,0.7845148391609125,0.07684454560190745,0.1843950622885867,exact_statevector,0.09449360404348389,0.25718621312386053,22
heisenberg_floquet_2d_3x4_c2_J0.04_s1,heisenberg_floquet_2d,tebd_swap,32,0.04,1,3x4,2,1x1,[5],0.5517260924306582,0.5947035652223996,0.03043826389659099,0.053701093292268576,exact_statevector,0.0166462029485918,0.04815887712424094,22
heisenberg_floquet_2d_3x4_c2_J0.04_s1,heisenberg_floquet_2d,tebd_swap,32,0.04,1,3x4,2,2x2,"[4, 5, 10, 11]",0.15411851141678198,1.8700334178694364,0.013074864116331048,0.08142921873574038,exact_statevector,0.0166462029485918,0.04815887712424094,22
heisenberg_floquet_2d_3x4_c2_J0.04_s1,heisenberg_floquet_2d,tebd_swap,32,0.04,1,3x4,2,1x2,"[5, 4]",0.3530191955336366,1.0412328452450288,0.026477305756985037,0.07232294379552962,exact_statevector,0.0166462029485918,0.04815887712424094,22
heisenberg_floquet_2d_3x4_c2_J0.04_s1,heisenberg_floquet_2d,hybrid_tdvp_unpadded,32,0.04,1,3x4,2,1x1,[5],0.5767448678962422,0.5503552802838725,0.005419488431006925,0.009352808353741415,exact_statevector,0.09884246774144084,0.2823042653647887,22
heisenberg_floquet_2d_3x4_c2_J0.04_s1,heisenberg_floquet_2d,hybrid_tdvp_unpadded,32,0.04,1,3x4,2,2x2,"[4, 5, 10, 11]",0.23591404949213352,1.4442877373596164,0.06872067395902048,0.3443164617740797,exact_statevector,0.09884246774144084,0.2823042653647887,22
heisenberg_floquet_2d_3x4_c2_J0.04_s1,heisenberg_floquet_2d,hybrid_tdvp_unpadded,32,0.04,1,3x4,2,1x2,"[5, 4]",0.5003016598366545,0.6925440428107817,0.12080515854603291,0.27636585863871743,exact_statevector,0.09884246774144084,0.2823042653647887,22
heisenberg_floquet_2d_3x4_c2_J0.04_s1,heisenberg_floquet_2d,hybrid_tdvp_padded4,32,0.04,1,3x4,2,1x1,[5],0.5767448678962422,0.5503552802838725,0.005419488431006925,0.009352808353741415,exact_statevector,0.09884246774144084,0.2823042653647887,22
heisenberg_floquet_2d_3x4_c2_J0.04_s1,heisenberg_floquet_2d,hybrid_tdvp_padded4,32,0.04,1,3x4,2,2x2,"[4, 5, 10, 11]",0.23591404949213352,1.4442877373596164,0.06872067395902048,0.3443164617740797,exact_statevector,0.09884246774144084,0.2823042653647887,22
heisenberg_floquet_2d_3x4_c2_J0.04_s1,heisenberg_floquet_2d,hybrid_tdvp_padded4,32,0.04,1,3x4,2,1x2,"[5, 4]",0.5003016598366545,0.6925440428107817,0.12080515854603291,0.27636585863871743,exact_statevector,0.09884246774144084,0.2823042653647887,22
heisenberg_floquet_2d_3x4_c2_J0.04_s1,heisenberg_floquet_2d,tebd_swap,64,0.04,1,3x4,2,1x1,[5],0.5821643563272711,0.5410024719300933,2.19824158875781e-14,3.774758283725532e-14,exact_statevector,6.947252117018753e-15,2.0650148258027912e-14,22
heisenberg_floquet_2d_3x4_c2_J0.04_s1,heisenberg_floquet_2d,tebd_swap,64,0.04,1,3x4,2,2x2,"[4, 5, 10, 11]",0.16719337553311922,1.788604199133659,6.189493362285248e-15,3.708144902248023e-14,exact_statevector,6.947252117018753e-15,2.0650148258027912e-14,22
heisenberg_floquet_2d_3x4_c2_J0.04_s1,heisenberg_floquet_2d,tebd_swap,64,0.04,1,3x4,2,1x2,"[5, 4]",0.379496501290636,0.9689099014494613,1.4377388168895777e-14,3.785860513971784e-14,exact_statevector,6.947252117018753e-15,2.0650148258027912e-14,22
heisenberg_floquet_2d_3x4_c2_J0.04_s1,heisenberg_floquet_2d,hybrid_tdvp_unpadded,64,0.04,1,3x4,2,1x1,[5],0.5916185580630651,0.5248931793625399,0.009454201735815904,0.016109292567591194,exact_statevector,0.10357858614169763,0.3023293464534216,22
heisenberg_floquet_2d_3x4_c2_J0.04_s1,heisenberg_floquet_2d,hybrid_tdvp_unpadded,64,0.04,1,3x4,2,2x2,"[4, 5, 10, 11]",0.2437536009898257,1.4115973959217119,0.07656022545671268,0.3770068032119842,exact_statevector,0.10357858614169763,0.3023293464534216,22
heisenberg_floquet_2d_3x4_c2_J0.04_s1,heisenberg_floquet_2d,hybrid_tdvp_unpadded,64,0.04,1,3x4,2,1x2,"[5, 4]",0.5171310532690356,0.6594589486485049,0.137634551978414,0.30945095280099433,exact_statevector,0.10357858614169763,0.3023293464534216,22
heisenberg_floquet_2d_3x4_c2_J0.04_s1,heisenberg_floquet_2d,hybrid_tdvp_padded4,64,0.04,1,3x4,2,1x1,[5],0.5916185580630651,0.5248931793625399,0.009454201735815904,0.016109292567591194,exact_statevector,0.10357858614169763,0.3023293464534216,22
heisenberg_floquet_2d_3x4_c2_J0.04_s1,heisenberg_floquet_2d,hybrid_tdvp_padded4,64,0.04,1,3x4,2,2x2,"[4, 5, 10, 11]",0.2437536009898257,1.4115973959217119,0.07656022545671268,0.3770068032119842,exact_statevector,0.10357858614169763,0.3023293464534216,22
heisenberg_floquet_2d_3x4_c2_J0.04_s1,heisenberg_floquet_2d,hybrid_tdvp_padded4,64,0.04,1,3x4,2,1x2,"[5, 4]",0.5171310532690356,0.6594589486485049,0.137634551978414,0.30945095280099433,exact_statevector,0.10357858614169763,0.3023293464534216,22
heisenberg_floquet_2d_3x4_c2_J0.06_s0,heisenberg_floquet_2d,tebd_swap,16,0.06,0,3x4,2,1x1,[5],0.17077980950267613,1.7673802159578247,0.36956261124249423,1.1518279880606896,exact_statevector,0.16384993163684278,0.4796499194323133,22
heisenberg_floquet_2d_3x4_c2_J0.06_s0,heisenberg_floquet_2d,tebd_swap,16,0.06,0,3x4,2,2x2,"[4, 5, 10, 11]",0.0899727478255244,2.4082484564442534,0.05872625176940381,0.5024173032319448,exact_statevector,0.16384993163684278,0.4796499194323133,22
heisenberg_floquet_2d_3x4_c2_J0.06_s0,heisenberg_floquet_2d,tebd_swap,16,0.06,0,3x4,2,1x2,"[5, 4]",0.13541464049307778,1.9994137966308954,0.1436772847561819,0.7231997263832617,exact_statevector,0.16384993163684278,0.4796499194323133,22
heisenberg_floquet_2d_3x4_c2_J0.06_s0,heisenberg_floquet_2d,hybrid_tdvp_unpadded,16,0.06,0,3x4,2,1x1,[5],0.4563092519907501,0.784584515140487,0.08403316875442024,0.16903228724335206,exact_statevector,0.14024393292629744,0.34654935767875283,22
heisenberg_floquet_2d_3x4_c2_J0.06_s0,heisenberg_floquet_2d,hybrid_tdvp_unpadded,16,0.06,0,3x4,2,2x2,"[4, 5, 10, 11]",0.22027431533664338,1.5128816214550644,0.07157531574171516,0.39294953175724423,exact_statevector,0.14024393292629744,0.34654935767875283,22
heisenberg_floquet_2d_3x4_c2_J0.06_s0,heisenberg_floquet_2d,hybrid_tdvp_unpadded,16,0.06,0,3x4,2,1x2,"[5, 4]",0.30947548899723437,1.1728763854791253,0.030383563747974685,0.10333768476850835,exact_statevector,0.14024393292629744,0.34654935767875283,22
heisenberg_floquet_2d_3x4_c2_J0.06_s0,heisenberg_floquet_2d,hybrid_tdvp_padded4,16,0.06,0,3x4,2,1x1,[5],0.4563092519907501,0.784584515140487,0.08403316875442024,0.16903228724335206,exact_statevector,0.14024393292629744,0.34654935767875283,22
heisenberg_floquet_2d_3x4_c2_J0.06_s0,heisenberg_floquet_2d,hybrid_tdvp_padded4,16,0.06,0,3x4,2,2x2,"[4, 5, 10, 11]",0.22027431533664338,1.5128816214550644,0.07157531574171516,0.39294953175724423,exact_statevector,0.14024393292629744,0.34654935767875283,22
heisenberg_floquet_2d_3x4_c2_J0.06_s0,heisenberg_floquet_2d,hybrid_tdvp_padded4,16,0.06,0,3x4,2,1x2,"[5, 4]",0.30947548899723437,1.1728763854791253,0.030383563747974685,0.10333768476850835,exact_statevector,0.14024393292629744,0.34654935767875283,22
heisenberg_floquet_2d_3x4_c2_J0.06_s0,heisenberg_floquet_2d,tebd_swap,32,0.06,0,3x4,2,1x1,[5],0.3888853541730478,0.9444706981514647,0.15145706657212255,0.32891847025432974,exact_statevector,0.07815068058665894,0.162073970388233,22
heisenberg_floquet_2d_3x4_c2_J0.06_s0,heisenberg_floquet_2d,tebd_swap,32,0.06,0,3x4,2,2x2,"[4, 5, 10, 11]",0.13700645474071085,1.9877272393681844,0.011692544854217363,0.08189608615587574,exact_statevector,0.07815068058665894,0.162073970388233,22
heisenberg_floquet_2d_3x4_c2_J0.06_s0,heisenberg_floquet_2d,tebd_swap,32,0.06,0,3x4,2,1x2,"[5, 4]",0.226581785173687,1.4846493167890915,0.0525101400755727,0.20843524654145784,exact_statevector,0.07815068058665894,0.162073970388233,22
heisenberg_floquet_2d_3x4_c2_J0.06_s0,heisenberg_floquet_2d,hybrid_tdvp_unpadded,32,0.06,0,3x4,2,1x1,[5],0.5547874190117962,0.5891702674175476,0.01444499826662582,0.026381960479587296,exact_statevector,0.159677284255574,0.4060734614367435,22
heisenberg_floquet_2d_3x4_c2_J0.06_s0,heisenberg_floquet_2d,hybrid_tdvp_unpadded,32,0.06,0,3x4,2,2x2,"[4, 5, 10, 11]",0.26926985663206315,1.3120412177277883,0.12057085703713494,0.5937899354845204,exact_statevector,0.159677284255574,0.4060734614367435,22
heisenberg_floquet_2d_3x4_c2_J0.06_s0,heisenberg_floquet_2d,hybrid_tdvp_unpadded,32,0.06,0,3x4,2,1x2,"[5, 4]",0.3763282044772811,0.9772936320860635,0.09723627922802142,0.2989204381615702,exact_statevector,0.159677284255574,0.4060734614367435,22
heisenberg_floquet_2d_3x4_c2_J0.06_s0,heisenberg_floquet_2d,hybrid_tdvp_padded4,32,0.06,0,3x4,2,1x1,[5],0.5547874190117962,0.5891702674175476,0.01444499826662582,0.026381960479587296,exact_statevector,0.159677284255574,0.4060734614367435,22
heisenberg_floquet_2d_3x4_c2_J0.06_s0,heisenberg_floquet_2d,hybrid_tdvp_padded4,32,0.06,0,3x4,2,2x2,"[4, 5, 10, 11]",0.26926985663206315,1.3120412177277883,0.12057085703713494,0.5937899354845204,exact_statevector,0.159677284255574,0.4060734614367435,22
heisenberg_floquet_2d_3x4_c2_J0.06_s0,heisenberg_floquet_2d,hybrid_tdvp_padded4,32,0.06,0,3x4,2,1x2,"[5, 4]",0.3763282044772811,0.9772936320860635,0.09723627922802142,0.2989204381615702,exact_statevector,0.159677284255574,0.4060734614367435,22
heisenberg_floquet_2d_3x4_c2_J0.06_s0,heisenberg_floquet_2d,tebd_swap,64,0.06,0,3x4,2,1x1,[5],0.5403424207451948,0.6155522278970897,2.4424906541753444e-14,4.518607710224387e-14,exact_statevector,7.916962540089788e-15,2.3092638912203256e-14,22
heisenberg_floquet_2d_3x4_c2_J0.06_s0,heisenberg_floquet_2d,tebd_swap,64,0.06,0,3x4,2,2x2,"[4, 5, 10, 11]",0.1486989995949351,1.9058311532122625,6.8833827526759706e-15,4.618527782440651e-14,exact_statevector,7.916962540089788e-15,2.3092638912203256e-14,22
heisenberg_floquet_2d_3x4_c2_J0.06_s0,heisenberg_floquet_2d,tebd_swap,64,0.06,0,3x4,2,1x2,"[5, 4]",0.2790919252492724,1.276214070247588,1.2712053631958042e-14,4.574118861455645e-14,exact_statevector,7.916962540089788e-15,2.3092638912203256e-14,22
heisenberg_floquet_2d_3x4_c2_J0.06_s0,heisenberg_floquet_2d,hybrid_tdvp_unpadded,64,0.06,0,3x4,2,1x1,[5],0.5696090770654936,0.5628049831519818,0.029266656320323214,0.05274724474515313,exact_statevector,0.15367040911040244,0.42454727184204455,22
heisenberg_floquet_2d_3x4_c2_J0.06_s0,heisenberg_floquet_2d,hybrid_tdvp_unpadded,64,0.06,0,3x4,2,2x2,"[4, 5, 10, 11]",0.2717314243754688,1.3029411108812183,0.1230324247805406,0.6028900423310903,exact_statevector,0.15367040911040244,0.42454727184204455,22
heisenberg_floquet_2d_3x4_c2_J0.06_s0,heisenberg_floquet_2d,hybrid_tdvp_unpadded,64,0.06,0,3x4,2,1x2,"[5, 4]",0.37932592623946737,0.9693594797641057,0.10023400099020768,0.3068545904835279,exact_statevector,0.15367040911040244,0.42454727184204455,22
heisenberg_floquet_2d_3x4_c2_J0.06_s0,heisenberg_floquet_2d,hybrid_tdvp_padded4,64,0.06,0,3x4,2,1x1,[5],0.5696090770654936,0.5628049831519818,0.029266656320323214,0.05274724474515313,exact_statevector,0.15367040911040244,0.42454727184204455,22
heisenberg_floquet_2d_3x4_c2_J0.06_s0,heisenberg_floquet_2d,hybrid_tdvp_padded4,64,0.06,0,3x4,2,2x2,"[4, 5, 10, 11]",0.2717314243754688,1.3029411108812183,0.1230324247805406,0.6028900423310903,exact_statevector,0.15367040911040244,0.42454727184204455,22
heisenberg_floquet_2d_3x4_c2_J0.06_s0,heisenberg_floquet_2d,hybrid_tdvp_padded4,64,0.06,0,3x4,2,1x2,"[5, 4]",0.37932592623946737,0.9693594797641057,0.10023400099020768,0.3068545904835279,exact_statevector,0.15367040911040244,0.42454727184204455,22
heisenberg_floquet_2d_3x4_c2_J0.06_s1,heisenberg_floquet_2d,tebd_swap,16,0.06,1,3x4,2,1x1,[5],0.11179116151670199,2.191122777587479,0.38842336477059325,1.4984045575853873,exact_statevector,0.13847869536380802,0.538019405691508,22
heisenberg_floquet_2d_3x4_c2_J0.06_s1,heisenberg_floquet_2d,tebd_swap,16,0.06,1,3x4,2,2x2,"[4, 5, 10, 11]",0.044892161171163736,3.1034920836366813,0.06553438688492529,0.9000873811114425,exact_statevector,0.13847869536380802,0.538019405691508,22
heisenberg_floquet_2d_3x4_c2_J0.06_s1,heisenberg_floquet_2d,tebd_swap,16,0.06,1,3x4,2,1x2,"[5, 4]",0.093769287112501,2.366917906090956,0.18224894764251692,1.0796295585965412,exact_statevector,0.13847869536380802,0.538019405691508,22
heisenberg_floquet_2d_3x4_c2_J0.06_s1,heisenberg_floquet_2d,hybrid_tdvp_unpadded,16,0.06,1,3x4,2,1x1,[5],0.4702099116654473,0.7545760634185299,0.030004614621847947,0.061857843416438296,exact_statevector,0.14567700479803639,0.3379196740079731,22
heisenberg_floquet_2d_3x4_c2_J0.06_s1,heisenberg_floquet_2d,hybrid_tdvp_unpadded,16,0.06,1,3x4,2,2x2,"[4, 5, 10, 11]",0.14019165618392487,1.9647448198193829,0.02976510812783585,0.23865988270585592,exact_statevector,0.14567700479803639,0.3379196740079731,22
heisenberg_floquet_2d_3x4_c2_J0.06_s1,heisenberg_floquet_2d,hybrid_tdvp_unpadded,16,0.06,1,3x4,2,1x2,"[5, 4]",0.2938456609701566,1.224700612171152,0.017827426215138664,0.0625877353232629,exact_statevector,0.14567700479803639,0.3379196740079731,22
heisenberg_floquet_2d_3x4_c2_J0.06_s1,heisenberg_floquet_2d,hybrid_tdvp_padded4,16,0.06,1,3x4,2,1x1,[5],0.4702099116654473,0.7545760634185299,0.030004614621847947,0.061857843416438296,exact_statevector,0.14567700479803639,0.3379196740079731,22
heisenberg_floquet_2d_3x4_c2_J0.06_s1,heisenberg_floquet_2d,hybrid_tdvp_padded4,16,0.06,1,3x4,2,2x2,"[4, 5, 10, 11]",0.14019165618392487,1.9647448198193829,0.02976510812783585,0.23865988270585592,exact_statevector,0.14567700479803639,0.3379196740079731,22
heisenberg_floquet_2d_3x4_c2_J0.06_s1,heisenberg_floquet_2d,hybrid_tdvp_padded4,16,0.06,1,3x4,2,1x2,"[5, 4]",0.2938456609701566,1.224700612171152,0.017827426215138664,0.0625877353232629,exact_statevector,0.14567700479803639,0.3379196740079731,22
heisenberg_floquet_2d_3x4_c2_J0.06_s1,heisenberg_floquet_2d,tebd_swap,32,0.06,1,3x4,2,1x1,[5],0.38240682166438605,0.9612702588834978,0.11780770462290918,0.2685520388814062,exact_statevector,0.060489925300077504,0.1482113652320044,22
heisenberg_floquet_2d_3x4_c2_J0.06_s1,heisenberg_floquet_2d,tebd_swap,32,0.06,1,3x4,2,2x2,"[4, 5, 10, 11]",0.10302884899965135,2.272746242594392,0.007397699056437668,0.06934154006915305,exact_statevector,0.060489925300077504,0.1482113652320044,22
heisenberg_floquet_2d_3x4_c2_J0.06_s1,heisenberg_floquet_2d,tebd_swap,32,0.06,1,3x4,2,1x2,"[5, 4]",0.24029362876095156,1.4258936502784674,0.03572460599406635,0.1386053027840526,exact_statevector,0.060489925300077504,0.1482113652320044,22
heisenberg_floquet_2d_3x4_c2_J0.06_s1,heisenberg_floquet_2d,hybrid_tdvp_unpadded,32,0.06,1,3x4,2,1x1,[5],0.5323853411133855,0.6303877264364324,0.0321708148260903,0.06233049356565923,exact_statevector,0.14642503364055673,0.36224400869549006,22
heisenberg_floquet_2d_3x4_c2_J0.06_s1,heisenberg_floquet_2d,hybrid_tdvp_unpadded,32,0.06,1,3x4,2,2x2,"[4, 5, 10, 11]",0.15633554277151174,1.8557506664370227,0.045908994715422716,0.3476540360882161,exact_statevector,0.14642503364055673,0.36224400869549006,22
heisenberg_floquet_2d_3x4_c2_J0.06_s1,heisenberg_floquet_2d,hybrid_tdvp_unpadded,32,0.06,1,3x4,2,1x2,"[5, 4]",0.32570620259172145,1.121759523001265,0.04968796783670354,0.16552882449314987,exact_statevector,0.14642503364055673,0.36224400869549006,22
heisenberg_floquet_2d_3x4_c2_J0.06_s1,heisenberg_floquet_2d,hybrid_tdvp_padded4,32,0.06,1,3x4,2,1x1,[5],0.5323853411133855,0.6303877264364324,0.0321708148260903,0.06233049356565923,exact_statevector,0.14642503364055673,0.36224400869549006,22
heisenberg_floquet_2d_3x4_c2_J0.06_s1,heisenberg_floquet_2d,hybrid_tdvp_padded4,32,0.06,1,3x4,2,2x2,"[4, 5, 10, 11]",0.15633554277151174,1.8557506664370227,0.045908994715422716,0.3476540360882161,exact_statevector,0.14642503364055673,0.36224400869549006,22
heisenberg_floquet_2d_3x4_c2_J0.06_s1,heisenberg_floquet_2d,hybrid_tdvp_padded4,32,0.06,1,3x4,2,1x2,"[5, 4]",0.32570620259172145,1.121759523001265,0.04968796783670354,0.16552882449314987,exact_statevector,0.14642503364055673,0.36224400869549006,22
heisenberg_floquet_2d_3x4_c2_J0.06_s1,heisenberg_floquet_2d,tebd_swap,64,0.06,1,3x4,2,1x1,[5],0.5002145262872869,0.6927182200021083,8.326672684688674e-15,1.6653345369377348e-14,exact_statevector,2.817664031388874e-15,8.43769498715119e-15,22
heisenberg_floquet_2d_3x4_c2_J0.06_s1,heisenberg_floquet_2d,tebd_swap,64,0.06,1,3x4,2,2x2,"[4, 5, 10, 11]",0.11042654805608719,2.203404702525255,1.8318679906315083e-15,1.6431300764452317e-14,exact_statevector,2.817664031388874e-15,8.43769498715119e-15,22
heisenberg_floquet_2d_3x4_c2_J0.06_s1,heisenberg_floquet_2d,tebd_swap,64,0.06,1,3x4,2,1x2,"[5, 4]",0.2760182347550135,1.2872883474944306,4.385380947269368e-15,1.5765166949677223e-14,exact_statevector,2.817664031388874e-15,8.43769498715119e-15,22
heisenberg_floquet_2d_3x4_c2_J0.06_s1,heisenberg_floquet_2d,hybrid_tdvp_unpadded,64,0.06,1,3x4,2,1x1,[5],0.5571163233068166,0.5849812218877299,0.05690179701952136,0.10773699811436166,exact_statevector,0.14766178132105193,0.3626016144407659,22
heisenberg_floquet_2d_3x4_c2_J0.06_s1,heisenberg_floquet_2d,hybrid_tdvp_unpadded,64,0.06,1,3x4,2,2x2,"[4, 5, 10, 11]",0.16440457026301533,1.8054249970930827,0.05397802220692631,0.3979797054321561,exact_statevector,0.14766178132105193,0.3626016144407659,22
heisenberg_floquet_2d_3x4_c2_J0.06_s1,heisenberg_floquet_2d,hybrid_tdvp_unpadded,64,0.06,1,3x4,2,1x2,"[5, 4]",0.34368271871359635,1.068036376537088,0.06766448395857844,0.21925197095732685,exact_statevector,0.14766178132105193,0.3626016144407659,22
heisenberg_floquet_2d_3x4_c2_J0.06_s1,heisenberg_floquet_2d,hybrid_tdvp_padded4,64,0.06,1,3x4,2,1x1,[5],0.5571163233068166,0.5849812218877299,0.05690179701952136,0.10773699811436166,exact_statevector,0.14766178132105193,0.3626016144407659,22
heisenberg_floquet_2d_3x4_c2_J0.06_s1,heisenberg_floquet_2d,hybrid_tdvp_padded4,64,0.06,1,3x4,2,2x2,"[4, 5, 10, 11]",0.16440457026301533,1.8054249970930827,0.05397802220692631,0.3979797054321561,exact_statevector,0.14766178132105193,0.3626016144407659,22
heisenberg_floquet_2d_3x4_c2_J0.06_s1,heisenberg_floquet_2d,hybrid_tdvp_padded4,64,0.06,1,3x4,2,1x2,"[5, 4]",0.34368271871359635,1.068036376537088,0.06766448395857844,0.21925197095732685,exact_statevector,0.14766178132105193,0.3626016144407659,22
heisenberg_floquet_2d_3x4_c2_J0.08_s0,heisenberg_floquet_2d,tebd_swap,16,0.08,0,3x4,2,1x1,[5],0.05564791805777699,2.8887106133211065,0.4444924620809925,2.195844153632909,exact_statevector,0.1613781567548931,0.6672074470643077,22
heisenberg_floquet_2d_3x4_c2_J0.08_s0,heisenberg_floquet_2d,tebd_swap,16,0.08,0,3x4,2,2x2,"[4, 5, 10, 11]",0.009627838392262235,4.643096544384752,0.0746033140211599,2.1689060993817777,exact_statevector,0.1613781567548931,0.6672074470643077,22
heisenberg_floquet_2d_3x4_c2_J0.08_s0,heisenberg_floquet_2d,tebd_swap,16,0.08,0,3x4,2,1x2,"[5, 4]",0.029980468006471493,3.5072091758067314,0.22653976273460627,2.146661430610067,exact_statevector,0.1613781567548931,0.6672074470643077,22
heisenberg_floquet_2d_3x4_c2_J0.08_s0,heisenberg_floquet_2d,hybrid_tdvp_unpadded,16,0.08,0,3x4,2,1x1,[5],0.3870995507206751,0.9490733820277922,0.1130408294180944,0.25620692233959474,exact_statevector,0.13725586854925179,0.27654523070231823,22
heisenberg_floquet_2d_3x4_c2_J0.08_s0,heisenberg_floquet_2d,hybrid_tdvp_unpadded,16,0.08,0,3x4,2,2x2,"[4, 5, 10, 11]",0.08635556433208892,2.449282037182549,0.002124411918666788,0.02490840782042536,exact_statevector,0.13725586854925179,0.27654523070231823,22
heisenberg_floquet_2d_3x4_c2_J0.08_s0,heisenberg_floquet_2d,hybrid_tdvp_unpadded,16,0.08,0,3x4,2,1x2,"[5, 4]",0.23433503849461115,1.4510033992176448,0.022185192246466617,0.09045565402098044,exact_statevector,0.13725586854925179,0.27654523070231823,22
heisenberg_floquet_2d_3x4_c2_J0.08_s0,heisenberg_floquet_2d,hybrid_tdvp_padded4,16,0.08,0,3x4,2,1x1,[5],0.3870995507206751,0.9490733820277922,0.1130408294180944,0.25620692233959474,exact_statevector,0.13725586854925179,0.27654523070231823,22
heisenberg_floquet_2d_3x4_c2_J0.08_s0,heisenberg_floquet_2d,hybrid_tdvp_padded4,16,0.08,0,3x4,2,2x2,"[4, 5, 10, 11]",0.08635556433208892,2.449282037182549,0.002124411918666788,0.02490840782042536,exact_statevector,0.13725586854925179,0.27654523070231823,22
heisenberg_floquet_2d_3x4_c2_J0.08_s0,heisenberg_floquet_2d,hybrid_tdvp_padded4,16,0.08,0,3x4,2,1x2,"[5, 4]",0.23433503849461115,1.4510033992176448,0.022185192246466617,0.09045565402098044,exact_statevector,0.13725586854925179,0.27654523070231823,22
heisenberg_floquet_2d_3x4_c2_J0.08_s0,heisenberg_floquet_2d,tebd_swap,32,0.08,0,3x4,2,1x1,[5],0.2354585557170253,1.446220365229157,0.2646818244217442,0.7533539055409595,exact_statevector,0.08070030414946237,0.3144033534510289,22
heisenberg_floquet_2d_3x4_c2_J0.08_s0,heisenberg_floquet_2d,tebd_swap,32,0.08,0,3x4,2,2x2,"[4, 5, 10, 11]",0.04067210883367229,3.2022127080917664,0.043559043579749844,0.7280222630887918,exact_statevector,0.08070030414946237,0.3144033534510289,22
heisenberg_floquet_2d_3x4_c2_J0.08_s0,heisenberg_floquet_2d,tebd_swap,32,0.08,0,3x4,2,1x2,"[5, 4]",0.12157269210723641,2.107242906156565,0.13494753863384135,0.7466951609599008,exact_statevector,0.08070030414946237,0.3144033534510289,22
heisenberg_floquet_2d_3x4_c2_J0.08_s0,heisenberg_floquet_2d,hybrid_tdvp_unpadded,32,0.08,0,3x4,2,1x1,[5],0.45348930926197967,0.7907835835482979,0.046651070876789824,0.09791712386010043,exact_statevector,0.1387956799655767,0.29265948157084054,22
