model,method,chi_max,trotter_step,time,infidelity,fidelity,state_norm,norm_drift,phase_aligned_distance,current_max_bond,peak_max_bond,param_count,memory_bytes,peak_param_count,peak_memory_bytes,step_runtime_s,cumulative_runtime_s,discarded_weight_step,compression_residual_step,tdvp_substeps,variational_init,variational_converged,variational_sweeps,failed,failure_message
ising,tebd_swap,32,14,1.4000000000000001,0.7008018897083721,0.2991981102916279,0.7405202775029502,0.25947972249704976,0.951850780448451,32,32,15016,240256,15016,240256,0.2564617498428561,3.3540701153688133,0.10210031781281784,0.0,2,,,,0,
ising,tebd_swap,32,15,1.5,0.7240413765217825,0.27595862347821754,0.7214223577330848,0.27857764226691517,0.974353487647119,32,32,15016,240256,15016,240256,0.3000257322564721,3.6540958476252854,0.09672633606816289,0.0,2,,,,0,
ising,tebd_swap,32,16,1.6,0.7426425845170799,0.2573574154829201,0.7034759634511052,0.2965240365488948,0.9926690625769419,32,32,15016,240256,15016,240256,0.2614635967183858,3.915559444343671,0.0929635913914534,0.0,2,,,,0,
ising,tebd_swap,32,17,1.7000000000000002,0.7502996447121173,0.24970035528788267,0.6867846003306062,0.3132153996693938,1.000299689645978,32,32,15016,240256,15016,240256,0.2589109447435476,4.174470389087219,0.088520908610045,0.0,2,,,,0,
ising,tebd_swap,32,18,1.8,0.7449160007256752,0.25508399927432485,0.6694454004847176,0.33055459951528243,0.9949287293621141,32,32,15016,240256,15016,240256,0.28855604300042614,4.463026432087645,0.08756673583890034,0.0,2,,,,0,
ising,tebd_swap,32,19,1.9000000000000001,0.735657776219056,0.26434222378094396,0.6516158895387597,0.3483841104612403,0.9857563376858797,32,32,15016,240256,15016,240256,0.2162567691411823,4.679283201228827,0.09119584602082802,0.0,2,,,,0,
ising,tebd_swap,32,20,2.0,0.7218125334807065,0.2781874665192935,0.6353129421846223,0.3646870578153777,0.9721781746590157,32,32,15016,240256,15016,240256,0.2727246060385369,4.952007807267364,0.08922753673850878,0.0,2,,,,0,
ising,tebd_swap,32,21,2.1,0.7045262790411536,0.2954737209588464,0.6210057729054813,0.3789942270945187,0.9554318969796799,32,32,15016,240256,15016,240256,0.2753630018560216,5.227370809123386,0.08855427229373031,0.0,2,,,,0,
ising,tebd_swap,32,22,2.2,0.693948032601452,0.30605196739854806,0.6051044769382434,0.39489552306175657,0.945283409803705,32,32,15016,240256,15016,240256,0.20766682492103428,5.43503763404442,0.09003483756314551,0.0,2,,,,0,
ising,tebd_swap,32,23,2.3000000000000003,0.6859399306328796,0.3140600693671204,0.590233935037153,0.40976606496284695,0.9376453213524539,32,32,15016,240256,15016,240256,0.21642642916413024,5.65146406320855,0.0865160510313048,0.0,2,,,,0,
ising,tebd_swap,32,24,2.4000000000000004,0.6756099954612487,0.3243900045387514,0.5759023850111383,0.42409761498886167,0.9278443189830712,32,32,15016,240256,15016,240256,0.24890760087873787,5.900371664087288,0.0880060051145745,0.0,2,,,,0,
ising,tebd_swap,32,25,2.5,0.6783252226987337,0.3216747773012662,0.5642773111614291,0.4357226888385709,0.9304151749403766,32,32,15016,240256,15016,240256,0.18271948292385787,6.083091147011146,0.08535515216606886,0.0,2,,,,0,
ising,tebd_swap,32,26,2.6,0.6883151881473967,0.3116848118526033,0.5532455755567887,0.44675442444321134,0.939907025392684,32,32,15016,240256,15016,240256,0.2066564658889547,6.289747612900101,0.08614451006676872,0.0,2,,,,0,
ising,tebd_swap,32,27,2.7,0.6955628417206123,0.30443715827938767,0.5426284580154229,0.4573715419845771,0.946828133715801,32,32,15016,240256,15016,240256,0.19438178197015077,6.484129394870251,0.08330421557244048,0.0,2,,,,0,
ising,tebd_swap,32,28,2.8000000000000003,0.7037876184062616,0.2962123815937384,0.5315192693040512,0.46848073069594875,0.95472093522944,32,32,15016,240256,15016,240256,0.202407868928276,6.686537263798527,0.08306945162423897,0.0,2,,,,0,
ising,tebd_swap,32,29,2.9000000000000004,0.701682891618292,0.29831710838170794,0.5202495046644308,0.47975049533556924,0.9526970828801437,32,32,15016,240256,15016,240256,0.2545743393129669,6.941111603111494,0.09218012543019606,0.0,2,,,,0,
ising,tebd_swap,32,30,3.0,0.6917825060167908,0.30821749398320913,0.5094881933978901,0.4905118066021099,0.9432143012933624,32,32,15016,240256,15016,240256,0.26947961119003594,7.21059121430153,0.08453748285598607,0.0,2,,,,0,
ising,mpo_zipup,32,0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,32,512,0,0,0.0,0.0,0.0,0.0,2,,,,0,
ising,mpo_zipup,32,1,0.1,-1.7763568394002505e-15,1.0000000000000018,0.9999999999999998,2.220446049250313e-16,4.5872861104482045e-08,11,14,2396,38336,2396,38336,0.10307520668720827,0.10307520668720827,2.104320561700768e-15,0.0,2,,,,0,
ising,mpo_zipup,32,2,0.2,3.433031636745909e-12,0.999999999996567,0.9999999999991346,8.654188476953095e-13,1.8521913196014798e-06,19,22,5704,91264,5704,91264,0.10406977002276108,0.20714497670996934,1.7325077480309725e-12,0.0,2,,,,0,
ising,mpo_zipup,32,3,0.30000000000000004,2.514952690546579e-10,0.9999999997485047,0.999999999876578,1.2342205035764664e-10,1.5858565733819586e-05,30,32,11448,183168,11448,183168,0.6366989080561325,0.8438438847661018,5.833018729043671e-11,0.0,2,,,,0,
ising,mpo_zipup,32,4,0.4,3.5487725091876143e-08,0.9999999645122749,0.999999985848517,1.4151482985447217e-08,0.00018838186285403879,32,32,14440,231040,14760,236160,3.2806553361588158,4.124499220924918,1.932907678345403e-05,0.0,2,,,,0,
ising,mpo_zipup,32,5,0.5,2.5421661430380382e-06,0.999997457833857,0.9999992472135043,7.527864956946573e-07,0.0015944176862549631,32,32,15016,240256,15016,240256,4.395598516392056,8.520097737316974,4.621056800765277e-05,0.0,2,,,,0,
ising,mpo_zipup,32,6,0.6000000000000001,8.68997522929238e-06,0.9999913100247707,0.9999979550069003,2.044993099747927e-06,0.002947879595315578,32,32,15016,240256,15016,240256,4.536688319116365,13.056786056433339,6.268622871561154e-05,0.0,2,,,,0,
ising,mpo_zipup,32,7,0.7000000000000001,2.862206558185143e-05,0.9999713779344181,0.999994420403584,5.579596416005472e-06,0.005349978540910565,32,32,15016,240256,15016,240256,4.413162438315339,17.469948494748678,7.685288415933243e-05,0.0,2,,,,0,
ising,mpo_zipup,32,8,0.8,8.25855118001817e-05,0.9999174144881998,0.9999868409834843,1.3159016515662536e-05,0.00908775092979664,32,32,15016,240256,15016,240256,4.623574480996467,22.093522975745145,0.00010436545244019575,0.0,2,,,,0,
ising,mpo_zipup,32,9,0.9,0.00019176155809441653,0.9998082384419056,0.9999734770965416,2.6522903458392477e-05,0.013848131718730181,32,32,15016,240256,15016,240256,4.822317869635299,26.915840845380444,0.0001654237954968247,0.0,2,,,,0,
ising,mpo_zipup,32,10,1.0,0.00041424856800753584,0.9995857514319925,0.9999480003181777,5.19996818223456e-05,0.020354151354601214,32,32,15016,240256,15016,240256,4.506231846928131,31.422072692308575,0.0002741067417689498,0.0,2,,,,0,
ising,mpo_zipup,32,11,1.1,0.0009090317845728002,0.9990909682154272,0.9998949069844666,0.00010509301553340844,0.030153581266900934,32,32,15016,240256,15016,240256,4.703640363004524,36.1257130553131,0.00044142390453716303,0.0,2,,,,0,
ising,mpo_zipup,32,12,1.2000000000000002,0.0019403550682929316,0.9980596449317071,0.9997950419925002,0.0002049580074997559,0.044060154641382014,32,32,15016,240256,15016,240256,4.511649021820631,40.63736207713373,0.0006569516075145907,0.0,2,,,,0,
ising,mpo_zipup,32,13,1.3,0.0037056792719544207,0.9962943207280456,0.9996380231797071,0.00036197682029293077,0.060902534120243365,32,32,15016,240256,15016,240256,4.5545774403144605,45.19193951744819,0.000861947559920555,0.0,2,,,,0,
ising,mpo_zipup,32,14,1.4000000000000001,0.006131004080670022,0.99386899591933,0.9994288653276605,0.0005711346723394906,0.07836089778545668,32,32,15016,240256,15016,240256,4.4970263742725365,49.68896589172073,0.0010164267241596185,0.0,2,,,,0,
ising,mpo_zipup,32,15,1.5,0.008902513390976585,0.9910974866090234,0.9991889875538585,0.000811012446141457,0.09445853993554729,32,32,15016,240256,15016,240256,4.5395495179109275,54.228515409631655,0.0011235418338258164,0.0,2,,,,0,
ising,mpo_zipup,32,16,1.6,0.011766316852479641,0.9882336831475204,0.9989263294074063,0.0010736705925936674,0.10863302233064968,32,32,15016,240256,15016,240256,4.270716360944789,58.49923177057644,0.0012060335750380825,0.0,2,,,,0,
ising,mpo_zipup,32,17,1.7000000000000002,0.014652506548094246,0.9853474934519058,0.9986392113744968,0.001360788625503151,0.12127067824837687,32,32,15016,240256,15016,240256,4.521655434451532,63.020887205027975,0.001252545659421083,0.0,2,,,,0,
ising,mpo_zipup,32,18,1.8,0.017339212867162113,0.9826607871328379,0.9983356974573165,0.0016643025426834601,0.13196603243638444,32,32,15016,240256,15016,240256,4.26185629988322,67.2827435049112,0.0012706958851996626,0.0,2,,,,0,
ising,mpo_zipup,32,19,1.9000000000000001,0.019711581163014413,0.9802884188369856,0.9980143492195346,0.00198565078046542,0.14074689015624062,32,32,15016,240256,15016,240256,4.719647168822121,72.00239067373332,0.0012543011353418098,0.0,2,,,,0,
ising,mpo_zipup,32,20,2.0,0.021985411897729845,0.9780145881022702,0.9976903015991913,0.0023096984008087462,0.14868624137491251,32,32,15016,240256,15016,240256,4.831721962953452,76.83411263668677,0.0012314973292723295,0.0,2,,,,0,
ising,mpo_zipup,32,21,2.1,0.024271475010721133,0.9757285249892789,0.9973696617136487,0.002630338286351286,0.15627080988441028,32,32,15016,240256,15016,240256,4.443962513934821,81.27807515062159,0.0012512966747612083,0.0,2,,,,0,
ising,mpo_zipup,32,22,2.2,0.026782349731555688,0.9732176502684443,0.9970349746417212,0.0029650253582788055,0.16420753823826578,32,32,15016,240256,15016,240256,4.496200105291791,85.77427525591338,0.0012946082329428129,0.0,2,,,,0,
ising,mpo_zipup,32,23,2.3000000000000003,0.029464763340373068,0.9705352366596269,0.9966881092584446,0.0033118907415553567,0.17229354049992127,32,32,15016,240256,15016,240256,4.606130795320496,90.38040605123388,0.0013281027554816983,0.0,2,,,,0,
ising,mpo_zipup,32,24,2.4000000000000004,0.03216026126430349,0.9678397387356965,0.9963257272062185,0.003674272793781519,0.18006408641347188,32,32,15016,240256,15016,240256,4.422501478169579,94.80290752940346,0.001354120033936339,0.0,2,,,,0,
ising,mpo_zipup,32,25,2.5,0.034831785778131286,0.9651682142218687,0.9959443461524382,0.004055653847561791,0.18745799383753356,32,32,15016,240256,15016,240256,4.5551017260877416,99.3580092554912,0.0013742073606968367,0.0,2,,,,0,
ising,mpo_zipup,32,26,2.6,0.037502259134126636,0.9624977408658734,0.9955557562794942,0.0044442437205057805,0.1945780452394828,32,32,15016,240256,15016,240256,4.685448592004832,104.04345784749603,0.0013626668611932949,0.0,2,,,,0,
ising,mpo_zipup,32,27,2.7,0.04015761336634349,0.9598423866336565,0.9951711918627578,0.00482880813724218,0.2014176651763079,32,32,15016,240256,15016,240256,4.596440648776479,108.63989849627251,0.0013593763842090429,0.0,2,,,,0,
ising,mpo_zipup,32,28,2.8000000000000003,0.0425826694464746,0.9574173305535254,0.9947816736246176,0.005218326375382443,0.20747507554707065,32,32,15016,240256,15016,240256,4.7169245818513446,113.35682307812385,0.0014002579333115956,0.0,2,,,,0,
ising,mpo_zipup,32,29,2.9000000000000004,0.04482717486922161,0.9551728251307784,0.9943705288687109,0.005629471131289088,0.21293456594083512,32,32,15016,240256,15016,240256,4.396990697190631,117.75381377531448,0.0014286900086797072,0.0,2,,,,0,
ising,mpo_zipup,32,30,3.0,0.04702505547308278,0.9529749445269172,0.9939391452973777,0.006060854702622298,0.21815427602967008,32,32,15016,240256,15016,240256,4.757122216746211,122.5109359920607,0.0014284484464053165,0.0,2,,,,0,
ising,hybrid_tdvp,48,0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,32,512,0,0,0.0,0.0,0.0,0.0,2,,,,0,
ising,hybrid_tdvp,48,1,0.1,1.950831794639285e-05,0.9999804916820536,1.0000000000000253,2.531308496145357e-14,0.0044168329253232285,7,7,264,4224,264,4224,0.21387073065852746,0.21387073065852746,1.7264563646089748e-18,0.0,2,,,,0,
ising,hybrid_tdvp,48,2,0.2,0.0002951599765399493,0.99970484002346,0.9999999999992146,7.853717676198357e-13,0.01718085444940196,13,13,1488,23808,1488,23808,0.4493022089009173,0.6631729395594448,1.6495566627329093e-12,0.0,2,,,,0,
ising,hybrid_tdvp,48,3,0.30000000000000004,0.00044736968938574595,0.9995526303106143,0.9999999999733399,2.666011855723127e-11,0.021152298586474803,21,26,6514,104224,8064,129024,1.064719354675617,1.7278922942350619,6.302239914927721e-12,0.0,2,,,,0,
ising,hybrid_tdvp,48,4,0.4,0.00044837664107888475,0.9995516233589211,1.000000001354546,1.354546030896131e-09,0.02117609295295301,34,40,13648,218368,16918,270688,2.5335562772816047,4.261448571516667,6.928309549569742e-12,0.0,2,,,,0,
ising,hybrid_tdvp,48,5,0.5,0.00045232408488427023,0.9995476759151157,0.9999999628361512,3.7163848776167185e-08,0.02126911483173632,48,48,25192,403072,25192,403072,28.05838075489737,32.31982932641404,1.5156356268477798e-08,0.0,2,,,,0,
ising,hybrid_tdvp,48,6,0.6000000000000001,0.0004523112827105047,0.9995476887172895,0.9999999970535655,2.946434540795906e-09,0.02126881380456817,48,48,27304,436864,27304,436864,58.75273036363069,91.07255969004473,4.054938917496908e-05,0.0,2,,,,0,
ising,hybrid_tdvp,48,7,0.7000000000000001,0.00047758036539713444,0.9995224196346029,1.0000001040946047,1.0409460471372256e-07,0.02185491706152248,48,48,27304,436864,27304,436864,56.3448988890741,147.41745857911883,8.56174734119254e-05,0.0,2,,,,0,
ising,hybrid_tdvp,48,8,0.8,0.0005354884841467511,0.9994645115158532,0.9999999622555049,3.7744495084979235e-08,0.023142173414053387,48,48,27304,436864,27304,436864,56.12780268210918,203.545261261228,0.0001166377622489605,0.0,2,,,,0,
ising,hybrid_tdvp,48,9,0.9,0.000671958375973114,0.9993280416240269,0.9999998822337454,1.177662546369973e-07,0.025924337907256678,48,48,27304,436864,27304,436864,58.32586869219085,261.87112995341886,0.00018252335377140543,0.0,2,,,,0,
ising,hybrid_tdvp,48,10,1.0,0.000937674099478647,0.9990623259005214,1.0000000000000007,6.661338147750939e-16,0.030625055277884047,48,48,27304,436864,27304,436864,57.11930711695459,318.99043707037345,0.0003020605643233601,0.0,2,,,,0,
ising,hybrid_tdvp,48,11,1.1,0.0014188725486571352,0.9985811274513429,1.0000000000000004,4.440892098500626e-16,0.037674609564823346,48,48,27304,436864,27304,436864,62.088727301335894,381.07916437170934,0.0004790365464269791,0.0,2,,,,0,
ising,hybrid_tdvp,48,12,1.2000000000000002,0.0024092777440700708,0.9975907222559299,0.9999999999999992,7.771561172376096e-16,0.04909919194486099,48,48,27304,436864,27304,436864,56.174026628083084,437.2531909997924,0.0007047106959902883,0.0,2,,,,0,
ising,hybrid_tdvp,48,13,1.3,0.004206391729699721,0.9957936082703003,0.9999999999999996,4.440892098500626e-16,0.06489086600148487,48,48,27304,436864,27304,436864,55.126275295973755,492.3794662957662,0.0009694408627895936,0.0,2,,,,0,
ising,hybrid_tdvp,48,14,1.4000000000000001,0.0069549563855628715,0.9930450436144371,1.0000000000000018,1.7763568394002505e-15,0.0834691049219561,48,48,27304,436864,27304,436864,58.65155091433553,551.0310172101017,0.0016897911085123696,0.0,2,,,,0,
ising,hybrid_tdvp,48,15,1.5,0.010930803447169901,0.9890691965528301,1.0,0.0,0.10469402295264456,48,48,27304,436864,27304,436864,58.64099325996358,609.6720104700653,0.002394469493060194,0.0,2,,,,0,
ising,tebd_swap,48,0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,32,512,0,0,0.0,0.0,0.0,0.0,2,,,,0,
ising,tebd_swap,48,1,0.1,-9.325873406851315e-15,1.0000000000000093,1.000000000000001,1.1102230246251565e-15,1.0321174407473645e-14,16,16,4776,76416,4776,76416,0.03476121375570074,0.03476121375570074,3.435604010133862e-30,0.0,2,,,,0,
ising,tebd_swap,48,2,0.2,0.001066349033482128,0.9989336509665179,0.9994638422781152,0.0005361577218847557,0.032659354865285324,48,48,27304,436864,27304,436864,2.4757339932839386,2.5104952070396394,0.00232002848201246,0.0,2,,,,0,
ising,tebd_swap,48,3,0.30000000000000004,0.023331009784631873,0.9766689902153681,0.974229877804392,0.025770122195608036,0.1531949895101259,48,48,27304,436864,27304,436864,8.512570601073094,11.023065808112733,0.3698971659685253,0.0,2,,,,0,
ising,mpo_zipup,48,0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,32,512,0,0,0.0,0.0,0.0,0.0,2,,,,0,
ising,mpo_zipup,48,1,0.1,-1.7763568394002505e-15,1.0000000000000018,0.9999999999999998,2.220446049250313e-16,4.5872861104482045e-08,11,14,2396,38336,2396,38336,0.10037690284661949,0.10037690284661949,2.104320561700768e-15,0.0,2,,,,0,
ising,mpo_zipup,48,2,0.2,3.433031636745909e-12,0.999999999996567,0.9999999999991346,8.654188476953095e-13,1.8521913196014798e-06,19,22,5704,91264,5704,91264,0.1282617540564388,0.2286386569030583,1.7325077480309725e-12,0.0,2,,,,0,
ising,mpo_zipup,48,3,0.30000000000000004,9.216849505833125e-12,0.9999999999907832,0.9999999999978421,2.1579404929639168e-12,3.035758490922713e-06,31,36,11562,184992,11844,189504,0.8333554313285276,1.061994088231586,2.6136598619865223e-12,0.0,2,,,,0,
ising,mpo_zipup,48,4,0.4,2.6386670626266095e-11,0.9999999999736133,0.9999999999939865,6.01352301288216e-12,5.136736480528633e-06,46,48,22064,353024,22064,353024,4.44428021972999,5.506274307961576,2.9109941952850727e-11,0.0,2,,,,0,
ising,mpo_zipup,48,5,0.5,3.7854159240513496e-07,0.9999996214584076,0.999999834011484,1.6598851604321396e-07,0.0006152573680831676,48,48,27144,434304,27144,434304,14.92260905331932,20.428883361280896,2.6474339540548094e-05,0.0,2,,,,0,
ising,mpo_zipup,48,6,0.6000000000000001,1.037501646594663e-06,0.9999989624983534,0.9999996903931679,3.0960683206071593e-07,0.0010185783792533384,48,48,27304,436864,27304,436864,15.72864174679853,36.157525108079426,2.680525930526946e-05,0.0,2,,,,0,
ising,mpo_zipup,48,7,0.7000000000000001,3.5657963887159028e-06,0.9999964342036113,0.999999300996557,6.990034430165437e-07,0.0018883324831105428,48,48,27304,436864,27304,436864,16.45364633644931,52.611171444528736,3.059686929336534e-05,0.0,2,,,,0,
ising,mpo_zipup,48,8,0.8,1.0168954643008377e-05,0.999989831045357,0.9999983285733459,1.6714266540818201e-06,0.0031888838949746083,48,48,27304,436864,27304,436864,15.835191362013575,68.44636280654231,4.5724254348437e-05,0.0,2,,,,0,
ising,mpo_zipup,48,9,0.9,2.8542145640075844e-05,0.9999714578543599,0.9999958906507928,4.1093492072485915e-06,0.005342504029573421,48,48,27304,436864,27304,436864,16.75809998367913,85.20446279022144,7.353690603470617e-05,0.0,2,,,,0,
ising,mpo_zipup,48,10,1.0,7.773803477562069e-05,0.9999222619652244,0.9999901228118102,9.877188189788555e-06,0.008817003211706954,48,48,27304,436864,27304,436864,17.361252647766378,102.56571543798782,0.00012248532384968874,0.0,2,,,,0,
ising,mpo_zipup,48,11,1.1,0.00019841499531914053,0.9998015850046809,0.9999777009103683,2.2299089631694358e-05,0.014086335166509437,48,48,27304,436864,27304,436864,15.436576510081068,118.00229194806889,0.00019857000505999115,0.0,2,,,,0,
ising,mpo_zipup,48,12,1.2000000000000002,0.0004643504328855075,0.9995356495671145,0.9999527555656536,4.724443434644954e-05,0.021550042940444502,48,48,27304,436864,27304,436864,14.625837469939142,132.62812941800803,0.00030050310761146085,0.0,2,,,,0,
ising,mpo_zipup,48,13,1.3,0.0009448107458985833,0.9990551892541014,0.9999107506665403,8.924933345966224e-05,0.030741405599325543,48,48,27304,436864,27304,436864,14.699771059094928,147.32790047710296,0.00042107637048931326,0.0,2,,,,0,
ising,mpo_zipup,48,14,1.4000000000000001,0.0017023143410089814,0.998297685658991,0.9998471225934914,0.00015287740650860027,0.041267898260421876,48,48,27304,436864,27304,436864,16.86013868881855,164.1880391659215,0.0005386696432745834,0.0,2,,,,0,
ising,mpo_zipup,48,15,1.5,0.002773045156976628,0.9972269548430234,0.9997591597512118,0.00024084024878823218,0.052677986597626555,48,48,27304,436864,27304,436864,20.044070196978282,184.2321093628998,0.0006253589347310021,0.0,2,,,,0,
ising,mpo_zipup,48,16,1.6,0.004092386558550265,0.9959076134414497,0.999647541029007,0.00035245897099300816,0.0640045471406656,48,48,27304,436864,27304,436864,17.146013671008404,201.3781230339082,0.0006704560615073267,0.0,2,,,,0,
ising,mpo_zipup,48,17,1.7000000000000002,0.005540660197071778,0.9944593398029282,0.9995172255061109,0.0004827744938891154,0.07448728926048252,48,48,27304,436864,27304,436864,15.887312865932472,217.26543589984067,0.0006855070421833595,0.0,2,,,,0,
ising,mpo_zipup,48,18,1.8,0.006972324994017343,0.9930276750059827,0.9993691463343247,0.0006308536656752795,0.08357344600403165,48,48,27304,436864,27304,436864,16.368874922278337,233.634310822119,0.0006949938787662994,0.0,2,,,,0,
ising,mpo_zipup,48,19,1.9000000000000001,0.008279369416929305,0.9917206305830707,0.9992160790735166,0.0007839209264833835,0.0910855516390151,48,48,27304,436864,27304,436864,20.344739902822766,253.97905072494177,0.0006954315229335448,0.0,2,,,,0,
ising,mpo_zipup,48,20,2.0,0.009420174223572997,0.990579825776427,0.9990673027729118,0.0009326972270882194,0.09717234306314151,48,48,27304,436864,27304,436864,16.91809684794862,270.8971475728904,0.0006960297886606123,0.0,2,,,,0,
ising,mpo_zipup,48,21,2.1,0.010511831583464915,0.9894881684165351,0.9989195353461309,0.0010804646538691287,0.10266256566094846,48,48,27304,436864,27304,436864,16.006885285431053,286.90403285832144,0.0007147508530825051,0.0,2,,,,0,
ising,hybrid_tdvp,64,0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,32,512,0,0,0.0,0.0,0.0,0.0,2,,,,0,
ising,hybrid_tdvp,64,1,0.1,1.950831794639285e-05,0.9999804916820536,1.0000000000000253,2.531308496145357e-14,0.0044168329253232285,7,7,264,4224,264,4224,0.19403753080405295,0.19403753080405295,1.7264563646089748e-18,0.0,2,,,,0,
ising,hybrid_tdvp,64,2,0.2,0.0002951599765399493,0.99970484002346,0.9999999999992146,7.853717676198357e-13,0.01718085444940196,13,13,1488,23808,1488,23808,1.187438491906505,1.381476022710558,1.6495566627329093e-12,0.0,2,,,,0,
ising,hybrid_tdvp,64,3,0.30000000000000004,0.00044736968938574595,0.9995526303106143,0.9999999999733399,2.666011855723127e-11,0.021152298586474803,21,26,6514,104224,8064,129024,0.8240717109292746,2.2055477336398326,6.302239914927721e-12,0.0,2,,,,0,
ising,hybrid_tdvp,64,4,0.4,0.00044837664107888475,0.9995516233589211,1.000000001354546,1.354546030896131e-09,0.02117609295295301,34,40,13648,218368,16918,270688,2.3432307228795253,4.548778456519358,6.928309549569742e-12,0.0,2,,,,0,
ising,hybrid_tdvp,64,5,0.5,0.0004523430408412965,0.9995476569591587,1.0000000013526296,1.352629563911023e-09,0.021269560549469504,56,62,27520,440320,29272,468352,27.396897143742535,31.945675600261893,8.581276969568077e-12,0.0,2,,,,0,
ising,hybrid_tdvp,64,6,0.6000000000000001,0.0004665702089616808,0.9995334297910383,0.9999999094452728,9.055472716124058e-08,0.021601496327792378,64,64,40040,640640,41000,656000,81.3919405011111,113.33761610137299,5.937044589348441e-07,0.0,2,,,,0,
ising,hybrid_tdvp,64,7,0.7000000000000001,0.0004719042854532951,0.9995280957145467,0.9999999964934684,3.506531620622866e-09,0.021724639743993225,64,64,43112,689792,43688,699008,95.26435015897732,208.6019662603503,2.235088314186076e-05,0.0,2,,,,0,
ising,hybrid_tdvp,64,8,0.8,0.000484101573886897,0.9995158984261131,0.9999999880779319,1.1922068110514772e-08,0.022003640077422257,64,64,43688,699008,43688,699008,96.460707292601,305.0626735529513,6.248456736324392e-05,0.0,2,,,,0,
ising,hybrid_tdvp,64,9,0.9,0.0005246088813677385,0.9994753911186323,0.9999999598224997,4.017750032669909e-08,0.022905844298792267,64,64,43688,699008,43688,699008,102.1714543349226,407.2341278878739,0.0001130405540339199,0.0,2,,,,0,
ising,hybrid_tdvp,64,10,1.0,0.0006429715516813594,0.9993570284483186,0.9999998714734821,1.2852651787298441e-07,0.02535892225680314,64,64,43688,699008,43688,699008,106.35642082610866,513.5905487139826,0.00019143621712991422,0.0,2,,,,0,
ising,hybrid_tdvp,64,11,1.1,0.0009174747436282438,0.9990825252563718,0.9999999999999998,2.220446049250313e-16,0.030293320719209708,64,64,43688,699008,43688,699008,96.45960384374484,610.0501525577274,0.00030775182368741243,0.0,2,,,,0,
ising,hybrid_tdvp,64,12,1.2000000000000002,0.0013931745903855708,0.9986068254096144,1.0,0.0,0.037331758096115344,64,64,43688,699008,43688,699008,107.41239289811347,717.4625454558409,0.00046048618899231623,0.0,2,,,,0,
ising,hybrid_tdvp,64,13,1.3,0.00224520329070077,0.9977547967092992,1.000000000000001,1.1102230246251565e-15,0.047396887470429916,64,64,43688,699008,43688,699008,106.96949763811426,824.4320430939551,0.0006184045071187975,0.0,2,,,,0,
ising,hybrid_tdvp,64,14,1.4000000000000001,0.0036585569196651013,0.9963414430803349,0.9999999999999987,1.3322676295501878e-15,0.060513711790169976,64,64,43688,699008,43688,699008,101.61315495910821,926.0451980530634,0.0007731109362353565,0.0,2,,,,0,
ising,hybrid_tdvp,64,15,1.5,0.005534238367488564,0.9944657616325114,0.9999999999999998,2.220446049250313e-16,0.07444404997934573,64,64,43688,699008,43688,699008,103.76123925071442,1029.8064373037778,0.000908448445062111,0.0,2,,,,0,
ising,hybrid_tdvp,64,16,1.6,0.007685352356778363,0.9923146476432216,0.9999999999999998,2.220446049250313e-16,0.08775064405795968,64,64,43688,699008,43688,699008,101.27975939697353,1131.0861967007513,0.0010103866603298718,0.0,2,,,,0,
ising,hybrid_tdvp,64,17,1.7000000000000002,0.009969937491800529,0.9900300625081995,1.0000000000000002,2.220446049250313e-16,0.0999745570561084,64,64,43688,699008,43688,699008,104.67781800805824,1235.7640147088096,0.0014588490813191863,0.0,2,,,,0,
ising,hybrid_tdvp,64,18,1.8,0.01270371712683882,0.9872962828731612,0.9999999999999988,1.2212453270876722e-15,0.11289075055045181,64,64,43688,699008,43688,699008,104.32111951417755,1340.085134222987,0.0018719463540497205,0.0,2,,,,0,
ising,tebd_swap,64,0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,32,512,0,0,0.0,0.0,0.0,0.0,2,,,,0,
ising,tebd_swap,64,1,0.1,-9.325873406851315e-15,1.0000000000000093,1.000000000000001,1.1102230246251565e-15,1.0321174407473645e-14,16,16,4776,76416,4776,76416,0.05899998632958159,0.05899998632958159,3.435604010133862e-30,0.0,2,,,,0,
ising,tebd_swap,64,2,0.2,0.00011622092364960146,0.9998837790763504,0.9999245674781799,7.543252182007354e-05,0.010780737482683931,64,64,43688,699008,43688,699008,2.3595072319731116,2.418507218302693,0.00021926311664145445,0.0,2,,,,0,
ising,tebd_swap,64,3,0.30000000000000004,0.02183361840304754,0.9781663815969525,0.9803289853725222,0.01967101462747778,0.1481692079531545,64,64,43688,699008,43688,699008,13.041975246975198,15.460482465277892,0.37209057770282983,0.0,2,,,,0,
ising,mpo_zipup,64,0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,32,512,0,0,0.0,0.0,0.0,0.0,2,,,,0,
ising,mpo_zipup,64,1,0.1,-1.7763568394002505e-15,1.0000000000000018,0.9999999999999998,2.220446049250313e-16,4.5872861104482045e-08,11,14,2396,38336,2396,38336,0.08221589890308678,0.08221589890308678,2.104320561700768e-15,0.0,2,,,,0,
