task_type,method,chi_max,theta,x_fraction,special_angle,substeps,infidelity,fidelity,overlap_squared_raw,norm_squared_exact,norm_squared_approx,fidelity_normalized,infidelity_normalized,norm_loss,fidelity_definition,max_bond,param_count,runtime_s,peak_memory_mb,norm_before,norm_after,discarded_weight,variational_converged,variational_failed,failure_message
angle_sweep,mpo_zipup,8,0.0428068431820296,0.006812920690579608,0,1,0.0003039777345842376,0.9996960222654158,0.9993921369332944,0.9999999999999991,0.9996960222654164,0.9996960222654158,0.0003039777345842376,0.00015200041935503616,normalized_state_fidelity_v2,8,936,0.013376095972489566,257.48828125,0.9999999999999996,0.9998479995806444,0.0006080078701138942,,,
angle_sweep,no_update,8,0.0428068431820296,0.006812920690579608,0,0,0.0004578707207750776,0.9995421292792249,0.9995421292792227,0.9999999999999991,0.9999999999999987,0.9995421292792249,0.0004578707207750776,2.220446049250313e-16,normalized_state_fidelity_v2,8,0,0.0,0.0,1.0,1.0,0.0,,,analytic=4.5787072077546257e-04
angle_sweep,tebd_swap,8,0.0428068431820296,0.006812920690579608,0,1,0.3000415831524915,0.6999584168475085,0.4492965092939023,0.9999999999999991,0.6418902873080038,0.6999584168475085,0.3000415831524915,0.19881944150647024,normalized_state_fidelity_v2,8,936,0.0046840099967084825,257.48828125,0.9999999999999996,0.8011805584935294,1.054752542804428,,,
angle_sweep,ttsvd_candidate,8,0.0428068431820296,0.006812920690579608,0,0,0.00030397773458501476,0.999696022265415,0.9996960222654125,0.9999999999999991,0.9999999999999984,0.999696022265415,0.00030397773458501476,3.3306690738754696e-16,normalized_state_fidelity_v2,8,0,0.0,0.0,1.0,0.9999999999999991,0.0,,,independent_ttsvd_candidate
angle_sweep,variational_mpo,8,0.0428068431820296,0.006812920690579608,0,1,0.00030397773458501476,0.999696022265415,0.9996960222654145,0.9999999999999991,1.0000000000000004,0.999696022265415,0.00030397773458501476,-6.661338147750939e-16,normalized_state_fidelity_v2,8,936,1.552305402001366,257.48828125,0.9999999999999996,1.0,0.0,1,0,best_init=zipup
angle_sweep,hybrid_tdvp,8,0.06283185307179587,0.01,0,1,0.0006213018276534088,0.9993786981723466,0.9993786981723455,0.9999999999999991,0.9999999999999998,0.9993786981723466,0.0006213018276534088,-4.440892098500626e-16,normalized_state_fidelity_v2,8,936,0.3927643810166046,257.48828125,0.9999999999999996,0.9999999999999999,0.00019281799228212872,,,
angle_sweep,mpo_zipup,8,0.06283185307179587,0.01,0,1,0.0006531319983754669,0.9993468680016245,0.9986941625846559,0.9999999999999991,0.999346868001625,0.9993468680016245,0.0006531319983754669,0.00032661933928346265,normalized_state_fidelity_v2,8,936,0.013896032993216068,257.48828125,0.9999999999999996,0.999673380660716,0.0013065025600928852,,,
angle_sweep,no_update,8,0.06283185307179587,0.01,0,0,0.00098627867488299,0.999013721325117,0.9990137213251148,0.9999999999999991,0.9999999999999987,0.999013721325117,0.00098627867488299,2.220446049250313e-16,normalized_state_fidelity_v2,8,0,0.0,0.0,1.0,1.0,0.0,,,analytic=9.8627867488343727e-04
angle_sweep,tebd_swap,8,0.06283185307179587,0.01,0,1,0.3002952900642627,0.6997047099357373,0.44897240074862504,0.9999999999999991,0.6416598235988153,0.6997047099357373,0.3002952900642627,0.1989632819908841,normalized_state_fidelity_v2,8,936,0.0056346970377489924,257.48828125,0.9999999999999996,0.8010367180091156,1.0549888136952044,,,
angle_sweep,ttsvd_candidate,8,0.06283185307179587,0.01,0,0,0.0006531319983756889,0.9993468680016243,0.9993468680016241,0.9999999999999991,1.0000000000000007,0.9993468680016243,0.0006531319983756889,-6.661338147750939e-16,normalized_state_fidelity_v2,8,0,0.0,0.0,1.0,1.0,0.0,,,independent_ttsvd_candidate
angle_sweep,variational_mpo,8,0.06283185307179587,0.01,0,1,0.0006531319983752448,0.9993468680016248,0.9993468680016245,0.9999999999999991,1.0000000000000007,0.9993468680016248,0.0006531319983752448,-6.661338147750939e-16,normalized_state_fidelity_v2,8,936,2.7660845649661496,257.48828125,0.9999999999999996,1.0000000000000002,0.0,1,0,best_init=zipup
angle_sweep,hybrid_tdvp,8,0.09222454792211941,0.01467799267622069,0,1,0.0013214663894292045,0.9986785336105708,0.9986785336105697,0.9999999999999989,1.0,0.9986785336105708,0.0013214663894292045,-6.661338147750939e-16,normalized_state_fidelity_v2,8,936,0.5599040869856253,257.48828125,0.9999999999999996,0.9999999999999999,0.0004181247374123623,,,
angle_sweep,mpo_zipup,8,0.09222454792211941,0.01467799267622069,0,1,0.001465566478262459,0.9985344335217375,0.9970710149285757,0.9999999999999989,0.9985344335217371,0.9985344335217375,0.001465566478262459,0.0007330519216908193,normalized_state_fidelity_v2,8,936,0.004116730997338891,257.48828125,0.9999999999999996,0.9992669480783086,0.002932481614627866,,,
angle_sweep,no_update,8,0.09222454792211941,0.01467799267622069,0,0,0.002124066047139661,0.9978759339528603,0.9978759339528579,0.9999999999999989,0.9999999999999987,0.9978759339528603,0.002124066047139661,1.1102230246251565e-16,normalized_state_fidelity_v2,8,0,0.0,0.0,1.0,1.0,0.0,,,analytic=2.1240660471406993e-03
angle_sweep,tebd_swap,8,0.09222454792211941,0.01467799267622069,0,1,0.3007995376087278,0.6992004623912722,0.44833827586216807,0.9999999999999989,0.6412156455515595,0.6992004623912722,0.3007995376087278,0.19924058197760786,normalized_state_fidelity_v2,8,936,0.002279862994328141,257.48828125,0.9999999999999996,0.8007594180223917,1.0555841859629147,,,
angle_sweep,ttsvd_candidate,8,0.09222454792211941,0.01467799267622069,0,0,0.0014655664782622368,0.9985344335217378,0.9985344335217387,0.9999999999999989,1.000000000000002,0.9985344335217378,0.0014655664782622368,-1.5543122344752192e-15,normalized_state_fidelity_v2,8,0,0.0,0.0,1.0,1.000000000000001,0.0,,,independent_ttsvd_candidate
angle_sweep,variational_mpo,8,0.09222454792211941,0.01467799267622069,0,1,0.001465566478262459,0.9985344335217375,0.9985344335217364,0.9999999999999989,1.0,0.9985344335217375,0.001465566478262459,-6.661338147750939e-16,normalized_state_fidelity_v2,8,936,1.6829989799880423,257.48828125,0.9999999999999996,1.0000000000000002,0.0,1,0,best_init=zipup
angle_sweep,hybrid_tdvp,8,0.13536712389686328,0.021544346900318822,0,1,0.00275446280567726,0.9972455371943227,0.9972455371943225,0.9999999999999989,1.0000000000000009,0.9972455371943227,0.00275446280567726,-1.1102230246251565e-15,normalized_state_fidelity_v2,8,936,0.08582510298583657,257.48828125,0.9999999999999996,1.0000000000000004,0.0009067078704517639,,,
angle_sweep,mpo_zipup,8,0.13536712389686328,0.021544346900318822,0,1,0.0024640813020463392,0.9975359186979537,0.995077909092572,0.9999999999999989,0.9975359186979563,0.9975359186979537,0.0024640813020463392,0.0012328005496188288,normalized_state_fidelity_v2,8,936,0.005251883005257696,257.48828125,0.9999999999999996,0.9987671994503802,0.004932450759374377,,,
angle_sweep,no_update,8,0.13536712389686328,0.021544346900318822,0,0,0.00457241786796414,0.9954275821320359,0.9954275821320334,0.9999999999999989,0.9999999999999987,0.9954275821320359,0.00457241786796414,1.1102230246251565e-16,normalized_state_fidelity_v2,8,0,0.0,0.0,1.0,1.0,0.0,,,analytic=4.5724178679641993e-03
angle_sweep,tebd_swap,8,0.13536712389686328,0.021544346900318822,0,1,0.30178647046654195,0.698213529533458,0.4471141992985548,0.9999999999999989,0.6403688562112427,0.698213529533458,0.30178647046654195,0.19976949807493372,normalized_state_fidelity_v2,8,936,0.009260858001653105,257.48828125,0.9999999999999996,0.8002305019250662,1.056967173505525,,,
angle_sweep,ttsvd_candidate,8,0.13536712389686328,0.021544346900318822,0,0,0.002464081302045784,0.9975359186979542,0.9975359186979519,0.9999999999999989,0.9999999999999988,0.9975359186979542,0.002464081302045784,1.1102230246251565e-16,normalized_state_fidelity_v2,8,0,0.0,0.0,1.0,0.9999999999999992,0.0,,,independent_ttsvd_candidate
angle_sweep,variational_mpo,8,0.13536712389686328,0.021544346900318822,0,1,0.002464081302045673,0.9975359186979543,0.9975359186979534,0.9999999999999989,1.0000000000000002,0.9975359186979543,0.002464081302045673,-6.661338147750939e-16,normalized_state_fidelity_v2,8,936,1.3548801590222865,257.48828125,0.9999999999999996,1.0,0.0,1,0,best_init=zipup
angle_sweep,hybrid_tdvp,8,0.198691765315922,0.03162277660168379,0,1,0.005426445928092494,0.9945735540719075,0.9945735540719067,0.999999999999999,1.0000000000000002,0.9945735540719075,0.005426445928092494,-6.661338147750939e-16,normalized_state_fidelity_v2,8,936,0.0940956010017544,257.48828125,0.9999999999999996,1.0000000000000002,0.001928131232012721,,,
angle_sweep,mpo_zipup,8,0.198691765315922,0.03162277660168379,0,1,0.003774588946713453,0.9962254110532865,0.9924650696282866,0.999999999999999,0.9962254110532844,0.9962254110532865,0.003774588946713453,0.001889078782680853,normalized_state_fidelity_v2,8,936,0.009623347024898976,257.48828125,0.9999999999999996,0.9981109212173183,0.007559428558853913,,,
angle_sweep,no_update,8,0.198691765315922,0.03162277660168379,0,0,0.009833616854380778,0.9901663831456192,0.9901663831456169,0.999999999999999,0.9999999999999987,0.9901663831456192,0.009833616854380778,1.1102230246251565e-16,normalized_state_fidelity_v2,8,0,0.0,0.0,1.0,1.0,0.0,,,analytic=9.8336168543813694e-03
angle_sweep,tebd_swap,8,0.198691765315922,0.03162277660168379,0,1,0.30361018554322217,0.6963898144567778,0.4448783819602695,0.999999999999999,0.6388352797883746,0.6963898144567778,0.30361018554322217,0.20072828162859702,normalized_state_fidelity_v2,8,936,0.00362635898636654,257.48828125,0.9999999999999996,0.7992717183714023,1.0599130906504437,,,
