section,target_label,theta,plain_tdvp_error,plain_tdvp_l2,enrichment_error,tebd_error,dense_exact_error,circuit,target_gate_index,gate,sites,window_size,tdvp_sweeps,substeps,tdvp_circuit_full_sweep,fidelity_error_after_gate,phase_aligned_l2_error_after_gate,max_bond_before,max_bond_after,mean_bond_after,wall_time_s,policy,repair_name,fidelity_error,pauli_obs_max_error,max_bond,mean_bond
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",4,2,1,False,0.009006661729425214,0.09519889520262452,16,16,7.5,0.07190680000348948,,,,,,
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",4,2,1,True,0.006377375966897025,0.08008348162812483,16,14,6.75,0.0903311999863945,,,,,,
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",full,2,1,False,0.009006661729425214,0.09519889520262452,16,16,7.5,0.05668939999304712,,,,,,
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",full,2,1,True,0.006377375966897025,0.08008348162812483,16,14,6.75,0.092962599999737,,,,,,
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",1,2,2,False,0.009952630379344796,0.10004396155445625,16,16,7.5,0.07983349999994971,,,,,,
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",1,2,2,True,0.0063773692974294915,0.08008343998084255,16,13,6.625,0.09768840001197532,,,,,,
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",2,2,2,False,0.009313017417767466,0.09679455135834293,16,16,7.5,0.1630678000219632,,,,,,
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",2,2,2,True,0.006377369297436153,0.08008343998084189,16,13,6.625,0.25845019999542274,,,,,,
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",4,2,2,False,0.008776506835328712,0.09398232011355594,16,16,7.5,0.1117787999974098,,,,,,
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",4,2,2,True,0.0063773692974240515,0.08008343998084176,16,13,6.625,0.2269168000202626,,,,,,
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",full,2,2,False,0.008776506835328712,0.09398232011355594,16,16,7.5,0.14922769999247976,,,,,,
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",full,2,2,True,0.0063773692974240515,0.08008343998084176,16,13,6.625,0.3203591000055894,,,,,,
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",1,2,4,False,0.009952630350443359,0.10004396139843336,16,16,7.5,0.17740799998864532,,,,,,
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",1,2,4,True,0.006377365397468915,0.08008341563175791,16,13,6.625,0.18532290001166984,,,,,,
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",2,2,4,False,0.009287697646501503,0.09666366987713762,16,16,7.375,0.27743919999920763,,,,,,
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",2,2,4,True,0.006377365397435275,0.08008341563175851,16,13,6.625,0.41592149998177774,,,,,,
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",4,2,4,False,0.008712874574409835,0.09364316523648157,16,16,7.375,0.22518270000000484,,,,,,
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",4,2,4,True,0.006377365397410961,0.08008341563176014,16,13,6.625,0.46648189998813905,,,,,,
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",full,2,4,False,0.008712874574409835,0.09364316523648157,16,16,7.375,0.23161490002530627,,,,,,
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",full,2,4,True,0.006377365397410961,0.08008341563176014,16,13,6.625,0.35918470000615343,,,,,,
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",1,2,8,False,0.0099526267881761,0.10004394429401271,16,16,7.25,0.3409388999862131,,,,,,
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",1,2,8,True,0.006377363357867871,0.08008340289803778,16,13,6.625,0.5539992999983951,,,,,,
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",2,2,8,False,0.009279340238520062,0.09662042757235084,16,16,7.375,0.576418399985414,,,,,,
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",2,2,8,True,0.0063773633578296796,0.08008340289803839,16,13,6.625,0.5841076000069734,,,,,,
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",4,2,8,False,0.008693525530324986,0.09353978486364474,16,16,7.375,0.4894318000006024,,,,,,
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",4,2,8,True,0.006377363357855992,0.08008340289803635,16,13,6.625,0.7434708000218961,,,,,,
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",full,2,8,False,0.008693525530324986,0.09353978486364474,16,16,7.375,0.3490178000065498,,,,,,
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",full,2,8,True,0.006377363357855992,0.08008340289803635,16,13,6.625,0.652216699993005,,,,,,
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",1,4,1,False,0.08720870524232249,0.2961432677784904,16,16,7.5,0.0670418000081554,,,,,,
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",1,4,1,True,0.003590627645801092,0.060090680132789044,16,14,6.75,0.10647420000168495,,,,,,
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",2,4,1,False,0.08427575397309639,0.29114952924922205,16,16,7.5,0.08543249999638647,,,,,,
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",2,4,1,True,0.0035906276457782216,0.06009068013279022,16,14,6.75,0.1357785000000149,,,,,,
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",4,4,1,False,0.08110310504450868,0.28564943698558054,16,16,7.5,0.09166970002115704,,,,,,
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",4,4,1,True,0.003590627645765121,0.06009068013278949,16,14,6.75,0.2565183999831788,,,,,,
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",full,4,1,False,0.08110310504450868,0.28564943698558054,16,16,7.5,0.07338990000425838,,,,,,
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",full,4,1,True,0.003590627645765121,0.06009068013278949,16,14,6.75,0.2295248000009451,,,,,,
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",1,4,2,False,0.08720856674134858,0.29614303332012715,16,16,7.5,0.2445348000037484,,,,,,
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",1,4,2,True,0.003590622565148638,0.060090637849578084,16,13,6.625,0.22457780002150685,,,,,,
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",2,4,2,False,0.0838840775959604,0.2904761299057409,16,16,7.5,0.13931960001355037,,,,,,
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",2,4,2,True,0.0035906225651521906,0.06009063784957713,16,13,6.625,0.2722059999941848,,,,,,
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",4,4,2,False,0.08033644525816475,0.2843043919072165,16,16,7.5,0.25823869998566806,,,,,,
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",4,4,2,True,0.0035906225651174406,0.06009063784957875,16,13,6.625,0.3990310000081081,,,,,,
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",full,4,2,False,0.08033644525816475,0.2843043919072165,16,16,7.5,0.33847750001586974,,,,,,
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",full,4,2,True,0.0035906225651174406,0.06009063784957875,16,13,6.625,0.38198389997705817,,,,,,
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",1,4,4,False,0.08720853099206605,0.2961429739324997,16,16,7.5,0.38799570000264794,,,,,,
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",1,4,4,True,0.003590619615079116,0.0600906133030086,16,13,6.625,0.2696159000042826,,,,,,
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",2,4,4,False,0.08365214851893243,0.2900766295043468,16,16,7.375,0.5957904999959283,,,,,,
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",2,4,4,True,0.003590619614989965,0.06009061330301172,16,13,6.625,0.638768800010439,,,,,,
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",4,4,4,False,0.07994377135663866,0.28361297564997007,16,16,7.5,0.30978150002192706,,,,,,
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",4,4,4,True,0.003590619614955881,0.06009061330301173,16,13,6.625,0.6324170999869239,,,,,,
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",full,4,4,False,0.07994377135663866,0.28361297564997007,16,16,7.5,0.3551861000014469,,,,,,
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",full,4,4,True,0.003590619614955881,0.06009061330301173,16,13,6.625,0.6183128000120632,,,,,,
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",1,4,8,False,0.08720841893886,0.2961427886463264,16,16,7.375,0.5538819000066724,,,,,,
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",1,4,8,True,0.0035906180773338514,0.060090600508958855,16,13,6.625,0.6967275999777485,,,,,,
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",2,4,8,False,0.08352501593161388,0.28985740632132917,16,16,7.375,0.5936313999991398,,,,,,
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",2,4,8,True,0.0035906180772894425,0.060090600508958876,16,13,6.625,1.1254535000189207,,,,,,
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",4,4,8,False,0.0797449616675977,0.28326226143442396,16,16,7.5,0.7034977999865077,,,,,,
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",4,4,8,True,0.0035906180773200846,0.06009060050895675,16,13,6.625,1.185174400015967,,,,,,
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",full,4,8,False,0.0797449616675977,0.28326226143442396,16,16,7.5,0.7926540000189561,,,,,,
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",full,4,8,True,0.0035906180773200846,0.06009060050895675,16,13,6.625,1.0848834999778774,,,,,,
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",1,8,1,False,0.41443026171562236,0.6455764399808286,16,16,7.5,0.13777190001565032,,,,,,
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",1,8,1,True,0.00039938720688514895,0.02004098204627267,16,13,6.625,0.25323000000207685,,,,,,
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",2,8,1,False,0.4049592570046874,0.6382023371519872,16,16,7.5,0.1544939000159502,,,,,,
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",2,8,1,True,0.00039938720684629114,0.020040982046273317,16,13,6.625,0.41551540000364184,,,,,,
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",4,8,1,False,0.3966650258578194,0.6316746592265099,16,16,7.5,0.18652310001198202,,,,,,
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",4,8,1,True,0.000399387206830526,0.020040982046273338,16,13,6.625,0.42302340001333505,,,,,,
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",full,8,1,False,0.3966650258578194,0.6316746592265099,16,16,7.5,0.22144910000497475,,,,,,
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",full,8,1,True,0.000399387206830526,0.020040982046273338,16,13,6.625,0.3596302999940235,,,,,,
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",1,8,2,False,0.41442945669371567,0.6455758202857124,16,16,7.5,0.2957756999821868,,,,,,
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",1,8,2,True,0.0003993853234318667,0.020040935057076235,16,13,6.625,0.30443889999878593,,,,,,
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",2,8,2,False,0.40419561448890395,0.6376038322771217,16,16,7.5,0.29761410001083277,,,,,,
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",2,8,2,True,0.00039938532341365907,0.020040935057074435,16,13,6.625,0.4929738000209909,,,,,,
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",4,8,2,False,0.3951832167451379,0.6305007532508659,16,16,7.5,0.39800270000705495,,,,,,
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",4,8,2,True,0.0003993853233750233,0.02004093505707692,16,13,6.625,0.6223253000061959,,,,,,
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",full,8,2,False,0.3951832167451379,0.6305007532508659,16,16,7.5,0.38452459999825805,,,,,,
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",full,8,2,True,0.0003993853233750233,0.02004093505707692,16,13,6.625,0.5028630999731831,,,,,,
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",1,8,4,False,0.4144293843510002,0.6455757643164903,16,16,7.5,0.48058970001875423,,,,,,
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",1,8,4,True,0.0003993842857964447,0.020040909146075172,16,12,6.5,0.7354507000127342,,,,,,
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",2,8,4,False,0.40370930170516817,0.6372223609568635,16,16,7.5,0.9371752000006381,,,,,,
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",2,8,4,True,0.00039938428561592243,0.020040909146077323,16,12,6.5,1.1902394999924581,,,,,,
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",4,8,4,False,0.3943551147953416,0.629843569529884,16,16,7.5,1.3140033999807201,,,,,,
grid,h05_L4_plus_rzz_2_5,0.2,7.529810985840157e-08,0.00027440135348500815,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,ising2d_3x3_h0.5_dt0.1_L4_plus,43,rzz,"(2, 5)",4,8,4,True,0.00039938428558705663,0.020040909146076764,16,12,6.5,1.485114099981729,,,,,,
