section,circuit,target_label,target_gate,sites,theta,theta_relative_to_original,method,tdvp_config,fidelity_error,phase_aligned_l2_error,state_delta_norm,tebd_error,enrichment_error,dense_exact_error,max_bond_before,max_bond_after,wall_time_s,window_size,tdvp_sweeps,tdvp_circuit_full_sweep,tdvp_error,estimated_order_p,error_at_original_theta,error_at_smallest_theta,monotonic_decrease,m,theta_per_substep
angle_sweep,ising2d_3x3_h2_dt0.1_L2_random_product,h2_L2_random_rzz_4_7,rzz,"(4, 7)",0.0125,0.0625,2tdvp,local_full_sweep,2.4703155753313943e-05,0.005786410949628218,0.005786410949628461,1.7852386235972517e-12,2.679856336840203e-12,1.787903158856352e-12,15,15,0.03315089998068288,1,1,True,2.4703155753313943e-05,,,,,,
angle_sweep,ising2d_3x3_h2_dt0.1_L2_random_product,h2_L2_random_rzz_4_7,rzz,"(4, 7)",0.0125,0.0625,2tdvp,local_many_sweeps,7.351795602295041e-07,0.001081080029044612,0.0010810800290447255,1.7852386235972517e-12,2.679856336840203e-12,1.787903158856352e-12,15,15,0.22262389998650178,1,8,True,7.351795602295041e-07,,,,,,
angle_sweep,ising2d_3x3_h2_dt0.1_L2_random_product,h2_L2_random_rzz_4_7,rzz,"(4, 7)",0.0125,0.0625,2tdvp,full_chain_many_sweeps,7.351795389132221e-07,0.00108108002904847,0.0010810800290485694,1.7852386235972517e-12,2.679856336840203e-12,1.787903158856352e-12,15,15,0.3085336000076495,full,8,True,7.351795389132221e-07,,,,,,
angle_sweep,ising2d_3x3_h2_dt0.1_L2_random_product,h2_L2_random_rzz_4_7,rzz,"(4, 7)",0.00625,0.03125,tebd,,1.787459069646502e-12,1.3374661648640295e-06,1.337466164863421e-06,1.787459069646502e-12,2.0614621121239907e-12,1.787681114251427e-12,15,16,0.0,,,,,,,,,,
angle_sweep,ising2d_3x3_h2_dt0.1_L2_random_product,h2_L2_random_rzz_4_7,rzz,"(4, 7)",0.00625,0.03125,enrichment,,2.0614621121239907e-12,1.4362542852841757e-06,1.4362542852839017e-06,1.787459069646502e-12,2.0614621121239907e-12,1.787681114251427e-12,15,15,0.0,,,,,,,,,,
angle_sweep,ising2d_3x3_h2_dt0.1_L2_random_product,h2_L2_random_rzz_4_7,rzz,"(4, 7)",0.00625,0.03125,dense_exact,,1.787681114251427e-12,1.3374661648642756e-06,1.3374661648651613e-06,1.787459069646502e-12,2.0614621121239907e-12,1.787681114251427e-12,15,15,0.0,,,,,,,,,,
angle_sweep,ising2d_3x3_h2_dt0.1_L2_random_product,h2_L2_random_rzz_4_7,rzz,"(4, 7)",0.00625,0.03125,2tdvp,current_local,4.1023125236128166e-05,0.006404929740863635,0.006404929740864452,1.787459069646502e-12,2.0614621121239907e-12,1.787681114251427e-12,15,15,0.014929500001017004,1,1,False,4.1023125236128166e-05,,,,,,
angle_sweep,ising2d_3x3_h2_dt0.1_L2_random_product,h2_L2_random_rzz_4_7,rzz,"(4, 7)",0.00625,0.03125,2tdvp,local_full_sweep,6.172732457176977e-06,0.002892680143042128,0.0028926801430421687,1.787459069646502e-12,2.0614621121239907e-12,1.787681114251427e-12,15,15,0.020457600010558963,1,1,True,6.172732457176977e-06,,,,,,
angle_sweep,ising2d_3x3_h2_dt0.1_L2_random_product,h2_L2_random_rzz_4_7,rzz,"(4, 7)",0.00625,0.03125,2tdvp,local_many_sweeps,1.8332814666344177e-07,0.0005401080970177141,0.0005401080970177301,1.787459069646502e-12,2.0614621121239907e-12,1.787681114251427e-12,15,15,0.17337489998317324,1,8,True,1.8332814666344177e-07,,,,,,
angle_sweep,ising2d_3x3_h2_dt0.1_L2_random_product,h2_L2_random_rzz_4_7,rzz,"(4, 7)",0.00625,0.03125,2tdvp,full_chain_many_sweeps,1.833281209062676e-07,0.0005401080970209924,0.0005401080970210045,1.787459069646502e-12,2.0614621121239907e-12,1.787681114251427e-12,15,15,0.2501149000017904,full,8,True,1.833281209062676e-07,,,,,,
angle_sweep,ising2d_3x3_h2_dt0.1_L2_random_product,h2_L2_random_rzz_4_7,rzz,"(4, 7)",0.003125,0.015625,tebd,,1.7825740883381513e-12,1.3374661648613135e-06,1.3374661648607466e-06,1.7825740883381513e-12,2.623457007189245e-12,1.787903158856352e-12,15,16,0.0,,,,,,,,,,
angle_sweep,ising2d_3x3_h2_dt0.1_L2_random_product,h2_L2_random_rzz_4_7,rzz,"(4, 7)",0.003125,0.015625,enrichment,,2.623457007189245e-12,1.6205385599953867e-06,1.6205385599943125e-06,1.7825740883381513e-12,2.623457007189245e-12,1.787903158856352e-12,15,15,0.0,,,,,,,,,,
angle_sweep,ising2d_3x3_h2_dt0.1_L2_random_product,h2_L2_random_rzz_4_7,rzz,"(4, 7)",0.003125,0.015625,dense_exact,,1.787903158856352e-12,1.3374661648625489e-06,1.3374661648621897e-06,1.7825740883381513e-12,2.623457007189245e-12,1.787903158856352e-12,15,15,0.0,,,,,,,,,,
angle_sweep,ising2d_3x3_h2_dt0.1_L2_random_product,h2_L2_random_rzz_4_7,rzz,"(4, 7)",0.003125,0.015625,2tdvp,current_local,1.0540459155383708e-05,0.003246607219882211,0.0032466072198833757,1.7825740883381513e-12,2.623457007189245e-12,1.787903158856352e-12,15,15,0.012346700008492917,1,1,False,1.0540459155383708e-05,,,,,,
angle_sweep,ising2d_3x3_h2_dt0.1_L2_random_product,h2_L2_random_rzz_4_7,rzz,"(4, 7)",0.003125,0.015625,2tdvp,local_full_sweep,1.5427967328118797e-06,0.0014462068623049625,0.001446206862304962,1.7825740883381513e-12,2.623457007189245e-12,1.787903158856352e-12,15,15,0.016954699996858835,1,1,True,1.5427967328118797e-06,,,,,,
angle_sweep,ising2d_3x3_h2_dt0.1_L2_random_product,h2_L2_random_rzz_4_7,rzz,"(4, 7)",0.003125,0.015625,2tdvp,local_many_sweeps,4.5774428580891424e-08,0.00026994738148935837,0.00026994738148935555,1.7825740883381513e-12,2.623457007189245e-12,1.787903158856352e-12,15,15,0.13238389999605715,1,8,True,4.5774428580891424e-08,,,,,,
angle_sweep,ising2d_3x3_h2_dt0.1_L2_random_product,h2_L2_random_rzz_4_7,rzz,"(4, 7)",0.003125,0.015625,2tdvp,full_chain_many_sweeps,4.57744048221187e-08,0.0002699473814911386,0.0002699473814911345,1.7825740883381513e-12,2.623457007189245e-12,1.787903158856352e-12,15,15,0.20679550000932068,full,8,True,4.57744048221187e-08,,,,,,
angle_sweep,ising2d_3x3_h2_dt0.1_L2_random_product,h2_L2_random_rzz_4_7,rzz,"(4, 7)",0.0015625,0.0078125,tebd,,1.787237025041577e-12,1.337466164862557e-06,1.3374661648617863e-06,1.787237025041577e-12,2.062572335148616e-12,1.787903158856352e-12,15,16,0.0,,,,,,,,,,
angle_sweep,ising2d_3x3_h2_dt0.1_L2_random_product,h2_L2_random_rzz_4_7,rzz,"(4, 7)",0.0015625,0.0078125,enrichment,,2.062572335148616e-12,1.4372264240852874e-06,1.4372264240842138e-06,1.787237025041577e-12,2.062572335148616e-12,1.787903158856352e-12,15,15,0.0,,,,,,,,,,
angle_sweep,ising2d_3x3_h2_dt0.1_L2_random_product,h2_L2_random_rzz_4_7,rzz,"(4, 7)",0.0015625,0.0078125,dense_exact,,1.787903158856352e-12,1.3374661648619538e-06,1.337466164862202e-06,1.787237025041577e-12,2.062572335148616e-12,1.787903158856352e-12,15,15,0.0,,,,,,,,,,
angle_sweep,ising2d_3x3_h2_dt0.1_L2_random_product,h2_L2_random_rzz_4_7,rzz,"(4, 7)",0.0015625,0.0078125,2tdvp,current_local,2.67026867550868e-06,0.0016340955931166863,0.0016340955931169094,1.787237025041577e-12,2.062572335148616e-12,1.787903158856352e-12,15,15,0.010450100002344698,1,1,False,2.67026867550868e-06,,,,,,
angle_sweep,ising2d_3x3_h2_dt0.1_L2_random_product,h2_L2_random_rzz_4_7,rzz,"(4, 7)",0.0015625,0.0078125,2tdvp,local_full_sweep,3.8565170246140923e-07,0.0007230706461485685,0.0007230706461485609,1.787237025041577e-12,2.062572335148616e-12,1.787903158856352e-12,15,15,0.018085400020936504,1,1,True,3.8565170246140923e-07,,,,,,
angle_sweep,ising2d_3x3_h2_dt0.1_L2_random_product,h2_L2_random_rzz_4_7,rzz,"(4, 7)",0.0015625,0.0078125,2tdvp,local_many_sweeps,1.1437529368052424e-08,0.00013495113202576984,0.0001349511320257673,1.787237025041577e-12,2.062572335148616e-12,1.787903158856352e-12,15,15,0.11464780001551844,1,8,True,1.1437529368052424e-08,,,,,,
angle_sweep,ising2d_3x3_h2_dt0.1_L2_random_product,h2_L2_random_rzz_4_7,rzz,"(4, 7)",0.0015625,0.0078125,2tdvp,full_chain_many_sweeps,1.1437521596491251e-08,0.00013495113202678058,0.0001349511320267744,1.787237025041577e-12,2.062572335148616e-12,1.787903158856352e-12,15,15,0.17460719999508,full,8,True,1.1437521596491251e-08,,,,,,
scaling_summary,ising2d_3x3_h2_dt0.1_L2_random_product,h2_L2_random_rzz_4_7,,,,,,current_local,,,,,,,,,,,,,,1.6958803619167004,0.008496535092884505,2.67026867550868e-06,True,,
scaling_summary,ising2d_3x3_h2_dt0.1_L2_random_product,h2_L2_random_rzz_4_7,,,,,,local_full_sweep,,,,,,,,,,,,,,2.0024147147826756,0.006404733821560704,3.8565170246140923e-07,True,,
scaling_summary,ising2d_3x3_h2_dt0.1_L2_random_product,h2_L2_random_rzz_4_7,,,,,,local_many_sweeps,,,,,,,,,,,,,,2.013563287658694,0.0002025877564750811,1.1437529368052424e-08,True,,
scaling_summary,ising2d_3x3_h2_dt0.1_L2_random_product,h2_L2_random_rzz_4_7,,,,,,full_chain_many_sweeps,,,,,,,,,,,,,,2.013563421561998,0.0002025877565368095,1.1437521596491251e-08,True,,
substep,ising2d_3x3_h2_dt0.1_L2_random_product,h2_L2_random_rzz_4_7,rzz,"(4, 7)",0.2,,,,0.0002025877565368095,,,,1.787459069646502e-12,,15,15,0.29871290002483875,,,,,,,,,1,0.2
substep,ising2d_3x3_h2_dt0.1_L2_random_product,h2_L2_random_rzz_4_7,rzz,"(4, 7)",0.2,,,,0.00025687767540971684,,,,1.787459069646502e-12,,15,15,0.7133772999804933,,,,,,,,,2,0.1
substep,ising2d_3x3_h2_dt0.1_L2_random_product,h2_L2_random_rzz_4_7,rzz,"(4, 7)",0.2,,,,0.0003065560105058873,,,,1.787459069646502e-12,,15,15,1.3162590000138152,,,,,,,,,4,0.05
substep,ising2d_3x3_h2_dt0.1_L2_random_product,h2_L2_random_rzz_4_7,rzz,"(4, 7)",0.2,,,,0.00033732932163843543,,,,1.787459069646502e-12,,15,15,2.3687460999935865,,,,,,,,,8,0.025
substep,ising2d_3x3_h2_dt0.1_L2_random_product,h2_L2_random_rzz_4_7,rzz,"(4, 7)",0.2,,,,0.0003542454779725812,,,,1.787459069646502e-12,,15,15,4.556214000011096,,,,,,,,,16,0.0125
substep,ising2d_3x3_h2_dt0.1_L2_random_product,h2_L2_random_rzz_4_7,rzz,"(4, 7)",0.2,,,,0.0003630929438189767,,,,1.787459069646502e-12,,15,15,8.259133799991105,,,,,,,,,32,0.00625
angle_sweep,ising2d_3x3_h0.5_dt0.1_L2_all_zero,control_rzz_2_5,rzz,"(2, 5)",0.2,1.0,tebd,,0.0,3.572659247566308e-15,6.692415081199101e-15,0.0,9.547918011776346e-13,0.0,8,8,0.0,,,,,,,,,,
angle_sweep,ising2d_3x3_h0.5_dt0.1_L2_all_zero,control_rzz_2_5,rzz,"(2, 5)",0.2,1.0,enrichment,,9.547918011776346e-13,9.801799845099214e-07,9.801799845099208e-07,0.0,9.547918011776346e-13,0.0,8,6,0.0,,,,,,,,,,
angle_sweep,ising2d_3x3_h0.5_dt0.1_L2_all_zero,control_rzz_2_5,rzz,"(2, 5)",0.2,1.0,dense_exact,,0.0,2.558398383558299e-15,7.541878992477054e-15,0.0,9.547918011776346e-13,0.0,8,8,0.0,,,,,,,,,,
angle_sweep,ising2d_3x3_h0.5_dt0.1_L2_all_zero,control_rzz_2_5,rzz,"(2, 5)",0.2,1.0,2tdvp,current_local,1.0082867429872522e-08,9.946425076991617e-05,9.946425077939727e-05,0.0,9.547918011776346e-13,0.0,8,8,0.019496699998853728,1,1,False,1.0082867429872522e-08,,,,,,
angle_sweep,ising2d_3x3_h0.5_dt0.1_L2_all_zero,control_rzz_2_5,rzz,"(2, 5)",0.2,1.0,2tdvp,local_full_sweep,0.00016029586364996184,0.17841529936478015,0.17841529936480774,0.0,9.547918011776346e-13,0.0,8,7,0.025188500003423542,1,1,True,0.00016029586364996184,,,,,,
angle_sweep,ising2d_3x3_h0.5_dt0.1_L2_all_zero,control_rzz_2_5,rzz,"(2, 5)",0.2,1.0,2tdvp,local_many_sweeps,7.950562911807069e-06,0.039698953698552315,0.039698953698605294,0.0,9.547918011776346e-13,0.0,8,7,0.22723630000837147,1,8,True,7.950562911807069e-06,,,,,,
angle_sweep,ising2d_3x3_h0.5_dt0.1_L2_all_zero,control_rzz_2_5,rzz,"(2, 5)",0.2,1.0,2tdvp,full_chain_many_sweeps,7.95064840020121e-06,0.03969895472525189,0.0396989547253411,0.0,9.547918011776346e-13,0.0,8,5,0.3509792000113521,full,8,True,7.95064840020121e-06,,,,,,
angle_sweep,ising2d_3x3_h0.5_dt0.1_L2_all_zero,control_rzz_2_5,rzz,"(2, 5)",0.1,0.5,tebd,,0.0,4.504893339137672e-15,7.832450377711368e-15,0.0,4.818367926873179e-13,0.0,8,8,0.0,,,,,,,,,,
angle_sweep,ising2d_3x3_h0.5_dt0.1_L2_all_zero,control_rzz_2_5,rzz,"(2, 5)",0.1,0.5,enrichment,,4.818367926873179e-13,6.965714459040664e-07,6.965714459040584e-07,0.0,4.818367926873179e-13,0.0,8,5,0.0,,,,,,,,,,
angle_sweep,ising2d_3x3_h0.5_dt0.1_L2_all_zero,control_rzz_2_5,rzz,"(2, 5)",0.1,0.5,dense_exact,,0.0,2.471794963371188e-15,7.236296149923025e-15,0.0,4.818367926873179e-13,0.0,8,8,0.0,,,,,,,,,,
angle_sweep,ising2d_3x3_h0.5_dt0.1_L2_all_zero,control_rzz_2_5,rzz,"(2, 5)",0.1,0.5,2tdvp,current_local,9.585920501820056e-09,9.76703906329091e-05,9.767039063517867e-05,0.0,4.818367926873179e-13,0.0,8,8,0.018152000004192814,1,1,False,9.585920501820056e-09,,,,,,
angle_sweep,ising2d_3x3_h0.5_dt0.1_L2_all_zero,control_rzz_2_5,rzz,"(2, 5)",0.1,0.5,2tdvp,local_full_sweep,4.015850557836931e-05,0.0892980670973914,0.08929806709739703,0.0,4.818367926873179e-13,0.0,8,7,0.024375699984375387,1,1,True,4.015850557836931e-05,,,,,,
angle_sweep,ising2d_3x3_h0.5_dt0.1_L2_all_zero,control_rzz_2_5,rzz,"(2, 5)",0.1,0.5,2tdvp,local_many_sweeps,1.9886248433520493e-06,0.01985048916068522,0.01985048916069119,0.0,4.818367926873179e-13,0.0,8,7,0.2791653000167571,1,8,True,1.9886248433520493e-06,,,,,,
angle_sweep,ising2d_3x3_h0.5_dt0.1_L2_all_zero,control_rzz_2_5,rzz,"(2, 5)",0.1,0.5,2tdvp,full_chain_many_sweeps,1.9886799860202586e-06,0.019850490462562875,0.019850490462585725,0.0,4.818367926873179e-13,0.0,8,4,0.5754417999996804,full,8,True,1.9886799860202586e-06,,,,,,
angle_sweep,ising2d_3x3_h0.5_dt0.1_L2_all_zero,control_rzz_2_5,rzz,"(2, 5)",0.05,0.25,tebd,,0.0,4.819585507586557e-15,7.944520218730556e-15,0.0,1.1546319456101628e-13,0.0,8,8,0.0,,,,,,,,,,
angle_sweep,ising2d_3x3_h0.5_dt0.1_L2_all_zero,control_rzz_2_5,rzz,"(2, 5)",0.05,0.25,enrichment,,1.1546319456101628e-13,3.487215017240457e-07,3.487215017240474e-07,0.0,1.1546319456101628e-13,0.0,8,5,0.0,,,,,,,,,,
angle_sweep,ising2d_3x3_h0.5_dt0.1_L2_all_zero,control_rzz_2_5,rzz,"(2, 5)",0.05,0.25,dense_exact,,0.0,2.5394280904619856e-15,7.487182787301921e-15,0.0,1.1546319456101628e-13,0.0,8,8,0.0,,,,,,,,,,
angle_sweep,ising2d_3x3_h0.5_dt0.1_L2_all_zero,control_rzz_2_5,rzz,"(2, 5)",0.05,0.25,2tdvp,current_local,8.550085972558463e-09,9.241035092736181e-05,9.241035092784325e-05,0.0,1.1546319456101628e-13,0.0,8,8,0.02595750000909902,1,1,False,8.550085972558463e-09,,,,,,
angle_sweep,ising2d_3x3_h0.5_dt0.1_L2_all_zero,control_rzz_2_5,rzz,"(2, 5)",0.05,0.25,2tdvp,local_full_sweep,1.0044963344779667e-05,0.044660340556162643,0.04466034055616439,0.0,1.1546319456101628e-13,0.0,8,7,0.030530499992892146,1,1,True,1.0044963344779667e-05,,,,,,
angle_sweep,ising2d_3x3_h0.5_dt0.1_L2_all_zero,control_rzz_2_5,rzz,"(2, 5)",0.05,0.25,2tdvp,local_many_sweeps,4.97227427787017e-07,0.009925371610593758,0.009925371610594548,0.0,1.1546319456101628e-13,0.0,8,7,0.23185840001679026,1,8,True,4.97227427787017e-07,,,,,,
angle_sweep,ising2d_3x3_h0.5_dt0.1_L2_all_zero,control_rzz_2_5,rzz,"(2, 5)",0.05,0.25,2tdvp,full_chain_many_sweeps,4.972489885401998e-07,0.009925372580234569,0.009925372580241083,0.0,1.1546319456101628e-13,0.0,8,4,0.35791320001590066,full,8,True,4.972489885401998e-07,,,,,,
angle_sweep,ising2d_3x3_h0.5_dt0.1_L2_all_zero,control_rzz_2_5,rzz,"(2, 5)",0.025,0.125,tebd,,0.0,8.234932504919973e-15,1.0092746653198325e-14,0.0,9.869882688917642e-13,0.0,8,8,0.0,,,,,,,,,,
angle_sweep,ising2d_3x3_h0.5_dt0.1_L2_all_zero,control_rzz_2_5,rzz,"(2, 5)",0.025,0.125,enrichment,,9.869882688917642e-13,9.95576951378301e-07,9.955769513782978e-07,0.0,9.869882688917642e-13,0.0,8,4,0.0,,,,,,,,,,
angle_sweep,ising2d_3x3_h0.5_dt0.1_L2_all_zero,control_rzz_2_5,rzz,"(2, 5)",0.025,0.125,dense_exact,,0.0,2.6081482264216125e-15,7.38621354934744e-15,0.0,9.869882688917642e-13,0.0,8,8,0.0,,,,,,,,,,
angle_sweep,ising2d_3x3_h0.5_dt0.1_L2_all_zero,control_rzz_2_5,rzz,"(2, 5)",0.025,0.125,2tdvp,current_local,6.044075018252215e-09,7.773189171015768e-05,7.77318917102289e-05,0.0,9.869882688917642e-13,0.0,8,8,0.024614900001324713,1,1,False,6.044075018252215e-09,,,,,,
angle_sweep,ising2d_3x3_h0.5_dt0.1_L2_all_zero,control_rzz_2_5,rzz,"(2, 5)",0.025,0.125,2tdvp,local_full_sweep,2.5115753705673427e-06,0.022331583808487116,0.02233158380848723,0.0,9.869882688917642e-13,0.0,8,7,0.029560499999206513,1,1,True,2.5115753705673427e-06,,,,,,
angle_sweep,ising2d_3x3_h0.5_dt0.1_L2_all_zero,control_rzz_2_5,rzz,"(2, 5)",0.025,0.125,2tdvp,local_many_sweeps,1.2431818541269735e-07,0.004962702269724768,0.004962702269726216,0.0,9.869882688917642e-13,0.0,8,6,0.21340420001070015,1,8,True,1.2431818541269735e-07,,,,,,
angle_sweep,ising2d_3x3_h0.5_dt0.1_L2_all_zero,control_rzz_2_5,rzz,"(2, 5)",0.025,0.125,2tdvp,full_chain_many_sweeps,1.2432011542440335e-07,0.004962702371359856,0.004962702371362413,0.0,9.869882688917642e-13,0.0,8,4,0.3440382999833673,full,8,True,1.2432011542440335e-07,,,,,,
angle_sweep,ising2d_3x3_h0.5_dt0.1_L2_all_zero,control_rzz_2_5,rzz,"(2, 5)",0.0125,0.0625,tebd,,0.0,3.4107601542335717e-15,6.25803419887576e-15,0.0,9.665601652386613e-13,0.0,8,8,0.0,,,,,,,,,,
angle_sweep,ising2d_3x3_h0.5_dt0.1_L2_all_zero,control_rzz_2_5,rzz,"(2, 5)",0.0125,0.0625,enrichment,,9.665601652386613e-13,9.84052415472254e-07,9.840524154722585e-07,0.0,9.665601652386613e-13,0.0,8,4,0.0,,,,,,,,,,
angle_sweep,ising2d_3x3_h0.5_dt0.1_L2_all_zero,control_rzz_2_5,rzz,"(2, 5)",0.0125,0.0625,dense_exact,,0.0,2.622681286381301e-15,7.246361578668196e-15,0.0,9.665601652386613e-13,0.0,8,8,0.0,,,,,,,,,,
angle_sweep,ising2d_3x3_h0.5_dt0.1_L2_all_zero,control_rzz_2_5,rzz,"(2, 5)",0.0125,0.0625,2tdvp,current_local,2.7864439644531558e-09,5.2784907398543275e-05,5.278490739854852e-05,0.0,9.665601652386613e-13,0.0,8,8,0.015984500001650304,1,1,False,2.7864439644531558e-09,,,,,,
angle_sweep,ising2d_3x3_h0.5_dt0.1_L2_all_zero,control_rzz_2_5,rzz,"(2, 5)",0.0125,0.0625,2tdvp,local_full_sweep,6.279159019406677e-07,0.011165968627118708,0.011165968627120278,0.0,9.665601652386613e-13,0.0,8,7,0.024708100012503564,1,1,True,6.279159019406677e-07,,,,,,
angle_sweep,ising2d_3x3_h0.5_dt0.1_L2_all_zero,control_rzz_2_5,rzz,"(2, 5)",0.0125,0.0625,2tdvp,local_many_sweeps,3.108130020024191e-08,0.002481353272957753,0.00248135327295838,0.0,9.665601652386613e-13,0.0,8,6,0.1989408999797888,1,8,True,3.108130020024191e-08,,,,,,
angle_sweep,ising2d_3x3_h0.5_dt0.1_L2_all_zero,control_rzz_2_5,rzz,"(2, 5)",0.0125,0.0625,2tdvp,full_chain_many_sweeps,3.108319557298955e-08,0.0024813534689232418,0.0024813534689244582,0.0,9.665601652386613e-13,0.0,8,4,0.28688379999948665,full,8,True,3.108319557298955e-08,,,,,,
angle_sweep,ising2d_3x3_h0.5_dt0.1_L2_all_zero,control_rzz_2_5,rzz,"(2, 5)",0.00625,0.03125,tebd,,0.0,4.372363864081556e-15,7.59389031908169e-15,0.0,9.596767824859853e-13,0.0,8,8,0.0,,,,,,,,,,
angle_sweep,ising2d_3x3_h0.5_dt0.1_L2_all_zero,control_rzz_2_5,rzz,"(2, 5)",0.00625,0.03125,enrichment,,9.596767824859853e-13,9.811495629626466e-07,9.8114956296265e-07,0.0,9.596767824859853e-13,0.0,8,4,0.0,,,,,,,,,,
angle_sweep,ising2d_3x3_h0.5_dt0.1_L2_all_zero,control_rzz_2_5,rzz,"(2, 5)",0.00625,0.03125,dense_exact,,0.0,2.7008619681521784e-15,7.355829601104694e-15,0.0,9.596767824859853e-13,0.0,8,8,0.0,,,,,,,,,,
angle_sweep,ising2d_3x3_h0.5_dt0.1_L2_all_zero,control_rzz_2_5,rzz,"(2, 5)",0.00625,0.03125,2tdvp,current_local,8.830487452371472e-10,2.9716191405290707e-05,2.9716191405290727e-05,0.0,9.596767824859853e-13,0.0,8,8,0.017209399986313656,1,1,False,8.830487452371472e-10,,,,,,
angle_sweep,ising2d_3x3_h0.5_dt0.1_L2_all_zero,control_rzz_2_5,rzz,"(2, 5)",0.00625,0.03125,2tdvp,local_full_sweep,1.569807869250539e-07,0.0055830064236568324,0.005583006423657359,0.0,9.596767824859853e-13,0.0,8,7,0.023067400004947558,1,1,True,1.569807869250539e-07,,,,,,
angle_sweep,ising2d_3x3_h0.5_dt0.1_L2_all_zero,control_rzz_2_5,rzz,"(2, 5)",0.00625,0.03125,2tdvp,local_many_sweeps,7.771770782483145e-09,0.0012406771760199115,0.0012406771760202597,0.0,9.596767824859853e-13,0.0,8,6,0.17539859999669716,1,8,True,7.771770782483145e-09,,,,,,
angle_sweep,ising2d_3x3_h0.5_dt0.1_L2_all_zero,control_rzz_2_5,rzz,"(2, 5)",0.00625,0.03125,2tdvp,full_chain_many_sweeps,7.773674370881167e-09,0.0012406775642728922,0.0012406775642734634,0.0,9.596767824859853e-13,0.0,8,4,0.23475800000596792,full,8,True,7.773674370881167e-09,,,,,,
angle_sweep,ising2d_3x3_h0.5_dt0.1_L2_all_zero,control_rzz_2_5,rzz,"(2, 5)",0.003125,0.015625,tebd,,0.0,4.235196024938205e-15,6.95023632576361e-15,0.0,9.5767838104166e-13,0.0,8,8,0.0,,,,,,,,,,
angle_sweep,ising2d_3x3_h0.5_dt0.1_L2_all_zero,control_rzz_2_5,rzz,"(2, 5)",0.003125,0.015625,enrichment,,9.5767838104166e-13,9.804224713832429e-07,9.804224713832293e-07,0.0,9.5767838104166e-13,0.0,8,4,0.0,,,,,,,,,,
angle_sweep,ising2d_3x3_h0.5_dt0.1_L2_all_zero,control_rzz_2_5,rzz,"(2, 5)",0.003125,0.015625,dense_exact,,0.0,2.623666614121653e-15,7.6863758789533e-15,0.0,9.5767838104166e-13,0.0,8,8,0.0,,,,,,,,,,
angle_sweep,ising2d_3x3_h0.5_dt0.1_L2_all_zero,control_rzz_2_5,rzz,"(2, 5)",0.003125,0.015625,2tdvp,current_local,2.365836415663125e-10,1.538185109865969e-05,1.5381851098659662e-05,0.0,9.5767838104166e-13,0.0,8,8,0.012005700002191588,1,1,False,2.365836415663125e-10,,,,,,
angle_sweep,ising2d_3x3_h0.5_dt0.1_L2_all_zero,control_rzz_2_5,rzz,"(2, 5)",0.003125,0.015625,2tdvp,local_full_sweep,3.925299185691955e-08,0.002791507289314438,0.002791507289314811,0.0,9.5767838104166e-13,0.0,8,7,0.020602299977326766,1,1,True,3.925299185691955e-08,,,,,,
angle_sweep,ising2d_3x3_h0.5_dt0.1_L2_all_zero,control_rzz_2_5,rzz,"(2, 5)",0.003125,0.015625,2tdvp,local_many_sweeps,2.0159545144338153e-09,0.0006203946562070849,0.0006203946562076281,0.0,9.5767838104166e-13,0.0,8,6,0.13588220000383444,1,8,True,2.0159545144338153e-09,,,,,,
angle_sweep,ising2d_3x3_h0.5_dt0.1_L2_all_zero,control_rzz_2_5,rzz,"(2, 5)",0.003125,0.015625,2tdvp,full_chain_many_sweeps,2.037452428993447e-09,0.0006204102144584344,0.0006204102144593262,0.0,9.5767838104166e-13,0.0,8,4,0.16713570000138134,full,8,True,2.037452428993447e-09,,,,,,
angle_sweep,ising2d_3x3_h0.5_dt0.1_L2_all_zero,control_rzz_2_5,rzz,"(2, 5)",0.0015625,0.0078125,tebd,,0.0,3.475912890981003e-15,6.795175394906185e-15,0.0,1.942002114674324e-12,0.0,8,8,0.0,,,,,,,,,,
angle_sweep,ising2d_3x3_h0.5_dt0.1_L2_all_zero,control_rzz_2_5,rzz,"(2, 5)",0.0015625,0.0078125,enrichment,,1.942002114674324e-12,1.3946004537151476e-06,1.394600453715145e-06,0.0,1.942002114674324e-12,0.0,8,4,0.0,,,,,,,,,,
angle_sweep,ising2d_3x3_h0.5_dt0.1_L2_all_zero,control_rzz_2_5,rzz,"(2, 5)",0.0015625,0.0078125,dense_exact,,0.0,2.8425391744670945e-15,7.998826385211758e-15,0.0,1.942002114674324e-12,0.0,8,8,0.0,,,,,,,,,,
angle_sweep,ising2d_3x3_h0.5_dt0.1_L2_all_zero,control_rzz_2_5,rzz,"(2, 5)",0.0015625,0.0078125,2tdvp,current_local,6.021316778515029e-11,7.760842169808104e-06,7.760842169807892e-06,0.0,1.942002114674324e-12,0.0,8,8,0.010402899992186576,1,1,False,6.021316778515029e-11,,,,,,
angle_sweep,ising2d_3x3_h0.5_dt0.1_L2_all_zero,control_rzz_2_5,rzz,"(2, 5)",0.0015625,0.0078125,2tdvp,local_full_sweep,9.817421986468844e-09,0.0013957554587184786,0.00139575545871857,0.0,1.942002114674324e-12,0.0,8,7,0.016703300003428012,1,1,True,9.817421986468844e-09,,,,,,
