section,circuit_name,method,fidelity_error,statevector_norm_error,phase_aligned_l2_error,pauli_obs_max_error,max_bond,mean_bond,wall_time,defect_tol,svd_threshold,tdvp_lr_pauli_count,enriched_lr_pauli_count,tebd_fidelity_error,gate_order,prefix_index,gate_index_1based,gate_name,sites,is_nearest_neighbor,is_long_range,route_used,route_reason,projected_ratio,projection_defect,tdvp_projection_defect_tol,fidelity_error_after_gate,phase_aligned_l2_error_after_gate,max_bond_after_gate,mean_bond_after_gate,first_exceeds_1e_6,first_exceeds_1e_4,fid_before,fid_after,input_fidelity_to_qiskit_before_gate,projected_ratio_before_gate,projection_defect_before_gate,route_chosen_by_current_router,tdvp_fidelity_error_after_gate,enrichment_fidelity_error_after_gate,tebd_fidelity_error_after_gate,dense_exact_fidelity_error_after_gate,tdvp_sweeps,window_size,nontrivial_mpo_sites_in_window,max_bond_before,max_bond_after,gate,route,reason,fidelity_error_before,fidelity_error_after,delta_fidelity_error,first_bad_gate,index,qiskit_gate_name,qiskit_qargs,internal_gate_name,internal_sites,parameters,dag_matches_data
tolerance_sweep,ising2d_3x3_h1_dt0.1_L4_plus,,0.018259778167738272,,,,,,,0.0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
all_enrichment,ising2d_3x3_h1_dt0.1_L4_plus,,6.339373470609644e-13,8.029490420957001e-07,8.029490420964623e-07,0.1614477230047504,16.0,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gate_ordering,ising2d_3x3_h1_dt0.1_L4_plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,ry,[0],ry,"(0,)",[1.5707963267948966],True
gate_ordering,ising2d_3x3_h1_dt0.1_L4_plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,ry,[1],ry,"(1,)",[1.5707963267948966],True
gate_ordering,ising2d_3x3_h1_dt0.1_L4_plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,ry,[2],ry,"(2,)",[1.5707963267948966],False
gate_ordering,ising2d_3x3_h1_dt0.1_L4_plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,ry,[3],ry,"(3,)",[1.5707963267948966],False
gate_ordering,ising2d_3x3_h1_dt0.1_L4_plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,ry,[4],ry,"(4,)",[1.5707963267948966],False
gate_ordering,ising2d_3x3_h1_dt0.1_L4_plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,ry,[5],ry,"(5,)",[1.5707963267948966],False
gate_ordering,ising2d_3x3_h1_dt0.1_L4_plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,ry,[6],ry,"(6,)",[1.5707963267948966],False
gate_ordering,ising2d_3x3_h1_dt0.1_L4_plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,ry,[7],ry,"(7,)",[1.5707963267948966],False
gate_ordering,ising2d_3x3_h1_dt0.1_L4_plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,ry,[8],ry,"(8,)",[1.5707963267948966],False
gate_ordering,ising2d_3x3_h1_dt0.1_L4_plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,rzz,"[0, 1]",rzz,"(0, 1)",[0.2],False
gate_ordering,ising2d_3x3_h1_dt0.1_L4_plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,rzz,"[1, 2]",rzz,"(1, 2)",[0.2],False
gate_ordering,ising2d_3x3_h1_dt0.1_L4_plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,rzz,"[2, 0]",rzz,"(2, 0)",[0.2],False
gate_ordering,ising2d_3x3_h1_dt0.1_L4_plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,rzz,"[3, 4]",rzz,"(3, 4)",[0.2],False
gate_ordering,ising2d_3x3_h1_dt0.1_L4_plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,rzz,"[4, 5]",rzz,"(4, 5)",[0.2],False
gate_ordering,ising2d_3x3_h1_dt0.1_L4_plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,rzz,"[5, 3]",rzz,"(5, 3)",[0.2],False
gate_ordering,ising2d_3x3_h1_dt0.1_L4_plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,rzz,"[6, 7]",rzz,"(6, 7)",[0.2],False
gate_ordering,ising2d_3x3_h1_dt0.1_L4_plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,rzz,"[7, 8]",rzz,"(7, 8)",[0.2],False
gate_ordering,ising2d_3x3_h1_dt0.1_L4_plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,rzz,"[8, 6]",rzz,"(8, 6)",[0.2],False
gate_ordering,ising2d_3x3_h1_dt0.1_L4_plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,rzz,"[0, 3]",rzz,"(0, 3)",[0.2],False
gate_ordering,ising2d_3x3_h1_dt0.1_L4_plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,rzz,"[1, 4]",rzz,"(1, 4)",[0.2],False
gate_ordering,ising2d_3x3_h1_dt0.1_L4_plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,rzz,"[2, 5]",rzz,"(2, 5)",[0.2],False
gate_ordering,ising2d_3x3_h1_dt0.1_L4_plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,rzz,"[3, 6]",rzz,"(3, 6)",[0.2],False
gate_ordering,ising2d_3x3_h1_dt0.1_L4_plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,rzz,"[4, 7]",rzz,"(4, 7)",[0.2],False
gate_ordering,ising2d_3x3_h1_dt0.1_L4_plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,rzz,"[5, 8]",rzz,"(5, 8)",[0.2],False
gate_ordering,ising2d_3x3_h1_dt0.1_L4_plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,rx,[0],rx,"(0,)",[0.2],False
gate_ordering,ising2d_3x3_h1_dt0.1_L4_plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,rx,[1],rx,"(1,)",[0.2],False
gate_ordering,ising2d_3x3_h1_dt0.1_L4_plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,rx,[2],rx,"(2,)",[0.2],False
gate_ordering,ising2d_3x3_h1_dt0.1_L4_plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,rx,[3],rx,"(3,)",[0.2],False
gate_ordering,ising2d_3x3_h1_dt0.1_L4_plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,rx,[4],rx,"(4,)",[0.2],False
gate_ordering,ising2d_3x3_h1_dt0.1_L4_plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,rx,[5],rx,"(5,)",[0.2],False
gate_ordering,ising2d_3x3_h1_dt0.1_L4_plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,rx,[6],rx,"(6,)",[0.2],False
gate_ordering,ising2d_3x3_h1_dt0.1_L4_plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,rx,[7],rx,"(7,)",[0.2],False
gate_ordering,ising2d_3x3_h1_dt0.1_L4_plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,rx,[8],rx,"(8,)",[0.2],True
gate_ordering,ising2d_3x3_h1_dt0.1_L4_plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,rzz,"[0, 1]",rzz,"(0, 1)",[0.2],True
gate_ordering,ising2d_3x3_h1_dt0.1_L4_plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,rzz,"[1, 2]",rzz,"(1, 2)",[0.2],True
gate_ordering,ising2d_3x3_h1_dt0.1_L4_plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,rzz,"[2, 0]",rzz,"(2, 0)",[0.2],True
gate_ordering,ising2d_3x3_h1_dt0.1_L4_plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,rzz,"[3, 4]",rzz,"(3, 4)",[0.2],True
gate_ordering,ising2d_3x3_h1_dt0.1_L4_plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,rzz,"[4, 5]",rzz,"(4, 5)",[0.2],True
gate_ordering,ising2d_3x3_h1_dt0.1_L4_plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,rzz,"[5, 3]",rzz,"(5, 3)",[0.2],False
gate_ordering,ising2d_3x3_h1_dt0.1_L4_plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,rzz,"[6, 7]",rzz,"(6, 7)",[0.2],False
gate_ordering,ising2d_3x3_h1_dt0.1_L4_plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,rzz,"[7, 8]",rzz,"(7, 8)",[0.2],False
gate_ordering,ising2d_3x3_h1_dt0.1_L4_plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,rzz,"[8, 6]",rzz,"(8, 6)",[0.2],False
gate_ordering,ising2d_3x3_h1_dt0.1_L4_plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,rzz,"[0, 3]",rzz,"(0, 3)",[0.2],False
gate_ordering,ising2d_3x3_h1_dt0.1_L4_plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,rzz,"[1, 4]",rzz,"(1, 4)",[0.2],False
gate_ordering,ising2d_3x3_h1_dt0.1_L4_plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,rzz,"[2, 5]",rzz,"(2, 5)",[0.2],False
gate_ordering,ising2d_3x3_h1_dt0.1_L4_plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,rzz,"[3, 6]",rzz,"(3, 6)",[0.2],False
gate_ordering,ising2d_3x3_h1_dt0.1_L4_plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,rzz,"[4, 7]",rzz,"(4, 7)",[0.2],False
gate_ordering,ising2d_3x3_h1_dt0.1_L4_plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,rzz,"[5, 8]",rzz,"(5, 8)",[0.2],False
gate_ordering,ising2d_3x3_h1_dt0.1_L4_plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,rx,[0],rx,"(0,)",[0.2],False
gate_ordering,ising2d_3x3_h1_dt0.1_L4_plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,rx,[1],rx,"(1,)",[0.2],False
gate_ordering,ising2d_3x3_h1_dt0.1_L4_plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,rx,[2],rx,"(2,)",[0.2],False
gate_ordering,ising2d_3x3_h1_dt0.1_L4_plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,rx,[3],rx,"(3,)",[0.2],False
gate_ordering,ising2d_3x3_h1_dt0.1_L4_plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,rx,[4],rx,"(4,)",[0.2],False
gate_ordering,ising2d_3x3_h1_dt0.1_L4_plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,rx,[5],rx,"(5,)",[0.2],False
gate_ordering,ising2d_3x3_h1_dt0.1_L4_plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,rx,[6],rx,"(6,)",[0.2],False
gate_ordering,ising2d_3x3_h1_dt0.1_L4_plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,rx,[7],rx,"(7,)",[0.2],False
gate_ordering,ising2d_3x3_h1_dt0.1_L4_plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,rx,[8],rx,"(8,)",[0.2],True
gate_ordering,ising2d_3x3_h1_dt0.1_L4_plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,rzz,"[0, 1]",rzz,"(0, 1)",[0.2],True
gate_ordering,ising2d_3x3_h1_dt0.1_L4_plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,rzz,"[1, 2]",rzz,"(1, 2)",[0.2],True
gate_ordering,ising2d_3x3_h1_dt0.1_L4_plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,rzz,"[2, 0]",rzz,"(2, 0)",[0.2],True
gate_ordering,ising2d_3x3_h1_dt0.1_L4_plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,rzz,"[3, 4]",rzz,"(3, 4)",[0.2],True
gate_ordering,ising2d_3x3_h1_dt0.1_L4_plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,rzz,"[4, 5]",rzz,"(4, 5)",[0.2],True
gate_ordering,ising2d_3x3_h1_dt0.1_L4_plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,rzz,"[5, 3]",rzz,"(5, 3)",[0.2],False
gate_ordering,ising2d_3x3_h1_dt0.1_L4_plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,rzz,"[6, 7]",rzz,"(6, 7)",[0.2],False
gate_ordering,ising2d_3x3_h1_dt0.1_L4_plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,rzz,"[7, 8]",rzz,"(7, 8)",[0.2],False
gate_ordering,ising2d_3x3_h1_dt0.1_L4_plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,rzz,"[8, 6]",rzz,"(8, 6)",[0.2],False
gate_ordering,ising2d_3x3_h1_dt0.1_L4_plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,rzz,"[0, 3]",rzz,"(0, 3)",[0.2],False
gate_ordering,ising2d_3x3_h1_dt0.1_L4_plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,rzz,"[1, 4]",rzz,"(1, 4)",[0.2],False
gate_ordering,ising2d_3x3_h1_dt0.1_L4_plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,rzz,"[2, 5]",rzz,"(2, 5)",[0.2],False
gate_ordering,ising2d_3x3_h1_dt0.1_L4_plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,rzz,"[3, 6]",rzz,"(3, 6)",[0.2],False
gate_ordering,ising2d_3x3_h1_dt0.1_L4_plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,rzz,"[4, 7]",rzz,"(4, 7)",[0.2],False
gate_ordering,ising2d_3x3_h1_dt0.1_L4_plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,rzz,"[5, 8]",rzz,"(5, 8)",[0.2],False
gate_ordering,ising2d_3x3_h1_dt0.1_L4_plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,rx,[0],rx,"(0,)",[0.2],False
gate_ordering,ising2d_3x3_h1_dt0.1_L4_plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,rx,[1],rx,"(1,)",[0.2],False
gate_ordering,ising2d_3x3_h1_dt0.1_L4_plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,rx,[2],rx,"(2,)",[0.2],False
gate_ordering,ising2d_3x3_h1_dt0.1_L4_plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,rx,[3],rx,"(3,)",[0.2],False
gate_ordering,ising2d_3x3_h1_dt0.1_L4_plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,rx,[4],rx,"(4,)",[0.2],False
gate_ordering,ising2d_3x3_h1_dt0.1_L4_plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,rx,[5],rx,"(5,)",[0.2],False
gate_ordering,ising2d_3x3_h1_dt0.1_L4_plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,rx,[6],rx,"(6,)",[0.2],False
gate_ordering,ising2d_3x3_h1_dt0.1_L4_plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,rx,[7],rx,"(7,)",[0.2],False
gate_ordering,ising2d_3x3_h1_dt0.1_L4_plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,rx,[8],rx,"(8,)",[0.2],True
gate_ordering,ising2d_3x3_h1_dt0.1_L4_plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,rzz,"[0, 1]",rzz,"(0, 1)",[0.2],True
gate_ordering,ising2d_3x3_h1_dt0.1_L4_plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,rzz,"[1, 2]",rzz,"(1, 2)",[0.2],True
gate_ordering,ising2d_3x3_h1_dt0.1_L4_plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,rzz,"[2, 0]",rzz,"(2, 0)",[0.2],True
gate_ordering,ising2d_3x3_h1_dt0.1_L4_plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,rzz,"[3, 4]",rzz,"(3, 4)",[0.2],True
gate_ordering,ising2d_3x3_h1_dt0.1_L4_plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,rzz,"[4, 5]",rzz,"(4, 5)",[0.2],True
gate_ordering,ising2d_3x3_h1_dt0.1_L4_plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,rzz,"[5, 3]",rzz,"(5, 3)",[0.2],False
gate_ordering,ising2d_3x3_h1_dt0.1_L4_plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,rzz,"[6, 7]",rzz,"(6, 7)",[0.2],False
gate_ordering,ising2d_3x3_h1_dt0.1_L4_plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,rzz,"[7, 8]",rzz,"(7, 8)",[0.2],False
gate_ordering,ising2d_3x3_h1_dt0.1_L4_plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,rzz,"[8, 6]",rzz,"(8, 6)",[0.2],False
gate_ordering,ising2d_3x3_h1_dt0.1_L4_plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,rzz,"[0, 3]",rzz,"(0, 3)",[0.2],False
gate_ordering,ising2d_3x3_h1_dt0.1_L4_plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,rzz,"[1, 4]",rzz,"(1, 4)",[0.2],False
gate_ordering,ising2d_3x3_h1_dt0.1_L4_plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,rzz,"[2, 5]",rzz,"(2, 5)",[0.2],False
gate_ordering,ising2d_3x3_h1_dt0.1_L4_plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,rzz,"[3, 6]",rzz,"(3, 6)",[0.2],False
gate_ordering,ising2d_3x3_h1_dt0.1_L4_plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,rzz,"[4, 7]",rzz,"(4, 7)",[0.2],False
gate_ordering,ising2d_3x3_h1_dt0.1_L4_plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,rzz,"[5, 8]",rzz,"(5, 8)",[0.2],False
gate_ordering,ising2d_3x3_h1_dt0.1_L4_plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,rx,[0],rx,"(0,)",[0.2],False
gate_ordering,ising2d_3x3_h1_dt0.1_L4_plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,rx,[1],rx,"(1,)",[0.2],False
gate_ordering,ising2d_3x3_h1_dt0.1_L4_plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,rx,[2],rx,"(2,)",[0.2],False
gate_ordering,ising2d_3x3_h1_dt0.1_L4_plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,rx,[3],rx,"(3,)",[0.2],False
gate_ordering,ising2d_3x3_h1_dt0.1_L4_plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,rx,[4],rx,"(4,)",[0.2],False
gate_ordering,ising2d_3x3_h1_dt0.1_L4_plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,rx,[5],rx,"(5,)",[0.2],False
gate_ordering,ising2d_3x3_h1_dt0.1_L4_plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,rx,[6],rx,"(6,)",[0.2],False
gate_ordering,ising2d_3x3_h1_dt0.1_L4_plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,rx,[7],rx,"(7,)",[0.2],False
gate_ordering,ising2d_3x3_h1_dt0.1_L4_plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,rx,[8],rx,"(8,)",[0.2],True
method_comparison,ising2d_3x3_h0.5_dt0.1_L4_plus,qiskit_reference,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_comparison,ising2d_3x3_h0.5_dt0.1_L4_plus,tebd_swaps,0.0,2.454204743825965e-14,2.4571468072130706e-14,0.18847144153756137,16.0,7.5,0.227590099995723,0.0001,1e-12,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_comparison,ising2d_3x3_h0.5_dt0.1_L4_plus,current_enriched_tdvp,0.01794793028817221,0.13427295232183173,0.13397036633556808,0.2171799932005292,16.0,7.5,1.2858908000052907,0.0001,1e-12,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_comparison,ising2d_3x3_h0.5_dt0.1_L4_plus,force_all_lr_pauli_enrichment,4.32809343919871e-12,2.0827874251034462e-06,2.082787425102025e-06,0.18847156733238365,16.0,7.5,0.6181647999910638,0.0001,1e-12,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_comparison,ising2d_3x3_h0.5_dt0.1_L4_plus,force_all_lr_pauli_tdvp,0.10820849204293936,0.3340960513310817,0.32989068096365387,0.1769533948418975,16.0,7.5,1.1398510999861173,0.0001,1e-12,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h0.5_dt0.1_L4_plus,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,0,1,ry,[0],True,False,,,nan,nan,0.0001,0.0,0.0,2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h0.5_dt0.1_L4_plus,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,1,2,ry,[1],True,False,,,nan,nan,0.0001,0.0,0.0,2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h0.5_dt0.1_L4_plus,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,2,3,rzz,"(0, 1)",True,False,,,nan,nan,0.0001,0.0,1.8554244192615835e-16,2,1.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
