family,n_qubits,depth,seed,angle_regime,method,chi_max,tdvp_sweeps,svd_threshold,lanczos_tol,reference_type,reference_available,reference_chi,reference_sweeps,wall_time_s,peak_bond_dim,mean_bond_dim,final_max_bond_dim,num_truncations,hit_chi_max,norm_error_or_norm_drift,fidelity_to_reference,infidelity_to_reference,fidelity_direct,fidelity_bit_reversed,observable_error_direct,observable_error_bit_reversed,reference_convention_used,mean_abs_observable_error,max_abs_observable_error,rms_observable_error,energy_error,status,error_message,case_id,num_swaps_inserted,tdvp_lr_count,enriched_lr_count,total_gates,nn_gate_count,lr_gate_count,tebd_direct_gate_count,tebd_swap_gate_count,tdvp_lr_gate_count,skipped_or_exact_lr_gate_count,lr_gate_pairs,mean_abs_error_z_single,max_abs_error_z_single,mean_abs_error_x_single,max_abs_error_x_single,mean_abs_error_y_single,max_abs_error_y_single,mean_abs_error_zz_nn,max_abs_error_zz_nn,mean_abs_error_zz_lr,max_abs_error_zz_lr,fidelity_observable_consistency_warning,tdvp_padding_dim,tdvp_padding_noise,padding_applied,padded_bonds_count,max_bond_dim_before_padding,max_bond_dim_after_padding,mean_bond_dim_after_padding,peak_bond_dim_before_first_lr,peak_bond_dim_after_first_lr,sweep_scan_enabled
nn_brickwork,8,4,1,small,hybrid_tdvp_unpadded,32,1,1e-10,1e-08,exact_statevector,True,,,0.05752229999052361,8,4.857142857142857,8,0,False,,0.9999999999944054,5.594635865691089e-12,0.9999999999944054,0.9865388865944443,1.504589610817897e-07,0.0318045921582462,direct,4.669992217838697e-09,1.504589610817897e-07,2.3247463037113776e-08,,ok,,nn_brickwork_n8_d4_s1_small,0,0,0,28,28,0,28,0,0,0,[],1.1815635275747027e-15,4.378442053365461e-15,6.542137387377522e-10,1.3030002632419269e-09,6.993104012531504e-16,1.9316145905001747e-15,2.2695744770271405e-08,1.504589610817897e-07,0.0,0.0,,,0.0,False,0,,,,,,False
nn_brickwork,8,4,1,small,hybrid_tdvp_padded4,32,1,1e-10,1e-08,exact_statevector,True,,,0.08307260001311079,8,4.857142857142857,8,0,False,,0.9999999999944054,5.594635865691089e-12,0.9999999999944054,0.9865388865944443,1.504589610817897e-07,0.0318045921582462,direct,4.669992217838697e-09,1.504589610817897e-07,2.3247463037113776e-08,,ok,,nn_brickwork_n8_d4_s1_small,0,0,0,28,28,0,28,0,0,0,[],1.1815635275747027e-15,4.378442053365461e-15,6.542137387377522e-10,1.3030002632419269e-09,6.993104012531504e-16,1.9316145905001747e-15,2.2695744770271405e-08,1.504589610817897e-07,0.0,0.0,,4,0.0,False,0,,,,,,False
nn_brickwork,8,4,1,small,tebd_swap,64,1,1e-10,1e-08,exact_statevector,True,,,0.030007400026079267,8,4.857142857142857,8,0,False,,0.9999999999944054,5.594635865691089e-12,0.9999999999944054,0.9865388865944443,1.504589610817897e-07,0.0318045921582462,direct,4.669992217838697e-09,1.504589610817897e-07,2.3247463037113776e-08,,ok,,nn_brickwork_n8_d4_s1_small,0,0,0,28,28,0,28,0,0,0,[],1.1815635275747027e-15,4.378442053365461e-15,6.542137387377522e-10,1.3030002632419269e-09,6.993104012531504e-16,1.9316145905001747e-15,2.2695744770271405e-08,1.504589610817897e-07,0.0,0.0,,,0.0,False,0,,,,,,False
nn_brickwork,8,4,1,small,hybrid_tdvp_unpadded,64,1,1e-10,1e-08,exact_statevector,True,,,0.05091220000758767,8,4.857142857142857,8,0,False,,0.9999999999944054,5.594635865691089e-12,0.9999999999944054,0.9865388865944443,1.504589610817897e-07,0.0318045921582462,direct,4.669992217838697e-09,1.504589610817897e-07,2.3247463037113776e-08,,ok,,nn_brickwork_n8_d4_s1_small,0,0,0,28,28,0,28,0,0,0,[],1.1815635275747027e-15,4.378442053365461e-15,6.542137387377522e-10,1.3030002632419269e-09,6.993104012531504e-16,1.9316145905001747e-15,2.2695744770271405e-08,1.504589610817897e-07,0.0,0.0,,,0.0,False,0,,,,,,False
nn_brickwork,8,4,1,small,hybrid_tdvp_padded4,64,1,1e-10,1e-08,exact_statevector,True,,,0.033464199979789555,8,4.857142857142857,8,0,False,,0.9999999999944054,5.594635865691089e-12,0.9999999999944054,0.9865388865944443,1.504589610817897e-07,0.0318045921582462,direct,4.669992217838697e-09,1.504589610817897e-07,2.3247463037113776e-08,,ok,,nn_brickwork_n8_d4_s1_small,0,0,0,28,28,0,28,0,0,0,[],1.1815635275747027e-15,4.378442053365461e-15,6.542137387377522e-10,1.3030002632419269e-09,6.993104012531504e-16,1.9316145905001747e-15,2.2695744770271405e-08,1.504589610817897e-07,0.0,0.0,,4,0.0,False,0,,,,,,False
nn_brickwork,8,4,1,medium,tebd_swap,16,1,1e-10,1e-08,exact_statevector,True,,,0.05037790001370013,8,5.142857142857143,8,0,False,,1.0,0.0,1.0,0.7846703400564267,2.220446049250313e-15,0.39270465287836964,direct,7.028263140124962e-16,2.220446049250313e-15,7.578795591946422e-16,,ok,,nn_brickwork_n8_d4_s1_medium,0,0,0,28,28,0,28,0,0,0,[],6.512802450120425e-16,2.220446049250313e-15,1.1934897514720433e-15,1.3322676295501878e-15,6.468350161048519e-16,8.430756093247282e-16,3.756915413686914e-16,9.43689570931383e-16,0.0,0.0,,,0.0,False,0,,,,,,False
nn_brickwork,8,4,1,medium,hybrid_tdvp_unpadded,16,1,1e-10,1e-08,exact_statevector,True,,,0.0327895000227727,8,5.142857142857143,8,0,False,,1.0,0.0,1.0,0.7846703400564267,2.220446049250313e-15,0.39270465287836964,direct,7.028263140124962e-16,2.220446049250313e-15,7.578795591946422e-16,,ok,,nn_brickwork_n8_d4_s1_medium,0,0,0,28,28,0,28,0,0,0,[],6.512802450120425e-16,2.220446049250313e-15,1.1934897514720433e-15,1.3322676295501878e-15,6.468350161048519e-16,8.430756093247282e-16,3.756915413686914e-16,9.43689570931383e-16,0.0,0.0,,,0.0,False,0,,,,,,False
nn_brickwork,8,4,1,medium,hybrid_tdvp_padded4,16,1,1e-10,1e-08,exact_statevector,True,,,0.028382599994074553,8,5.142857142857143,8,0,False,,1.0,0.0,1.0,0.7846703400564267,2.220446049250313e-15,0.39270465287836964,direct,7.028263140124962e-16,2.220446049250313e-15,7.578795591946422e-16,,ok,,nn_brickwork_n8_d4_s1_medium,0,0,0,28,28,0,28,0,0,0,[],6.512802450120425e-16,2.220446049250313e-15,1.1934897514720433e-15,1.3322676295501878e-15,6.468350161048519e-16,8.430756093247282e-16,3.756915413686914e-16,9.43689570931383e-16,0.0,0.0,,4,0.0,False,0,,,,,,False
nn_brickwork,8,4,1,medium,tebd_swap,32,1,1e-10,1e-08,exact_statevector,True,,,0.02933729998767376,8,5.142857142857143,8,0,False,,1.0,0.0,1.0,0.7846703400564267,2.220446049250313e-15,0.39270465287836964,direct,7.028263140124962e-16,2.220446049250313e-15,7.578795591946422e-16,,ok,,nn_brickwork_n8_d4_s1_medium,0,0,0,28,28,0,28,0,0,0,[],6.512802450120425e-16,2.220446049250313e-15,1.1934897514720433e-15,1.3322676295501878e-15,6.468350161048519e-16,8.430756093247282e-16,3.756915413686914e-16,9.43689570931383e-16,0.0,0.0,,,0.0,False,0,,,,,,False
nn_brickwork,8,4,1,medium,hybrid_tdvp_unpadded,32,1,1e-10,1e-08,exact_statevector,True,,,0.04460959997959435,8,5.142857142857143,8,0,False,,1.0,0.0,1.0,0.7846703400564267,2.220446049250313e-15,0.39270465287836964,direct,7.028263140124962e-16,2.220446049250313e-15,7.578795591946422e-16,,ok,,nn_brickwork_n8_d4_s1_medium,0,0,0,28,28,0,28,0,0,0,[],6.512802450120425e-16,2.220446049250313e-15,1.1934897514720433e-15,1.3322676295501878e-15,6.468350161048519e-16,8.430756093247282e-16,3.756915413686914e-16,9.43689570931383e-16,0.0,0.0,,,0.0,False,0,,,,,,False
