case_id,family,n_qubits,depth,seed,angle_regime,chi_max,tdvp_sweeps,tdvp_padding_dim,tdvp_mean_obs_error,tebd_mean_obs_error,tdvp_error_over_tebd_error,tebd_error_over_tdvp_error,tdvp_peak_chi,tebd_peak_chi,tdvp_peak_chi_over_tebd_peak_chi,tdvp_time_over_tebd_time,tdvp_hit_chi_max,tebd_hit_chi_max,outcome
periodic_1d_n16_d8_s1_medium,periodic_1d,16,8,1,medium,64,1,,0.012014438376157293,6.215100355009197e-13,5.173026121090347e-11,19331044858.30867,2,4,0.5,1.3265406558922423,False,False,tebd_wins
periodic_1d_n16_d8_s2_small,periodic_1d,16,8,2,small,16,1,,0.016152441111951105,2.7500845167615127e-10,1.702581360737319e-08,58734344.39379393,2,4,0.5,1.2973733310052165,False,False,tebd_wins
periodic_1d_n16_d8_s2_small,periodic_1d,16,8,2,small,32,1,,0.016152441111951105,2.7500845167615127e-10,1.702581360737319e-08,58734344.39379393,2,4,0.5,1.3856146275428123,False,False,tebd_wins
periodic_1d_n16_d8_s2_small,periodic_1d,16,8,2,small,64,1,,0.016152441111951105,2.7500845167615127e-10,1.702581360737319e-08,58734344.39379393,2,4,0.5,0.9121114111150331,False,False,tebd_wins
periodic_1d_n16_d8_s2_medium,periodic_1d,16,8,2,medium,16,1,,0.024957154529545084,3.8605529608646554e-09,1.5468722431054423e-07,6464657.986185322,2,4,0.5,1.1024031845653013,False,False,tebd_wins
periodic_1d_n16_d8_s2_medium,periodic_1d,16,8,2,medium,32,1,,0.024957154529545084,3.8605529608646554e-09,1.5468722431054423e-07,6464657.986185322,2,4,0.5,0.9865114043915901,False,False,tebd_wins
periodic_1d_n16_d8_s2_medium,periodic_1d,16,8,2,medium,64,1,,0.024957154529545084,3.8605529608646554e-09,1.5468722431054423e-07,6464657.986185322,2,4,0.5,1.2891452029694188,False,False,tebd_wins
sparse_long_range_n8_d4_s0_small,sparse_long_range,8,4,0,small,16,1,,0.0012078796670909433,9.528171963626351e-08,7.888345356929465e-05,12676.929758425911,16,15,1.0666666666666667,2.5375733669320155,True,False,tebd_wins
sparse_long_range_n8_d4_s0_small,sparse_long_range,8,4,0,small,32,1,,0.0012078796670909433,9.528171963626351e-08,7.888345356929465e-05,12676.929758425911,16,15,1.0666666666666667,2.2035979306133355,False,False,tebd_wins
sparse_long_range_n8_d4_s0_small,sparse_long_range,8,4,0,small,64,1,,0.0012078796670909433,9.528171963626351e-08,7.888345356929465e-05,12676.929758425911,16,15,1.0666666666666667,2.614284085202912,False,False,tebd_wins
sparse_long_range_n8_d4_s0_medium,sparse_long_range,8,4,0,medium,16,1,,0.015220246282529708,1.0664216870956995e-15,7.006599415672879e-14,14272258775963.79,16,16,1.0,2.329733085617679,True,True,tebd_wins
sparse_long_range_n8_d4_s0_medium,sparse_long_range,8,4,0,medium,32,1,,0.015220246282529708,1.0664216870956995e-15,7.006599415672879e-14,14272258775963.79,16,16,1.0,3.4443314874639905,False,False,tebd_wins
sparse_long_range_n8_d4_s0_medium,sparse_long_range,8,4,0,medium,64,1,,0.015220246282529708,1.0664216870956995e-15,7.006599415672879e-14,14272258775963.79,16,16,1.0,6.298745192791977,False,False,tebd_wins
sparse_long_range_n8_d4_s1_small,sparse_long_range,8,4,1,small,16,1,,8.363957967223852e-05,9.361804612970251e-08,0.001119303163604683,893.413002407256,16,14,1.1428571428571428,3.081062796666294,True,False,tebd_wins
sparse_long_range_n8_d4_s1_small,sparse_long_range,8,4,1,small,32,1,,8.363957967223852e-05,9.361804612970251e-08,0.001119303163604683,893.413002407256,16,14,1.1428571428571428,2.6714156036703547,False,False,tebd_wins
sparse_long_range_n8_d4_s1_small,sparse_long_range,8,4,1,small,64,1,,8.363957967223852e-05,9.361804612970251e-08,0.001119303163604683,893.413002407256,16,14,1.1428571428571428,2.5009628853415036,False,False,tebd_wins
sparse_long_range_n8_d4_s1_medium,sparse_long_range,8,4,1,medium,16,1,,0.010227377439177386,9.667125180163213e-16,9.452203399800178e-14,10227377439177.385,16,16,1.0,2.814072572273979,True,True,tebd_wins
sparse_long_range_n8_d4_s1_medium,sparse_long_range,8,4,1,medium,32,1,,0.010227377439177386,9.667125180163213e-16,9.452203399800178e-14,10227377439177.385,16,16,1.0,7.999895020058092,False,False,tebd_wins
sparse_long_range_n8_d4_s1_medium,sparse_long_range,8,4,1,medium,64,1,,0.010227377439177386,9.667125180163213e-16,9.452203399800178e-14,10227377439177.385,16,16,1.0,2.053195685213389,False,False,tebd_wins
sparse_long_range_n8_d4_s2_small,sparse_long_range,8,4,2,small,16,1,,4.889580361310027e-05,8.836481951126626e-08,0.0018072066104174093,553.3401627880448,16,16,1.0,1.7348128358842474,True,False,tebd_wins
sparse_long_range_n8_d4_s2_small,sparse_long_range,8,4,2,small,32,1,,4.889580361310027e-05,8.836481951126626e-08,0.0018072066104174093,553.3401627880448,16,16,1.0,1.754181843443689,False,False,tebd_wins
sparse_long_range_n8_d4_s2_small,sparse_long_range,8,4,2,small,64,1,,4.889580361310027e-05,8.836481951126626e-08,0.0018072066104174093,553.3401627880448,16,16,1.0,2.5866274442097317,False,False,tebd_wins
sparse_long_range_n8_d4_s2_medium,sparse_long_range,8,4,2,medium,16,1,,0.022233990552837948,9.893121099672415e-16,4.4495481259479335e-14,22233990552837.945,16,16,1.0,3.400776808002001,True,True,tebd_wins
sparse_long_range_n8_d4_s2_medium,sparse_long_range,8,4,2,medium,32,1,,0.022233990552837948,9.893121099672415e-16,4.4495481259479335e-14,22233990552837.945,16,16,1.0,2.8281600375725238,False,False,tebd_wins
sparse_long_range_n8_d4_s2_medium,sparse_long_range,8,4,2,medium,64,1,,0.022233990552837948,9.893121099672415e-16,4.4495481259479335e-14,22233990552837.945,16,16,1.0,4.022597671067689,False,False,tebd_wins
sparse_long_range_n8_d8_s0_small,sparse_long_range,8,8,0,small,16,1,,0.0003306905520910888,3.957941516246866e-07,0.0011968716648296169,835.5114665884893,16,16,1.0,2.874892774401974,True,True,tebd_wins
sparse_long_range_n8_d8_s0_small,sparse_long_range,8,8,0,small,32,1,,0.0003306905520910888,3.957941516246866e-07,0.0011968716648296169,835.5114665884893,16,16,1.0,2.7756177077172492,False,False,tebd_wins
sparse_long_range_n8_d8_s0_small,sparse_long_range,8,8,0,small,64,1,,0.0003306905520910888,3.957941516246866e-07,0.0011968716648296169,835.5114665884893,16,16,1.0,2.5288836382362283,False,False,tebd_wins
sparse_long_range_n8_d8_s0_medium,sparse_long_range,8,8,0,medium,16,1,,0.012719833776238249,1.3139407406845667e-15,1.0329857793732508e-13,9680675377803.707,16,16,1.0,2.7916104588755686,True,True,tebd_wins
sparse_long_range_n8_d8_s0_medium,sparse_long_range,8,8,0,medium,32,1,,0.012719833776238249,1.3139407406845667e-15,1.0329857793732508e-13,9680675377803.707,16,16,1.0,3.2330946172243524,False,False,tebd_wins
sparse_long_range_n8_d8_s0_medium,sparse_long_range,8,8,0,medium,64,1,,0.012719833776238249,1.3139407406845667e-15,1.0329857793732508e-13,9680675377803.707,16,16,1.0,2.2714637366650132,False,False,tebd_wins
sparse_long_range_n8_d8_s1_small,sparse_long_range,8,8,1,small,16,1,,0.002260815671445507,4.129191021054287e-07,0.00018264164890604236,5475.202430495123,16,16,1.0,3.1749651853491696,True,True,tebd_wins
sparse_long_range_n8_d8_s1_small,sparse_long_range,8,8,1,small,32,1,,0.002260815671445507,4.129191021054287e-07,0.00018264164890604236,5475.202430495123,16,16,1.0,3.0161400279872446,False,False,tebd_wins
sparse_long_range_n8_d8_s1_small,sparse_long_range,8,8,1,small,64,1,,0.002260815671445507,4.129191021054287e-07,0.00018264164890604236,5475.202430495123,16,16,1.0,2.578042676289111,False,False,tebd_wins
sparse_long_range_n8_d8_s1_medium,sparse_long_range,8,8,1,medium,16,1,,0.018042323598784597,1.52689095452944e-15,8.462828782387527e-14,11816379909294.121,16,16,1.0,3.5039668584734818,True,True,tebd_wins
sparse_long_range_n8_d8_s1_medium,sparse_long_range,8,8,1,medium,32,1,,0.018042323598784597,1.52689095452944e-15,8.462828782387527e-14,11816379909294.121,16,16,1.0,2.6818976425371694,False,False,tebd_wins
sparse_long_range_n8_d8_s1_medium,sparse_long_range,8,8,1,medium,64,1,,0.018042323598784597,1.52689095452944e-15,8.462828782387527e-14,11816379909294.121,16,16,1.0,5.902981485603807,False,False,tebd_wins
sparse_long_range_n8_d8_s2_small,sparse_long_range,8,8,2,small,16,1,,0.0025020363386454416,4.976644511571792e-07,0.0001989037662924616,5027.556886628445,16,16,1.0,3.2265418559585957,True,True,tebd_wins
sparse_long_range_n8_d8_s2_small,sparse_long_range,8,8,2,small,32,1,,0.0025020363386454416,4.976644511571792e-07,0.0001989037662924616,5027.556886628445,16,16,1.0,1.4768921201937866,False,False,tebd_wins
sparse_long_range_n8_d8_s2_small,sparse_long_range,8,8,2,small,64,1,,0.0025020363386454416,4.976644511571792e-07,0.0001989037662924616,5027.556886628445,16,16,1.0,3.4349165183398185,False,False,tebd_wins
sparse_long_range_n8_d8_s2_medium,sparse_long_range,8,8,2,medium,16,1,,0.019149230183442698,1.167369944372204e-15,6.096171664287401e-14,16403737543320.852,16,16,1.0,2.9339701918314955,True,True,tebd_wins
sparse_long_range_n8_d8_s2_medium,sparse_long_range,8,8,2,medium,32,1,,0.019149230183442698,1.167369944372204e-15,6.096171664287401e-14,16403737543320.852,16,16,1.0,3.28505210112162,False,False,tebd_wins
sparse_long_range_n8_d8_s2_medium,sparse_long_range,8,8,2,medium,64,1,,0.019149230183442698,1.167369944372204e-15,6.096171664287401e-14,16403737543320.852,16,16,1.0,3.019854265919595,False,False,tebd_wins
sparse_long_range_n12_d4_s0_small,sparse_long_range,12,4,0,small,16,1,,4.488449974279838e-05,0.0064338785495863075,143.34299338199952,0.006976274015257004,16,16,1.0,1.6444221319487355,True,True,tdvp_wins
sparse_long_range_n12_d4_s0_small,sparse_long_range,12,4,0,small,32,1,,2.283834239465126e-05,0.006027592589323845,263.92425882604806,0.003788965836062452,23,32,0.71875,1.4378353602232548,False,True,tdvp_wins
sparse_long_range_n12_d4_s0_small,sparse_long_range,12,4,0,small,64,1,,2.283834239465126e-05,1.0756699419057314e-07,0.0047099300085703824,212.31738012674475,23,40,0.575,1.916823874608317,False,False,tebd_wins
sparse_long_range_n12_d4_s0_medium,sparse_long_range,12,4,0,medium,16,1,,0.008297522324833505,0.023892158533976027,2.8794328714813595,0.3472906105588556,16,16,1.0,2.21845614431017,True,True,tdvp_wins
sparse_long_range_n12_d4_s0_medium,sparse_long_range,12,4,0,medium,32,1,,0.007074819079045574,8.183422472649027e-16,1.156697066203e-13,7074819079045.574,32,32,1.0,2.2803263674907868,True,True,tebd_wins
sparse_long_range_n12_d4_s0_medium,sparse_long_range,12,4,0,medium,64,1,,0.006948520094008057,8.183422472649027e-16,1.177721638843049e-13,6948520094008.057,48,32,1.5,2.198026907332506,False,False,tebd_wins
sparse_long_range_n12_d4_s1_small,sparse_long_range,12,4,1,small,16,1,,0.0008624295438500825,0.022129885407699706,25.659934270000587,0.03897126116839337,16,16,1.0,1.2834469806532545,True,True,tdvp_wins
sparse_long_range_n12_d4_s1_small,sparse_long_range,12,4,1,small,32,1,,0.0001699680491660289,5.0813924962161615e-05,0.2989616296209021,3.34491085450681,23,32,0.71875,1.7904152176843522,False,True,tebd_wins
sparse_long_range_n12_d4_s1_small,sparse_long_range,12,4,1,small,64,1,,0.0001699680491660289,6.295304134249338e-08,0.00037038161967134964,2699.9179950866055,23,49,0.46938775510204084,1.7572893877464957,False,False,tebd_wins
sparse_long_range_n12_d4_s1_medium,sparse_long_range,12,4,1,medium,16,1,,0.011700681531594129,0.007208188931139646,0.6160486388486112,1.6232484530263553,16,16,1.0,2.128289943257423,True,True,similar
sparse_long_range_n12_d4_s1_medium,sparse_long_range,12,4,1,medium,32,1,,0.01088443578319275,0.004167993578480038,0.3829315236455402,2.61143295406948,32,32,1.0,24.556704057859484,True,True,tebd_wins
sparse_long_range_n12_d4_s1_medium,sparse_long_range,12,4,1,medium,64,1,,0.010830243313187373,1.7492216683610992e-15,1.6151268422854094e-13,6191464186088.301,53,64,0.828125,2.0218400018080795,False,True,tebd_wins
sparse_long_range_n12_d4_s2_small,sparse_long_range,12,4,2,small,16,1,,0.000127565884312959,0.03023643849246223,237.02605642024787,0.004218945440441354,16,16,1.0,1.8534707435884177,True,True,tdvp_wins
sparse_long_range_n12_d4_s2_small,sparse_long_range,12,4,2,small,32,1,,0.00018502065243604168,0.005630497319185713,30.43172340521324,0.03286044588025832,26,32,0.8125,1.6804991244041059,False,True,tdvp_wins
sparse_long_range_n12_d4_s2_small,sparse_long_range,12,4,2,small,64,1,,0.00018502065243604168,1.56549859616672e-07,0.0008461210008476673,1181.864058448109,26,32,0.8125,1.867552682537437,False,False,tebd_wins
sparse_long_range_n12_d4_s2_medium,sparse_long_range,12,4,2,medium,16,1,,0.005770298396362623,0.02035381099093271,3.527341151674752,0.28349965512272846,16,16,1.0,2.758599312106951,True,True,tdvp_wins
sparse_long_range_n12_d4_s2_medium,sparse_long_range,12,4,2,medium,32,1,,0.007328877173452181,0.007311121901561656,0.9975773544200139,1.0024285290451431,32,32,1.0,3.175499178407581,True,True,similar
sparse_long_range_n12_d4_s2_medium,sparse_long_range,12,4,2,medium,64,1,,0.007328877173452181,1.3181511666807913e-15,1.7985717804844746e-13,5559967140875.71,32,32,1.0,1.7702863049628055,False,False,tebd_wins
sparse_long_range_n12_d8_s0_small,sparse_long_range,12,8,0,small,16,1,,0.0019599224894683675,0.03191120504254943,16.281870948480925,0.06141800307619429,16,16,1.0,2.526387888042928,True,True,tdvp_wins
sparse_long_range_n12_d8_s0_small,sparse_long_range,12,8,0,small,32,1,,0.0016505949858942178,0.004710171536639744,2.8536204077270875,0.3504320326880832,32,32,1.0,2.238132603547749,True,True,tdvp_wins
sparse_long_range_n12_d8_s0_small,sparse_long_range,12,8,0,small,64,1,,0.0012285898657674304,1.2016362524802563e-07,9.780613416745565e-05,10224.307590849894,63,62,1.0161290322580645,2.0319039635907283,False,False,tebd_wins
sparse_long_range_n12_d8_s0_medium,sparse_long_range,12,8,0,medium,16,1,,0.007734047637554884,0.040037281537893134,5.176756520541798,0.19317114800201965,16,16,1.0,2.089599138252761,True,True,tdvp_wins
sparse_long_range_n12_d8_s0_medium,sparse_long_range,12,8,0,medium,32,1,,0.005625474565999142,0.01084390507623127,1.9276427168958823,0.5187683335894931,32,32,1.0,2.1832420966028407,True,True,similar
sparse_long_range_n12_d8_s0_medium,sparse_long_range,12,8,0,medium,64,1,,0.005930941381604434,1.0899510254817563e-07,1.8377369718446004e-05,54414.751148869,64,64,1.0,2.4113604363843324,True,True,tebd_wins
sparse_long_range_n12_d8_s1_small,sparse_long_range,12,8,1,small,16,1,,0.0011579626636530388,0.018688540561929437,16.139156424070247,0.061961107118869034,16,16,1.0,2.0448002226516895,True,True,tdvp_wins
sparse_long_range_n12_d8_s1_small,sparse_long_range,12,8,1,small,32,1,,0.0009286058457283761,0.0014484141485783403,1.5597728091429781,0.6411190104983642,32,32,1.0,2.027893922750062,True,True,similar
sparse_long_range_n12_d8_s1_small,sparse_long_range,12,8,1,small,64,1,,0.0009559958285378349,6.81781542108674e-08,7.131637207574819e-05,14022.025670877607,59,59,1.0,1.6980877396929264,False,False,tebd_wins
sparse_long_range_n12_d8_s1_medium,sparse_long_range,12,8,1,medium,16,1,,0.01902839139465592,0.0658749172313897,3.461927803833724,0.28885639928498924,16,16,1.0,1.954409131258066,True,True,tdvp_wins
sparse_long_range_n12_d8_s1_medium,sparse_long_range,12,8,1,medium,32,1,,0.016302750329088355,0.012472500346594355,0.7650549812040097,1.3070956004054037,32,32,1.0,3.1510107846596003,True,True,similar
sparse_long_range_n12_d8_s1_medium,sparse_long_range,12,8,1,medium,64,1,,0.01642370438665239,1.56723698539152e-08,9.542530409066664e-07,1047940.071587163,64,64,1.0,2.6003536003361454,True,True,tebd_wins
sparse_long_range_n12_d8_s2_small,sparse_long_range,12,8,2,small,16,1,,0.002163280590335866,0.03787868657595187,17.509835175875594,0.057110760321591326,16,16,1.0,2.4201507583189916,True,True,tdvp_wins
sparse_long_range_n12_d8_s2_small,sparse_long_range,12,8,2,small,32,1,,0.0014597154599773196,0.000372991235683203,0.25552324813289184,3.9135382291317877,32,32,1.0,0.8321255189890288,True,True,tebd_wins
sparse_long_range_n12_d8_s2_small,sparse_long_range,12,8,2,small,64,1,,0.0012680587797925193,3.365573865256161e-08,2.654115029120999e-05,37677.34212827935,55,54,1.0185185185185186,0.8781749400189508,False,False,tebd_wins
sparse_long_range_n12_d8_s2_medium,sparse_long_range,12,8,2,medium,16,1,,0.01251350772984479,0.01970689236188185,1.5748495775393814,0.6349812796485914,16,16,1.0,2.6242769742221608,True,True,similar
sparse_long_range_n12_d8_s2_medium,sparse_long_range,12,8,2,medium,32,1,,0.013437550117284586,0.0014469306945856476,0.10767816171524265,9.286934175608632,32,32,1.0,2.0135726010409303,True,True,tebd_wins
sparse_long_range_n12_d8_s2_medium,sparse_long_range,12,8,2,medium,64,1,,0.013500102898906465,1.7660983292612818e-15,1.3082110132688984e-13,7644026765232.968,62,64,0.96875,2.2946464425731503,False,True,tebd_wins
sparse_long_range_n16_d4_s0_small,sparse_long_range,16,4,0,small,16,1,,0.000617530865644245,0.033955132889287074,54.98532102336788,0.01818667203152303,16,16,1.0,1.8013153092165928,True,True,tdvp_wins
sparse_long_range_n16_d4_s0_small,sparse_long_range,16,4,0,small,32,1,,0.0005773041500071168,0.0013392203180337314,2.3197829394041634,0.43107481437761164,24,32,0.75,1.7736329780100122,False,True,tdvp_wins
sparse_long_range_n16_d4_s0_small,sparse_long_range,16,4,0,small,64,1,,0.0005773041500071168,4.669328518333633e-07,0.0008088160319436594,1236.3750970624408,24,64,0.375,1.1371448515125724,False,True,tebd_wins
sparse_long_range_n16_d4_s0_medium,sparse_long_range,16,4,0,medium,16,1,,0.01522683800715918,0.023620177494692418,1.551220120919849,0.6446538350772654,16,16,1.0,1.7185771871112427,True,True,similar
sparse_long_range_n16_d4_s0_medium,sparse_long_range,16,4,0,medium,32,1,,0.004755273002453274,0.004902645497183081,1.0309913846489522,0.9699402098694504,32,32,1.0,1.7096323543416174,True,True,similar
sparse_long_range_n16_d4_s0_medium,sparse_long_range,16,4,0,medium,64,1,,0.005474163777924849,1.8476270132555352e-08,3.3751767177779528e-06,296280.7827906415,49,64,0.765625,1.38760746018707,False,True,tebd_wins
sparse_long_range_n16_d4_s1_small,sparse_long_range,16,4,1,small,16,1,,0.0016562038036243428,0.015819727164069295,9.551799802325231,0.10469231146956892,16,16,1.0,1.572229560318263,True,True,tdvp_wins
sparse_long_range_n16_d4_s1_small,sparse_long_range,16,4,1,small,32,1,,0.00012522782611925083,0.002987201596888242,23.854136013218152,0.04192145125046138,32,32,1.0,1.3520698746446247,True,True,tdvp_wins
sparse_long_range_n16_d4_s1_small,sparse_long_range,16,4,1,small,64,1,,0.00013843094618459537,0.0011388072722985979,8.226536794598061,0.12155783472051666,35,64,0.546875,0.6737496441165657,False,True,tdvp_wins
sparse_long_range_n16_d4_s1_medium,sparse_long_range,16,4,1,medium,16,1,,0.004282596593078858,0.02400085703624272,5.6042768714267215,0.1784351528202465,16,16,1.0,2.243466023015247,True,True,tdvp_wins
sparse_long_range_n16_d4_s1_medium,sparse_long_range,16,4,1,medium,32,1,,0.0032204853586279615,0.014603965771511873,4.534709568663796,0.2205212891494309,32,32,1.0,0.9608175339583783,True,True,tdvp_wins
sparse_long_range_n16_d4_s1_medium,sparse_long_range,16,4,1,medium,64,1,,0.0025199221968650208,0.009588617725592937,3.805124514368707,0.26280348940589293,64,64,1.0,1.0532721765088555,True,True,tdvp_wins
sparse_long_range_n16_d4_s2_small,sparse_long_range,16,4,2,small,16,1,,8.628242446107623e-05,0.00852040798152271,98.75021517697894,0.010126560212631558,16,16,1.0,2.390773130015867,True,True,tdvp_wins
sparse_long_range_n16_d4_s2_small,sparse_long_range,16,4,2,small,32,1,,5.4197788189672495e-05,0.0002927704299349462,5.401888890933269,0.18512043105485512,26,32,0.8125,1.7395364047207778,False,True,tdvp_wins
sparse_long_range_n16_d4_s2_small,sparse_long_range,16,4,2,small,64,1,,5.4197788189672495e-05,4.814943775824636e-07,0.008884022644935414,112.56162213522475,26,64,0.40625,1.152830254216596,False,True,tebd_wins
sparse_long_range_n16_d4_s2_medium,sparse_long_range,16,4,2,medium,16,1,,0.010008491555060043,0.03143971464485908,3.1413040088907254,0.3183391346936604,16,16,1.0,3.149662715099082,True,True,tdvp_wins
sparse_long_range_n16_d4_s2_medium,sparse_long_range,16,4,2,medium,32,1,,0.009870927818037173,0.020172117264290582,2.043588772620748,0.4893352387709469,32,32,1.0,1.4785708253139929,True,True,tdvp_wins
sparse_long_range_n16_d4_s2_medium,sparse_long_range,16,4,2,medium,64,1,,0.009757650559736585,0.0007384679618550497,0.07568091902186189,13.213370198519007,47,64,0.734375,0.7442510955027579,False,True,tebd_wins
sparse_long_range_n16_d8_s0_small,sparse_long_range,16,8,0,small,16,1,,0.001248873276732109,0.04772926654380615,38.21786199853516,0.02616577557473855,16,16,1.0,2.0765643232790225,True,True,tdvp_wins
sparse_long_range_n16_d8_s0_small,sparse_long_range,16,8,0,small,32,1,,0.0006198713937858526,0.024874357878011236,40.12825584044389,0.02492009630261912,32,32,1.0,1.5525880133470673,True,True,tdvp_wins
sparse_long_range_n16_d8_s0_small,sparse_long_range,16,8,0,small,64,1,,0.00045546910722493516,0.012394205114526623,27.211955581447803,0.03674855329698415,64,64,1.0,0.956935167062668,True,True,tdvp_wins
sparse_long_range_n16_d8_s0_medium,sparse_long_range,16,8,0,medium,16,1,,0.008172188188952783,0.04955394344875552,6.063730093213329,0.1649149920309322,16,16,1.0,2.2319980878708203,True,True,tdvp_wins
sparse_long_range_n16_d8_s0_medium,sparse_long_range,16,8,0,medium,32,1,,0.012980625515780962,0.03251055538622102,2.5045445881399857,0.39927418530913666,32,32,1.0,3.39328667548599,True,True,tdvp_wins
sparse_long_range_n16_d8_s0_medium,sparse_long_range,16,8,0,medium,64,1,,0.011375046997585014,0.019315651557142932,1.6980722419207368,0.5889030957062652,64,64,1.0,1.422657094978843,True,True,similar
sparse_long_range_n16_d8_s1_small,sparse_long_range,16,8,1,small,16,1,,0.000884116340700851,0.011747722290733979,13.287529875786936,0.0752585325751357,16,16,1.0,2.891428793836364,True,True,tdvp_wins
sparse_long_range_n16_d8_s1_small,sparse_long_range,16,8,1,small,32,1,,0.0008571219742154634,0.007033824187443132,8.20632815286447,0.12185717916373398,32,32,1.0,1.5683606580235023,True,True,tdvp_wins
sparse_long_range_n16_d8_s1_small,sparse_long_range,16,8,1,small,64,1,,0.0007256117884722504,0.00022639676784074866,0.31200811706411075,3.205044821941354,64,64,1.0,0.9668865736966159,True,True,tebd_wins
sparse_long_range_n16_d8_s1_medium,sparse_long_range,16,8,1,medium,16,1,,0.021923543691203664,0.032872735373047704,1.4994261801862425,0.6669217952935774,16,16,1.0,1.946319825530738,True,True,similar
sparse_long_range_n16_d8_s1_medium,sparse_long_range,16,8,1,medium,32,1,,0.019015085235467733,0.016818404920786616,0.8844769672352677,1.1306116914789073,32,32,1.0,1.9169639604665327,True,True,similar
sparse_long_range_n16_d8_s1_medium,sparse_long_range,16,8,1,medium,64,1,,0.01720963676497631,0.0010154744307097837,0.05900615129637117,16.9473856204802,64,64,1.0,1.3790550026642494,True,True,tebd_wins
sparse_long_range_n16_d8_s2_small,sparse_long_range,16,8,2,small,16,1,,0.004584131296047771,0.03893972879400383,8.494461933840308,0.11772376023208624,16,16,1.0,2.347299862697077,True,True,tdvp_wins
sparse_long_range_n16_d8_s2_small,sparse_long_range,16,8,2,small,32,1,,0.0026146108313601676,0.022429165662957964,8.578395451414048,0.11657191670211027,32,32,1.0,2.041943899360554,True,True,tdvp_wins
sparse_long_range_n16_d8_s2_small,sparse_long_range,16,8,2,small,64,1,,0.0022630016588343215,0.005676126792197936,2.5082291787279223,0.39868765122458294,64,64,1.0,1.2887535121538465,True,True,tdvp_wins
sparse_long_range_n16_d8_s2_medium,sparse_long_range,16,8,2,medium,16,1,,0.019577271678330985,0.041645104706399205,2.1272169784768273,0.4700977897967137,16,16,1.0,4.511878894210449,True,True,tdvp_wins
sparse_long_range_n16_d8_s2_medium,sparse_long_range,16,8,2,medium,32,1,,0.017805702664396513,0.028140843426363735,1.5804399274078023,0.6327352167318215,32,32,1.0,2.599500865553112,True,True,similar
sparse_long_range_n16_d8_s2_medium,sparse_long_range,16,8,2,medium,64,1,,0.01869346654201721,0.017817384000899893,0.9531342921791337,1.0491700993295687,64,64,1.0,1.3489490988429331,True,True,similar
flattened_2d_grid_n8_d4_s0_small,flattened_2d_grid,8,4,0,small,16,1,,0.013440393746504084,1.7204662174086227e-15,1.2800712909591095e-13,7812064898750.579,16,16,1.0,1.0302244780882177,True,True,tebd_wins
flattened_2d_grid_n8_d4_s0_small,flattened_2d_grid,8,4,0,small,32,1,,0.013440393746504084,1.7204662174086227e-15,1.2800712909591095e-13,7812064898750.579,16,16,1.0,1.7109004490399047,False,False,tebd_wins
flattened_2d_grid_n8_d4_s0_small,flattened_2d_grid,8,4,0,small,64,1,,0.013440393746504084,1.7204662174086227e-15,1.2800712909591095e-13,7812064898750.579,16,16,1.0,2.21827665466377,False,False,tebd_wins
flattened_2d_grid_n8_d4_s0_medium,flattened_2d_grid,8,4,0,medium,16,1,,0.136044378788956,1.810602569687286e-15,1.3308911296482538e-14,75137626040403.0,16,16,1.0,1.8861344864776053,True,True,tebd_wins
flattened_2d_grid_n8_d4_s0_medium,flattened_2d_grid,8,4,0,medium,32,1,,0.136044378788956,1.810602569687286e-15,1.3308911296482538e-14,75137626040403.0,16,16,1.0,3.870192538658821,False,False,tebd_wins
flattened_2d_grid_n8_d4_s0_medium,flattened_2d_grid,8,4,0,medium,64,1,,0.136044378788956,1.810602569687286e-15,1.3308911296482538e-14,75137626040403.0,16,16,1.0,3.1070110041196455,False,False,tebd_wins
flattened_2d_grid_n8_d4_s1_small,flattened_2d_grid,8,4,1,small,16,1,,0.004958285863210164,2.686604796655858e-15,5.418414489955321e-13,1845558330492.8113,16,16,1.0,3.90719629278525,True,True,tebd_wins
flattened_2d_grid_n8_d4_s1_small,flattened_2d_grid,8,4,1,small,32,1,,0.004958285863210164,2.686604796655858e-15,5.418414489955321e-13,1845558330492.8113,16,16,1.0,1.1270064796000532,False,False,tebd_wins
flattened_2d_grid_n8_d4_s1_small,flattened_2d_grid,8,4,1,small,64,1,,0.004958285863210164,2.686604796655858e-15,5.418414489955321e-13,1845558330492.8113,16,16,1.0,2.662400095777801,False,False,tebd_wins
flattened_2d_grid_n8_d4_s1_medium,flattened_2d_grid,8,4,1,medium,16,1,,0.07752725901892958,1.9026483224586035e-15,2.4541668911499116e-14,40747025135338.09,16,16,1.0,2.1723936727373356,True,True,tebd_wins
flattened_2d_grid_n8_d4_s1_medium,flattened_2d_grid,8,4,1,medium,32,1,,0.07752725901892958,1.9026483224586035e-15,2.4541668911499116e-14,40747025135338.09,16,16,1.0,3.126286299693677,False,False,tebd_wins
flattened_2d_grid_n8_d4_s1_medium,flattened_2d_grid,8,4,1,medium,64,1,,0.07752725901892958,1.9026483224586035e-15,2.4541668911499116e-14,40747025135338.09,16,16,1.0,3.035669342929089,False,False,tebd_wins
flattened_2d_grid_n8_d4_s2_small,flattened_2d_grid,8,4,2,small,16,1,,0.006751184642921186,2.150201795164058e-15,3.1849251781590764e-13,3139791185229.7,16,16,1.0,1.6102034474904205,True,True,tebd_wins
