case_id,family,n_qubits,depth,seed,angle_regime,chi_max,tebd_error,unpadded_tdvp_error,padded4_tdvp_error,tebd_fidelity,unpadded_tdvp_fidelity,padded4_tdvp_fidelity,tebd_peak_chi,unpadded_tdvp_peak_chi,padded4_tdvp_peak_chi,tebd_wall_time,unpadded_tdvp_wall_time,padded4_tdvp_wall_time,tebd_hit_chi_max,unpadded_tdvp_hit_chi_max,padded4_tdvp_hit_chi_max,padded4_error_over_tebd_error,padded4_peak_chi_over_tebd_peak_chi,padded4_time_over_tebd_time,unpadded_error_over_padded4_error,outcome
flattened_2d_grid_n8_d4_s1_small,flattened_2d_grid,8,4,1,small,16,2.686604796655858e-15,0.004958285863210164,0.005408778253305189,1.0,0.9547990728328352,0.9540850827640288,16,16,16,0.2059616000042297,0.8047323999926448,1.2144718000199646,True,True,True,2013239260213.3916,1.0,5.896593345531516,0.9167108783171618,tebd_wins
flattened_2d_grid_n8_d4_s1_small,flattened_2d_grid,8,4,1,small,32,2.686604796655858e-15,0.004958285863210164,0.005408778253305189,1.0,0.9547990728328352,0.9540850827640288,16,16,16,0.5215103999944404,0.5877455999725498,0.5458952999906614,False,False,False,2013239260213.3916,1.0,1.0467582237985686,0.9167108783171618,tebd_wins
flattened_2d_grid_n8_d4_s1_small,flattened_2d_grid,8,4,1,small,64,2.686604796655858e-15,0.004958285863210164,0.005408778253305189,1.0,0.9547990728328352,0.9540850827640288,16,16,16,0.18490260001271963,0.49228469998342916,0.65834399999585,False,False,False,2013239260213.3916,1.0,3.5604907662226593,0.9167108783171618,tebd_wins
flattened_2d_grid_n8_d4_s1_medium,flattened_2d_grid,8,4,1,medium,16,1.9026483224586035e-15,0.07752725901892958,0.10622591808766214,0.9999999999999996,0.14097828406274793,0.146533912522248,16,16,16,0.24250309995841235,0.5268121999688447,0.5497501000063494,True,True,True,55830558298023.74,1.0,2.266981742091659,0.7298337393982398,tebd_wins
flattened_2d_grid_n8_d4_s1_medium,flattened_2d_grid,8,4,1,medium,32,1.9026483224586035e-15,0.07752725901892958,0.10622591808766214,0.9999999999999996,0.14097828406274793,0.146533912522248,16,16,16,0.20745559997158125,0.6485655999858864,0.7497379999840632,False,False,False,55830558298023.74,1.0,3.6139684833129,0.7298337393982398,tebd_wins
flattened_2d_grid_n8_d4_s1_medium,flattened_2d_grid,8,4,1,medium,64,1.9026483224586035e-15,0.07752725901892958,0.10622591808766214,0.9999999999999996,0.14097828406274793,0.146533912522248,16,16,16,0.17220109998015687,0.5227456000284292,0.6150033000158146,False,False,False,55830558298023.74,1.0,3.5714249217146863,0.7298337393982398,tebd_wins
flattened_2d_grid_n8_d4_s2_small,flattened_2d_grid,8,4,2,small,16,2.150201795164058e-15,0.006751184642921186,0.007858561383889217,1.0,0.9628772351153624,0.9584308010987871,16,16,16,0.5313948999973945,0.8556538999546319,0.7230501000303775,True,True,True,3654801796540.0396,1.0,1.3606643572114123,0.859086582534272,tebd_wins
flattened_2d_grid_n8_d4_s2_small,flattened_2d_grid,8,4,2,small,32,2.150201795164058e-15,0.006751184642921186,0.007858561383889217,1.0,0.9628772351153624,0.9584308010987871,16,16,16,0.2505943999858573,0.40964359999634326,0.5579824000014924,False,False,False,3654801796540.0396,1.0,2.226635551444817,0.859086582534272,tebd_wins
flattened_2d_grid_n8_d4_s2_small,flattened_2d_grid,8,4,2,small,64,2.150201795164058e-15,0.006751184642921186,0.007858561383889217,1.0,0.9628772351153624,0.9584308010987871,16,16,16,0.20722000004025176,0.3835251000127755,0.8001097000087611,False,False,False,3654801796540.0396,1.0,3.861160601550732,0.859086582534272,tebd_wins
flattened_2d_grid_n8_d4_s2_medium,flattened_2d_grid,8,4,2,medium,16,2.8952504697325893e-15,0.08809693384118301,0.12529643869571142,1.0,0.19176967843624482,0.21385625987022894,16,16,16,0.9114258000045083,0.6641703000059351,0.4934472999884747,True,True,True,43276545502912.58,1.0,0.5414015051867457,0.7031080432791131,tebd_wins
flattened_2d_grid_n8_d4_s2_medium,flattened_2d_grid,8,4,2,medium,32,2.8952504697325893e-15,0.08809693384118301,0.12529643869571142,1.0,0.19176967843624482,0.21385625987022894,16,16,16,0.19617250002920628,0.7726817000075243,0.6280116999987513,False,False,False,43276545502912.58,1.0,3.2013238344072312,0.7031080432791131,tebd_wins
flattened_2d_grid_n8_d4_s2_medium,flattened_2d_grid,8,4,2,medium,64,2.8952504697325893e-15,0.08809693384118301,0.12529643869571142,1.0,0.19176967843624482,0.21385625987022894,16,16,16,0.1947663999744691,0.6694419999839738,0.656025700038299,False,False,False,43276545502912.58,1.0,3.3682693735895612,0.7031080432791131,tebd_wins
flattened_2d_grid_n8_d8_s0_small,flattened_2d_grid,8,8,0,small,16,3.5661969374844385e-15,0.018441884515288498,0.02366126048518812,1.0,0.8717571093519634,0.869705180472796,16,16,16,0.31007349997526035,1.3164892999920994,1.1362097000237554,True,True,True,6634872078006.592,1.0,3.6643237816659906,0.7794125983623342,tebd_wins
flattened_2d_grid_n8_d8_s0_small,flattened_2d_grid,8,8,0,small,32,3.5661969374844385e-15,0.018441884515288498,0.02366126048518812,1.0,0.8717571093519634,0.869705180472796,16,16,16,0.3293239999911748,1.0544382000225596,1.0608337000012398,False,False,False,6634872078006.592,1.0,3.221246249983809,0.7794125983623342,tebd_wins
flattened_2d_grid_n8_d8_s0_small,flattened_2d_grid,8,8,0,small,64,3.5661969374844385e-15,0.018441884515288498,0.02366126048518812,1.0,0.8717571093519634,0.869705180472796,16,16,16,0.3747822999721393,1.1380598999676295,1.4038237999775447,False,False,False,6634872078006.592,1.0,3.745704639952054,0.7794125983623342,tebd_wins
flattened_2d_grid_n8_d8_s0_medium,flattened_2d_grid,8,8,0,medium,16,7.1022018561378575e-15,0.041322520118258516,0.0333358588479181,0.9999999999999905,0.0494294505595303,0.043950282429218834,16,16,16,0.3355881000170484,1.46774930000538,1.4071532999514602,True,True,True,4693735762960.415,1.0,4.193096536736477,1.239581686098938,tebd_wins
flattened_2d_grid_n8_d8_s0_medium,flattened_2d_grid,8,8,0,medium,32,7.1022018561378575e-15,0.041322520118258516,0.0333358588479181,0.9999999999999905,0.0494294505595303,0.043950282429218834,16,16,16,0.39826390001690015,1.628647900011856,1.759306900028605,False,False,False,4693735762960.415,1.0,4.4174400440360015,1.239581686098938,tebd_wins
flattened_2d_grid_n8_d8_s0_medium,flattened_2d_grid,8,8,0,medium,64,7.1022018561378575e-15,0.041322520118258516,0.0333358588479181,0.9999999999999905,0.0494294505595303,0.043950282429218834,16,16,16,0.36798630002886057,1.685642700002063,1.6928582999971695,False,False,False,4693735762960.415,1.0,4.600329685818199,1.239581686098938,tebd_wins
flattened_2d_grid_n8_d8_s1_small,flattened_2d_grid,8,8,1,small,16,3.2438184565139777e-15,0.02099324495237241,0.02163133587406506,0.9999999999999869,0.8275987592870703,0.8231564829938224,16,16,16,0.6460187999764457,1.5607422000030056,1.1513931000372395,True,True,True,6668479190204.599,1.0,1.7822903916716046,0.9705015480593738,tebd_wins
flattened_2d_grid_n8_d8_s1_small,flattened_2d_grid,8,8,1,small,32,3.2438184565139777e-15,0.02099324495237241,0.02163133587406506,0.9999999999999869,0.8275987592870703,0.8231564829938224,16,16,16,0.483057200035546,1.5780434000189416,1.5175632999744266,False,False,False,6668479190204.599,1.0,3.141580955345984,0.9705015480593738,tebd_wins
flattened_2d_grid_n8_d8_s1_small,flattened_2d_grid,8,8,1,small,64,3.2438184565139777e-15,0.02099324495237241,0.02163133587406506,0.9999999999999869,0.8275987592870703,0.8231564829938224,16,16,16,0.5651103000272997,1.214389399974607,1.1144116999930702,False,False,False,6668479190204.599,1.0,1.9720251072033805,0.9705015480593738,tebd_wins
flattened_2d_grid_n8_d8_s1_medium,flattened_2d_grid,8,8,1,medium,16,4.1580749501350814e-15,0.050902695400624615,0.0571131867825313,1.0,0.04704764643141168,0.05218419249011197,16,16,16,0.34287270001368597,1.2897906000143848,1.2527598000015132,True,True,True,13735487567552.357,1.0,3.653716962451395,0.8912599395730754,tebd_wins
flattened_2d_grid_n8_d8_s1_medium,flattened_2d_grid,8,8,1,medium,32,4.1580749501350814e-15,0.050902695400624615,0.0571131867825313,1.0,0.04704764643141168,0.05218419249011197,16,16,16,0.40388190001249313,1.3114413000294007,1.7104476999957114,False,False,False,13735487567552.357,1.0,4.235019444899122,0.8912599395730754,tebd_wins
flattened_2d_grid_n8_d8_s1_medium,flattened_2d_grid,8,8,1,medium,64,4.1580749501350814e-15,0.050902695400624615,0.0571131867825313,1.0,0.04704764643141168,0.05218419249011197,16,16,16,0.40213060000678524,1.4297668000217527,1.8255156999803148,False,False,False,13735487567552.357,1.0,4.539609022415883,0.8912599395730754,tebd_wins
flattened_2d_grid_n8_d8_s2_small,flattened_2d_grid,8,8,2,small,16,2.8396098165751742e-15,0.014932232928075972,0.022812945236666937,1.0,0.8739269593689889,0.8610130658265408,16,16,16,0.5688769000116736,1.215905599994585,1.24852149997605,True,True,True,8033830952233.222,1.0,2.1947129509924377,0.6545508601877322,tebd_wins
flattened_2d_grid_n8_d8_s2_small,flattened_2d_grid,8,8,2,small,32,2.8396098165751742e-15,0.014932232928075972,0.022812945236666937,1.0,0.8739269593689889,0.8610130658265408,16,16,16,0.3129865999799222,1.4472350999712944,1.1328990999609232,False,False,False,8033830952233.222,1.0,3.6196409048617344,0.6545508601877322,tebd_wins
flattened_2d_grid_n8_d8_s2_small,flattened_2d_grid,8,8,2,small,64,2.8396098165751742e-15,0.014932232928075972,0.022812945236666937,1.0,0.8739269593689889,0.8610130658265408,16,16,16,0.5353521999786608,1.477947100007441,1.3709814000176266,False,False,False,8033830952233.222,1.0,2.5608961727854562,0.6545508601877322,tebd_wins
flattened_2d_grid_n8_d8_s2_medium,flattened_2d_grid,8,8,2,medium,16,1.511669960696824e-14,0.04332593086907352,0.03382095684261513,0.9999999999999893,0.03374222060904153,0.039993885059031564,16,16,16,0.4416238999692723,1.1314173000282608,1.3509785999776796,True,True,False,2237324133041.9053,1.0,3.0591156866095317,1.2810379987381646,tebd_wins
flattened_2d_grid_n8_d8_s2_medium,flattened_2d_grid,8,8,2,medium,32,1.511669960696824e-14,0.04332593086907352,0.03382095684261513,0.9999999999999893,0.03374222060904153,0.039993885059031564,16,16,16,0.516983599984087,1.293540699989535,1.217438299965579,False,False,False,2237324133041.9053,1.0,2.35488765988525,1.2810379987381646,tebd_wins
flattened_2d_grid_n8_d8_s2_medium,flattened_2d_grid,8,8,2,medium,64,1.511669960696824e-14,0.04332593086907352,0.03382095684261513,0.9999999999999893,0.03374222060904153,0.039993885059031564,16,16,16,0.34303029999136925,1.2743200000259094,1.1975413999753073,False,False,False,2237324133041.9053,1.0,3.4910659495835725,1.2810379987381646,tebd_wins
flattened_2d_grid_n12_d4_s0_small,flattened_2d_grid,12,4,0,small,16,6.153485803467923e-15,0.011756901472796837,0.010397672918284846,0.9999999999999869,0.8858990067884704,0.8988972467854768,16,16,16,0.5902086000423878,1.4606217999826185,1.067762600025162,True,True,True,1689720794094.4666,1.0,1.809127484669788,1.1307243039085906,tebd_wins
flattened_2d_grid_n12_d4_s0_small,flattened_2d_grid,12,4,0,small,32,6.153485803467923e-15,0.011773387593520444,0.010405329492335637,0.9999999999999869,0.8915209682425225,0.9053441134214266,16,32,32,0.4437317000119947,1.155794199963566,1.2171326999668963,False,True,True,1690965060238.1338,2.0,2.742947370976641,1.1314766728139163,tebd_wins
flattened_2d_grid_n12_d4_s0_small,flattened_2d_grid,12,4,0,small,64,6.153485803467923e-15,0.011773387593520444,0.010400391416376232,0.9999999999999869,0.8915209682425225,0.9052829698582783,16,32,38,0.40671269997255877,0.8810826999833807,1.2005179999978282,False,False,False,1690162575903.7063,2.375,2.9517593133404194,1.1320138946869174,tebd_wins
flattened_2d_grid_n12_d4_s0_medium,flattened_2d_grid,12,4,0,medium,16,2.0911139061408608e-15,0.0473239415740793,0.05091550410932757,1.0,0.0030801101586049873,0.0027613291150068164,16,16,16,0.3853726999950595,1.1903615000192076,1.3671045000082813,True,True,True,24348508208857.86,1.0,3.5474866279469395,0.9294603363341677,tebd_wins
flattened_2d_grid_n12_d4_s0_medium,flattened_2d_grid,12,4,0,medium,32,2.0911139061408608e-15,0.045208847944548096,0.05115442449406723,1.0,0.004935904135497271,0.003830724728375867,16,32,32,0.4178315000026487,1.599947599985171,1.5686635000165552,False,True,True,24462763287951.367,2.0,3.7542968876367895,0.8837719980564206,tebd_wins
flattened_2d_grid_n12_d4_s0_medium,flattened_2d_grid,12,4,0,medium,64,2.0911139061408608e-15,0.045208847944548096,0.05115442449406723,1.0,0.004935904135497271,0.003830724728375867,16,32,32,0.4067632000078447,1.6182797999936156,1.4050517000141554,False,False,False,24462763287951.367,2.0,3.45422521011502,0.8837719980564206,tebd_wins
flattened_2d_grid_n12_d4_s1_small,flattened_2d_grid,12,4,1,small,16,3.9460968612143075e-15,0.012100279442985985,0.012787220515771214,1.0,0.8724053930420663,0.8526412204364195,16,16,16,0.46908520004944876,1.3576310999924317,1.1035564000485465,True,True,True,3240473046025.607,1.0,2.3525713451036503,0.9462790938861197,tebd_wins
flattened_2d_grid_n12_d4_s1_small,flattened_2d_grid,12,4,1,small,32,3.9460968612143075e-15,0.012042430283666937,0.012740589461300711,1.0,0.8742158591805675,0.8531488850181055,16,32,32,0.455673000018578,1.0616840000147931,1.3075918000540696,False,True,True,3228656038965.0776,2.0,2.869583670748011,0.945201972031638,tebd_wins
flattened_2d_grid_n12_d4_s1_small,flattened_2d_grid,12,4,1,small,64,3.9460968612143075e-15,0.012042430283666937,0.012740589461300711,1.0,0.8742158591805675,0.8531488850181055,16,32,32,0.42666100000496954,1.4203281999798492,1.1891446000081487,False,False,False,3228656038965.0776,2.0,2.787094672337753,0.945201972031638,tebd_wins
flattened_2d_grid_n12_d4_s1_medium,flattened_2d_grid,12,4,1,medium,16,2.8450172749104457e-15,0.08589389915245081,0.08884958296721922,1.0,0.0019282028625502434,0.0015001614102151395,16,16,16,1.0729073999682441,1.0808374999905936,1.3597602000227198,True,True,True,31229892257865.46,1.0,1.2673602587352515,0.9667338470698406,tebd_wins
flattened_2d_grid_n12_d4_s1_medium,flattened_2d_grid,12,4,1,medium,32,2.8450172749104457e-15,0.08589849193458093,0.08913312299413778,1.0,0.0023536140493444213,0.001903472188266253,16,32,32,0.4530015999916941,1.3288415999850258,0.9968095000367612,False,True,True,31329554228082.316,2.0,2.2004547005022452,0.9637101118989224,tebd_wins
flattened_2d_grid_n12_d4_s1_medium,flattened_2d_grid,12,4,1,medium,64,2.8450172749104457e-15,0.08589849193458093,0.08913312299413778,1.0,0.0023536140493444213,0.001903472188266253,16,32,32,0.35847999999532476,1.2324416000046767,1.1720736999996006,False,False,False,31329554228082.316,2.0,3.269565108276296,0.9637101118989224,tebd_wins
flattened_2d_grid_n12_d4_s2_small,flattened_2d_grid,12,4,2,small,16,5.180953066616638e-15,0.009125048928585363,0.008808217661834452,0.9999999999999871,0.9010815263795342,0.9004584139147528,16,16,16,0.4577206000103615,1.1502046999521554,0.9939776000101119,True,True,True,1700115316347.8774,1.0,2.171581528092926,1.0359699633813233,tebd_wins
flattened_2d_grid_n12_d4_s2_small,flattened_2d_grid,12,4,2,small,32,5.180953066616638e-15,0.009125929761701701,0.008831497376048993,0.9999999999999871,0.9046844638562507,0.9046472343492166,16,32,32,0.534285900008399,0.9655498000211082,0.987631700001657,False,False,True,1704608642945.3608,2.0,1.8485078868563278,1.0333388974842712,tebd_wins
flattened_2d_grid_n12_d4_s2_small,flattened_2d_grid,12,4,2,small,64,5.180953066616638e-15,0.009125929761701701,0.008831487563896649,0.9999999999999871,0.9046844638562507,0.9046471608440404,16,32,33,0.37029839999740943,1.0819585000281222,1.083205699978862,False,False,False,1704606749055.9126,2.0625,2.9252238194559848,1.033340045567039,tebd_wins
flattened_2d_grid_n12_d4_s2_medium,flattened_2d_grid,12,4,2,medium,16,3.0793001883164944e-15,0.11784537904972336,0.13805482751769046,1.0,0.0037354616725062684,0.004967898865092413,16,16,16,0.4786599000217393,1.0179595000226982,1.1686528000282124,True,True,True,44833182565798.3,1.0,2.4415097232401037,0.8536128809738476,tebd_wins
flattened_2d_grid_n12_d4_s2_medium,flattened_2d_grid,12,4,2,medium,32,3.0793001883164944e-15,0.11857176080948088,0.1362925340670938,1.0,0.0037948322214254038,0.005637895843128238,16,32,32,0.7082013000035658,1.0856673999805935,1.2335007999790832,False,True,True,44260879333627.82,2.0,1.7417375539594073,0.8699798680910183,tebd_wins
flattened_2d_grid_n12_d4_s2_medium,flattened_2d_grid,12,4,2,medium,64,3.0793001883164944e-15,0.11857176080948088,0.1362925340670938,1.0,0.0037948322214254038,0.005637895843128238,16,32,32,0.4353863999713212,1.2122198999859393,1.213532000023406,False,False,False,44260879333627.82,2.0,2.78725288640927,0.8699798680910183,tebd_wins
flattened_2d_grid_n12_d8_s0_small,flattened_2d_grid,12,8,0,small,16,6.687224980455382e-15,0.008011130433858264,0.009365679211884179,0.9999999999999956,0.6514332095643164,0.7798561146056846,16,16,16,0.7323695000377484,3.0591503999894485,2.694935899984557,True,True,True,1400532992273.6353,1.0,3.6797489516502977,0.8553710043466876,tebd_wins
flattened_2d_grid_n12_d8_s0_small,flattened_2d_grid,12,8,0,small,32,6.687224980455382e-15,0.007331191328531147,0.009362011171620659,0.9999999999999956,0.7556590592957747,0.8278344964268503,16,32,32,0.8823792000184767,2.4494944000034593,1.6449823000002652,False,True,True,1399984477714.2717,2.0,1.8642577929826767,0.7830786776621677,tebd_wins
flattened_2d_grid_n12_d8_s0_small,flattened_2d_grid,12,8,0,small,64,6.687224980455382e-15,0.007332666560339144,0.009362011171620659,0.9999999999999956,0.7556162304741771,0.8278344964268503,16,59,32,0.5077080999617465,2.9159325000364333,2.550894399988465,False,False,False,1399984477714.2717,2.0,5.024332682855884,0.7832362540398236,tebd_wins
flattened_2d_grid_n12_d8_s0_medium,flattened_2d_grid,12,8,0,medium,16,6.371068238826819e-15,0.0759513381952961,0.0352308631704658,1.0,5.4431428968326756e-05,0.014112185704460711,16,16,16,0.9030927999992855,2.717988000018522,2.625202899973374,True,True,True,5529820408414.474,1.0,2.9069027014449134,2.155818261613484,tebd_wins
flattened_2d_grid_n12_d8_s0_medium,flattened_2d_grid,12,8,0,medium,32,6.371068238826819e-15,0.051457254583988865,0.06461575057069162,1.0,0.0009022190361626103,4.7871606213778506e-05,16,32,32,0.9621621999540366,2.6497429000446573,3.5663819999899715,False,True,True,10142059094094.729,2.0,3.7066328319282764,0.7963577630765589,tebd_wins
flattened_2d_grid_n12_d8_s0_medium,flattened_2d_grid,12,8,0,medium,64,6.371068238826819e-15,0.051457254583988865,0.06461575057069162,1.0,0.0009022190361626103,4.7871606213778506e-05,16,32,32,0.9087102000485174,2.738288599997759,2.3142116000526585,False,False,False,10142059094094.729,2.0,2.5466992666408927,0.7963577630765589,tebd_wins
flattened_2d_grid_n12_d8_s1_small,flattened_2d_grid,12,8,1,small,16,5.93505520578451e-15,0.010287620755578526,0.011801652214631293,0.999999999999998,0.7984793276637445,0.8018328032473174,16,16,16,0.9341507999924943,2.263736799999606,2.8802581999916583,True,True,True,1988465449003.5735,1.0,3.0832904066611095,0.871710212136592,tebd_wins
flattened_2d_grid_n12_d8_s1_small,flattened_2d_grid,12,8,1,small,32,5.93505520578451e-15,0.009569567513328102,0.011204347226359946,0.999999999999998,0.8275733089745297,0.8295844742792192,16,32,32,2.113444799964782,3.055040899955202,3.2837227000272833,False,True,True,1887825275060.5928,2.0,1.553730052510481,0.8540941582758365,tebd_wins
flattened_2d_grid_n12_d8_s1_small,flattened_2d_grid,12,8,1,small,64,5.93505520578451e-15,0.009571763665455276,0.011213222522455532,0.999999999999998,0.8275686436269716,0.8295917175391522,16,60,61,0.899031599983573,3.196523199963849,3.9304734999896027,False,False,False,1889320677510.588,3.8125,4.371896938952335,0.853613994218604,tebd_wins
flattened_2d_grid_n12_d8_s1_medium,flattened_2d_grid,12,8,1,medium,16,0.01056025461775908,0.0226578554352021,0.03334383292504151,0.7748766964429729,0.014626274623130153,0.009234048846193943,16,16,16,1.8348341000382788,2.0805801000096835,1.5930616999976337,True,True,True,3.1574838043173226,1.0,0.8682320107111584,0.679521622068405,tebd_wins
flattened_2d_grid_n12_d8_s1_medium,flattened_2d_grid,12,8,1,medium,32,1.2740428315543885e-07,0.037409272631048936,0.048969424427760984,0.9999999999025944,0.0006294858989468466,0.0009499335146400112,16,32,32,0.868929099990055,3.9600719999871217,2.928741200012155,False,True,True,384362.46580514195,2.0,3.3705180319610366,0.763931229909279,tebd_wins
flattened_2d_grid_n12_d8_s1_medium,flattened_2d_grid,12,8,1,medium,64,1.2740428315543885e-07,0.037409272631048936,0.048969424427760984,0.9999999999025944,0.0006294858989468466,0.0009499335146400112,16,32,32,1.0570931000402197,3.2191070999833755,3.466307000024244,False,False,False,384362.46580514195,2.0,3.2790933929020634,0.763931229909279,tebd_wins
flattened_2d_grid_n12_d8_s2_small,flattened_2d_grid,12,8,2,small,16,4.305669123587336e-15,0.009144227124326812,0.021025218366987883,0.9999999999999982,0.6433821094419414,0.5973538355845398,16,16,16,1.7841217999812216,2.702069599996321,3.1268369000172243,True,True,True,4883147720712.545,1.0,1.7525916112062165,0.43491710595902044,tebd_wins
flattened_2d_grid_n12_d8_s2_small,flattened_2d_grid,12,8,2,small,32,4.305669123587336e-15,0.008061901898901297,0.019273019818178496,0.9999999999999982,0.7347494189667063,0.6471748323766711,16,32,32,0.9694278000388294,3.2874680000240915,2.9954002000158653,False,True,True,4476196211315.206,2.0,3.089864144494193,0.41829988112694383,tebd_wins
flattened_2d_grid_n12_d8_s2_small,flattened_2d_grid,12,8,2,small,64,4.305669123587336e-15,0.0080619456576357,0.019273019818178496,0.9999999999999982,0.7347475027703076,0.6471748323766711,16,55,32,0.9135906999581493,4.328129199973773,2.3668915999587625,False,False,False,4476196211315.206,2.0,2.5907571082621432,0.41830215159284984,tebd_wins
flattened_2d_grid_n12_d8_s2_medium,flattened_2d_grid,12,8,2,medium,16,8.542436446195042e-15,0.018190864246163965,0.02554819279803386,1.0,0.00017983294357115653,0.002835923684020414,16,16,16,0.8913484999793582,2.6460552000207826,2.784753699961584,True,True,True,2990738410399.704,1.0,3.124203047434391,0.7120215660641132,tebd_wins
flattened_2d_grid_n12_d8_s2_medium,flattened_2d_grid,12,8,2,medium,32,8.542436446195042e-15,0.02087614352081361,0.03402641696178998,1.0,0.004060515839942713,0.0048303380997445355,16,32,32,0.7341242000111379,3.001418699976057,3.366617599967867,False,True,True,3983221552317.895,2.0,4.585896500778465,0.6135275290447569,tebd_wins
flattened_2d_grid_n12_d8_s2_medium,flattened_2d_grid,12,8,2,medium,64,8.542436446195042e-15,0.02087614352081361,0.03402641696178998,1.0,0.004060515839942713,0.0048303380997445355,16,32,32,1.6677720000152476,3.204733800026588,3.1618896000436507,False,False,False,3983221552317.895,2.0,1.89587641477057,0.6135275290447569,tebd_wins
flattened_2d_grid_n16_d4_s0_small,flattened_2d_grid,16,4,0,small,16,8.529462142551113e-15,0.006656968293663011,0.008739322046277701,0.9999999999999969,0.8674459155411438,0.8087566647824517,16,16,16,0.6873220999841578,1.707455299969297,2.986382799979765,True,True,True,1024604119253.8572,1.0,4.344953843399766,0.7617259391989545,tebd_wins
flattened_2d_grid_n16_d4_s0_small,flattened_2d_grid,16,4,0,small,32,8.529462142551113e-15,0.006802339634907623,0.008461446624731054,0.9999999999999969,0.8897075498316948,0.8246593534261003,16,32,32,0.8520873000379652,2.190028999990318,2.1542219999828376,False,True,True,992025813974.7466,2.0,2.5281705288728693,0.8039215912590874,tebd_wins
flattened_2d_grid_n16_d4_s0_small,flattened_2d_grid,16,4,0,small,64,8.529462142551113e-15,0.006806509676460598,0.008383981926236588,0.9999999999999969,0.891525527565287,0.8258489236634227,16,64,55,0.7952163000009023,3.1180910000111908,2.5989195000147447,False,True,False,982943799517.1155,3.4375,3.2681919372273884,0.8118468928422312,tebd_wins
flattened_2d_grid_n16_d4_s0_medium,flattened_2d_grid,16,4,0,medium,16,1.5906999287384897e-15,0.07039909487091582,0.08562490253978794,1.0,0.00146121939679289,0.0003210147564988164,16,16,16,0.63169830001425,1.9106961999787018,2.319136400008574,True,True,True,53828444317397.484,1.0,3.671272187935694,0.8221801459943615,tebd_wins
flattened_2d_grid_n16_d4_s0_medium,flattened_2d_grid,16,4,0,medium,32,1.5906999287384897e-15,0.07078132643714867,0.08494386146597298,1.0,0.005498709343777608,0.0008883007303808199,16,32,32,0.9275273000239395,2.858992900000885,2.516251200053375,False,True,True,53400305067806.23,2.0,2.712859448976252,0.8332718246568345,tebd_wins
flattened_2d_grid_n16_d4_s0_medium,flattened_2d_grid,16,4,0,medium,64,1.5906999287384897e-15,0.06992114758311944,0.08496594939721795,1.0,0.005699089603296348,0.0010975950607929885,16,64,64,0.6281351000070572,2.6932749999687076,2.4244857999728993,False,True,True,53414190735898.57,4.0,3.8598158261585125,0.8229313987446467,tebd_wins
flattened_2d_grid_n16_d4_s1_small,flattened_2d_grid,16,4,1,small,16,1.1728929077503042e-14,0.008153948099126897,0.008898891773286581,0.9999999999999849,0.8553581574936987,0.8410677661018358,16,16,16,0.8250815999926999,1.7973998000379652,2.083710599981714,True,True,True,758713068728.1005,1.0,2.52546002722658,0.9162880397763778,tebd_wins
flattened_2d_grid_n16_d4_s1_small,flattened_2d_grid,16,4,1,small,32,1.1728929077503042e-14,0.008142982355216022,0.00887558846532105,0.9999999999999849,0.8773914355464754,0.8602410664493341,16,32,32,0.6803049000445753,1.5146961999707855,1.6309264000155963,False,True,True,756726245565.3422,2.0,2.397346248584618,0.917458305669817,tebd_wins
flattened_2d_grid_n16_d4_s1_small,flattened_2d_grid,16,4,1,small,64,1.1728929077503042e-14,0.008133703839811447,0.008747183727371818,0.9999999999999849,0.8775607211772243,0.8602096740720027,16,58,53,0.6734748000162654,2.0024088000063784,1.5138818999985233,False,False,False,745778550588.1833,3.3125,2.2478671807199926,0.9298654393595667,tebd_wins
flattened_2d_grid_n16_d4_s1_medium,flattened_2d_grid,16,4,1,medium,16,1.840244846489018e-15,0.12619320805795978,0.14825917232942606,0.9999999999999987,0.00033623987495357,0.0002927030644606088,16,16,16,0.812136999971699,2.1395771999959834,2.038586899987422,True,True,True,80564916463310.88,1.0,2.5101514892911685,0.8511662791261468,tebd_wins
flattened_2d_grid_n16_d4_s1_medium,flattened_2d_grid,16,4,1,medium,32,1.840244846489018e-15,0.12618447376893713,0.14739200072439712,0.9999999999999987,0.0004411933782283439,0.0005113008539202601,16,32,32,0.8477585999644361,2.0104827000177465,2.6212674000416882,False,True,True,80093690253014.23,2.0,3.0919974154808356,0.8561148037123455,tebd_wins
flattened_2d_grid_n16_d4_s1_medium,flattened_2d_grid,16,4,1,medium,64,1.840244846489018e-15,0.12563251578860576,0.14750015447725498,0.9999999999999987,0.0005553805912706933,0.0005954791045268415,16,64,55,1.1504841999849305,2.0029606000171043,2.654206399980467,False,True,False,80152461645888.5,3.4375,2.3070342035251183,0.8517449777178282,tebd_wins
flattened_2d_grid_n16_d4_s2_small,flattened_2d_grid,16,4,2,small,16,1.040459938192501e-14,0.009236092658059962,0.0073648521870969715,0.9999999999999929,0.8406311204066086,0.8193532774298249,16,16,16,0.6519872000208125,2.028812900010962,2.1424365999992006,True,True,True,707845820560.0186,1.0,3.286010216045362,1.2540771251650311,tebd_wins
