case_id,family,n_qubits,depth,seed,angle_regime,chi_max,tdvp_sweeps,method,padding_dim,fidelity_to_reference,infidelity_to_reference,mean_abs_observable_error,max_abs_observable_error,rms_observable_error,wall_time_s,peak_bond_dim,mean_bond_dim,hit_chi_max,error_ratio_vs_unpadded,infidelity_ratio_vs_unpadded,fidelity_gain_vs_unpadded,time_ratio_vs_unpadded,peak_chi_ratio_vs_unpadded,classification
flattened_2d_grid_n8_d4_s2_medium,flattened_2d_grid,8,4,2,medium,64,1,hybrid_tdvp_unpadded,none,0.19176967843624482,0.8082303215637552,0.08809693384118301,0.6530922941343862,0.21589256007822027,0.6694419999839738,16.0,6.285714285714286,False,1.0,1.0,0.0,1.0,1.0,padding_baseline
flattened_2d_grid_n8_d8_s0_small,flattened_2d_grid,8,8,0,small,16,1,hybrid_tdvp_padded4,4,0.869705180472796,0.130294819527204,0.02366126048518812,0.1545769337407008,0.045396635659730074,1.1362097000237554,16.0,6.285714285714286,True,1.283017495612919,1.0160003324067213,-0.002051928879167386,0.863060337847466,1.0,padding_neutral
flattened_2d_grid_n8_d8_s0_small,flattened_2d_grid,8,8,0,small,16,1,hybrid_tdvp_unpadded,none,0.8717571093519634,0.12824289064803662,0.018441884515288498,0.15968197413516716,0.04535286798557039,1.3164892999920994,16.0,6.285714285714286,True,1.0,1.0,0.0,1.0,1.0,padding_baseline
flattened_2d_grid_n8_d8_s0_small,flattened_2d_grid,8,8,0,small,32,1,hybrid_tdvp_padded4,4,0.869705180472796,0.130294819527204,0.02366126048518812,0.1545769337407008,0.045396635659730074,1.0608337000012398,16.0,6.285714285714286,False,1.283017495612919,1.0160003324067213,-0.002051928879167386,1.0060653151398946,1.0,padding_neutral
flattened_2d_grid_n8_d8_s0_small,flattened_2d_grid,8,8,0,small,32,1,hybrid_tdvp_unpadded,none,0.8717571093519634,0.12824289064803662,0.018441884515288498,0.15968197413516716,0.04535286798557039,1.0544382000225596,16.0,6.285714285714286,False,1.0,1.0,0.0,1.0,1.0,padding_baseline
flattened_2d_grid_n8_d8_s0_small,flattened_2d_grid,8,8,0,small,64,1,hybrid_tdvp_padded4,4,0.869705180472796,0.130294819527204,0.02366126048518812,0.1545769337407008,0.045396635659730074,1.4038237999775447,16.0,6.285714285714286,False,1.283017495612919,1.0160003324067213,-0.002051928879167386,1.233523648463033,1.0,padding_neutral
flattened_2d_grid_n8_d8_s0_small,flattened_2d_grid,8,8,0,small,64,1,hybrid_tdvp_unpadded,none,0.8717571093519634,0.12824289064803662,0.018441884515288498,0.15968197413516716,0.04535286798557039,1.1380598999676295,16.0,6.285714285714286,False,1.0,1.0,0.0,1.0,1.0,padding_baseline
flattened_2d_grid_n8_d8_s0_medium,flattened_2d_grid,8,8,0,medium,16,1,hybrid_tdvp_padded4,4,0.043950282429218834,0.9560497175707812,0.0333358588479181,0.29339984855819023,0.06894874171104697,1.4071532999514602,16.0,6.285714285714286,True,0.8067237610996654,1.0057640836164519,-0.0054791681303114625,0.9587150203010162,1.0,padding_neutral
flattened_2d_grid_n8_d8_s0_medium,flattened_2d_grid,8,8,0,medium,16,1,hybrid_tdvp_unpadded,none,0.0494294505595303,0.9505705494404697,0.041322520118258516,0.28881449317771046,0.07293763701252251,1.46774930000538,16.0,6.285714285714286,True,1.0,1.0,0.0,1.0,1.0,padding_baseline
flattened_2d_grid_n8_d8_s0_medium,flattened_2d_grid,8,8,0,medium,32,1,hybrid_tdvp_padded4,4,0.043950282429218834,0.9560497175707812,0.0333358588479181,0.29339984855819023,0.06894874171104697,1.759306900028605,16.0,6.285714285714286,False,0.8067237610996654,1.0057640836164519,-0.0054791681303114625,1.0802254434588334,1.0,padding_neutral
flattened_2d_grid_n8_d8_s0_medium,flattened_2d_grid,8,8,0,medium,32,1,hybrid_tdvp_unpadded,none,0.0494294505595303,0.9505705494404697,0.041322520118258516,0.28881449317771046,0.07293763701252251,1.628647900011856,16.0,6.285714285714286,False,1.0,1.0,0.0,1.0,1.0,padding_baseline
flattened_2d_grid_n8_d8_s0_medium,flattened_2d_grid,8,8,0,medium,64,1,hybrid_tdvp_padded4,4,0.043950282429218834,0.9560497175707812,0.0333358588479181,0.29339984855819023,0.06894874171104697,1.6928582999971695,16.0,6.285714285714286,False,0.8067237610996654,1.0057640836164519,-0.0054791681303114625,1.0042806224564065,1.0,padding_neutral
flattened_2d_grid_n8_d8_s0_medium,flattened_2d_grid,8,8,0,medium,64,1,hybrid_tdvp_unpadded,none,0.0494294505595303,0.9505705494404697,0.041322520118258516,0.28881449317771046,0.07293763701252251,1.685642700002063,16.0,6.285714285714286,False,1.0,1.0,0.0,1.0,1.0,padding_baseline
flattened_2d_grid_n8_d8_s1_small,flattened_2d_grid,8,8,1,small,16,1,hybrid_tdvp_padded4,4,0.8231564829938224,0.17684351700617762,0.02163133587406506,0.22527940023423154,0.05698990996068103,1.1513931000372395,16.0,6.285714285714286,True,1.0303950591316537,1.0257670784437385,-0.004442276293247893,0.7377215148248201,1.0,padding_neutral
flattened_2d_grid_n8_d8_s1_small,flattened_2d_grid,8,8,1,small,16,1,hybrid_tdvp_unpadded,none,0.8275987592870703,0.17240124071292973,0.02099324495237241,0.22534414145749526,0.05674980941891653,1.5607422000030056,16.0,6.285714285714286,True,1.0,1.0,0.0,1.0,1.0,padding_baseline
flattened_2d_grid_n8_d8_s1_small,flattened_2d_grid,8,8,1,small,32,1,hybrid_tdvp_padded4,4,0.8231564829938224,0.17684351700617762,0.02163133587406506,0.22527940023423154,0.05698990996068103,1.5175632999744266,16.0,6.285714285714286,False,1.0303950591316537,1.0257670784437385,-0.004442276293247893,0.9616739944897656,1.0,padding_neutral
flattened_2d_grid_n8_d8_s1_small,flattened_2d_grid,8,8,1,small,32,1,hybrid_tdvp_unpadded,none,0.8275987592870703,0.17240124071292973,0.02099324495237241,0.22534414145749526,0.05674980941891653,1.5780434000189416,16.0,6.285714285714286,False,1.0,1.0,0.0,1.0,1.0,padding_baseline
flattened_2d_grid_n8_d8_s1_small,flattened_2d_grid,8,8,1,small,64,1,hybrid_tdvp_padded4,4,0.8231564829938224,0.17684351700617762,0.02163133587406506,0.22527940023423154,0.05698990996068103,1.1144116999930702,16.0,6.285714285714286,False,1.0303950591316537,1.0257670784437385,-0.004442276293247893,0.91767245334682,1.0,padding_neutral
flattened_2d_grid_n8_d8_s1_small,flattened_2d_grid,8,8,1,small,64,1,hybrid_tdvp_unpadded,none,0.8275987592870703,0.17240124071292973,0.02099324495237241,0.22534414145749526,0.05674980941891653,1.214389399974607,16.0,6.285714285714286,False,1.0,1.0,0.0,1.0,1.0,padding_baseline
flattened_2d_grid_n8_d8_s1_medium,flattened_2d_grid,8,8,1,medium,16,1,hybrid_tdvp_padded4,4,0.05218419249011197,0.947815807509888,0.0571131867825313,0.4950907941217445,0.11997736724609982,1.2527598000015132,16.0,6.285714285714286,True,1.1220071222756993,0.9946098605670419,0.0051365460587002865,0.9712892929965077,1.0,padding_neutral
flattened_2d_grid_n8_d8_s1_medium,flattened_2d_grid,8,8,1,medium,16,1,hybrid_tdvp_unpadded,none,0.04704764643141168,0.9529523535685883,0.050902695400624615,0.4809740596781864,0.12776481710164395,1.2897906000143848,16.0,6.285714285714286,True,1.0,1.0,0.0,1.0,1.0,padding_baseline
flattened_2d_grid_n8_d8_s1_medium,flattened_2d_grid,8,8,1,medium,32,1,hybrid_tdvp_padded4,4,0.05218419249011197,0.947815807509888,0.0571131867825313,0.4950907941217445,0.11997736724609982,1.7104476999957114,16.0,6.285714285714286,False,1.1220071222756993,0.9946098605670419,0.0051365460587002865,1.3042502931373028,1.0,padding_neutral
flattened_2d_grid_n8_d8_s1_medium,flattened_2d_grid,8,8,1,medium,32,1,hybrid_tdvp_unpadded,none,0.04704764643141168,0.9529523535685883,0.050902695400624615,0.4809740596781864,0.12776481710164395,1.3114413000294007,16.0,6.285714285714286,False,1.0,1.0,0.0,1.0,1.0,padding_baseline
flattened_2d_grid_n8_d8_s1_medium,flattened_2d_grid,8,8,1,medium,64,1,hybrid_tdvp_padded4,4,0.05218419249011197,0.947815807509888,0.0571131867825313,0.4950907941217445,0.11997736724609982,1.8255156999803148,16.0,6.285714285714286,False,1.1220071222756993,0.9946098605670419,0.0051365460587002865,1.2767926209732532,1.0,padding_neutral
flattened_2d_grid_n8_d8_s1_medium,flattened_2d_grid,8,8,1,medium,64,1,hybrid_tdvp_unpadded,none,0.04704764643141168,0.9529523535685883,0.050902695400624615,0.4809740596781864,0.12776481710164395,1.4297668000217527,16.0,6.285714285714286,False,1.0,1.0,0.0,1.0,1.0,padding_baseline
flattened_2d_grid_n8_d8_s2_small,flattened_2d_grid,8,8,2,small,16,1,hybrid_tdvp_padded4,4,0.8610130658265408,0.1389869341734592,0.022812945236666937,0.10389299849127248,0.03912333745219066,1.24852149997605,16.0,6.285714285714286,True,1.527765160545644,1.1024318401286466,-0.012913893542448096,1.0268243685871752,1.0,padding_harmful
flattened_2d_grid_n8_d8_s2_small,flattened_2d_grid,8,8,2,small,16,1,hybrid_tdvp_unpadded,none,0.8739269593689889,0.1260730406310111,0.014932232928075972,0.11082214702984847,0.03610500058492538,1.215905599994585,16.0,6.285714285714286,True,1.0,1.0,0.0,1.0,1.0,padding_baseline
flattened_2d_grid_n8_d8_s2_small,flattened_2d_grid,8,8,2,small,32,1,hybrid_tdvp_padded4,4,0.8610130658265408,0.1389869341734592,0.022812945236666937,0.10389299849127248,0.03912333745219066,1.1328990999609232,16.0,6.285714285714286,False,1.527765160545644,1.1024318401286466,-0.012913893542448096,0.7828023933246188,1.0,padding_harmful
flattened_2d_grid_n8_d8_s2_small,flattened_2d_grid,8,8,2,small,32,1,hybrid_tdvp_unpadded,none,0.8739269593689889,0.1260730406310111,0.014932232928075972,0.11082214702984847,0.03610500058492538,1.4472350999712944,16.0,6.285714285714286,False,1.0,1.0,0.0,1.0,1.0,padding_baseline
flattened_2d_grid_n8_d8_s2_small,flattened_2d_grid,8,8,2,small,64,1,hybrid_tdvp_padded4,4,0.8610130658265408,0.1389869341734592,0.022812945236666937,0.10389299849127248,0.03912333745219066,1.3709814000176266,16.0,6.285714285714286,False,1.527765160545644,1.1024318401286466,-0.012913893542448096,0.9276254880913696,1.0,padding_harmful
flattened_2d_grid_n8_d8_s2_small,flattened_2d_grid,8,8,2,small,64,1,hybrid_tdvp_unpadded,none,0.8739269593689889,0.1260730406310111,0.014932232928075972,0.11082214702984847,0.03610500058492538,1.477947100007441,16.0,6.285714285714286,False,1.0,1.0,0.0,1.0,1.0,padding_baseline
flattened_2d_grid_n8_d8_s2_medium,flattened_2d_grid,8,8,2,medium,16,1,hybrid_tdvp_padded4,4,0.039993885059031564,0.9600061149409684,0.03382095684261513,0.49320649670534883,0.10263309169162468,1.3509785999776796,16.0,6.142857142857143,False,0.7806169691960817,0.9935300241992043,0.006251664449990035,1.194058637731573,1.0,padding_neutral
flattened_2d_grid_n8_d8_s2_medium,flattened_2d_grid,8,8,2,medium,16,1,hybrid_tdvp_unpadded,none,0.03374222060904153,0.9662577793909585,0.04332593086907352,0.494793360876495,0.10555555217595147,1.1314173000282608,16.0,6.285714285714286,True,1.0,1.0,0.0,1.0,1.0,padding_baseline
flattened_2d_grid_n8_d8_s2_medium,flattened_2d_grid,8,8,2,medium,32,1,hybrid_tdvp_padded4,4,0.039993885059031564,0.9600061149409684,0.03382095684261513,0.49320649670534883,0.10263309169162468,1.217438299965579,16.0,6.142857142857143,False,0.7806169691960817,0.9935300241992043,0.006251664449990035,0.9411673710579254,1.0,padding_neutral
flattened_2d_grid_n8_d8_s2_medium,flattened_2d_grid,8,8,2,medium,32,1,hybrid_tdvp_unpadded,none,0.03374222060904153,0.9662577793909585,0.04332593086907352,0.494793360876495,0.10555555217595147,1.293540699989535,16.0,6.285714285714286,False,1.0,1.0,0.0,1.0,1.0,padding_baseline
flattened_2d_grid_n8_d8_s2_medium,flattened_2d_grid,8,8,2,medium,64,1,hybrid_tdvp_padded4,4,0.039993885059031564,0.9600061149409684,0.03382095684261513,0.49320649670534883,0.10263309169162468,1.1975413999753073,16.0,6.142857142857143,False,0.7806169691960817,0.9935300241992043,0.006251664449990035,0.9397493564810714,1.0,padding_neutral
flattened_2d_grid_n8_d8_s2_medium,flattened_2d_grid,8,8,2,medium,64,1,hybrid_tdvp_unpadded,none,0.03374222060904153,0.9662577793909585,0.04332593086907352,0.494793360876495,0.10555555217595147,1.2743200000259094,16.0,6.285714285714286,False,1.0,1.0,0.0,1.0,1.0,padding_baseline
flattened_2d_grid_n12_d4_s0_small,flattened_2d_grid,12,4,0,small,16,1,hybrid_tdvp_padded4,4,0.8988972467854768,0.10110275321452322,0.010397672918284846,0.10099298994824224,0.02943090003813407,1.067762600025162,16.0,9.818181818181818,True,0.8843888793610307,0.8860812721155796,0.012998239997006333,0.7310329066962225,1.0,padding_neutral
flattened_2d_grid_n12_d4_s0_small,flattened_2d_grid,12,4,0,small,16,1,hybrid_tdvp_unpadded,none,0.8858990067884704,0.11410099321152956,0.011756901472796837,0.11025810641258915,0.03140699362715801,1.4606217999826185,16.0,9.818181818181818,True,1.0,1.0,0.0,1.0,1.0,padding_baseline
flattened_2d_grid_n12_d4_s0_small,flattened_2d_grid,12,4,0,small,32,1,hybrid_tdvp_padded4,4,0.9053441134214266,0.09465588657857338,0.010405329492335637,0.10253077283759882,0.02965293831440675,1.2171326999668963,32.0,14.0,True,0.8838008100627107,0.8725731143156953,0.01382314517890415,1.0530704341700832,1.0,padding_neutral
flattened_2d_grid_n12_d4_s0_small,flattened_2d_grid,12,4,0,small,32,1,hybrid_tdvp_unpadded,none,0.8915209682425225,0.10847903175747753,0.011773387593520444,0.11052643087811032,0.03168950718182195,1.155794199963566,32.0,12.454545454545455,True,1.0,1.0,0.0,1.0,1.0,padding_baseline
flattened_2d_grid_n12_d4_s0_small,flattened_2d_grid,12,4,0,small,64,1,hybrid_tdvp_padded4,4,0.9052829698582783,0.09471703014172173,0.010400391416376232,0.10247107312255255,0.02964465557731136,1.2005179999978282,38.0,14.545454545454545,False,0.8833813831203647,0.8731367583873445,0.013762001615755803,1.3625486007391505,1.1875,padding_neutral
flattened_2d_grid_n12_d4_s0_small,flattened_2d_grid,12,4,0,small,64,1,hybrid_tdvp_unpadded,none,0.8915209682425225,0.10847903175747753,0.011773387593520444,0.11052643087811032,0.03168950718182195,0.8810826999833807,32.0,12.454545454545455,False,1.0,1.0,0.0,1.0,1.0,padding_baseline
flattened_2d_grid_n12_d4_s0_medium,flattened_2d_grid,12,4,0,medium,16,1,hybrid_tdvp_padded4,4,0.0027613291150068164,0.9972386708849932,0.05091550410932757,0.48765086504790034,0.11792031011549019,1.3671045000082813,16.0,8.545454545454545,True,1.0758931402538852,1.0003197659579737,-0.00031878104359817083,1.148478424399833,1.0,padding_neutral
flattened_2d_grid_n12_d4_s0_medium,flattened_2d_grid,12,4,0,medium,16,1,hybrid_tdvp_unpadded,none,0.0030801101586049873,0.996919889841395,0.0473239415740793,0.487473345078262,0.11935353368662567,1.1903615000192076,16.0,8.545454545454545,True,1.0,1.0,0.0,1.0,1.0,padding_baseline
flattened_2d_grid_n12_d4_s0_medium,flattened_2d_grid,12,4,0,medium,32,1,hybrid_tdvp_padded4,4,0.003830724728375867,0.9961692752716241,0.05115442449406723,0.5884110868787593,0.13481647013862866,1.5686635000165552,32.0,10.0,True,1.1315135602838589,1.0011106615259404,-0.0011051794071214038,0.9804467971520405,1.0,padding_neutral
flattened_2d_grid_n12_d4_s0_medium,flattened_2d_grid,12,4,0,medium,32,1,hybrid_tdvp_unpadded,none,0.004935904135497271,0.9950640958645027,0.045208847944548096,0.5882915728647324,0.12602195073019742,1.599947599985171,32.0,10.0,True,1.0,1.0,0.0,1.0,1.0,padding_baseline
flattened_2d_grid_n12_d4_s0_medium,flattened_2d_grid,12,4,0,medium,64,1,hybrid_tdvp_padded4,4,0.003830724728375867,0.9961692752716241,0.05115442449406723,0.5884110868787593,0.13481647013862866,1.4050517000141554,32.0,10.0,False,1.1315135602838589,1.0011106615259404,-0.0011051794071214038,0.8682378041298535,1.0,padding_neutral
flattened_2d_grid_n12_d4_s0_medium,flattened_2d_grid,12,4,0,medium,64,1,hybrid_tdvp_unpadded,none,0.004935904135497271,0.9950640958645027,0.045208847944548096,0.5882915728647324,0.12602195073019742,1.6182797999936156,32.0,10.0,False,1.0,1.0,0.0,1.0,1.0,padding_baseline
flattened_2d_grid_n12_d4_s1_small,flattened_2d_grid,12,4,1,small,16,1,hybrid_tdvp_padded4,4,0.8526412204364195,0.14735877956358046,0.012787220515771214,0.15191347881241024,0.03760532801881216,1.1035564000485465,16.0,9.818181818181818,True,1.0567706783981274,1.15489818164621,-0.01976417260564678,0.8128543903087506,1.0,padding_neutral
flattened_2d_grid_n12_d4_s1_small,flattened_2d_grid,12,4,1,small,16,1,hybrid_tdvp_unpadded,none,0.8724053930420663,0.12759460695793368,0.012100279442985985,0.1519166364762362,0.03751601406035732,1.3576310999924317,16.0,9.818181818181818,True,1.0,1.0,0.0,1.0,1.0,padding_baseline
flattened_2d_grid_n12_d4_s1_small,flattened_2d_grid,12,4,1,small,32,1,hybrid_tdvp_padded4,4,0.8531488850181055,0.14685111498189451,0.012740589461300711,0.15189810849036856,0.037563332021946685,1.3075918000540696,32.0,12.272727272727273,True,1.0579749403723502,1.1674851378339057,-0.02106697416246206,1.2316205198871322,1.0,padding_neutral
flattened_2d_grid_n12_d4_s1_small,flattened_2d_grid,12,4,1,small,32,1,hybrid_tdvp_unpadded,none,0.8742158591805675,0.12578414081943246,0.012042430283666937,0.15190665545457005,0.0374772568489738,1.0616840000147931,32.0,12.272727272727273,True,1.0,1.0,0.0,1.0,1.0,padding_baseline
flattened_2d_grid_n12_d4_s1_small,flattened_2d_grid,12,4,1,small,64,1,hybrid_tdvp_padded4,4,0.8531488850181055,0.14685111498189451,0.012740589461300711,0.15189810849036856,0.037563332021946685,1.1891446000081487,32.0,12.272727272727273,False,1.0579749403723502,1.1674851378339057,-0.02106697416246206,0.8372322678835917,1.0,padding_neutral
flattened_2d_grid_n12_d4_s1_small,flattened_2d_grid,12,4,1,small,64,1,hybrid_tdvp_unpadded,none,0.8742158591805675,0.12578414081943246,0.012042430283666937,0.15190665545457005,0.0374772568489738,1.4203281999798492,32.0,12.272727272727273,False,1.0,1.0,0.0,1.0,1.0,padding_baseline
flattened_2d_grid_n12_d4_s1_medium,flattened_2d_grid,12,4,1,medium,16,1,hybrid_tdvp_padded4,4,0.0015001614102151395,0.9984998385897849,0.08884958296721922,0.9704413528795649,0.24699759640248464,1.3597602000227198,16.0,8.545454545454545,True,1.0344108702007164,1.000428868397607,-0.00042804145233510393,1.2580616420456854,1.0,padding_neutral
flattened_2d_grid_n12_d4_s1_medium,flattened_2d_grid,12,4,1,medium,16,1,hybrid_tdvp_unpadded,none,0.0019282028625502434,0.9980717971374498,0.08589389915245081,0.9706408879605989,0.24712739697977446,1.0808374999905936,16.0,8.545454545454545,True,1.0,1.0,0.0,1.0,1.0,padding_baseline
flattened_2d_grid_n12_d4_s1_medium,flattened_2d_grid,12,4,1,medium,32,1,hybrid_tdvp_padded4,4,0.001903472188266253,0.9980965278117337,0.08913312299413778,0.9707358030797132,0.24670187885572403,0.9968095000367612,32.0,10.0,True,1.0376564359479128,1.0004512038207298,-0.0004501418610781682,0.750134177051647,1.0,padding_neutral
flattened_2d_grid_n12_d4_s1_medium,flattened_2d_grid,12,4,1,medium,32,1,hybrid_tdvp_unpadded,none,0.0023536140493444213,0.9976463859506556,0.08589849193458093,0.9707966144228588,0.24721359121539951,1.3288415999850258,32.0,10.0,True,1.0,1.0,0.0,1.0,1.0,padding_baseline
flattened_2d_grid_n12_d4_s1_medium,flattened_2d_grid,12,4,1,medium,64,1,hybrid_tdvp_padded4,4,0.001903472188266253,0.9980965278117337,0.08913312299413778,0.9707358030797132,0.24670187885572403,1.1720736999996006,32.0,10.0,False,1.0376564359479128,1.0004512038207298,-0.0004501418610781682,0.9510176384788966,1.0,padding_neutral
flattened_2d_grid_n12_d4_s1_medium,flattened_2d_grid,12,4,1,medium,64,1,hybrid_tdvp_unpadded,none,0.0023536140493444213,0.9976463859506556,0.08589849193458093,0.9707966144228588,0.24721359121539951,1.2324416000046767,32.0,10.0,False,1.0,1.0,0.0,1.0,1.0,padding_baseline
flattened_2d_grid_n12_d4_s2_small,flattened_2d_grid,12,4,2,small,16,1,hybrid_tdvp_padded4,4,0.9004584139147528,0.09954158608524721,0.008808217661834452,0.08890433407085885,0.024085902694066956,0.9939776000101119,16.0,9.818181818181818,True,0.9652789514631097,1.0062992527277785,-0.0006231124647814168,0.8641745248054177,1.0,padding_neutral
flattened_2d_grid_n12_d4_s2_small,flattened_2d_grid,12,4,2,small,16,1,hybrid_tdvp_unpadded,none,0.9010815263795342,0.0989184736204658,0.009125048928585363,0.08855783177064847,0.024218294752233638,1.1502046999521554,16.0,9.818181818181818,True,1.0,1.0,0.0,1.0,1.0,padding_baseline
flattened_2d_grid_n12_d4_s2_small,flattened_2d_grid,12,4,2,small,32,1,hybrid_tdvp_padded4,4,0.9046472343492166,0.09535276565078343,0.008831497376048993,0.0890073292296667,0.0242164398965942,0.987631700001657,32.0,13.363636363636363,True,0.9677367245485127,1.0003905922217964,-3.722950703410888e-05,1.0228697680638181,1.0,padding_neutral
flattened_2d_grid_n12_d4_s2_small,flattened_2d_grid,12,4,2,small,32,1,hybrid_tdvp_unpadded,none,0.9046844638562507,0.09531553614374932,0.009125929761701701,0.08906097459795614,0.024347355828904366,0.9655498000211082,32.0,13.0,False,1.0,1.0,0.0,1.0,1.0,padding_baseline
flattened_2d_grid_n12_d4_s2_small,flattened_2d_grid,12,4,2,small,64,1,hybrid_tdvp_padded4,4,0.9046471608440404,0.0953528391559596,0.008831487563896649,0.0890072528817325,0.02421642758592947,1.083205699978862,33.0,13.454545454545455,False,0.9677356493536996,1.0003913633990793,-3.7303012210276876e-05,1.0011527243888811,1.03125,padding_neutral
flattened_2d_grid_n12_d4_s2_small,flattened_2d_grid,12,4,2,small,64,1,hybrid_tdvp_unpadded,none,0.9046844638562507,0.09531553614374932,0.009125929761701701,0.08906097459795614,0.024347355828904366,1.0819585000281222,32.0,13.0,False,1.0,1.0,0.0,1.0,1.0,padding_baseline
flattened_2d_grid_n12_d4_s2_medium,flattened_2d_grid,12,4,2,medium,16,1,hybrid_tdvp_padded4,4,0.004967898865092413,0.9950321011349076,0.13805482751769046,1.327528450534707,0.3180940277018964,1.1686528000282124,16.0,8.545454545454545,True,1.1714912254594216,0.9987629418240108,0.0012324371925861444,1.148034671322537,1.0,padding_neutral
flattened_2d_grid_n12_d4_s2_medium,flattened_2d_grid,12,4,2,medium,16,1,hybrid_tdvp_unpadded,none,0.0037354616725062684,0.9962645383274937,0.11784537904972336,1.329079895620644,0.314260260749847,1.0179595000226982,16.0,8.545454545454545,True,1.0,1.0,0.0,1.0,1.0,padding_baseline
flattened_2d_grid_n12_d4_s2_medium,flattened_2d_grid,12,4,2,medium,32,1,hybrid_tdvp_padded4,4,0.005637895843128238,0.9943621041568718,0.1362925340670938,1.3288910661543112,0.31792986644922333,1.2335007999790832,32.0,10.0,True,1.1494518858169471,0.9981499156184738,0.001843063621702834,1.1361682224234901,1.0,padding_neutral
flattened_2d_grid_n12_d4_s2_medium,flattened_2d_grid,12,4,2,medium,32,1,hybrid_tdvp_unpadded,none,0.0037948322214254038,0.9962051677785746,0.11857176080948088,1.3294935715578013,0.3151888475595585,1.0856673999805935,32.0,10.0,True,1.0,1.0,0.0,1.0,1.0,padding_baseline
flattened_2d_grid_n12_d4_s2_medium,flattened_2d_grid,12,4,2,medium,64,1,hybrid_tdvp_padded4,4,0.005637895843128238,0.9943621041568718,0.1362925340670938,1.3288910661543112,0.31792986644922333,1.213532000023406,32.0,10.0,False,1.1494518858169471,0.9981499156184738,0.001843063621702834,1.0010823944050762,1.0,padding_neutral
flattened_2d_grid_n12_d4_s2_medium,flattened_2d_grid,12,4,2,medium,64,1,hybrid_tdvp_unpadded,none,0.0037948322214254038,0.9962051677785746,0.11857176080948088,1.3294935715578013,0.3151888475595585,1.2122198999859393,32.0,10.0,False,1.0,1.0,0.0,1.0,1.0,padding_baseline
flattened_2d_grid_n12_d8_s0_small,flattened_2d_grid,12,8,0,small,16,1,hybrid_tdvp_padded4,4,0.7798561146056846,0.2201438853943154,0.009365679211884179,0.10503988523365998,0.02532204481759982,2.694935899984557,16.0,9.818181818181818,True,1.1690833508715632,0.6315687306847312,0.12842290504136822,0.88094259765517,1.0,padding_neutral
flattened_2d_grid_n12_d8_s0_small,flattened_2d_grid,12,8,0,small,16,1,hybrid_tdvp_unpadded,none,0.6514332095643164,0.3485667904356836,0.008011130433858264,0.0738234838305794,0.01949514156268269,3.0591503999894485,16.0,9.818181818181818,True,1.0,1.0,0.0,1.0,1.0,padding_baseline
flattened_2d_grid_n12_d8_s0_small,flattened_2d_grid,12,8,0,small,32,1,hybrid_tdvp_padded4,4,0.8278344964268503,0.17216550357314975,0.009362011171620659,0.11243952132203905,0.02675862824599248,1.6449823000002652,32.0,12.727272727272727,True,1.2770108911475375,0.7046117735200017,0.07217543713107555,0.6715599349800278,1.0,padding_neutral
flattened_2d_grid_n12_d8_s0_small,flattened_2d_grid,12,8,0,small,32,1,hybrid_tdvp_unpadded,none,0.7556590592957747,0.2443409407042253,0.007331191328531147,0.06631994933540492,0.019189517888759187,2.4494944000034593,32.0,14.181818181818182,True,1.0,1.0,0.0,1.0,1.0,padding_baseline
flattened_2d_grid_n12_d8_s0_small,flattened_2d_grid,12,8,0,small,64,1,hybrid_tdvp_padded4,4,0.8278344964268503,0.17216550357314975,0.009362011171620659,0.11243952132203905,0.02675862824599248,2.550894399988465,32.0,12.727272727272727,False,1.276753974094201,0.7044882886748248,0.07221826595267311,0.8748125685202222,0.5423728813559322,padding_neutral
flattened_2d_grid_n12_d8_s0_small,flattened_2d_grid,12,8,0,small,64,1,hybrid_tdvp_unpadded,none,0.7556162304741771,0.24438376952582286,0.007332666560339144,0.06643748086031159,0.019161735162531442,2.9159325000364333,59.0,16.454545454545453,False,1.0,1.0,0.0,1.0,1.0,padding_baseline
flattened_2d_grid_n12_d8_s0_medium,flattened_2d_grid,12,8,0,medium,16,1,hybrid_tdvp_padded4,4,0.014112185704460711,0.9858878142955393,0.0352308631704658,0.21716057081859352,0.06892305365927702,2.625202899973374,16.0,8.545454545454545,True,0.46386099320430085,0.985941480499202,0.014057754275492385,0.9658625792150237,1.0,padding_helpful
flattened_2d_grid_n12_d8_s0_medium,flattened_2d_grid,12,8,0,medium,16,1,hybrid_tdvp_unpadded,none,5.4431428968326756e-05,0.9999455685710317,0.0759513381952961,0.6345966065313098,0.15553018926914672,2.717988000018522,16.0,8.545454545454545,True,1.0,1.0,0.0,1.0,1.0,padding_baseline
flattened_2d_grid_n12_d8_s0_medium,flattened_2d_grid,12,8,0,medium,32,1,hybrid_tdvp_padded4,4,4.7871606213778506e-05,0.9999521283937862,0.06461575057069162,0.6356737979911355,0.15070971239371814,3.5663819999899715,32.0,10.0,True,1.255717023636101,1.0008551189345298,-0.0008543474299488318,1.3459351093760326,1.0,padding_neutral
flattened_2d_grid_n12_d8_s0_medium,flattened_2d_grid,12,8,0,medium,32,1,hybrid_tdvp_unpadded,none,0.0009022190361626103,0.9990977809638374,0.051457254583988865,0.2771625737602346,0.10087726689411616,2.6497429000446573,32.0,10.0,True,1.0,1.0,0.0,1.0,1.0,padding_baseline
