L,k,dt,g,cut,J,n_pasts,n_futures,n_seeds,branch_weight_beta,centered,entropy,entropy_std,delta_norm,rank
6,20,0.1,1.0,13,0.30000000000000004,32,32,1,1.0,0,0.00023753265167381044,0.0,18.987496977099568,32
6,20,0.1,1.0,13,0.35000000000000003,32,32,1,1.0,0,0.0004469513717219735,0.0,18.942867272184053,32
6,20,0.1,1.0,13,0.4,32,32,1,1.0,0,0.0007679524887614209,0.0,18.884643358904096,32
6,20,0.1,1.0,13,0.45,32,32,1,1.0,0,0.001226408859569319,0.0,18.81160750280599,32
6,20,0.1,1.0,13,0.5,32,32,1,1.0,0,0.0018450580728966875,0.0,18.72299229609417,32
6,20,0.1,1.0,13,0.55,32,32,1,1.0,0,0.002644154178442524,0.0,18.618582391852733,32
6,20,0.1,1.0,13,0.6000000000000001,32,32,1,1.0,0,0.003645267271864134,0.0,18.49878403857425,32
6,20,0.1,1.0,13,0.65,32,32,1,1.0,0,0.004878415669879465,0.0,18.364660896983505,32
6,20,0.1,1.0,13,0.7000000000000001,32,32,1,1.0,0,0.006391795302623043,0.0,18.217932355985866,32
6,20,0.1,1.0,13,0.75,32,32,1,1.0,0,0.00826205379078771,0.0,18.06093315212328,32
6,20,0.1,1.0,13,0.8,32,32,1,1.0,0,0.010601295084878767,0.0,17.896533171890972,32
6,20,0.1,1.0,13,0.8500000000000001,32,32,1,1.0,0,0.013555258388987497,0.0,17.728017924438554,32
6,20,0.1,1.0,13,0.9,32,32,1,1.0,0,0.017287540545577063,0.0,17.558932976993965,32
6,20,0.1,1.0,13,0.9500000000000001,32,32,1,1.0,0,0.021950276894903333,0.0,17.3929006954484,32
6,20,0.1,1.0,13,1.0,32,32,1,1.0,0,0.0276496205315889,0.0,17.233420037185997,32
6,20,0.1,1.0,13,1.05,32,32,1,1.0,0,0.03441611414523383,0.0,17.083667129191124,32
6,20,0.1,1.0,13,1.1,32,32,1,1.0,0,0.04218581778021543,0.0,16.946314910716712,32
6,20,0.1,1.0,13,1.1500000000000001,32,32,1,1.0,0,0.05079482930524109,0.0,16.823391065442486,32
6,20,0.1,1.0,13,1.2000000000000002,32,32,1,1.0,0,0.059988433632507214,0.0,16.716190676230177,32
6,20,0.1,1.0,13,1.25,32,32,1,1.0,0,0.06944392140889608,0.0,16.62525287524847,32
6,20,0.1,1.0,13,1.3,32,32,1,1.0,0,0.07880354492386679,0.0,16.55040254305787,32
6,20,0.1,1.0,13,1.35,32,32,1,1.0,0,0.08771208789835508,0.0,16.490849981571525,32
6,20,0.1,1.0,13,1.4000000000000001,32,32,1,1.0,0,0.09585262843479246,0.0,16.445332001742628,32
6,20,0.1,1.0,13,1.4500000000000002,32,32,1,1.0,0,0.10297509637764383,0.0,16.41227559714472,32
6,20,0.1,1.0,13,1.5,32,32,1,1.0,0,0.10891415673738725,0.0,16.38996215548277,32
6,20,0.1,1.0,13,1.55,32,32,1,1.0,0,0.11359535907266503,0.0,16.376674667456793,32
6,20,0.1,1.0,13,1.6,32,32,1,1.0,0,0.11703054455528232,0.0,16.370814078953202,32
6,20,0.1,1.0,13,1.6500000000000001,32,32,1,1.0,0,0.11930493900111933,0.0,16.370977928678947,32
6,20,0.1,1.0,13,1.7000000000000002,32,32,1,1.0,0,0.12055895363506752,0.0,16.37600011811449,32
6,20,0.1,1.0,13,1.75,32,32,1,1.0,0,0.12096763899135908,0.0,16.384956454963117,32
6,20,0.1,1.0,13,1.8,32,32,1,1.0,0,0.12072019255913045,0.0,16.39714194770988,32
6,20,0.1,1.0,13,1.85,32,32,1,1.0,0,0.12000121883440826,0.0,16.412030422823246,32
6,20,0.1,1.0,13,1.9000000000000001,32,32,1,1.0,0,0.11897561968623512,0.0,16.429223888716965,32
6,20,0.1,1.0,13,1.9500000000000002,32,32,1,1.0,0,0.11777916959560786,0.0,16.448399816404777,32
6,20,0.1,1.0,13,2.0,32,32,1,1.0,0,0.11651515935013691,0.0,16.46926286496102,32
6,20,0.1,1.0,14,0.0,32,32,1,1.0,0,2.141404136484463e-27,0.0,19.35121119711464,1
6,20,0.1,1.0,14,0.05,32,32,1,1.0,0,2.699957561441098e-07,0.0,19.355856129343625,32
6,20,0.1,1.0,14,0.1,32,32,1,1.0,0,3.72663096845072e-06,0.0,19.3542056461922,32
6,20,0.1,1.0,14,0.15000000000000002,32,32,1,1.0,0,1.7094835038886548e-05,0.0,19.344977918920737,32
6,20,0.1,1.0,14,0.2,32,32,1,1.0,0,4.9867429632492027e-05,0.0,19.326459964767277,32
6,20,0.1,1.0,14,0.25,32,32,1,1.0,0,0.00011321033328202017,0.0,19.296656783118895,32
6,20,0.1,1.0,14,0.30000000000000004,32,32,1,1.0,0,0.0002187693085112602,0.0,19.25346692669371,32
6,20,0.1,1.0,14,0.35000000000000003,32,32,1,1.0,0,0.0003775876192980249,0.0,19.194867927661317,32
6,20,0.1,1.0,14,0.4,32,32,1,1.0,0,0.0005995784565649034,0.0,19.11909653811796,32
6,20,0.1,1.0,14,0.45,32,32,1,1.0,0,0.0008941238475805946,0.0,19.0248106923021,32
6,20,0.1,1.0,14,0.5,32,32,1,1.0,0,0.0012723506158353417,0.0,18.911222460185538,32
6,20,0.1,1.0,14,0.55,32,32,1,1.0,0,0.0017514347770906647,0.0,18.778195448119085,32
6,20,0.1,1.0,14,0.6000000000000001,32,32,1,1.0,0,0.0023608568069584854,0.0,18.626302102128196,32
6,20,0.1,1.0,14,0.65,32,32,1,1.0,0,0.003149821270477691,0.0,18.45683865156655,32
6,20,0.1,1.0,14,0.7000000000000001,32,32,1,1.0,0,0.004194199023109115,0.0,18.27179725369414,32
6,20,0.1,1.0,14,0.75,32,32,1,1.0,0,0.005600581416102051,0.0,18.07379575777176,32
6,20,0.1,1.0,14,0.8,32,32,1,1.0,0,0.007504900006709582,0.0,17.86596823948011,32
6,20,0.1,1.0,14,0.8500000000000001,32,32,1,1.0,0,0.010063762874572887,0.0,17.65182015231598,32
6,20,0.1,1.0,14,0.9,32,32,1,1.0,0,0.013438192033563853,0.0,17.435055801031325,32
6,20,0.1,1.0,14,0.9500000000000001,32,32,1,1.0,0,0.017771297328192718,0.0,17.219388414790256,32
6,20,0.1,1.0,14,1.0,32,32,1,1.0,0,0.0231633286091296,0.0,17.008347013714637,32
6,20,0.1,1.0,14,1.05,32,32,1,1.0,0,0.029649103706736884,0.0,16.805095796149057,32
6,20,0.1,1.0,14,1.1,32,32,1,1.0,0,0.037183022173149144,0.0,16.612283734706683,32
6,20,0.1,1.0,14,1.1500000000000001,32,32,1,1.0,0,0.045635343803718316,0.0,16.43193871118019,32
6,20,0.1,1.0,14,1.2000000000000002,32,32,1,1.0,0,0.054801105033828866,0.0,16.265417198547773,32
6,20,0.1,1.0,14,1.25,32,32,1,1.0,0,0.06442049975132044,0.0,16.113413068733713,32
6,20,0.1,1.0,14,1.3,32,32,1,1.0,0,0.07420720745051089,0.0,15.9760206344359,32
6,20,0.1,1.0,14,1.35,32,32,1,1.0,0,0.08387954980569126,0.0,15.85283979379153,32
6,20,0.1,1.0,14,1.4000000000000001,32,32,1,1.0,0,0.09318914273175005,0.0,15.743106012930095,32
6,20,0.1,1.0,14,1.4500000000000002,32,32,1,1.0,0,0.10194259513784167,0.0,15.645825294020618,32
6,20,0.1,1.0,14,1.5,32,32,1,1.0,0,0.11001375643661668,0.0,15.559895606275093,32
6,20,0.1,1.0,14,1.55,32,32,1,1.0,0,0.11734580283398537,0.0,15.48420196046562,32
6,20,0.1,1.0,14,1.6,32,32,1,1.0,0,0.12394424431271804,0.0,15.417677966197484,32
6,20,0.1,1.0,14,1.6500000000000001,32,32,1,1.0,0,0.1298629129407268,0.0,15.3593339314993,32
6,20,0.1,1.0,14,1.7000000000000002,32,32,1,1.0,0,0.1351857268392237,0.0,15.308257313647978,32
6,20,0.1,1.0,14,1.75,32,32,1,1.0,0,0.14000710373952358,0.0,15.263595876929273,32
6,20,0.1,1.0,14,1.8,32,32,1,1.0,0,0.1444140653428482,0.0,15.224533775434088,32
6,20,0.1,1.0,14,1.85,32,32,1,1.0,0,0.14847286839503154,0.0,15.190270886166504,32
6,20,0.1,1.0,14,1.9000000000000001,32,32,1,1.0,0,0.15222232114692172,0.0,15.160012735527795,32
6,20,0.1,1.0,14,1.9500000000000002,32,32,1,1.0,0,0.15567413416261347,0.0,15.132973614651114,32
6,20,0.1,1.0,14,2.0,32,32,1,1.0,0,0.15881862393436483,0.0,15.108393102653027,32
6,20,0.1,1.0,15,0.0,32,32,1,1.0,0,2.141404136484463e-27,0.0,19.901247978733235,1
6,20,0.1,1.0,15,0.05,32,32,1,1.0,0,2.967762711882336e-07,0.0,19.92026611665288,32
6,20,0.1,1.0,15,0.1,32,32,1,1.0,0,4.185046305873196e-06,0.0,19.937796725999842,32
6,20,0.1,1.0,15,0.15000000000000002,32,32,1,1.0,0,1.977487060837392e-05,0.0,19.952462336443656,32
6,20,0.1,1.0,15,0.2,32,32,1,1.0,0,5.9730165116837973e-05,0.0,19.96245491252354,32
6,20,0.1,1.0,15,0.25,32,32,1,1.0,0,0.0001407506830186905,0.0,19.965655910605253,32
6,20,0.1,1.0,15,0.30000000000000004,32,32,1,1.0,0,0.00028232329370469865,0.0,19.95978168016628,32
6,20,0.1,1.0,15,0.35000000000000003,32,32,1,1.0,0,0.0005047208537495088,0.0,19.94254201142481,32
6,20,0.1,1.0,15,0.4,32,32,1,1.0,0,0.0008266762080249138,0.0,19.911796909129052,32
6,20,0.1,1.0,15,0.45,32,32,1,1.0,0,0.0012634567807629652,0.0,19.86570035111986,32
6,20,0.1,1.0,15,0.5,32,32,1,1.0,0,0.0018261661741074658,0.0,19.802822552056927,32
6,20,0.1,1.0,15,0.55,32,32,1,1.0,0,0.0025229927854533854,0.0,19.722244596537802,32
6,20,0.1,1.0,15,0.6000000000000001,32,32,1,1.0,0,0.003362815714045194,0.0,19.623622942211735,32
6,20,0.1,1.0,15,0.65,32,32,1,1.0,0,0.004361072014334841,0.0,19.50722406515595,32
6,20,0.1,1.0,15,0.7000000000000001,32,32,1,1.0,0,0.005547122490998458,0.0,19.37392923157174,32
6,20,0.1,1.0,15,0.75,32,32,1,1.0,0,0.006971545532533511,0.0,19.22521097094932,32
6,20,0.1,1.0,15,0.8,32,32,1,1.0,0,0.008710976676244816,0.0,19.063082678048797,32
6,20,0.1,1.0,15,0.8500000000000001,32,32,1,1.0,0,0.010867600335141885,0.0,18.890021707271284,32
6,20,0.1,1.0,15,0.9,32,32,1,1.0,0,0.01356070200456676,0.0,18.708868580585182,32
6,20,0.1,1.0,15,0.9500000000000001,32,32,1,1.0,0,0.01690939062239666,0.0,18.52270345117006,32
6,20,0.1,1.0,15,1.0,32,32,1,1.0,0,0.021008560516461463,0.0,18.334706618654153,32
6,20,0.1,1.0,15,1.05,32,32,1,1.0,0,0.025903174368317985,0.0,18.14800901372937,32
6,20,0.1,1.0,15,1.1,32,32,1,1.0,0,0.03156759445858428,0.0,17.96554429945875,32
6,20,0.1,1.0,15,1.1500000000000001,32,32,1,1.0,0,0.03789535744608507,0.0,17.789913174873664,32
6,20,0.1,1.0,15,1.2000000000000002,32,32,1,1.0,0,0.0447017196241032,0.0,17.6232737221648,32
6,20,0.1,1.0,15,1.25,32,32,1,1.0,0,0.05173878349942772,0.0,17.467266818534487,32
6,20,0.1,1.0,15,1.3,32,32,1,1.0,0,0.05872077861716745,0.0,17.32298431993357,32
6,20,0.1,1.0,15,1.35,32,32,1,1.0,0,0.06535543054218962,0.0,17.190980906487834,32
6,20,0.1,1.0,15,1.4000000000000001,32,32,1,1.0,0,0.07137628825259118,0.0,17.07132504656822,32
6,20,0.1,1.0,15,1.4500000000000002,32,32,1,1.0,0,0.07657109160941276,0.0,16.963679955829186,32
6,20,0.1,1.0,15,1.5,32,32,1,1.0,0,0.08080215205775332,0.0,16.86740113071048,32
6,20,0.1,1.0,15,1.55,32,32,1,1.0,0,0.08401639510941684,0.0,16.78163769519322,32
6,20,0.1,1.0,15,1.6,32,32,1,1.0,0,0.08624447538627435,0.0,16.705424693449775,32
6,20,0.1,1.0,15,1.6500000000000001,32,32,1,1.0,0,0.08758996737625982,0.0,16.63775788136751,32
6,20,0.1,1.0,15,1.7000000000000002,32,32,1,1.0,0,0.08821082070351012,0.0,16.57764707038846,32
6,20,0.1,1.0,15,1.75,32,32,1,1.0,0,0.08829601883281275,0.0,16.524147519475832,32
6,20,0.1,1.0,15,1.8,32,32,1,1.0,0,0.08804071596330261,0.0,16.47637319049722,32
6,20,0.1,1.0,15,1.85,32,32,1,1.0,0,0.08762334076448565,0.0,16.433497347105835,32
6,20,0.1,1.0,15,1.9000000000000001,32,32,1,1.0,0,0.08718781989105495,0.0,16.394746620571947,32
6,20,0.1,1.0,15,1.9500000000000002,32,32,1,1.0,0,0.0868329279439376,0.0,16.35939384776121,32
6,20,0.1,1.0,15,2.0,32,32,1,1.0,0,0.08660950603238983,0.0,16.326753532667542,32
6,20,0.1,1.0,16,0.0,32,32,1,1.0,0,2.141404136484463e-27,0.0,17.695056875867333,1
6,20,0.1,1.0,16,0.05,32,32,1,1.0,0,1.8596892429027356e-07,0.0,17.699453974448627,32
6,20,0.1,1.0,16,0.1,32,32,1,1.0,0,2.7625392172891255e-06,0.0,17.699795576093813,32
6,20,0.1,1.0,16,0.15000000000000002,32,32,1,1.0,0,1.3844213312322812e-05,0.0,17.694925330960064,32
6,20,0.1,1.0,16,0.2,32,32,1,1.0,0,4.430251898129164e-05,0.0,17.68352286449811,32
6,20,0.1,1.0,16,0.25,32,32,1,1.0,0,0.00010985250475339704,0.0,17.6641958327732,32
6,20,0.1,1.0,16,0.30000000000000004,32,32,1,1.0,0,0.00022954467633929326,0.0,17.63558145351152,32
6,20,0.1,1.0,16,0.35000000000000003,32,32,1,1.0,0,0.0004226333676834417,0.0,17.596448935589034,32
6,20,0.1,1.0,16,0.4,32,32,1,1.0,0,0.0007046354021877896,0.0,17.545794379836156,32
6,20,0.1,1.0,16,0.45,32,32,1,1.0,0,0.0010839683751267285,0.0,17.48292216095497,32
6,20,0.1,1.0,16,0.5,32,32,1,1.0,0,0.0015607321419241504,0.0,17.407508748066203,32
6,20,0.1,1.0,16,0.55,32,32,1,1.0,0,0.0021289325731436957,0.0,17.319646347165342,32
6,20,0.1,1.0,16,0.6000000000000001,32,32,1,1.0,0,0.0027828228742614114,0.0,17.21986484245629,32
6,20,0.1,1.0,16,0.65,32,32,1,1.0,0,0.0035271018542360785,0.0,17.109131368585885,32
6,20,0.1,1.0,16,0.7000000000000001,32,32,1,1.0,0,0.004389549231894146,0.0,16.98882577995161,32
6,20,0.1,1.0,16,0.75,32,32,1,1.0,0,0.00543332207207198,0.0,16.860692060706157,32
6,20,0.1,1.0,16,0.8,32,32,1,1.0,0,0.006764792788654702,0.0,16.726764361046428,32
6,20,0.1,1.0,16,0.8500000000000001,32,32,1,1.0,0,0.008532106933925749,0.0,16.589270337487136,32
6,20,0.1,1.0,16,0.9,32,32,1,1.0,0,0.010910718595163205,0.0,16.450514366899665,32
6,20,0.1,1.0,16,0.9500000000000001,32,32,1,1.0,0,0.014076061939515522,0.0,16.31274877310056,32
6,20,0.1,1.0,16,1.0,32,32,1,1.0,0,0.018168992236572683,0.0,16.17804237444887,32
6,20,0.1,1.0,16,1.05,32,32,1,1.0,0,0.02326311199896027,0.0,16.048158851706187,32
6,20,0.1,1.0,16,1.1,32,32,1,1.0,0,0.029342289529479305,0.0,15.924458409758147,32
6,20,0.1,1.0,16,1.1500000000000001,32,32,1,1.0,0,0.03629308036275302,0.0,15.807834275753745,32
6,20,0.1,1.0,16,1.2000000000000002,32,32,1,1.0,0,0.04391266163383591,0.0,15.698692009858064,32
6,20,0.1,1.0,16,1.25,32,32,1,1.0,0,0.05192997304008363,0.0,15.596974651862325,32
6,20,0.1,1.0,16,1.3,32,32,1,1.0,0,0.06003595370510403,0.0,15.502229798600895,32
6,20,0.1,1.0,16,1.35,32,32,1,1.0,0,0.06791781140495938,0.0,15.413709859215377,32
6,20,0.1,1.0,16,1.4000000000000001,32,32,1,1.0,0,0.07529216337883676,0.0,15.33049181799887,32
6,20,0.1,1.0,16,1.4500000000000002,32,32,1,1.0,0,0.08193274515937556,0.0,15.251600885751381,32
6,20,0.1,1.0,16,1.5,32,32,1,1.0,0,0.08768978892135948,0.0,15.176123544490206,32
6,20,0.1,1.0,16,1.55,32,32,1,1.0,0,0.09249975447190642,0.0,15.103298230750788,32
6,20,0.1,1.0,16,1.6,32,32,1,1.0,0,0.09638546362180497,0.0,15.032575205841736,32
6,20,0.1,1.0,16,1.6500000000000001,32,32,1,1.0,0,0.09944769712227461,0.0,14.9636432219535,32
6,20,0.1,1.0,16,1.7000000000000002,32,32,1,1.0,0,0.10184992046675637,0.0,14.896424343498927,32
6,20,0.1,1.0,16,1.75,32,32,1,1.0,0,0.10379827401773735,0.0,14.831041905224117,32
6,20,0.1,1.0,16,1.8,32,32,1,1.0,0,0.10551898071168937,0.0,14.767769695745358,32
6,20,0.1,1.0,16,1.85,32,32,1,1.0,0,0.1072353162012208,0.0,14.706970163807489,32
6,20,0.1,1.0,16,1.9000000000000001,32,32,1,1.0,0,0.10914634294375171,0.0,14.649031458064934,32
6,20,0.1,1.0,16,1.9500000000000002,32,32,1,1.0,0,0.11140969110080666,0.0,14.59430895693766,32
6,20,0.1,1.0,16,2.0,32,32,1,1.0,0,0.11413017813256116,0.0,14.54307849506898,32
6,20,0.1,1.0,17,0.0,32,32,1,1.0,0,2.141404136484463e-27,0.0,20.1450169947022,1
6,20,0.1,1.0,17,0.05,32,32,1,1.0,0,1.927567514270784e-07,0.0,20.151998647103323,32
6,20,0.1,1.0,17,0.1,32,32,1,1.0,0,2.7533909566543092e-06,0.0,20.15006455679922,32
6,20,0.1,1.0,17,0.15000000000000002,32,32,1,1.0,0,1.3097044056229852e-05,0.0,20.138592979834115,32
6,20,0.1,1.0,17,0.2,32,32,1,1.0,0,3.960563819297855e-05,0.0,20.11668353940517,32
6,20,0.1,1.0,17,0.25,32,32,1,1.0,0,9.302271504254555e-05,0.0,20.08323181529689,32
6,20,0.1,1.0,17,0.30000000000000004,32,32,1,1.0,0,0.00018543843927191882,0.0,20.03702581357559,32
6,20,0.1,1.0,17,0.35000000000000003,32,32,1,1.0,0,0.00032917691605313095,0.0,19.976857140567922,32
6,20,0.1,1.0,17,0.4,32,32,1,1.0,0,0.0005362021108179684,0.0,19.90163602637593,32
6,20,0.1,1.0,17,0.45,32,32,1,1.0,0,0.0008187311192904631,0.0,19.81050295738898,32
6,20,0.1,1.0,17,0.5,32,32,1,1.0,0,0.0011915520128005926,0.0,19.70292837389918,32
6,20,0.1,1.0,17,0.55,32,32,1,1.0,0,0.0016761033996729343,0.0,19.578795135800767,32
6,20,0.1,1.0,17,0.6000000000000001,32,32,1,1.0,0,0.002305732991958961,0.0,19.43845896744538,32
6,20,0.1,1.0,17,0.65,32,32,1,1.0,0,0.0031308344084217767,0.0,19.282783595135445,32
6,20,0.1,1.0,17,0.7000000000000001,32,32,1,1.0,0,0.004221940656718287,0.0,19.113147477482862,32
6,20,0.1,1.0,17,0.75,32,32,1,1.0,0,0.005668612920182706,0.0,18.931419865210838,32
6,20,0.1,1.0,17,0.8,32,32,1,1.0,0,0.007572372953626257,0.0,18.739905276366773,32
6,20,0.1,1.0,17,0.8500000000000001,32,32,1,1.0,0,0.0100330993481956,0.0,18.54125678538192,32
6,20,0.1,1.0,17,0.9,32,32,1,1.0,0,0.01313008910851432,0.0,18.33836139975701,32
6,20,0.1,1.0,17,0.9500000000000001,32,32,1,1.0,0,0.01690084728908669,0.0,18.134204214537995,32
6,20,0.1,1.0,17,1.0,32,32,1,1.0,0,0.02132199768433965,0.0,17.93172147488491,32
6,20,0.1,1.0,17,1.05,32,32,1,1.0,0,0.02629698058326152,0.0,17.73365554010304,32
6,20,0.1,1.0,17,1.1,32,32,1,1.0,0,0.031654210157892354,0.0,17.54242610864117,32
6,20,0.1,1.0,17,1.1500000000000001,32,32,1,1.0,0,0.03715739428383236,0.0,17.36003131260902,32
6,20,0.1,1.0,17,1.2000000000000002,32,32,1,1.0,0,0.04252723996360709,0.0,17.1879890180528,32
6,20,0.1,1.0,17,1.25,32,32,1,1.0,0,0.047471523156719264,0.0,17.027322709493383,32
6,20,0.1,1.0,17,1.3,32,32,1,1.0,0,0.05171900180758712,0.0,16.878591600751076,32
6,20,0.1,1.0,17,1.35,32,32,1,1.0,0,0.055052078341719324,0.0,16.74195607801733,32
6,20,0.1,1.0,17,1.4000000000000001,32,32,1,1.0,0,0.05733364530611555,0.0,16.617267608592584,32
6,20,0.1,1.0,17,1.4500000000000002,32,32,1,1.0,0,0.058524749864784384,0.0,16.504167657265054,32
6,20,0.1,1.0,17,1.5,32,32,1,1.0,0,0.05869124791615954,0.0,16.402182723180246,32
6,20,0.1,1.0,17,1.55,32,32,1,1.0,0,0.05799900752786587,0.0,16.310804244980776,32
6,20,0.1,1.0,17,1.6,32,32,1,1.0,0,0.0566981837587072,0.0,16.229546778768018,32
6,20,0.1,1.0,17,1.6500000000000001,32,32,1,1.0,0,0.05509785327637534,0.0,16.157982704186587,32
6,20,0.1,1.0,17,1.7000000000000002,32,32,1,1.0,0,0.05353296317645261,0.0,16.09575535555891,32
6,20,0.1,1.0,17,1.75,32,32,1,1.0,0,0.05232666415855344,0.0,16.042575328152044,32
6,20,0.1,1.0,17,1.8,32,32,1,1.0,0,0.05175260647945632,0.0,15.998206066607525,32
6,20,0.1,1.0,17,1.85,32,32,1,1.0,0,0.05200336954932916,0.0,15.962444121967074,32
6,20,0.1,1.0,17,1.9000000000000001,32,32,1,1.0,0,0.053171466200811195,0.0,15.935098989841538,32
6,20,0.1,1.0,17,1.9500000000000002,32,32,1,1.0,0,0.0552469232750525,0.0,15.915975364816429,32
6,20,0.1,1.0,17,2.0,32,32,1,1.0,0,0.058130917972842706,0.0,15.904859102787775,32
6,20,0.1,1.0,18,0.0,32,32,1,1.0,0,2.141404136484463e-27,0.0,20.249844977055183,1
6,20,0.1,1.0,18,0.05,32,32,1,1.0,0,2.1229139866839438e-07,0.0,20.24336940493336,32
6,20,0.1,1.0,18,0.1,32,32,1,1.0,0,3.3732206322723406e-06,0.0,20.228177889043543,32
6,20,0.1,1.0,18,0.15000000000000002,32,32,1,1.0,0,1.7635405942797155e-05,0.0,20.203167536296043,32
6,20,0.1,1.0,18,0.2,32,32,1,1.0,0,5.7697622513765715e-05,0.0,20.167063687061486,32
6,20,0.1,1.0,18,0.25,32,32,1,1.0,0,0.0001441652950087454,0.0,20.11851648794634,32
6,20,0.1,1.0,18,0.30000000000000004,32,32,1,1.0,0,0.00030058151970473976,0.0,20.05620765334685,32
6,20,0.1,1.0,18,0.35000000000000003,32,32,1,1.0,0,0.0005484905442133116,0.0,19.97895626940582,32
6,20,0.1,1.0,18,0.4,32,32,1,1.0,0,0.0009017201197920795,0.0,19.885814259503213,32
6,20,0.1,1.0,18,0.45,32,32,1,1.0,0,0.0013615676525441105,0.0,19.77614493584099,32
6,20,0.1,1.0,18,0.5,32,32,1,1.0,0,0.001914669599329886,0.0,19.64968204036207,32
6,20,0.1,1.0,18,0.55,32,32,1,1.0,0,0.00253507628107465,0.0,19.506569737389277,32
6,20,0.1,1.0,18,0.6000000000000001,32,32,1,1.0,0,0.003191447440607655,0.0,19.34738624885874,32
6,20,0.1,1.0,18,0.65,32,32,1,1.0,0,0.003859478933624095,0.0,19.17315394686093,32
6,20,0.1,1.0,18,0.7000000000000001,32,32,1,1.0,0,0.004538583139974011,0.0,18.98533768482468,32
6,20,0.1,1.0,18,0.75,32,32,1,1.0,0,0.0052704329800461296,0.0,18.785830724015664,32
6,20,0.1,1.0,18,0.8,32,32,1,1.0,0,0.006155091920687847,0.0,18.576926153346648,32
6,20,0.1,1.0,18,0.8500000000000001,32,32,1,1.0,0,0.007358208298557156,0.0,18.36126845091106,32
6,20,0.1,1.0,18,0.9,32,32,1,1.0,0,0.009101708365249261,0.0,18.14178207540439,32
6,20,0.1,1.0,18,0.9500000000000001,32,32,1,1.0,0,0.011633612155012879,0.0,17.92157454115447,32
6,20,0.1,1.0,18,1.0,32,32,1,1.0,0,0.015181578888196738,0.0,17.70381589452063,32
6,20,0.1,1.0,18,1.05,32,32,1,1.0,0,0.019904090884385023,0.0,17.49160114329425,32
6,20,0.1,1.0,18,1.1,32,32,1,1.0,0,0.02585388459214835,0.0,17.287807740457467,32
6,20,0.1,1.0,18,1.1500000000000001,32,32,1,1.0,0,0.032960916713684354,0.0,17.094962326107442,32
6,20,0.1,1.0,18,1.2000000000000002,32,32,1,1.0,0,0.04103532820304189,0.0,16.915133364058867,32
6,20,0.1,1.0,18,1.25,32,32,1,1.0,0,0.049788076116789114,0.0,16.74986271407928,32
6,20,0.1,1.0,18,1.3,32,32,1,1.0,0,0.058865339731689864,0.0,16.600144429767525,32
6,20,0.1,1.0,18,1.35,32,32,1,1.0,0,0.0678909069339609,0.0,16.466451799138813,32
6,20,0.1,1.0,18,1.4000000000000001,32,32,1,1.0,0,0.07650945080876041,0.0,16.348805747564416,32
6,20,0.1,1.0,18,1.4500000000000002,32,32,1,1.0,0,0.08442383727097055,0.0,16.246871925420763,32
6,20,0.1,1.0,18,1.5,32,32,1,1.0,0,0.09142118939150144,0.0,16.160069836948093,32
6,20,0.1,1.0,18,1.55,32,32,1,1.0,0,0.0973850058492174,0.0,16.087677786259537,32
6,20,0.1,1.0,18,1.6,32,32,1,1.0,0,0.10229320746301697,0.0,16.028919770782064,32
6,20,0.1,1.0,18,1.6500000000000001,32,32,1,1.0,0,0.10620430141683126,0.0,15.983026809051466,32
6,20,0.1,1.0,18,1.7000000000000002,32,32,1,1.0,0,0.10923525380085176,0.0,15.949268723298076,32
6,20,0.1,1.0,18,1.75,32,32,1,1.0,0,0.11153557346466844,0.0,15.926960669383929,32
6,20,0.1,1.0,18,1.8,32,32,1,1.0,0,0.11326201766121657,0.0,15.915449909960609,32
6,20,0.1,1.0,18,1.85,32,32,1,1.0,0,0.11455778297701096,0.0,15.914091192605886,32
6,20,0.1,1.0,18,1.9000000000000001,32,32,1,1.0,0,0.1155387778411212,0.0,15.922219931176114,32
6,20,0.1,1.0,18,1.9500000000000002,32,32,1,1.0,0,0.11628798133820824,0.0,15.939128420628768,32
6,20,0.1,1.0,18,2.0,32,32,1,1.0,0,0.11685721218148798,0.0,15.964050849850544,32
6,20,0.1,1.0,19,0.0,32,32,1,1.0,0,2.141404136484463e-27,0.0,17.621464817790102,1
6,20,0.1,1.0,19,0.05,32,32,1,1.0,0,1.7284620391475356e-07,0.0,17.572566866689222,32
6,20,0.1,1.0,19,0.1,32,32,1,1.0,0,2.5907261577846066e-06,0.0,17.525074103706302,32
6,20,0.1,1.0,19,0.15000000000000002,32,32,1,1.0,0,1.307013255160013e-05,0.0,17.479970522547795,32
6,20,0.1,1.0,19,0.2,32,32,1,1.0,0,4.199550444076715e-05,0.0,17.437887532689754,32
6,20,0.1,1.0,19,0.25,32,32,1,1.0,0,0.00010434618069778483,0.0,17.39911900990299,32
6,20,0.1,1.0,19,0.30000000000000004,32,32,1,1.0,0,0.00021825964474946776,0.0,17.36365808806232,32
6,20,0.1,1.0,19,0.35000000000000003,32,32,1,1.0,0,0.00040225136508670415,0.0,17.33125138638529,32
6,20,0.1,1.0,19,0.4,32,32,1,1.0,0,0.0006719390912237019,0.0,17.301466158004544,32
6,20,0.1,1.0,19,0.45,32,32,1,1.0,0,0.00103752653734398,0.0,17.27376540776955,32
6,20,0.1,1.0,19,0.5,32,32,1,1.0,0,0.001503267529436205,0.0,17.247586123608844,32
6,20,0.1,1.0,19,0.55,32,32,1,1.0,0,0.0020696783242296667,0.0,17.222415318806735,32
