L,k,dt,g,cut,J,n_pasts,n_futures,n_seeds,seed,unitary_ensemble,basis,orientation,weight_scope,probability_power,centered,spectrum_discarded_weight_threshold,entropy,entropy_std,entropy_old_raw_xyz,entropy_old_raw_xyz_std,entropy_old_centered_xyz,entropy_old_centered_xyz_std,entropy_change_vs_raw_xyz,entropy_change_vs_centered_xyz,response_norm,rank,response_shape,probe_file,probe_sha256,raw_file,raw_sha256
6,20,0.1,1.0,9,1.9000000000000001,64,64,1,0,haar,IXYZ,future_rows_history_columns,complete_retained_record,1,0,1e-12,0.07020408385675342,0.0,0.1310015089848147,0.0,0.30126822847243606,0.0,-0.06079742512806127,-0.23106414461568264,49.32809499228405,64,256x64,raw/probes_cut_09.npz,ba6b8c5d290cd40eb55d260ab5bf9557cb087b44f42d50dca3c68cdf3238be54,raw/cut_09_J_1p9.npz,1f56dbbf03ee964de5e6cbf44ded98f5077181bb9bd7d87860c825d641b5b405
6,20,0.1,1.0,9,1.9500000000000002,64,64,1,0,haar,IXYZ,future_rows_history_columns,complete_retained_record,1,0,1e-12,0.07086007063202274,0.0,0.13148537843495844,0.0,0.30236056558227364,0.0,-0.06062530780293571,-0.2315004949502509,49.298125311482266,64,256x64,raw/probes_cut_09.npz,ba6b8c5d290cd40eb55d260ab5bf9557cb087b44f42d50dca3c68cdf3238be54,raw/cut_09_J_1p95.npz,50cd25db19b57119194e8251a87fc901d8c1f6ede630f19d4e118d5695a1f6a5
6,20,0.1,1.0,9,2.0,64,64,1,0,haar,IXYZ,future_rows_history_columns,complete_retained_record,1,0,1e-12,0.07140226136995102,0.0,0.13198944301395246,0.0,0.3044263612957282,0.0,-0.06058718164400144,-0.23302409992577716,49.26744705697883,64,256x64,raw/probes_cut_09.npz,ba6b8c5d290cd40eb55d260ab5bf9557cb087b44f42d50dca3c68cdf3238be54,raw/cut_09_J_2.npz,955a17d594186d084f99f920a97fd2d7e5bb48b8335e47c1f8f473d586ea12cb
6,20,0.1,1.0,10,0.0,64,64,1,0,haar,IXYZ,future_rows_history_columns,complete_retained_record,1,0,1e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.44972728119396,1,256x64,raw/probes_cut_10.npz,bd04ad457a5577022303f846dc61a4a8b695f3b0fd39b07a95bbb6383e17768d,raw/cut_10_J_0.npz,64b117e649898dbc5322c1002f84113d94f12bf844a1112caa0f54182c024ff8
6,20,0.1,1.0,10,0.05,64,64,1,0,haar,IXYZ,future_rows_history_columns,complete_retained_record,1,0,1e-12,2.3741054111582742e-07,0.0,4.5774058091253825e-07,0.0,1.4947770740271537e-06,0.0,-2.2033003979671082e-07,-1.2573665329113263e-06,50.52827523192486,64,256x64,raw/probes_cut_10.npz,bd04ad457a5577022303f846dc61a4a8b695f3b0fd39b07a95bbb6383e17768d,raw/cut_10_J_0p05.npz,b4a30dc5a42f66f8d238a65c6488b579b9014cd0a22d08c0be994d87f8f0955b
6,20,0.1,1.0,10,0.1,64,64,1,0,haar,IXYZ,future_rows_history_columns,complete_retained_record,1,0,1e-12,3.2527011526518793e-06,0.0,6.2341553029938375e-06,0.0,2.0119052895373196e-05,0.0,-2.9814541503419583e-06,-1.686635174272132e-05,50.59565148906803,64,256x64,raw/probes_cut_10.npz,bd04ad457a5577022303f846dc61a4a8b695f3b0fd39b07a95bbb6383e17768d,raw/cut_10_J_0p1.npz,4faccad3a39c117eea1c2b3deb9c068fe4084156dedfe4c5d98147323d260f73
6,20,0.1,1.0,10,0.15000000000000002,64,64,1,0,haar,IXYZ,future_rows_history_columns,complete_retained_record,1,0,1e-12,1.4928886724968649e-05,0.0,2.849411375110949e-05,0.0,9.112808149511713e-05,0.0,-1.356522702614084e-05,-7.619919477014849e-05,50.650429621433716,64,256x64,raw/probes_cut_10.npz,bd04ad457a5577022303f846dc61a4a8b695f3b0fd39b07a95bbb6383e17768d,raw/cut_10_J_0p15.npz,ec5ad5980a560962918c8a5bf702569d0e2a494996301998358be1cff596a636
6,20,0.1,1.0,10,0.2,64,64,1,0,haar,IXYZ,future_rows_history_columns,complete_retained_record,1,0,1e-12,4.391722149319937e-05,0.0,8.356146438496437e-05,0.0,0.0002651919844176507,0.0,-3.9644242891765e-05,-0.00022127476292445135,50.690424137464674,64,256x64,raw/probes_cut_10.npz,bd04ad457a5577022303f846dc61a4a8b695f3b0fd39b07a95bbb6383e17768d,raw/cut_10_J_0p2.npz,fbaeb774df0d1edee8e374c40ebbfc3ba4744bbef581af9ccd64f54438757104
6,20,0.1,1.0,10,0.25,64,64,1,0,haar,IXYZ,future_rows_history_columns,complete_retained_record,1,0,1e-12,0.0001012503070947349,0.0,0.00019220527282852099,0.0,0.0006058999340195679,0.0,-9.095496573378608e-05,-0.0005046496269248329,50.71285401330398,64,256x64,raw/probes_cut_10.npz,bd04ad457a5577022303f846dc61a4a8b695f3b0fd39b07a95bbb6383e17768d,raw/cut_10_J_0p25.npz,08687bd1a96eb7d945eae9f895310993e05c1502c17f4b1c5fb2eb1f99d4830e
6,20,0.1,1.0,10,0.30000000000000004,64,64,1,0,haar,IXYZ,future_rows_history_columns,complete_retained_record,1,0,1e-12,0.00019978826696938874,0.0,0.0003786775053852249,0.0,0.001186746592908654,0.0,-0.00017888923841583615,-0.0009869583259392654,50.71456259495173,64,256x64,raw/probes_cut_10.npz,bd04ad457a5577022303f846dc61a4a8b695f3b0fd39b07a95bbb6383e17768d,raw/cut_10_J_0p3.npz,1a1a270a340fbc4fbbbab7d1bc5b6d77345515ef66fe6fcc5ffaff58a6046029
6,20,0.1,1.0,10,0.35000000000000003,64,64,1,0,haar,IXYZ,future_rows_history_columns,complete_retained_record,1,0,1e-12,0.000353311085792178,0.0,0.0006691632372575328,0.0,0.002086554597676489,0.0,-0.00031585215146535484,-0.0017332435118843112,50.69227749686258,64,256x64,raw/probes_cut_10.npz,bd04ad457a5577022303f846dc61a4a8b695f3b0fd39b07a95bbb6383e17768d,raw/cut_10_J_0p35.npz,b1e2fee2037ae94a5fe16f99a92971ff83fdfdeee146731963d74bc706f58503
6,20,0.1,1.0,10,0.4,64,64,1,0,haar,IXYZ,future_rows_history_columns,complete_retained_record,1,0,1e-12,0.0005752900911702729,0.0,0.0010897101979565264,0.0,0.003383538792066492,0.0,-0.0005144201067862535,-0.002808248700896219,50.64289078669394,64,256x64,raw/probes_cut_10.npz,bd04ad457a5577022303f846dc61a4a8b695f3b0fd39b07a95bbb6383e17768d,raw/cut_10_J_0p4.npz,c38364d9829f3bb2b6e7b9c162cac660d5bb09d2662399ec9e362895f57597e8
6,20,0.1,1.0,10,0.45,64,64,1,0,haar,IXYZ,future_rows_history_columns,complete_retained_record,1,0,1e-12,0.0008775493962412639,0.0,0.001664009124929158,0.0,0.00514912591635288,0.0,-0.0007864597286878942,-0.004271576520111616,50.56374058571439,64,256x64,raw/probes_cut_10.npz,bd04ad457a5577022303f846dc61a4a8b695f3b0fd39b07a95bbb6383e17768d,raw/cut_10_J_0p45.npz,b0a5b632b9fd8b64d008b44162454b793cf2f9143aa30fc260cd7330a216bb01
6,20,0.1,1.0,10,0.5,64,64,1,0,haar,IXYZ,future_rows_history_columns,complete_retained_record,1,0,1e-12,0.0012691502053067691,0.0,0.0024115975505473123,0.0,0.007443209179365721,0.0,-0.0011424473452405432,-0.006174058974058952,50.452876012959166,64,256x64,raw/probes_cut_10.npz,bd04ad457a5577022303f846dc61a4a8b695f3b0fd39b07a95bbb6383e17768d,raw/cut_10_J_0p5.npz,391ec7885c1faa42c991a2e57863daa6edfe292a87e823006b0973792b407a4b
6,20,0.1,1.0,10,0.55,64,64,1,0,haar,IXYZ,future_rows_history_columns,complete_retained_record,1,0,1e-12,0.0017558660991428298,0.0,0.0033471147041824385,0.0,0.010312628991920487,0.0,-0.0015912486050396087,-0.008556762892777658,50.3092892503822,64,256x64,raw/probes_cut_10.npz,bd04ad457a5577022303f846dc61a4a8b695f3b0fd39b07a95bbb6383e17768d,raw/cut_10_J_0p55.npz,1dac082a64c3377021e8709b47cb5a19f1b0352c5d98a23d384379c1dcd00295
6,20,0.1,1.0,10,0.6000000000000001,64,64,1,0,haar,IXYZ,future_rows_history_columns,complete_retained_record,1,0,1e-12,0.002340563450232647,0.0,0.004481153316230542,0.0,0.013794357314140686,0.0,-0.0021405898659978945,-0.01145379386390804,50.13310060019805,64,256x64,raw/probes_cut_10.npz,bd04ad457a5577022303f846dc61a4a8b695f3b0fd39b07a95bbb6383e17768d,raw/cut_10_J_0p6.npz,b465202197209bd40e8f726578c0d545a4fee27559837cee86a2613cd96a742c
6,20,0.1,1.0,10,0.65,64,64,1,0,haar,IXYZ,future_rows_history_columns,complete_retained_record,1,0,1e-12,0.0030246622480720187,0.0,0.005823050161221273,0.0,0.017924180615819765,0.0,-0.0027983879131492544,-0.014899518367747746,49.925684046977366,64,256x64,raw/probes_cut_10.npz,bd04ad457a5577022303f846dc61a4a8b695f3b0fd39b07a95bbb6383e17768d,raw/cut_10_J_0p65.npz,15a8fb4a17f916c7db08ed07e9b2a115ac91004a2aec1948ba3f3bef86ceacb4
6,20,0.1,1.0,10,0.7000000000000001,64,64,1,0,haar,IXYZ,future_rows_history_columns,complete_retained_record,1,0,1e-12,0.0038106332369548515,0.0,0.007385609401936857,0.0,0.022750550322824352,0.0,-0.003574976164982005,-0.0189399170858695,49.68972274387761,64,256x64,raw/probes_cut_10.npz,bd04ad457a5577022303f846dc61a4a8b695f3b0fd39b07a95bbb6383e17768d,raw/cut_10_J_0p7.npz,155a564d1cf700a7afbcb7c101e57270d5be81e97077fedb0a1eba43781ece67
6,20,0.1,1.0,10,0.75,64,64,1,0,haar,IXYZ,future_rows_history_columns,complete_retained_record,1,0,1e-12,0.004705224539005987,0.0,0.009191293161583224,0.0,0.028351813262725616,0.0,-0.004486068622577237,-0.02364658872371963,49.42918577327475,64,256x64,raw/probes_cut_10.npz,bd04ad457a5577022303f846dc61a4a8b695f3b0fd39b07a95bbb6383e17768d,raw/cut_10_J_0p75.npz,fb58c2b313fee20be8b223ef30e03702e8470e87663347a465830e032b946d79
6,20,0.1,1.0,10,0.8,64,64,1,0,haar,IXYZ,future_rows_history_columns,complete_retained_record,1,0,1e-12,0.0057228003412774855,0.0,0.011278774549006108,0.0,0.034853014664738904,0.0,-0.0055559742077286225,-0.02913021432346142,49.14922094187414,64,256x64,raw/probes_cut_10.npz,bd04ad457a5577022303f846dc61a4a8b695f3b0fd39b07a95bbb6383e17768d,raw/cut_10_J_0p8.npz,635be5b166581d76a64f0c3871272310709c2faff48afbe76ca6b4a075117182
6,20,0.1,1.0,10,0.8500000000000001,64,64,1,0,haar,IXYZ,future_rows_history_columns,complete_retained_record,1,0,1e-12,0.006887871307850824,0.0,0.013707982135999748,0.0,0.04243612326744558,0.0,-0.006820110828148924,-0.035548251959594754,48.85596221677349,64,256x64,raw/probes_cut_10.npz,bd04ad457a5577022303f846dc61a4a8b695f3b0fd39b07a95bbb6383e17768d,raw/cut_10_J_0p85.npz,0372f3ca626df0226ab4bd7ff558c9ed7c0ab5f57bdd5d1304ce3927d2fde22a
6,20,0.1,1.0,10,0.9,64,64,1,0,haar,IXYZ,future_rows_history_columns,complete_retained_record,1,0,1e-12,0.008235711203964923,0.0,0.016561092507696787,0.0,0.051335679597122284,0.0,-0.008325381303731864,-0.04309996839315736,48.556257669843454,64,256x64,raw/probes_cut_10.npz,bd04ad457a5577022303f846dc61a4a8b695f3b0fd39b07a95bbb6383e17768d,raw/cut_10_J_0p9.npz,0a3b0d0206f5ba1c8f5e3f8aec30b9b5536a442bb54c336165b34641020fff3a
6,20,0.1,1.0,10,0.9500000000000001,64,64,1,0,haar,IXYZ,future_rows_history_columns,complete_retained_record,1,0,1e-12,0.009810088492403593,0.0,0.01993688887873475,0.0,0.06181243850385742,0.0,-0.010126800386331158,-0.05200235001145383,48.257330517643645,64,256x64,raw/probes_cut_10.npz,bd04ad457a5577022303f846dc61a4a8b695f3b0fd39b07a95bbb6383e17768d,raw/cut_10_J_0p95.npz,29d95af4490da8aeef8d20aefa672a10c38bcddeebe31a5bc542e2631a6a5576
6,20,0.1,1.0,10,1.0,64,64,1,0,haar,IXYZ,future_rows_history_columns,complete_retained_record,1,0,1e-12,0.011657820963837285,0.0,0.02393721862263665,0.0,0.07410275464176608,0.0,-0.012279397658799365,-0.06244493367792879,47.96639504429337,64,256x64,raw/probes_cut_10.npz,bd04ad457a5577022303f846dc61a4a8b695f3b0fd39b07a95bbb6383e17768d,raw/cut_10_J_1.npz,14d4d467685bece97dafd9762a43d121cda23a80c088ac680b78f5896deb1895
6,20,0.1,1.0,10,1.05,64,64,1,0,haar,IXYZ,future_rows_history_columns,complete_retained_record,1,0,1e-12,0.013820842466788524,0.0,0.028646695919312414,0.0,0.0883499761456181,0.0,-0.01482585345252389,-0.07452913367882957,47.690256725552025,64,256x64,raw/probes_cut_10.npz,bd04ad457a5577022303f846dc61a4a8b695f3b0fd39b07a95bbb6383e17768d,raw/cut_10_J_1p05.npz,dd888ad656ea096d5ef4a09c72117a8c880746d9812ac95c6ede74f8c5f0bd3b
6,20,0.1,1.0,10,1.1,64,64,1,0,haar,IXYZ,future_rows_history_columns,complete_retained_record,1,0,1e-12,0.016327283016103564,0.0,0.034109317389644206,0.0,0.10453237930386673,0.0,-0.01778203437354064,-0.08820509628776317,47.434930592338205,64,256x64,raw/probes_cut_10.npz,bd04ad457a5577022303f846dc61a4a8b695f3b0fd39b07a95bbb6383e17768d,raw/cut_10_J_1p1.npz,01cfa7731ae2ae8f3764a1a0968c59b6d841edc53ec3a447b4e62c8f6d276906
6,20,0.1,1.0,10,1.1500000000000001,64,64,1,0,haar,IXYZ,future_rows_history_columns,complete_retained_record,1,0,1e-12,0.01918394128043742,0.0,0.04030860616596862,0.0,0.12241135470456785,0.0,-0.0211246648855312,-0.10322741342413043,47.2053140171818,64,256x64,raw/probes_cut_10.npz,bd04ad457a5577022303f846dc61a4a8b695f3b0fd39b07a95bbb6383e17768d,raw/cut_10_J_1p15.npz,fe659900b421bc2b52380e0bc840480e0e8cf5164a2721fde4ba76c1fa017fc1
6,20,0.1,1.0,10,1.2000000000000002,64,64,1,0,haar,IXYZ,future_rows_history_columns,complete_retained_record,1,0,1e-12,0.02237240294319895,0.0,0.04715832117309218,0.0,0.14152424157213442,0.0,-0.024785918229893233,-0.11915183862893547,47.004945839663506,64,256x64,raw/probes_cut_10.npz,bd04ad457a5577022303f846dc61a4a8b695f3b0fd39b07a95bbb6383e17768d,raw/cut_10_J_1p2.npz,468f1e091980afe2cfa86416e404b51b33c236bec2b62165a9a6193b93226669
6,20,0.1,1.0,10,1.25,64,64,1,0,haar,IXYZ,future_rows_history_columns,complete_retained_record,1,0,1e-12,0.02584885235461323,0.0,0.0545053621735243,0.0,0.16122614358387388,0.0,-0.02865650981891107,-0.13537729122926065,46.83587466022677,64,256x64,raw/probes_cut_10.npz,bd04ad457a5577022303f846dc61a4a8b695f3b0fd39b07a95bbb6383e17768d,raw/cut_10_J_1p25.npz,1b5575a700c2d98ecdd7f76df308ee1a0adf1c7da3c747105a87760c88eb95b9
6,20,0.1,1.0,10,1.3,64,64,1,0,haar,IXYZ,future_rows_history_columns,complete_retained_record,1,0,1e-12,0.029546878254361236,0.0,0.06214341553784038,0.0,0.1807695413384438,0.0,-0.03259653728347914,-0.15122266308408258,46.69864624235083,64,256x64,raw/probes_cut_10.npz,bd04ad457a5577022303f846dc61a4a8b695f3b0fd39b07a95bbb6383e17768d,raw/cut_10_J_1p3.npz,dac930d7fb4061f1b7d6abcc3f68ff680d418afb9e7074efd85e7759c97f47d0
6,20,0.1,1.0,10,1.35,64,64,1,0,haar,IXYZ,future_rows_history_columns,complete_retained_record,1,0,1e-12,0.033383008777914364,0.0,0.0698353872597954,0.0,0.19940515234366835,0.0,-0.03645237848188104,-0.16602214356575398,46.59240582175766,64,256x64,raw/probes_cut_10.npz,bd04ad457a5577022303f846dc61a4a8b695f3b0fd39b07a95bbb6383e17768d,raw/cut_10_J_1p35.npz,188da357adb2e798f632e3ec8c8db3bb4227eebc6ddd6c3923d2d18071a71740
6,20,0.1,1.0,10,1.4000000000000001,64,64,1,0,haar,IXYZ,future_rows_history_columns,complete_retained_record,1,0,1e-12,0.03726434619660666,0.0,0.07734074086423302,0.0,0.2164820814462926,0.0,-0.040076394667626365,-0.17921773524968596,46.51509652545696,64,256x64,raw/probes_cut_10.npz,bd04ad457a5577022303f846dc61a4a8b695f3b0fd39b07a95bbb6383e17768d,raw/cut_10_J_1p4.npz,61df83fb5883a32ba34b8f59b2ab86017f510e9dffc930794e0da3bab2f35593
6,20,0.1,1.0,10,1.4500000000000002,64,64,1,0,haar,IXYZ,future_rows_history_columns,complete_retained_record,1,0,1e-12,0.041097163403175874,0.0,0.08444243929489169,0.0,0.23152529119970372,0.0,-0.043345275891715815,-0.19042812779652785,46.46372555879337,64,256x64,raw/probes_cut_10.npz,bd04ad457a5577022303f846dc61a4a8b695f3b0fd39b07a95bbb6383e17768d,raw/cut_10_J_1p45.npz,23e30d179169d2e9da92e82a33ca5622a005e3f2506965b04d4b7c1c820b2d1f
6,20,0.1,1.0,10,1.5,64,64,1,0,haar,IXYZ,future_rows_history_columns,complete_retained_record,1,0,1e-12,0.044795186105211625,0.0,0.09096862892462303,0.0,0.2442765634864481,0.0,-0.0461734428194114,-0.19948137738123647,46.43466468444235,64,256x64,raw/probes_cut_10.npz,bd04ad457a5577022303f846dc61a4a8b695f3b0fd39b07a95bbb6383e17768d,raw/cut_10_J_1p5.npz,6ee9459ee3cf19cc1c96bb82522f1f447ec11ca50141dd31636ec6d3679ebcee
6,20,0.1,1.0,10,1.55,64,64,1,0,haar,IXYZ,future_rows_history_columns,complete_retained_record,1,0,1e-12,0.04828646227597869,0.0,0.0968059994888671,0.0,0.25469683612893174,0.0,-0.04851953721288842,-0.20641037385295305,46.423951497477475,64,256x64,raw/probes_cut_10.npz,bd04ad457a5577022303f846dc61a4a8b695f3b0fd39b07a95bbb6383e17768d,raw/cut_10_J_1p55.npz,c1ddecaa97d392f817a8b5b9a47542dab4eb55ac12615c102a41f078b4b5bc92
6,20,0.1,1.0,10,1.6,64,64,1,0,haar,IXYZ,future_rows_history_columns,complete_retained_record,1,0,1e-12,0.051518055287996425,0.0,0.10190392882916434,0.0,0.2629373953634453,0.0,-0.050385873541167914,-0.21141934007544888,46.42756430779668,64,256x64,raw/probes_cut_10.npz,bd04ad457a5577022303f846dc61a4a8b695f3b0fd39b07a95bbb6383e17768d,raw/cut_10_J_1p6.npz,daaceb8670fd6e0406ad79e25c73d7b17f084d2a8eb76436d29ae0b29443eabc
6,20,0.1,1.0,10,1.6500000000000001,64,64,1,0,haar,IXYZ,future_rows_history_columns,complete_retained_record,1,0,1e-12,0.05445820998578849,0.0,0.10627039409009294,0.0,0.2692921730587873,0.0,-0.051812184104304444,-0.2148339630729988,46.44165054380582,64,256x64,raw/probes_cut_10.npz,bd04ad457a5577022303f846dc61a4a8b695f3b0fd39b07a95bbb6383e17768d,raw/cut_10_J_1p65.npz,870c0426adc63ae7ca7fc1caa8be4a1ada9d7705c3b74a8414e16c3e02b69b3d
6,20,0.1,1.0,10,1.7000000000000002,64,64,1,0,haar,IXYZ,future_rows_history_columns,complete_retained_record,1,0,1e-12,0.05709602619176322,0.0,0.10996174590006323,0.0,0.2741432554023214,0.0,-0.052865719708300014,-0.21704722921055816,46.462698974182366,64,256x64,raw/probes_cut_10.npz,bd04ad457a5577022303f846dc61a4a8b695f3b0fd39b07a95bbb6383e17768d,raw/cut_10_J_1p7.npz,259adbdfaef3fbf1cc7187be54196b192a1e54dbace46f170e572c438be366d0
6,20,0.1,1.0,10,1.75,64,64,1,0,haar,IXYZ,future_rows_history_columns,complete_retained_record,1,0,1e-12,0.05943898194013144,0.0,0.11306883488492721,0.0,0.2779087700794591,0.0,-0.05362985294479577,-0.21846978813932763,46.48765381362602,64,256x64,raw/probes_cut_10.npz,bd04ad457a5577022303f846dc61a4a8b695f3b0fd39b07a95bbb6383e17768d,raw/cut_10_J_1p75.npz,fbb5e1f751c7f63a8aa0ef031fbd0055c4abe6cbdf871338cfb469ff79785097
6,20,0.1,1.0,10,1.8,64,64,1,0,haar,IXYZ,future_rows_history_columns,complete_retained_record,1,0,1e-12,0.0615088811765344,0.0,0.11570186547953636,0.0,0.28099867929102934,0.0,-0.054192984303001956,-0.21948979811449493,46.513976412982856,64,256x64,raw/probes_cut_10.npz,bd04ad457a5577022303f846dc61a4a8b695f3b0fd39b07a95bbb6383e17768d,raw/cut_10_J_1p8.npz,3edd0515fd33f7905c9514b14cbf8edece50b63558f09eed5bcc373b0f4e1c86
6,20,0.1,1.0,10,1.85,64,64,1,0,haar,IXYZ,future_rows_history_columns,complete_retained_record,1,0,1e-12,0.0633368862457914,0.0,0.11797588075075598,0.0,0.28378082197295473,0.0,-0.05463899450496458,-0.22044393572716334,46.53966320564934,64,256x64,raw/probes_cut_10.npz,bd04ad457a5577022303f846dc61a4a8b695f3b0fd39b07a95bbb6383e17768d,raw/cut_10_J_1p85.npz,b92d7c17ddc4a6e667b6b38847a4d7184e07af3769e28315bb2f1b542575a8e1
6,20,0.1,1.0,10,1.9000000000000001,64,64,1,0,haar,IXYZ,future_rows_history_columns,complete_retained_record,1,0,1e-12,0.06495830793511999,0.0,0.11999823807603548,0.0,0.286557434237495,0.0,-0.05503993014091549,-0.22159912630237505,46.56323065102366,64,256x64,raw/probes_cut_10.npz,bd04ad457a5577022303f846dc61a4a8b695f3b0fd39b07a95bbb6383e17768d,raw/cut_10_J_1p9.npz,0059f8f1e41d6d6d7ea5778918645393aa259a23a1496a71639909719efe05bc
6,20,0.1,1.0,10,1.9500000000000002,64,64,1,0,haar,IXYZ,future_rows_history_columns,complete_retained_record,1,0,1e-12,0.06640774609136574,0.0,0.12185887423370863,0.0,0.2895511015591956,0.0,-0.05545112814234289,-0.22314335546782987,46.58367794969182,64,256x64,raw/probes_cut_10.npz,bd04ad457a5577022303f846dc61a4a8b695f3b0fd39b07a95bbb6383e17768d,raw/cut_10_J_1p95.npz,bd4fe5f3cb20a69736e1755ad1bbb415149e2b958547d78130544b169403db38
6,20,0.1,1.0,10,2.0,64,64,1,0,haar,IXYZ,future_rows_history_columns,complete_retained_record,1,0,1e-12,0.06771503470255792,0.0,0.12362369322597236,0.0,0.2928985809049691,0.0,-0.05590865852341444,-0.2251835462024112,46.60043535413854,64,256x64,raw/probes_cut_10.npz,bd04ad457a5577022303f846dc61a4a8b695f3b0fd39b07a95bbb6383e17768d,raw/cut_10_J_2.npz,622335f8cb0787819181ca6e92492f7bc61499f41e09f26ed2a81e9a1d0271f9
6,20,0.1,1.0,11,0.0,64,64,1,0,haar,IXYZ,future_rows_history_columns,complete_retained_record,1,0,1e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.160009876260254,1,256x64,raw/probes_cut_11.npz,7f1dbfa62e334aa0fd7ea843a141aeaa8179c2a12d716075080fc6d4c0908ed9,raw/cut_11_J_0.npz,02a2e7b62f534e9b7474ffcdecfddb1d6beed5a74e539dd57cf93d382c1e6a21
6,20,0.1,1.0,11,0.05,64,64,1,0,haar,IXYZ,future_rows_history_columns,complete_retained_record,1,0,1e-12,1.6231357295277624e-07,0.0,3.1320710846862365e-07,0.0,1.3327874687399363e-06,0.0,-1.5089353551584741e-07,-1.17047389578716e-06,56.17040407421371,64,256x64,raw/probes_cut_11.npz,7f1dbfa62e334aa0fd7ea843a141aeaa8179c2a12d716075080fc6d4c0908ed9,raw/cut_11_J_0p05.npz,ba19cb2442096bec9bb065454aa4c8846ba1847aaf8fcef2afebb1e8b3d6c124
6,20,0.1,1.0,11,0.1,64,64,1,0,haar,IXYZ,future_rows_history_columns,complete_retained_record,1,0,1e-12,2.389617705141375e-06,0.0,4.584992603265888e-06,0.0,1.916336868764335e-05,0.0,-2.1953748981245134e-06,-1.6773750982501974e-05,56.16640096036141,64,256x64,raw/probes_cut_11.npz,7f1dbfa62e334aa0fd7ea843a141aeaa8179c2a12d716075080fc6d4c0908ed9,raw/cut_11_J_0p1.npz,3bc33fd61938aa9fed965f2092b7400228276855c809d0b64c49951cb5edc5c6
6,20,0.1,1.0,11,0.15000000000000002,64,64,1,0,haar,IXYZ,future_rows_history_columns,complete_retained_record,1,0,1e-12,1.2005324562231918e-05,0.0,2.2942443344969835e-05,0.0,9.446848898333367e-05,0.0,-1.0937118782737917e-05,-8.246316442110176e-05,56.14654027859422,64,256x64,raw/probes_cut_11.npz,7f1dbfa62e334aa0fd7ea843a141aeaa8179c2a12d716075080fc6d4c0908ed9,raw/cut_11_J_0p15.npz,ee69f0944b94ab6fc33864c33c0201ce9ec01e0ec9a7f625a47dafc014b84e39
6,20,0.1,1.0,11,0.2,64,64,1,0,haar,IXYZ,future_rows_history_columns,complete_retained_record,1,0,1e-12,3.883086720680953e-05,0.0,7.397472680488382e-05,0.0,0.00030050535032155015,0.0,-3.514385959807429e-05,-0.00026167448311474064,56.108444368095334,64,256x64,raw/probes_cut_11.npz,7f1dbfa62e334aa0fd7ea843a141aeaa8179c2a12d716075080fc6d4c0908ed9,raw/cut_11_J_0p2.npz,594cb399288943dfb978a42a214056aa86994f9782d63bfb6c85ae4149ef4848
6,20,0.1,1.0,11,0.25,64,64,1,0,haar,IXYZ,future_rows_history_columns,complete_retained_record,1,0,1e-12,9.785962738156957e-05,0.0,0.00018597252716766698,0.0,0.0007460681583007017,0.0,-8.811289978609741e-05,-0.0006482085309191321,56.04905512912332,64,256x64,raw/probes_cut_11.npz,7f1dbfa62e334aa0fd7ea843a141aeaa8179c2a12d716075080fc6d4c0908ed9,raw/cut_11_J_0p25.npz,960f69c240a0f55621b66ad781e3c7a29c70bb585d723ae29b8feb9486dec196
6,20,0.1,1.0,11,0.30000000000000004,64,64,1,0,haar,IXYZ,future_rows_history_columns,complete_retained_record,1,0,1e-12,0.00020862428308621563,0.0,0.00039577576796705086,0.0,0.0015694002926952945,0.0,-0.00018715148488083523,-0.001360776009609079,55.96494348120457,64,256x64,raw/probes_cut_11.npz,7f1dbfa62e334aa0fd7ea843a141aeaa8179c2a12d716075080fc6d4c0908ed9,raw/cut_11_J_0p3.npz,972cd13a9005889ec03547e1baac1d4867545ab23bc277e42aed47c8e2a8e60d
6,20,0.1,1.0,11,0.35000000000000003,64,64,1,0,haar,IXYZ,future_rows_history_columns,complete_retained_record,1,0,1e-12,0.0003930088496127156,0.0,0.0007448402424174177,0.0,0.0029220170815247065,0.0,-0.0003518313928047021,-0.002529008231911991,55.852657428765305,64,256x64,raw/probes_cut_11.npz,7f1dbfa62e334aa0fd7ea843a141aeaa8179c2a12d716075080fc6d4c0908ed9,raw/cut_11_J_0p35.npz,c4e9d5c6f65e323b3ad258562c026917943252b9ef5679135b59de870f15dc5a
6,20,0.1,1.0,11,0.4,64,64,1,0,haar,IXYZ,future_rows_history_columns,complete_retained_record,1,0,1e-12,0.0006719354445549777,0.0,0.001273364740664809,0.0,0.004946326784555718,0.0,-0.0006014292961098312,-0.00427439134000074,55.709073699589865,64,256x64,raw/probes_cut_11.npz,7f1dbfa62e334aa0fd7ea843a141aeaa8179c2a12d716075080fc6d4c0908ed9,raw/cut_11_J_0p4.npz,24e54ffd438ee82a5362d481631d0e5135b6c429c5aab6dfbd34406f2ef3adcb
