experiment,method,gate_type,theta,q0,q1,chi_max,tdvp_substeps,sequence,gate_count,infidelity_median,infidelity_min,infidelity_max,n_seeds
A,mpo_zipup,ryy,0.2,2,9,64,,,1,1.9984014443252818e-15,1.9984014443252818e-15,1.9984014443252818e-15,1
A,mpo_zipup,ryy,0.2,2,9,8,,,1,0.24093531925439182,0.24093531925439182,0.24093531925439182,1
A,mpo_zipup,rzz,0.0125,2,9,16,,,1,2.220446049250313e-15,2.220446049250313e-15,2.220446049250313e-15,1
A,mpo_zipup,rzz,0.0125,2,9,32,,,1,2.220446049250313e-15,2.220446049250313e-15,2.220446049250313e-15,1
A,mpo_zipup,rzz,0.0125,2,9,64,,,1,2.220446049250313e-15,2.220446049250313e-15,2.220446049250313e-15,1
A,mpo_zipup,rzz,0.0125,2,9,8,,,1,0.21713716241271963,0.21713716241271963,0.21713716241271963,1
A,mpo_zipup,rzz,0.025,2,9,16,,,1,5.773159728050814e-15,5.773159728050814e-15,5.773159728050814e-15,1
A,mpo_zipup,rzz,0.025,2,9,32,,,1,5.773159728050814e-15,5.773159728050814e-15,5.773159728050814e-15,1
A,mpo_zipup,rzz,0.025,2,9,64,,,1,5.773159728050814e-15,5.773159728050814e-15,5.773159728050814e-15,1
A,mpo_zipup,rzz,0.025,2,9,8,,,1,0.2171371624127174,0.2171371624127174,0.2171371624127174,1
A,mpo_zipup,rzz,0.05,2,9,16,,,1,6.661338147750939e-15,6.661338147750939e-15,6.661338147750939e-15,1
A,mpo_zipup,rzz,0.05,2,9,32,,,1,6.661338147750939e-15,6.661338147750939e-15,6.661338147750939e-15,1
A,mpo_zipup,rzz,0.05,2,9,64,,,1,6.661338147750939e-15,6.661338147750939e-15,6.661338147750939e-15,1
A,mpo_zipup,rzz,0.05,2,9,8,,,1,0.2171371624127182,0.2171371624127182,0.2171371624127182,1
A,mpo_zipup,rzz,0.1,2,9,16,,,1,6.661338147750939e-16,6.661338147750939e-16,6.661338147750939e-16,1
A,mpo_zipup,rzz,0.1,2,9,32,,,1,6.661338147750939e-16,6.661338147750939e-16,6.661338147750939e-16,1
