panel,method,theta,median,min,max,median_display,min_display,max_display,sequence,gate_count,chi_max,x_median,x_min,x_max,y_median,y_min,y_max,y_median_display,y_min_display,y_max_display
c,variational_mpo,,,,,,,,mixed,,8,936.0,936.0,936.0,0.874404773492381,0.8184400631521214,0.9105779780235932,0.874404773492381,0.8184400631521214,0.9105779780235932
c,variational_mpo,,,,,,,,mixed,,16,2728.0,2728.0,2728.0,0.5800927135831127,0.47762409769108605,0.6698564780374656,0.5800927135831127,0.47762409769108605,0.6698564780374656
c,variational_mpo,,,,,,,,mixed,,32,8104.0,8104.0,8104.0,0.13808358684609423,0.07999378527873169,0.18826803055732166,0.13808358684609423,0.07999378527873169,0.18826803055732166
c,variational_mpo,,,,,,,,mixed,,64,18344.0,18344.0,18344.0,0.0,0.0,0.0,1e-14,1e-14,1e-14
d,hybrid_tdvp,,,,,,,,commuting,,8,0.41185911907814443,0.4113687379285693,0.41684044199064374,0.15127032534742313,0.05695586803257968,0.16890668143801846,0.15127032534742313,0.05695586803257968,0.16890668143801846
d,hybrid_tdvp,,,,,,,,commuting,,16,0.46987890475429595,0.4612971509923227,0.470221980009228,0.005916016197425322,0.001590787313994646,0.007048914058339406,0.005916016197425322,0.001590787313994646,0.007048914058339406
d,hybrid_tdvp,,,,,,,,commuting,,32,1.2553746413905174,1.25047469092533,1.2858051859075204,9.557998836839943e-11,1.5764278771257523e-11,1.1968426250064113e-10,9.557998836839943e-11,1.5764278771257523e-11,1.1968426250064113e-10
d,hybrid_tdvp,,,,,,,,commuting,,64,1.2469244321691804,1.2267964170314372,1.2804637342342176,9.557998836839943e-11,1.5764278771257523e-11,1.1968426250064113e-10,9.557998836839943e-11,1.5764278771257523e-11,1.1968426250064113e-10
d,tebd_swap,,,,,,,,commuting,,8,0.07989029213786125,0.07918200793210417,0.0802209060639143,0.9381143730292102,0.8792061702826364,0.9408826926740573,0.9381143730292102,0.8792061702826364,0.9408826926740573
d,tebd_swap,,,,,,,,commuting,,16,0.10642218688735738,0.105930102057755,0.11397795018274337,0.47076229889362864,0.43573517585472965,0.49352713139625126,0.47076229889362864,0.43573517585472965,0.49352713139625126
d,tebd_swap,,,,,,,,commuting,,32,0.15365247486624867,0.15202189388219267,0.15683149313554168,0.009344771696403464,0.0,0.06316789326879924,0.009344771696403464,1e-14,0.06316789326879924
d,tebd_swap,,,,,,,,commuting,,64,0.1527698632562533,0.15110289078438655,0.155826403060928,0.0,0.0,7.841696403332321e-09,1e-14,1e-14,7.841696403332321e-09
d,mpo_zipup,,,,,,,,commuting,,8,0.08958252228330821,0.08947147807339206,0.08995243615936488,0.6845107886742672,0.5791290667598714,0.726694582105589,0.6845107886742672,0.5791290667598714,0.726694582105589
d,mpo_zipup,,,,,,,,commuting,,16,0.11499236797681078,0.11252349312417209,0.11564448004355654,0.31101702676389575,0.26922710063538646,0.3265244655650228,0.31101702676389575,0.26922710063538646,0.3265244655650228
d,mpo_zipup,,,,,,,,commuting,,32,0.1952649249578826,0.1938466759165749,0.19641332695027813,0.0,0.0,0.0,1e-14,1e-14,1e-14
d,mpo_zipup,,,,,,,,commuting,,64,0.19417473580688238,0.19262262823758647,0.1978669758536853,0.0,0.0,0.0,1e-14,1e-14,1e-14
d,variational_mpo,,,,,,,,commuting,,8,3.420075126050506,3.402717307151761,3.432793482847046,0.6845107886742672,0.5791290667598714,0.726694582105589,0.6845107886742672,0.5791290667598714,0.726694582105589
d,variational_mpo,,,,,,,,commuting,,16,43.17043942492455,43.10469262395054,43.63202129810816,0.31101702676389575,0.26922710063538646,0.3265244655650228,0.31101702676389575,0.26922710063538646,0.3265244655650228
d,variational_mpo,,,,,,,,commuting,,32,39.101609811070375,39.09320395800751,39.59104959986871,0.0,0.0,0.0,1e-14,1e-14,1e-14
d,variational_mpo,,,,,,,,commuting,,64,39.12388868100243,39.08379918994615,39.25345514121,0.0,0.0,0.0,1e-14,1e-14,1e-14
d,hybrid_tdvp,,,,,,,,mixed,,8,0.40335889608832076,0.4016419709078036,0.4103138119680807,0.16600776854831556,0.08078772262976885,0.1711944253177783,0.16600776854831556,0.08078772262976885,0.1711944253177783
d,hybrid_tdvp,,,,,,,,mixed,,16,0.4683279450982809,0.45147399802226573,0.4723043760168366,0.01784683826247857,0.004058300063562448,0.02001736454279146,0.01784683826247857,0.004058300063562448,0.02001736454279146
d,hybrid_tdvp,,,,,,,,mixed,,32,1.1485109131899662,1.1397494991542771,1.3772193263284862,4.9279554196313136e-05,4.905222942164222e-06,0.00011071831684861255,4.9279554196313136e-05,4.905222942164222e-06,0.00011071831684861255
d,hybrid_tdvp,,,,,,,,mixed,,64,3.2450334489694797,3.240042934194207,3.409801349102054,9.190426197847046e-12,9.118927835061186e-12,4.832791944409109e-10,9.190426197847046e-12,9.118927835061186e-12,4.832791944409109e-10
d,tebd_swap,,,,,,,,mixed,,8,0.08121266408124939,0.07804268912877887,0.08152222406351939,0.9061377739780099,0.856028275698476,0.9283027416396924,0.9061377739780099,0.856028275698476,0.9283027416396924
d,tebd_swap,,,,,,,,mixed,,16,0.10504748387029395,0.10402095806784928,0.10671880294103175,0.5516422916507415,0.5109359607414385,0.5616687854378082,0.5516422916507415,0.5109359607414385,0.5616687854378082
d,tebd_swap,,,,,,,,mixed,,32,0.15474124177126214,0.1496750158839859,0.15528616635128856,0.1755236426520067,0.1239627336236172,0.1835277836141611,0.1755236426520067,0.1239627336236172,0.1835277836141611
d,tebd_swap,,,,,,,,mixed,,64,0.162366496224422,0.15780237811850384,0.16369252098957077,0.0,0.0,1.5729599844860331e-09,1e-14,1e-14,1.5729599844860331e-09
d,mpo_zipup,,,,,,,,mixed,,8,0.08636823314009234,0.08583560801343992,0.08919977798359469,0.874404773492381,0.8184400631521214,0.9105779780235932,0.874404773492381,0.8184400631521214,0.9105779780235932
d,mpo_zipup,,,,,,,,mixed,,16,0.11150870093842968,0.11087161616887897,0.11454078968381509,0.5800927135831127,0.47762409769108605,0.6698564780374656,0.5800927135831127,0.47762409769108605,0.6698564780374656
d,mpo_zipup,,,,,,,,mixed,,32,0.19142075307900086,0.19012131303315982,0.19577137660235167,0.13808358684609423,0.08141345768551,0.18826803055732166,0.13808358684609423,0.08141345768551,0.18826803055732166
d,mpo_zipup,,,,,,,,mixed,,64,0.33941383723868057,0.32651833578711376,0.3413537730812095,0.0,0.0,0.0,1e-14,1e-14,1e-14
d,variational_mpo,,,,,,,,mixed,,8,4.79725448298268,4.749599786126055,4.881135719188023,0.874404773492381,0.8184400631521214,0.9105779780235932,0.874404773492381,0.8184400631521214,0.9105779780235932
d,variational_mpo,,,,,,,,mixed,,16,51.075435331615154,49.179643440118525,62.40580183506245,0.5800927135831127,0.47762409769108605,0.6698564780374656,0.5800927135831127,0.47762409769108605,0.6698564780374656
d,variational_mpo,,,,,,,,mixed,,32,1503.6215409248252,1503.3860161798657,1532.9009585120366,0.13808358684609423,0.07999378527873169,0.18826803055732166,0.13808358684609423,0.07999378527873169,0.18826803055732166
d,variational_mpo,,,,,,,,mixed,,64,340.1812608159962,339.20965305925347,340.7138121081516,0.0,0.0,0.0,1e-14,1e-14,1e-14
