sequence,gate_count,layer,position_in_layer,gate_type,theta,q0,q1,exact_norm,tdvp_norm,tebd_norm,mpo_norm,infidelity_exact_tdvp,infidelity_exact_tebd,infidelity_exact_mpo,infidelity_tdvp_tebd,infidelity_tdvp_mpo,infidelity_tebd_mpo,exact_state_hash,gate_matrix_hash
mixed,18,6,3,ryy,0.05,3,9,1.0000000000000002,0.9999999999989704,1.000000002741163,1.000000000000001,4.770843720081075e-10,0.0,0.0,0.0,4.770837058742927e-10,0.0,a26925a16cf94549d9f70ecb94b396c9ed23bd1cbb623e2b6f681547e42c0fa7,b284c1e73bdbddcd49f4bf63688996198da2369baffe0c4e1488eac4e855c903
mixed,19,7,1,rxx,0.05,2,9,1.0000000000000002,0.9999999999989005,1.000000002943175,1.0000000000000007,4.771738559838923e-10,0.0,0.0,0.0,4.771731898500775e-10,0.0,344b34f32ee86c4e14eb782561211881249be4d471024c86a3008eccdb28efe4,4cea9d9d874308fdc8cd223c38d24a7579054c3ccfd4a373df3a5363794dfaf4
mixed,20,7,2,rzz,0.05,2,8,1.0000000000000002,0.9999999999988454,1.0000000023867328,1.0000000000000018,4.774900475013055e-10,0.0,0.0,0.0,4.774882711444661e-10,0.0,a4efe2b98908b316fb3dc0d1a4a3ab14826d514faaa160dbb7ba403e6e0c0688,64824f732706baf404290ffe42b3f5c33237b2e2101d68ae706f620c01f5b1d9
mixed,21,7,3,ryy,0.05,3,9,1.0000000000000007,0.9999999999987684,1.000000001380461,1.0000000000000024,4.781337548109832e-10,0.0,0.0,0.0,4.781299800526995e-10,0.0,1cbf1ecff68dc8416d0c8949e9520f87350c2a21fadebcbdadc31a6258934c74,b284c1e73bdbddcd49f4bf63688996198da2369baffe0c4e1488eac4e855c903
mixed,22,8,1,rxx,0.05,2,9,1.0000000000000004,0.9999999999986935,1.0000000016834663,0.999999999999999,4.781592899405496e-10,0.0,8.881784197001252e-16,0.0,4.781628426542284e-10,0.0,15429e49122f20c3ef396872d8b86ccbd870b877ce7f128d414d7d7fc1d57e39,4cea9d9d874308fdc8cd223c38d24a7579054c3ccfd4a373df3a5363794dfaf4
mixed,23,8,2,rzz,0.05,2,8,1.0000000000000004,0.9999999999986374,1.0000000009224785,0.999999999999999,4.784730389673086e-10,0.0,6.661338147750939e-16,0.0,4.784759255471727e-10,0.0,fb2ff43ce65c6938a7b814f20ef0e736a8108e22871025cd921dbd308a51d3fc,64824f732706baf404290ffe42b3f5c33237b2e2101d68ae706f620c01f5b1d9
mixed,24,8,3,ryy,0.05,3,9,1.0000000000000004,0.9999999999985432,1.000000000303655,1.0,4.792906072026426e-10,0.0,0.0,0.0,4.792912733364574e-10,0.0,cdc5df30a26a6e60b1f3c457d40a888c77591cdc6804d0e6b6fe6f106dced6e0,b284c1e73bdbddcd49f4bf63688996198da2369baffe0c4e1488eac4e855c903
mixed,25,9,1,rxx,0.05,2,9,1.0000000000000007,0.9999999999984801,1.000000000855701,0.9999999999999979,4.792652941176812e-10,0.0,2.886579864025407e-15,0.0,4.79271733411224e-10,0.0,ab2168ed1e6804e0231a5fbcf73e64af6d6a66c8cb4ddce226d2e39bb19a5f4f,4cea9d9d874308fdc8cd223c38d24a7579054c3ccfd4a373df3a5363794dfaf4
mixed,26,9,2,rzz,0.05,2,8,1.0000000000000004,0.999999999998412,1.0000000016214432,0.9999999999999974,4.796818497965205e-10,0.0,4.440892098500626e-15,0.0,4.796878450008535e-10,0.0,582570c4bbedbba9c90ee602c4557a56235e931ac621ba1f69c87aee00d2f36f,64824f732706baf404290ffe42b3f5c33237b2e2101d68ae706f620c01f5b1d9
mixed,27,9,3,ryy,0.05,3,9,1.0000000000000009,0.9999999999983492,1.0000000014607149,0.9999999999999961,4.801232744711115e-10,0.0,6.217248937900877e-15,0.0,4.801323782999134e-10,0.0,95fb8bccb01b3d2b8004f8491d8d6d50b6175484c06f0677411c0b097f0450d6,b284c1e73bdbddcd49f4bf63688996198da2369baffe0c4e1488eac4e855c903
