chi_max,tdvp_substeps,config_hash,cache_key,trotter_step,time,infidelity,state_norm,peak_max_bond,peak_param_count,param_count,cumulative_runtime_s,step_runtime_s,discarded_weight_step,failed,failure_message,krylov_failed,pairwise_infidelity_vs_2n,D_n
32.0,2.0,60c5f6e09b155e7b,chi32_n2_60c5f6e09b155e7b,5.0,0.5,0.0004482857140279961,0.9999999966775206,32.0,15016.0,14728.0,2.704303698032163,1.3400400239042938,5.661694473586432e-05,0.0,,0.0,1.2062049448702261e-05,1.8947380366340916e-05
32.0,2.0,60c5f6e09b155e7b,chi32_n2_60c5f6e09b155e7b,6.0,0.6000000000000001,0.00047731575899900847,0.9999999840616801,32.0,15016.0,15016.0,4.190373534220271,1.4905614610761404,0.00012149918318207825,0.0,,0.0,5.6838495045008486e-05,2.1821797742349602e-05
32.0,2.0,60c5f6e09b155e7b,chi32_n2_60c5f6e09b155e7b,7.0,0.7000000000000001,0.0005540519417804868,0.9999999433219012,32.0,15016.0,15016.0,5.7104463507421315,1.524743337999098,0.00018709559749391597,0.0,,0.0,0.0001449507357021984,1.4502765898871672e-05
32.0,2.0,60c5f6e09b155e7b,chi32_n2_60c5f6e09b155e7b,8.0,0.8,0.00072684081781349,0.9999998155932076,32.0,15016.0,15016.0,7.204779115738347,1.4986732699908316,0.00027046729142900006,0.0,,0.0,0.0003257820209715545,2.6408969985403097e-05
32.0,2.0,60c5f6e09b155e7b,chi32_n2_60c5f6e09b155e7b,9.0,0.9,0.0010913277055595305,0.999999999999999,32.0,15016.0,15016.0,8.690380391548388,1.4900107480352744,0.0004150863760042615,0.0,,0.0,0.0006243332919645406,9.264294643140936e-05
32.0,2.0,60c5f6e09b155e7b,chi32_n2_60c5f6e09b155e7b,10.0,1.0,0.0018212027017868726,0.9999999999999994,32.0,15016.0,15016.0,10.207168174907565,1.5215001089964062,0.0006434858369676588,0.0,,0.0,0.0010817946290634373,0.0001523298885010016
32.0,2.0,60c5f6e09b155e7b,chi32_n2_60c5f6e09b155e7b,11.0,1.1,0.0031282808332128154,0.9999999999999997,32.0,15016.0,15016.0,11.73986136727035,1.537205716012977,0.0009642396588071072,0.0,,0.0,0.0017571490772507747,0.00017021356604374205
32.0,2.0,60c5f6e09b155e7b,chi32_n2_60c5f6e09b155e7b,12.0,1.2000000000000002,0.005509080189767146,0.9999999999999988,32.0,15016.0,15016.0,13.306618013652042,1.571347618009895,0.001740758137710774,0.0,,0.0,0.0027779703203762995,0.0004046216353100762
32.0,2.0,60c5f6e09b155e7b,chi32_n2_60c5f6e09b155e7b,13.0,1.3,0.009960520993320343,0.9999999999999972,32.0,15016.0,15016.0,14.821141421678476,1.5190154219744727,0.0027114386173486666,0.0,,0.0,0.004901351441147339,0.0013618960256007728
32.0,2.0,60c5f6e09b155e7b,chi32_n2_60c5f6e09b155e7b,14.0,1.4000000000000001,0.017541857225563673,0.9999999999999982,32.0,15016.0,15016.0,16.37672735308297,1.5601064830552787,0.003355364719549587,0.0,,0.0,0.008854817407535132,0.0037870272445854614
32.0,2.0,60c5f6e09b155e7b,chi32_n2_60c5f6e09b155e7b,15.0,1.5,0.028239160579096256,0.999999999999999,32.0,15016.0,15016.0,17.897899366216734,1.5256922260159627,0.003850712704528317,0.0,,0.0,0.014569136418414286,0.007203765248306793
32.0,4.0,60c5f6e09b155e7b,chi32_n4_60c5f6e09b155e7b,0.0,0.0,0.0,1.0,1.0,0.0,32.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
32.0,4.0,60c5f6e09b155e7b,chi32_n4_60c5f6e09b155e7b,1.0,0.1,1.945588512552998e-05,1.0000000000000016,7.0,264.0,264.0,0.30117228638846427,0.3051557519938797,1.3030109449363808e-13,0.0,,0.0,4.408844778147625e-08,4.401234487971806e-08
32.0,4.0,60c5f6e09b155e7b,chi32_n4_60c5f6e09b155e7b,2.0,0.2,0.00029145955080966957,0.999999999999145,11.0,1366.0,1366.0,0.6933420889545232,0.39586970396339893,1.5285515265651092e-12,0.0,,0.0,1.8634393872396515e-07,2.5854725871354844e-06
32.0,4.0,60c5f6e09b155e7b,chi32_n4_60c5f6e09b155e7b,3.0,0.30000000000000004,0.00042952074264324125,1.0000000001763105,22.0,6732.0,5698.0,1.2458652729401365,0.5568315929267555,8.195929293071993e-12,0.0,,0.0,1.4848494212849062e-05,0.00012329650464326658
32.0,4.0,60c5f6e09b155e7b,chi32_n4_60c5f6e09b155e7b,4.0,0.4,0.00043006656660793396,0.9999997442169942,32.0,13160.0,11854.0,2.076579162850976,0.834925789036788,3.0797065939814827e-09,0.0,,0.0,1.4897468099350775e-05,0.00012275491053392873
32.0,4.0,60c5f6e09b155e7b,chi32_n4_60c5f6e09b155e7b,5.0,0.5,0.0004293383336616552,0.9999999990436566,32.0,14888.0,14536.0,3.7249477487057447,1.652879772009328,1.3609343016417248e-05,0.0,,0.0,1.734595260516336e-05,0.00012330235537583167
32.0,4.0,60c5f6e09b155e7b,chi32_n4_60c5f6e09b155e7b,6.0,0.6000000000000001,0.00045549396125665886,0.9999999963427653,32.0,15016.0,15016.0,5.633911115815863,1.9135468340246007,9.130671984486527e-05,0.0,,0.0,4.276928301982785e-05,0.00010387781683063313
32.0,4.0,60c5f6e09b155e7b,chi32_n4_60c5f6e09b155e7b,7.0,0.7000000000000001,0.0005395491758816151,0.9999999853112791,32.0,15016.0,15016.0,7.61270505853463,1.983514072955586,0.00015612945938841668,0.0,,0.0,0.00010529973120831926,0.00010299441957550837
32.0,4.0,60c5f6e09b155e7b,chi32_n4_60c5f6e09b155e7b,8.0,0.8,0.0007004318478280869,0.9999999311020059,32.0,15016.0,15016.0,9.590217164368369,1.9821520230034366,0.00025285183455391714,0.0,,0.0,0.00024263438920080205,0.0001516068629964229
32.0,4.0,60c5f6e09b155e7b,chi32_n4_60c5f6e09b155e7b,9.0,0.9,0.0009986847591281212,0.9999997323275104,32.0,15016.0,15016.0,11.579992840299383,1.9944443659624085,0.0003876203746722489,0.0,,0.0,0.0004930622518988237,0.00026769016036087834
32.0,4.0,60c5f6e09b155e7b,chi32_n4_60c5f6e09b155e7b,10.0,1.0,0.001668872813285871,0.9999999999999977,32.0,15016.0,15016.0,13.580628273775801,2.0053807459771633,0.0005997651358378807,0.0,,0.0,0.0009243898909597759,0.00037844355839722343
32.0,4.0,60c5f6e09b155e7b,chi32_n4_60c5f6e09b155e7b,11.0,1.1,0.0029580672671690733,1.0000000000000009,32.0,15016.0,15016.0,15.63356960087549,2.0575707759708166,0.0009213267378051578,0.0,,0.0,0.0015994754265001854,0.00034844758354535266
32.0,4.0,60c5f6e09b155e7b,chi32_n4_60c5f6e09b155e7b,12.0,1.2000000000000002,0.00510445855445707,1.0000000000000027,32.0,15016.0,15016.0,17.668560934020206,2.039660258917138,0.0012718669606041502,0.0,,0.0,0.0024806485586329474,0.00018363664436815696
32.0,4.0,60c5f6e09b155e7b,chi32_n4_60c5f6e09b155e7b,13.0,1.3,0.00859862496771957,1.000000000000001,32.0,15016.0,15016.0,19.65268393966835,1.9887244019191712,0.00164829529804564,0.0,,0.0,0.003550090751566315,1.3458661268672678e-05
32.0,4.0,60c5f6e09b155e7b,chi32_n4_60c5f6e09b155e7b,14.0,1.4000000000000001,0.013754829980978212,1.0000000000000007,32.0,15016.0,15016.0,21.62628208496608,1.9780663410201669,0.0024914902122390226,0.0,,0.0,0.00500529754624246,0.0002678975840904041
32.0,4.0,60c5f6e09b155e7b,chi32_n4_60c5f6e09b155e7b,15.0,1.5,0.021035395330789464,0.999999999999999,32.0,15016.0,15016.0,23.61225990811363,1.9905102089978755,0.00332527935484527,0.0,,0.0,0.007583587176812956,0.001302518321011914
32.0,8.0,60c5f6e09b155e7b,chi32_n8_60c5f6e09b155e7b,0.0,0.0,0.0,1.0,1.0,0.0,32.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
32.0,8.0,60c5f6e09b155e7b,chi32_n8_60c5f6e09b155e7b,1.0,0.1,1.9411872780650263e-05,0.9999999999985685,4.0,204.0,204.0,0.5629915719619021,0.5669945870758966,2.7745074350678444e-12,0.0,,0.0,1.7985612998927536e-12,5.395239810468411e-12
32.0,8.0,60c5f6e09b155e7b,chi32_n8_60c5f6e09b155e7b,2.0,0.2,0.0002888740782225341,0.999999999997617,11.0,1290.0,1290.0,1.3023554526735097,0.7433557530166581,2.1719562793048154e-12,0.0,,0.0,2.308379655979742e-06,1.2410151648212242e-05
32.0,8.0,60c5f6e09b155e7b,chi32_n8_60c5f6e09b155e7b,3.0,0.30000000000000004,0.0005528172472865078,1.0000000006810197,22.0,6430.0,5076.0,2.2842518656980246,0.9862746599828824,1.8103838182843776e-11,0.0,,0.0,5.224329354902579e-06,8.383265303557597e-05
32.0,8.0,60c5f6e09b155e7b,chi32_n8_60c5f6e09b155e7b,4.0,0.4,0.0005528214771418627,0.9999999999966726,32.0,12904.0,8896.0,3.5938643033150584,1.313858470064588,1.1187696957924153e-09,0.0,,0.0,5.221834184943042e-06,8.381839795224e-05
32.0,8.0,60c5f6e09b155e7b,chi32_n8_60c5f6e09b155e7b,5.0,0.5,0.0005526406890374869,0.9999999997051643,32.0,14376.0,14344.0,5.707794480607845,2.118483772035688,2.1887044878903152e-06,0.0,,0.0,5.551152246985325e-06,8.435423489672189e-05
32.0,8.0,60c5f6e09b155e7b,chi32_n8_60c5f6e09b155e7b,6.0,0.6000000000000001,0.000559371778087292,0.9999999991072216,32.0,15016.0,15016.0,8.473081126459874,2.769888855982572,8.355684222025056e-05,0.0,,0.0,2.1939715285190786e-05,9.245934056256733e-05
32.0,8.0,60c5f6e09b155e7b,chi32_n8_60c5f6e09b155e7b,7.0,0.7000000000000001,0.0006425435954571235,0.9999999939218208,32.0,15016.0,15016.0,11.27543060714379,2.8068378979805857,0.00014008980726610483,0.0,,0.0,8.782530327167137e-05,6.865948902678998e-05
32.0,8.0,60c5f6e09b155e7b,chi32_n8_60c5f6e09b155e7b,8.0,0.8,0.0008520387108245098,0.9999999609091587,32.0,15016.0,15016.0,14.115322324680164,2.8444418250583112,0.0002311247962894021,0.0,,0.0,0.00026725218489365155,1.7574828941935294e-05
32.0,8.0,60c5f6e09b155e7b,chi32_n8_60c5f6e09b155e7b,9.0,0.9,0.0012663749194889995,0.9999998211292166,32.0,15016.0,15016.0,16.99673456547316,2.885877319960855,0.00035773580310824357,0.0,,0.0,0.0006166061027012004,2.6212158820482223e-05
32.0,8.0,60c5f6e09b155e7b,chi32_n8_60c5f6e09b155e7b,10.0,1.0,0.0020473163716830944,0.9999998349290607,32.0,15016.0,15016.0,19.889566437108442,2.897621863987297,0.0005842536719009757,0.0,,0.0,0.0010633354359401714,6.964668833264742e-05
32.0,8.0,60c5f6e09b155e7b,chi32_n8_60c5f6e09b155e7b,11.0,1.1,0.003306514850714426,0.9999999999999989,32.0,15016.0,15016.0,22.79537865135353,2.91051092708949,0.0009051696113698675,0.0,,0.0,0.0014870991553638246,7.926484583054005e-05
32.0,8.0,60c5f6e09b155e7b,chi32_n8_60c5f6e09b155e7b,12.0,1.2000000000000002,0.005288095198825227,1.0000000000000009,32.0,15016.0,15016.0,25.75711937737651,2.9663325070869178,0.0012592848666548577,0.0,,0.0,0.002006749825648413,9.950427468796708e-05
32.0,8.0,60c5f6e09b155e7b,chi32_n8_60c5f6e09b155e7b,13.0,1.3,0.008612083628988243,1.0000000000000038,32.0,15016.0,15016.0,28.699220565147698,2.946716657956131,0.0016414702101934806,0.0,,0.0,0.002849898823403807,0.0001016245371454616
32.0,8.0,60c5f6e09b155e7b,chi32_n8_60c5f6e09b155e7b,14.0,1.4000000000000001,0.013486932396887807,0.9999999999999984,32.0,15016.0,15016.0,31.706319771474227,3.011661972035654,0.001987717343288431,0.0,,0.0,0.003961259840549514,0.00033770554228695904
32.0,8.0,60c5f6e09b155e7b,chi32_n8_60c5f6e09b155e7b,15.0,1.5,0.01973287700977755,1.0000000000000007,32.0,15016.0,15016.0,34.66112273838371,2.9595337820937857,0.002265972648832422,0.0,,0.0,0.0054547364192246706,0.0012489889642731677
32.0,16.0,60c5f6e09b155e7b,chi32_n16_60c5f6e09b155e7b,0.0,0.0,0.0,1.0,1.0,0.0,32.0,0.0,0.0,0.0,0.0,,0.0,,
32.0,16.0,60c5f6e09b155e7b,chi32_n16_60c5f6e09b155e7b,1.0,0.1,1.9411867385410453e-05,0.9999999999997233,4.0,204.0,204.0,1.0955551185179502,1.0997363289352506,1.4020027755533387e-12,0.0,,0.0,,
32.0,16.0,60c5f6e09b155e7b,chi32_n16_60c5f6e09b155e7b,2.0,0.2,0.0003012842298707463,0.9999999999984028,10.0,1102.0,1102.0,2.56587090191897,1.4743237309157848,3.4706159564515666e-12,0.0,,0.0,,
32.0,16.0,60c5f6e09b155e7b,chi32_n16_60c5f6e09b155e7b,3.0,0.30000000000000004,0.0006366499003220838,1.000000000017292,22.0,5976.0,4442.0,4.411296999780461,1.849721148959361,2.2336813961834064e-11,0.0,,0.0,,
32.0,16.0,60c5f6e09b155e7b,chi32_n16_60c5f6e09b155e7b,4.0,0.4,0.0006366398750941027,0.9999999999968413,32.0,12808.0,8178.0,6.8617442299146205,2.455178602016531,4.4540766076627146e-10,0.0,,0.0,,
32.0,16.0,60c5f6e09b155e7b,chi32_n16_60c5f6e09b155e7b,5.0,0.5,0.0006369949239342088,0.9999999999201914,32.0,14248.0,14248.0,10.35066837107297,3.493803614983335,7.891709484769913e-07,0.0,,0.0,,
32.0,16.0,60c5f6e09b155e7b,chi32_n16_60c5f6e09b155e7b,6.0,0.6000000000000001,0.0006518311186498593,0.9999999996208893,32.0,15016.0,15016.0,14.720453005284071,4.37461927800905,8.016941298924327e-05,0.0,,0.0,,
32.0,16.0,60c5f6e09b155e7b,chi32_n16_60c5f6e09b155e7b,7.0,0.7000000000000001,0.0007112030844839135,0.999999996484712,32.0,15016.0,15016.0,19.12543722463306,4.409501904039644,0.00014344583373621675,0.0,,0.0,,
32.0,16.0,60c5f6e09b155e7b,chi32_n16_60c5f6e09b155e7b,8.0,0.8,0.0008696135397664451,0.9999999716408844,32.0,15016.0,15016.0,23.566287631052546,4.445534819969907,0.00023621616093680387,0.0,,0.0,,
32.0,16.0,60c5f6e09b155e7b,chi32_n16_60c5f6e09b155e7b,9.0,0.9,0.0012401627606685173,0.99999985500678,32.0,15016.0,15016.0,28.01266128302086,4.451024531968869,0.0003879063457574343,0.0,,0.0,,
32.0,16.0,60c5f6e09b155e7b,chi32_n16_60c5f6e09b155e7b,10.0,1.0,0.001977669683350447,0.9999999245611861,32.0,15016.0,15016.0,32.50853155052755,4.500418319017626,0.000624168846514359,0.0,,0.0,,
32.0,16.0,60c5f6e09b155e7b,chi32_n16_60c5f6e09b155e7b,11.0,1.1,0.003227250004883886,0.999999834773424,32.0,15016.0,15016.0,37.024040142656304,4.520246507949196,0.0009372693092896754,0.0,,0.0,,
32.0,16.0,60c5f6e09b155e7b,chi32_n16_60c5f6e09b155e7b,12.0,1.2000000000000002,0.005387599473513194,0.9999997028823199,32.0,15016.0,15016.0,41.59586372668855,4.576533543993719,0.0013070296916365084,0.0,,0.0,,
32.0,16.0,60c5f6e09b155e7b,chi32_n16_60c5f6e09b155e7b,13.0,1.3,0.008713708166133705,1.000000000000002,32.0,15016.0,15016.0,46.295460851630196,4.704191745026037,0.0016640431621720885,0.0,,0.0,,
32.0,16.0,60c5f6e09b155e7b,chi32_n16_60c5f6e09b155e7b,14.0,1.4000000000000001,0.013149226854600848,1.0000000000000009,32.0,15016.0,15016.0,51.04352250031661,4.752764604985714,0.0019550213299381067,0.0,,0.0,,
32.0,16.0,60c5f6e09b155e7b,chi32_n16_60c5f6e09b155e7b,15.0,1.5,0.018483888045504382,0.9999999999999997,32.0,15016.0,15016.0,55.79443427582737,4.755477590020746,0.002199111305645178,0.0,,0.0,,
64.0,1.0,60c5f6e09b155e7b,chi64_n1_60c5f6e09b155e7b,0.0,0.0,0.0,1.0,1.0,0.0,32.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
64.0,1.0,60c5f6e09b155e7b,chi64_n1_60c5f6e09b155e7b,1.0,0.1,1.95493735190011e-05,0.9999999999999544,6.0,248.0,248.0,0.10196087323129177,0.10499402997083962,8.382722745788846e-14,0.0,,0.0,1.3703606693837855e-08,4.105567164014445e-08
64.0,1.0,60c5f6e09b155e7b,chi64_n1_60c5f6e09b155e7b,2.0,0.2,0.00024154870997195044,0.9999999999995907,14.0,2204.0,2204.0,0.2308671474456787,0.13232960004825145,1.093144334743638e-12,0.0,,0.0,1.4603999437090565e-05,5.3611266552233694e-05
64.0,1.0,60c5f6e09b155e7b,chi64_n1_60c5f6e09b155e7b,3.0,0.30000000000000004,0.0003706901020489317,0.9999999986021775,30.0,10090.0,8140.0,0.47023414506111294,0.24349363904912025,6.067794595103581e-12,0.0,,0.0,5.312387994771406e-05,7.667958733459379e-05
64.0,1.0,60c5f6e09b155e7b,chi64_n1_60c5f6e09b155e7b,4.0,0.4,0.0003728685817609989,0.9999999985993931,48.0,20964.0,16854.0,1.276019215467386,0.8102724400814623,5.802203197657336e-12,0.0,,0.0,5.352131155855755e-05,7.55080593256574e-05
64.0,1.0,60c5f6e09b155e7b,chi64_n1_60c5f6e09b155e7b,5.0,0.5,0.0003830777598894386,0.9999999985259225,64.0,34488.0,34488.0,5.620127513771877,4.348789740004577,1.0344881012144543e-10,0.0,,0.0,5.5095987516851075e-05,6.926528094963746e-05
64.0,1.0,60c5f6e09b155e7b,chi64_n1_60c5f6e09b155e7b,6.0,0.6000000000000001,0.000394362607949561,0.9999999964804933,64.0,43688.0,41960.0,22.35589749692008,16.740525480010547,1.1359398907080146e-05,0.0,,0.0,5.916071866451933e-05,7.22076010103434e-05
64.0,1.0,60c5f6e09b155e7b,chi64_n1_60c5f6e09b155e7b,7.0,0.7000000000000001,0.0004051667021720551,0.999999978068287,64.0,43688.0,43688.0,46.14568983227946,23.794504403951578,3.693243161540937e-05,0.0,,0.0,7.327160615555606e-05,6.673758329545088e-05
64.0,1.0,60c5f6e09b155e7b,chi64_n1_60c5f6e09b155e7b,8.0,0.8,0.000435286055245121,0.9999999245154334,64.0,43688.0,43688.0,72.27206767187454,26.131002320093103,7.299192870380164e-05,0.0,,0.0,9.269023782687569e-05,4.88155186550987e-05
64.0,1.0,60c5f6e09b155e7b,chi64_n1_60c5f6e09b155e7b,9.0,0.9,0.0005093094248910246,0.9999997977879238,64.0,43688.0,43688.0,98.5169636006467,26.249633864033967,0.00011982169101946691,0.0,,0.0,0.00013195090763518103,1.5299456510020626e-05
64.0,1.0,60c5f6e09b155e7b,chi64_n1_60c5f6e09b155e7b,10.0,1.0,0.0006975125681375483,1.000000000000002,64.0,43688.0,43688.0,126.07302788097877,27.56096305407118,0.00020486923812562235,0.0,,0.0,0.0002240232271603082,5.4541016418996335e-05
64.0,1.0,60c5f6e09b155e7b,chi64_n1_60c5f6e09b155e7b,11.0,1.1,0.0011284990184996513,0.9999999999999972,64.0,43688.0,43688.0,153.27684511092957,27.208530376083218,0.00032310948068181675,0.0,,0.0,0.0004695487897692363,0.00021102427495411913
64.0,1.0,60c5f6e09b155e7b,chi64_n1_60c5f6e09b155e7b,12.0,1.2000000000000002,0.001914903994546413,1.0000000000000002,64.0,43688.0,43688.0,179.19622519763652,25.92407625494525,0.00047140910723974215,0.0,,0.0,0.0008441421885814204,0.0005217294044267407
64.0,1.0,60c5f6e09b155e7b,chi64_n1_60c5f6e09b155e7b,13.0,1.3,0.0031865641109152243,1.0000000000000018,64.0,43688.0,43688.0,205.26610188616905,26.074517992092296,0.0006387555122406673,0.0,,0.0,0.0013513416440921189,0.0009413608203835411
64.0,1.0,60c5f6e09b155e7b,chi64_n1_60c5f6e09b155e7b,14.0,1.4000000000000001,0.005018892368674588,1.0000000000000027,64.0,43688.0,43688.0,231.5737383547239,26.312292085029185,0.0008071909600666461,0.0,,0.0,0.002089876382365463,0.00136033544984826
64.0,1.0,60c5f6e09b155e7b,chi64_n1_60c5f6e09b155e7b,15.0,1.5,0.007683931968177737,0.9999999999999972,64.0,43688.0,43688.0,257.8897935231216,26.320849400945008,0.0017852467805872202,0.0,,0.0,0.0033311479873983085,0.002149693601892211
64.0,2.0,60c5f6e09b155e7b,chi64_n2_60c5f6e09b155e7b,0.0,0.0,0.0,1.0,1.0,0.0,32.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
64.0,2.0,60c5f6e09b155e7b,chi64_n2_60c5f6e09b155e7b,1.0,0.1,1.9508317847360956e-05,0.9999999999999858,7.0,264.0,264.0,0.1646923063090071,0.16820509894751012,1.7264563646089748e-18,0.0,,0.0,1.747912248273309e-08,5.2432721830975026e-08
64.0,2.0,60c5f6e09b155e7b,chi64_n2_60c5f6e09b155e7b,2.0,0.2,0.00029515997652418413,0.9999999999992092,13.0,1488.0,1488.0,0.3788544258568436,0.21781473490409553,1.6495566627329093e-12,0.0,,0.0,5.314198656680702e-07,3.700425714514566e-06
64.0,2.0,60c5f6e09b155e7b,chi64_n2_60c5f6e09b155e7b,3.0,0.30000000000000004,0.0004473696893835255,0.999999999973337,26.0,8064.0,6514.0,0.7073516328819096,0.3327625639503822,6.302239914927721e-12,0.0,,0.0,5.182235221168341e-06,1.7848946740284255e-05
64.0,2.0,60c5f6e09b155e7b,chi64_n2_60c5f6e09b155e7b,4.0,0.4,0.0004483766410866563,1.0000000013545385,40.0,16918.0,13648.0,1.4020049002720043,0.6990929420571774,6.9283095494698044e-12,0.0,,0.0,5.219550511359472e-06,1.8329060845978518e-05
64.0,2.0,60c5f6e09b155e7b,chi64_n2_60c5f6e09b155e7b,5.0,0.5,0.00045234304083907606,1.0000000013519443,62.0,29272.0,27520.0,4.242103935102932,2.8448570950422436,8.581276969518199e-12,0.0,,0.0,5.582698360817595e-06,2.0601677896636694e-05
64.0,2.0,60c5f6e09b155e7b,chi64_n2_60c5f6e09b155e7b,6.0,0.6000000000000001,0.0004665702089599044,0.9999999094449428,64.0,41000.0,40040.0,16.356147554935887,12.118722690967843,5.937044589044688e-07,0.0,,0.0,7.61247660263642e-06,3.0234179715260545e-05
64.0,2.0,60c5f6e09b155e7b,chi64_n2_60c5f6e09b155e7b,7.0,0.7000000000000001,0.00047190428546750596,0.9999999964933418,64.0,43688.0,43112.0,39.88746917294338,23.535938341054134,2.2350883147101196e-05,0.0,,0.0,1.471183408086052e-05,3.272224134576174e-05
64.0,2.0,60c5f6e09b155e7b,chi64_n2_60c5f6e09b155e7b,8.0,0.8,0.0004841015739002197,0.999999988077943,64.0,43688.0,43688.0,65.95362257806119,26.07088987599127,6.248456737478609e-05,0.0,,0.0,3.129332947038321e-05,4.038133675432487e-05
64.0,2.0,60c5f6e09b155e7b,chi64_n2_60c5f6e09b155e7b,9.0,0.9,0.0005246088814010452,0.9999999598225082,64.0,43688.0,43688.0,92.43891978741158,26.489925323054194,0.00011304055401775141,0.0,,0.0,6.175481557391116e-05,4.090249156507575e-05
64.0,2.0,60c5f6e09b155e7b,chi64_n2_60c5f6e09b155e7b,10.0,1.0,0.0006429715517185519,0.9999998714734732,64.0,43688.0,43688.0,120.08274018357042,27.64880586997606,0.00019143621709027332,0.0,,0.0,0.00013140708420611436,3.5585257477821486e-05
64.0,2.0,60c5f6e09b155e7b,chi64_n2_60c5f6e09b155e7b,11.0,1.1,0.0009174747435455322,1.0000000000000004,64.0,43688.0,43688.0,146.94487684266642,26.867176910978742,0.0003077518236413646,0.0,,0.0,0.00025748575830608633,6.583375217983356e-05
64.0,2.0,60c5f6e09b155e7b,chi64_n2_60c5f6e09b155e7b,12.0,1.2000000000000002,0.0013931745901196724,1.0000000000000013,64.0,43688.0,43688.0,173.64807947759982,26.707938026986085,0.0004604861888669255,0.0,,0.0,0.0004246340248243996,0.0001071738960987112
64.0,2.0,60c5f6e09b155e7b,chi64_n2_60c5f6e09b155e7b,13.0,1.3,0.002245203290531683,1.0000000000000004,64.0,43688.0,43688.0,200.49123481393326,26.848011255962774,0.0006184045069725068,0.0,,0.0,0.0006934587405941217,0.00021886372169266366
64.0,2.0,60c5f6e09b155e7b,chi64_n2_60c5f6e09b155e7b,14.0,1.4000000000000001,0.003658556918826328,1.0000000000000029,64.0,43688.0,43688.0,227.26406200916972,26.777428380097263,0.0007731109361526216,0.0,,0.0,0.0011090101771003003,0.0004185878338754945
64.0,2.0,60c5f6e09b155e7b,chi64_n2_60c5f6e09b155e7b,15.0,1.5,0.005534238366285527,1.0000000000000002,64.0,43688.0,43688.0,254.04648900870234,26.787188407965004,0.0009084484450070298,0.0,,0.0,0.0016768967412742475,0.0006536361583918682
64.0,4.0,60c5f6e09b155e7b,chi64_n4_60c5f6e09b155e7b,0.0,0.0,0.0,1.0,1.0,0.0,32.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
64.0,4.0,60c5f6e09b155e7b,chi64_n4_60c5f6e09b155e7b,1.0,0.1,1.945588512552998e-05,1.0000000000000016,7.0,264.0,264.0,0.3026871195761487,0.30644286097958684,1.3030109449363808e-13,0.0,,0.0,4.408844778147625e-08,4.401234487971806e-08
64.0,4.0,60c5f6e09b155e7b,chi64_n4_60c5f6e09b155e7b,2.0,0.2,0.00029145955080966957,0.999999999999145,11.0,1366.0,1366.0,0.7013636096380651,0.4024532160256058,1.5285515265651092e-12,0.0,,0.0,1.8634393872396515e-07,2.5854725871354844e-06
64.0,4.0,60c5f6e09b155e7b,chi64_n4_60c5f6e09b155e7b,3.0,0.30000000000000004,0.00042952074264324125,1.0000000001763105,22.0,6732.0,5698.0,1.2614544167881832,0.5643288539722562,8.195929293071993e-12,0.0,,0.0,1.4848494212849062e-05,0.00012329650464326658
64.0,4.0,60c5f6e09b155e7b,chi64_n4_60c5f6e09b155e7b,4.0,0.4,0.0004300475802406778,0.9999999997794536,38.0,14724.0,11854.0,2.0964398520300165,0.8393270799424499,6.924724658069853e-12,0.0,,0.0,1.485642404897014e-05,0.00012304675626662043
64.0,4.0,60c5f6e09b155e7b,chi64_n4_60c5f6e09b155e7b,5.0,0.5,0.00043174136294243937,0.9999999997725092,58.0,26884.0,22864.0,4.556952235870995,2.4649550879839808,1.0770665346075194e-11,0.0,,0.0,1.4949692277221871e-05,0.00012213946219197247
64.0,4.0,60c5f6e09b155e7b,chi64_n4_60c5f6e09b155e7b,6.0,0.6000000000000001,0.0004363360292446439,0.9999999901548678,64.0,38952.0,35710.0,13.599190216744319,9.046919496031478,2.653161620988919e-08,0.0,,0.0,1.5498733323293656e-05,0.00011943355295229718
64.0,4.0,60c5f6e09b155e7b,chi64_n4_60c5f6e09b155e7b,7.0,0.7000000000000001,0.0004391820441217442,0.9999999992118461,64.0,43688.0,42344.0,33.52913334988989,19.934514137916267,6.386845011156365e-06,0.0,,0.0,1.9514524545294343e-05,0.00011601596668509018
64.0,4.0,60c5f6e09b155e7b,chi64_n4_60c5f6e09b155e7b,8.0,0.8,0.0004437202371458948,0.9999999964889683,64.0,43688.0,43688.0,59.825684068957344,26.301362491911277,5.754947458346075e-05,0.0,,0.0,3.0600507271993926e-05,0.00011157490737789821
64.0,4.0,60c5f6e09b155e7b,chi64_n4_60c5f6e09b155e7b,9.0,0.9,0.0004837063898359695,0.9999999838574736,64.0,43688.0,43688.0,87.23511406662874,27.414044284960255,0.00010727620031335813,0.0,,0.0,5.120647704137671e-05,9.180366682493002e-05
64.0,4.0,60c5f6e09b155e7b,chi64_n4_60c5f6e09b155e7b,10.0,1.0,0.0006073862942407304,0.9999999355609264,64.0,43688.0,43688.0,115.20958956691902,27.97937774809543,0.00018749237113164076,0.0,,0.0,9.073137481752092e-05,6.261285151543117e-05
