method,chi_max,trotter_step,time,infidelity,state_norm,cumulative_runtime_s,step_runtime_s,current_max_bond,peak_max_bond,param_count,peak_param_count,memory_bytes,peak_memory_bytes,discarded_weight_step,largest_intermediate_elements,failed,failure_message,converged,source,tag
hybrid_tdvp,48.0,15.0,1.5,0.015187719113557763,0.9999999999999993,83.19264912442304,7.903488678042777,48.0,48.0,27304.0,27304.0,436864.0,436864.0,0.002710055902258825,0.0,0.0,,1.0,generated,main
hybrid_tdvp,64.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,32.0,0.0,512.0,0.0,0.0,0.0,0.0,,1.0,generated,main
hybrid_tdvp,64.0,1.0,0.1,1.95493735190011e-05,0.9999999999999544,0.09843916771933436,0.10156880808062851,6.0,6.0,248.0,248.0,3968.0,3968.0,8.382722745788846e-14,0.0,0.0,,1.0,generated,main
hybrid_tdvp,64.0,2.0,0.2,0.00024154870997195044,0.9999999999995907,0.2259877057513222,0.1308140610344708,14.0,14.0,2204.0,2204.0,35264.0,35264.0,1.093144334743638e-12,0.0,0.0,,1.0,generated,main
hybrid_tdvp,64.0,3.0,0.30000000000000004,0.0003706901020489317,0.9999999986021775,0.46576479403302073,0.24388577602803707,24.0,30.0,8140.0,10090.0,130240.0,161440.0,6.067794595103581e-12,0.0,0.0,,1.0,generated,main
hybrid_tdvp,64.0,4.0,0.4,0.0003728685817609989,0.9999999985993931,1.2736976247979328,0.8124773440649733,39.0,48.0,16854.0,20964.0,269664.0,335424.0,5.802203197657336e-12,0.0,0.0,,1.0,generated,main
hybrid_tdvp,64.0,5.0,0.5,0.0003830777598894386,0.9999999985259225,5.807558404398151,4.538449291023426,62.0,64.0,34488.0,34488.0,551808.0,551808.0,1.0344881012144543e-10,0.0,0.0,,1.0,generated,main
hybrid_tdvp,64.0,6.0,0.6000000000000001,0.000394362607949561,0.9999999964804933,22.767272481927648,16.964651723974384,64.0,64.0,41960.0,43688.0,671360.0,699008.0,1.1359398907080146e-05,0.0,0.0,,1.0,generated,main
hybrid_tdvp,64.0,7.0,0.7000000000000001,0.0004051667021720551,0.999999978068287,46.73615848692134,23.97361390700098,64.0,64.0,43688.0,43688.0,699008.0,699008.0,3.693243161540937e-05,0.0,0.0,,1.0,generated,main
hybrid_tdvp,64.0,8.0,0.8,0.000435286055245121,0.9999999245154334,75.39171137788799,28.661382680060342,64.0,64.0,43688.0,43688.0,699008.0,699008.0,7.299192870380164e-05,0.0,0.0,,1.0,generated,main
hybrid_tdvp,64.0,9.0,0.9,0.0005093094248910246,0.9999997977879238,105.22425680584274,29.83836368098855,64.0,64.0,43688.0,43688.0,699008.0,699008.0,0.00011982169101946691,0.0,0.0,,1.0,generated,main
hybrid_tdvp,64.0,10.0,1.0,0.0006975125681375483,1.000000000000002,133.22745622019283,28.00821599701885,64.0,64.0,43688.0,43688.0,699008.0,699008.0,0.00020486923812562235,0.0,0.0,,1.0,generated,main
hybrid_tdvp,64.0,11.0,1.1,0.0011284990184996513,0.9999999999999972,159.11334614944644,25.890806557959877,64.0,64.0,43688.0,43688.0,699008.0,699008.0,0.00032310948068181675,0.0,0.0,,1.0,generated,main
