method,chi_max,repeat,trotter_step,time,infidelity,cumulative_runtime_s,peak_param_count,failed
tebd_swap,128,0,4,0.4,0.013681846536966802,1.1169496045913547,109224,0
tebd_swap,128,1,0,0.0,0.0,0.0,0,0
tebd_swap,128,1,1,0.1,-3.3217872896784684e-13,0.028514408390037715,4776,0
tebd_swap,128,1,2,0.2,0.0,0.12495608488097787,95730,0
tebd_swap,128,1,3,0.30000000000000004,0.00011282345663377047,0.6021940921200439,109224,0
tebd_swap,128,1,4,0.4,0.013681846536966802,1.1067434130236506,109224,0
tebd_swap,128,2,0,0.0,0.0,0.0,0,0
tebd_swap,128,2,1,0.1,-3.3217872896784684e-13,0.030188605771400034,4776,0
tebd_swap,128,2,2,0.2,0.0,0.1284066584194079,95730,0
tebd_swap,128,2,3,0.30000000000000004,0.00011282345663377047,0.6065261703915894,109224,0
tebd_swap,128,2,4,0.4,0.013681846536966802,1.1083230084041134,109224,0
tebd_swap,192,0,0,0.0,0.0,0.0,0,0
tebd_swap,192,0,1,0.1,-3.3217872896784684e-13,0.028677745489403605,4776,0
tebd_swap,192,0,2,0.2,-8.43769498715119e-15,0.1256724923150614,112968,0
tebd_swap,192,0,3,0.30000000000000004,1.8667667666116827e-06,0.6542604641290382,141992,0
tebd_swap,192,0,4,0.4,0.00017571414217831816,1.230606384575367,141992,0
tebd_swap,192,0,5,0.5,0.001050920637336139,1.8083186047151685,141992,0
tebd_swap,192,0,6,0.6000000000000001,0.0029748765958125256,2.3853992481017485,141992,0
tebd_swap,192,0,7,0.7000000000000001,0.006644571497549379,2.9648428263608366,141992,0
tebd_swap,192,0,8,0.8,0.011572654449932052,3.5441387138562277,141992,0
tebd_swap,192,1,0,0.0,0.0,0.0,0,0
tebd_swap,192,1,1,0.1,-3.3217872896784684e-13,0.029441873775795102,4776,0
tebd_swap,192,1,2,0.2,-8.43769498715119e-15,0.12689029367174953,112968,0
tebd_swap,192,1,3,0.30000000000000004,1.8667667666116827e-06,0.6509120638947934,141992,0
tebd_swap,192,1,4,0.4,0.00017571414217831816,1.237049569375813,141992,0
tebd_swap,192,1,5,0.5,0.001050920637336139,1.8486641437048092,141992,0
tebd_swap,192,1,6,0.6000000000000001,0.0029748765958125256,2.424878693651408,141992,0
tebd_swap,192,1,7,0.7000000000000001,0.006644571497549379,3.0014345274539664,141992,0
tebd_swap,192,1,8,0.8,0.011572654449932052,3.5816863200161606,141992,0
tebd_swap,192,2,0,0.0,0.0,0.0,0,0
tebd_swap,192,2,1,0.1,-3.3217872896784684e-13,0.029173108167015016,4776,0
tebd_swap,192,2,2,0.2,-8.43769498715119e-15,0.12671105714980513,112968,0
tebd_swap,192,2,3,0.30000000000000004,1.8667667666116827e-06,0.6506361082429066,141992,0
tebd_swap,192,2,4,0.4,0.00017571414217831816,1.2247664453461766,141992,0
tebd_swap,192,2,5,0.5,0.001050920637336139,1.8015935210278258,141992,0
tebd_swap,192,2,6,0.6000000000000001,0.0029748765958125256,2.383368890383281,141992,0
tebd_swap,192,2,7,0.7000000000000001,0.006644571497549379,2.965324743418023,141992,0
tebd_swap,192,2,8,0.8,0.011572654449932052,3.5486422264948487,141992,0
tebd_swap,256,0,0,0.0,0.0,0.0,0,0
tebd_swap,256,0,1,0.1,-3.3217872896784684e-13,0.029059055377729237,4776,0
tebd_swap,256,0,2,0.2,-8.43769498715119e-15,0.12681727367453277,112968,0
tebd_swap,256,0,3,0.30000000000000004,9.592326932761353e-14,0.6385092491982505,150804,0
tebd_swap,256,0,4,0.4,1.574296248918472e-13,1.2238543579587713,164744,0
tebd_swap,256,0,5,0.5,3.326228181776969e-13,1.838748276932165,170152,0
tebd_swap,256,0,6,0.6000000000000001,4.953815135877448e-13,2.463858704897575,171688,0
tebd_swap,256,0,7,0.7000000000000001,5.81312775693732e-13,3.0943828627932817,173736,0
tebd_swap,256,0,8,0.8,6.80788758700146e-13,3.7267481823218986,174248,0
tebd_swap,256,0,9,0.9,8.406608742461685e-13,4.366922677960247,174760,0
tebd_swap,256,0,10,1.0,8.641976023682219e-13,5.008967031026259,174760,0
tebd_swap,256,0,11,1.1,8.619771563189715e-13,5.6468092444119975,174760,0
tebd_swap,256,0,12,1.2000000000000002,8.677503160470224e-13,6.287056946661323,174760,0
tebd_swap,256,0,13,1.3,8.715250743307479e-13,6.928670571767725,174760,0
tebd_swap,256,0,14,1.4000000000000001,8.562039965909207e-13,7.56665167643223,174760,0
tebd_swap,256,0,15,1.5,8.608669332943464e-13,8.207978062797338,174760,0
tebd_swap,256,1,0,0.0,0.0,0.0,0,0
tebd_swap,256,1,1,0.1,-3.3217872896784684e-13,0.029232473811134696,4776,0
tebd_swap,256,1,2,0.2,-8.43769498715119e-15,0.1272354165557772,112968,0
tebd_swap,256,1,3,0.30000000000000004,9.592326932761353e-14,0.6367602372774854,150804,0
tebd_swap,256,1,4,0.4,1.574296248918472e-13,1.2205881469417363,164744,0
tebd_swap,256,1,5,0.5,3.326228181776969e-13,1.8327707761200145,170152,0
tebd_swap,256,1,6,0.6000000000000001,4.953815135877448e-13,2.4566406392259523,171688,0
tebd_swap,256,1,7,0.7000000000000001,5.81312775693732e-13,3.0782030121190473,173736,0
tebd_swap,256,1,8,0.8,6.80788758700146e-13,3.703785181976855,174248,0
tebd_swap,256,1,9,0.9,8.406608742461685e-13,4.334453916060738,174760,0
tebd_swap,256,1,10,1.0,8.641976023682219e-13,4.962748777819797,174760,0
tebd_swap,256,1,11,1.1,8.619771563189715e-13,5.605054868850857,174760,0
tebd_swap,256,1,12,1.2000000000000002,8.677503160470224e-13,6.248177486937493,174760,0
tebd_swap,256,1,13,1.3,8.715250743307479e-13,6.888191558653489,174760,0
tebd_swap,256,1,14,1.4000000000000001,8.562039965909207e-13,7.5273830980295315,174760,0
tebd_swap,256,1,15,1.5,8.608669332943464e-13,8.164344620425254,174760,0
tebd_swap,256,2,0,0.0,0.0,0.0,0,0
tebd_swap,256,2,1,0.1,-3.3217872896784684e-13,0.02911711565684527,4776,0
tebd_swap,256,2,2,0.2,-8.43769498715119e-15,0.12688738305587322,112968,0
tebd_swap,256,2,3,0.30000000000000004,9.592326932761353e-14,0.6381487939506769,150804,0
tebd_swap,256,2,4,0.4,1.574296248918472e-13,1.2202733282465488,164744,0
tebd_swap,256,2,5,0.5,3.326228181776969e-13,1.834171071415767,170152,0
tebd_swap,256,2,6,0.6000000000000001,4.953815135877448e-13,2.4527693565469235,171688,0
tebd_swap,256,2,7,0.7000000000000001,5.81312775693732e-13,3.077344519086182,173736,0
tebd_swap,256,2,8,0.8,6.80788758700146e-13,3.7056923661148176,174248,0
tebd_swap,256,2,9,0.9,8.406608742461685e-13,4.351339031709358,174760,0
tebd_swap,256,2,10,1.0,8.641976023682219e-13,5.000002457527444,174760,0
tebd_swap,256,2,11,1.1,8.619771563189715e-13,5.638808418647386,174760,0
tebd_swap,256,2,12,1.2000000000000002,8.677503160470224e-13,6.279574741260149,174760,0
tebd_swap,256,2,13,1.3,8.715250743307479e-13,6.918491865857504,174760,0
tebd_swap,256,2,14,1.4000000000000001,8.562039965909207e-13,7.571509163710289,174760,0
tebd_swap,256,2,15,1.5,8.608669332943464e-13,8.21365036664065,174760,0
